"Rk","School","Conf","X.","W","L","Pts","Opp","MOV","X..1","SOS","X..2","OSRS","DSRS","SRS","ORtg","DRtg","NRtg"
"32","Charlotte","CUSA (American)","","20","11","73.6","68.2","5.48","","6.73","","7.81","4.40","12.21","","",""
"33","Massachusetts","A-10 (East)","","21","11","69.7","65.0","4.72","","7.27","","2.81","9.18","11.99","","",""
"34","Minnesota","Big Ten","","20","15","72.3","68.7","3.63","","8.30","","5.93","6.00","11.93","","",""
"35","Syracuse","Big East (Big East 7)","","26","9","70.9","67.0","3.89","","7.98","","3.89","7.98","11.86","","",""
"36","Vanderbilt","SEC (East)","","20","13","74.8","70.2","4.67","","7.02","","7.98","3.70","11.68","","",""
"37","Princeton","Ivy","","27","2","66.5","51.6","14.93","","-3.60","","-3.10","14.65","11.55","","",""
"38","St. John's (NY)","Big East (Big East 6)","","22","10","72.9","68.2","4.75","","6.77","","5.28","6.01","11.28","","",""
"39","Tennessee","SEC (East)","","20","9","75.9","70.6","5.24","","5.91","","7.92","3.23","11.15","","",""
"40","Hawaii","WAC (Pacific)","","21","9","77.6","70.8","6.83","","4.27","","6.01","5.09","11.10","","",""
"41","Miami (FL)","Big East (Big East 7)","","18","10","70.1","65.6","4.50","","6.37","","1.89","8.98","10.87","","",""
"42","North Carolina State","ACC","","17","15","64.4","62.1","2.31","","8.53","","-2.97","13.81","10.84","","",""
"43","Gonzaga","WCC","","24","10","80.3","69.3","11.00","","1.87","","9.73","0.91","10.65","","",""
"44","Marquette","CUSA (American)","","20","11","65.3","60.0","5.29","","5.26","","-2.07","12.61","10.55","","",""
"45","Penn State","Big Ten","","19","13","72.9","68.9","4.06","","6.41","","6.30","4.17","10.48","","",""
"46","Washington","Pac-10","","20","10","78.6","76.6","2.00","","8.32","","10.86","-0.54","10.32","","",""
"47","Western Michigan","MAC (West)","","21","8","78.8","70.4","8.38","","1.91","","8.49","1.80","10.29","","",""
"48","George Washington","A-10 (West)","","24","9","73.2","68.0","5.15","","4.76","","4.60","5.32","9.91","","",""
"49","Detroit Mercy","MW Coll","","25","6","74.6","63.1","11.52","","0.48","","3.30","6.56","9.86","","",""
"50","Illinois State","MVC","","25","6","76.2","69.1","7.16","","3.40","","6.62","3.01","9.63","","",""
"51","Wake Forest","ACC","","16","14","65.8","66.5","-0.73","","10.37","","0.83","8.81","9.63","","",""
"52","Saint Louis","CUSA (American)","","22","11","67.3","63.3","3.97","","5.51","","-0.27","9.75","9.48","","",""
"53","Rutgers","Big East (Big East 7)","","14","15","69.2","66.5","2.72","","6.74","","2.25","7.22","9.47","","",""
"54","Oklahoma","Big 12","","22","11","74.6","68.3","6.33","","4.18","","3.84","5.57","9.40","","",""
"55","Kansas State","Big 12","","17","12","74.6","68.6","5.97","","3.42","","5.49","3.90","9.38","","",""
"56","Illinois-Chicago","MW Coll","","22","6","74.6","66.1","8.54","","0.67","","6.59","2.62","9.20","","",""
"57","Fresno State","WAC (Pacific)","","21","13","83.4","77.3","6.06","","5.48","","13.08","-3.91","9.17","","",""
"58","Florida","SEC (East)","","14","15","76.1","73.6","2.55","","6.42","","7.67","1.31","8.97","","",""
"59","Southern Mississippi","CUSA (National)","","22","11","69.2","62.3","6.85","","2.43","","-0.29","9.22","8.93","","",""
"60","Dayton","A-10 (West)","","21","12","76.1","71.3","4.76","","4.04","","6.47","2.33","8.80","","",""
"61","Georgetown","Big East (Big East 7)","","16","15","71.7","66.2","5.52","","5.99","","2.63","6.12","8.75","","",""
"62","Nebraska","Big 12","","20","12","71.6","68.5","3.06","","5.63","","3.40","5.30","8.70","","",""
"63","Iona","MAAC","","27","6","80.4","69.5","10.82","","-2.07","","7.41","1.14","8.56","","",""
"64","Pacific","Big West (West)","","23","10","73.1","63.2","9.85","","-0.56","","0.86","7.64","8.51","","",""
"65","University of California","Pac-10","","12","15","70.3","69.5","0.85","","7.99","","0.50","7.87","8.37","","",""
"66","Memphis","CUSA (National)","","17","12","74.2","71.7","2.48","","5.56","","6.92","1.12","8.04","","",""
"67","San Francisco","WCC","","19","11","73.2","66.3","6.93","","1.48","","3.20","4.76","7.97","","",""
"68","Arizona State","Pac-10","","18","14","84.5","84.0","0.47","","8.00","","15.35","-7.41","7.94","","",""
"69","Louisville","CUSA (American)","","12","20","70.8","72.0","-1.13","","9.03","","4.61","3.30","7.90","","",""
"70","Mississippi State","SEC (West)","","15","15","71.0","68.4","2.60","","5.13","","2.62","5.13","7.75","","",""
"71","Alabama","SEC (West)","","15","16","69.9","69.0","0.94","","6.47","","0.68","7.06","7.73","","",""
"72","South Alabama","Sun Belt","","21","7","65.0","54.5","10.50","","-2.94","","-7.79","15.34","7.56","","",""
"73","Ball State","MAC (West)","","21","8","78.4","69.1","9.28","","0.68","","6.66","0.80","7.46","","",""
"74","Auburn","SEC (West)","","16","14","68.9","67.4","1.50","","5.95","","1.07","6.38","7.45","","",""
"75","Missouri State","MVC","","16","16","74.0","70.2","3.81","","3.63","","5.15","2.29","7.44","","",""
"76","Nevada-Las Vegas","WAC (Mountain)","","20","13","69.5","66.6","2.88","","5.31","","1.45","5.95","7.40","","",""
"77","Wisconsin","Big Ten","","12","19","60.5","62.6","-2.03","","9.22","","-4.82","12.00","7.18","","",""
"78","Providence","Big East (Big East 7)","","13","16","65.4","66.1","-0.69","","7.78","","-1.72","8.81","7.09","","",""
"79","Alabama-Birmingham","CUSA (National)","","21","12","75.2","72.2","3.06","","4.67","","6.61","0.31","6.92","","",""
"80","Santa Clara","WCC","","18","10","73.2","68.0","5.25","","2.31","","3.43","3.40","6.83","","",""
"81","Murray State","OVC","","29","4","86.7","70.7","16.00","","-6.35","","10.98","-4.16","6.82","","",""
"82","Missouri","Big 12","","17","15","71.3","71.8","-0.59","","7.40","","3.12","3.69","6.81","","",""
"83","Villanova","Big East (Big East 6)","","12","17","69.8","72.1","-2.31","","9.06","","3.45","3.30","6.75","","",""
"84","Eastern Michigan","MAC (West)","","20","10","79.8","75.5","4.27","","2.67","","10.37","-3.67","6.70","","",""
"85","Northern Arizona","Big Sky","","21","8","80.2","67.4","12.83","","-5.19","","2.94","3.51","6.45","","",""
"86","Utah State","Big West (East)","","25","8","72.0","64.8","7.12","","1.21","","-0.93","7.30","6.37","","",""
"87","Richmond","CAA","","23","8","70.0","61.9","8.03","","-1.68","","1.04","5.31","6.35","","",""
"88","Creighton","MVC","","18","10","75.0","69.9","5.07","","1.20","","6.17","0.10","6.27","","",""
"89","Tulsa","WAC (Pacific)","","19","12","68.2","64.9","3.29","","3.03","","-2.58","8.84","6.26","","",""
"90","Seton Hall","Big East (Big East 7)","","15","15","67.6","68.7","-1.10","","7.73","","1.04","5.21","6.24","","",""
"91","Colorado State","WAC (Mountain)","","20","9","69.3","62.1","7.21","","1.55","","-1.49","7.63","6.14","","",""
"92","Virginia","ACC","","11","19","65.7","70.0","-4.30","","10.34","","0.28","5.76","6.04","","",""
"93","Oregon","Pac-10","","13","14","68.9","70.1","-1.26","","7.26","","-1.36","7.39","6.03","","",""
"94","Southern Methodist","WAC (Pacific)","","18","10","76.5","70.3","6.21","","0.45","","4.75","0.89","5.63","","",""
"95","Akron","MAC (East)","","17","10","75.3","67.6","7.74","","-0.66","","2.70","2.87","5.57","","",""
"96","Notre Dame","Big East (Big East 6)","","13","14","70.2","71.0","-0.74","","6.28","","3.44","2.11","5.54","","",""
"97","Wyoming","WAC (Mountain)","","19","9","63.8","59.1","4.64","","1.53","","-5.81","11.30","5.49","","",""
"98","Boston College","Big East (Big East 6)","","15","16","69.9","70.9","-1.00","","6.48","","2.83","2.31","5.14","","",""
"99","Washington State","Pac-10","","10","19","71.8","72.0","-0.17","","7.82","","0.69","4.32","5.02","","",""
"100","Pepperdine","WCC","","17","10","69.8","65.9","3.93","","0.99","","-1.12","6.04","4.92","","",""
"101","Butler","MW Coll","","22","11","67.5","62.2","5.33","","2.76","","-2.38","7.24","4.86","","",""
"102","Oregon State","Pac-10","","13","17","70.7","69.8","0.90","","6.25","","-1.62","6.41","4.79","","",""
"103","Toledo","MAC (West)","","15","12","70.6","64.8","5.81","","0.21","","-1.69","6.24","4.55","","",""
"104","Texas","Big 12","","14","17","79.5","81.4","-1.94","","6.46","","11.14","-6.62","4.53","","",""
"105","College of Charleston","A-Sun (East)","","24","6","70.1","55.4","14.67","","-9.02","","-6.68","11.13","4.44","","",""
"106","Bradley","MVC","","15","14","64.6","61.1","3.45","","2.11","","-5.25","9.46","4.22","","",""
"107","St. Bonaventure","A-10 (East)","","17","15","65.8","65.1","0.69","","3.43","","-3.74","7.86","4.12","","",""
"108","Texas Tech","Big 12","","13","14","77.3","78.6","-1.30","","5.34","","7.09","-3.04","4.05","","",""
"109","Green Bay","MW Coll","","17","12","64.4","59.9","4.52","","-0.58","","-5.84","9.77","3.93","","",""
"110","New Mexico State","Big West (East)","","18","12","75.0","69.0","6.03","","0.05","","2.24","1.50","3.74","","",""
"111","Miami (OH)","MAC (East)","","17","12","69.2","66.6","2.55","","1.94","","-2.52","6.14","3.62","","",""
"112","Indiana State","MVC","","16","11","69.4","66.6","2.81","","0.64","","-0.42","3.87","3.45","","",""
"113","William & Mary","CAA","","20","7","69.9","61.8","8.15","","-4.00","","0.07","3.25","3.31","","",""
"114","Virginia Tech","A-10 (West)","","10","17","66.2","67.6","-1.44","","4.67","","-2.90","6.13","3.23","","",""
"115","Baylor","Big 12","","14","14","70.4","72.1","-1.71","","4.89","","-0.62","3.80","3.17","","",""
"116","Fairleigh Dickinson","NEC","","23","7","83.7","75.1","8.60","","-5.38","","9.43","-6.54","2.90","","",""
"117","Montana State","Big Sky","","19","11","80.0","69.9","10.13","","-3.97","","4.08","-1.34","2.75","","",""
"118","South Florida","CUSA (National)","","17","13","65.8","66.3","-0.47","","3.16","","-2.70","5.39","2.69","","",""
"119","Pittsburgh","Big East (Big East 7)","","11","16","73.6","76.9","-3.30","","5.96","","6.62","-3.96","2.66","","",""
"120","Long Island University","NEC","","21","11","96.9","86.8","10.19","","-2.06","","20.52","-17.92","2.60","","",""
"121","Florida International","A-Sun (East)","","21","8","87.3","79.1","8.21","","-5.67","","14.35","-11.81","2.54","","",""
"122","Boise State","Big West (East)","","17","13","72.4","69.1","3.30","","-0.53","","-0.66","3.13","2.47","","",""
"123","Northwestern","Big Ten","","10","17","60.6","63.9","-3.26","","5.59","","-8.14","10.47","2.33","","",""
"124","Colorado","Big 12","","13","14","71.4","73.0","-1.56","","4.44","","2.71","-0.58","2.13","","",""
"125","Southern California","Pac-10","","9","19","75.0","80.4","-5.36","","7.49","","6.05","-3.92","2.13","","",""
"126","Idaho","Big West (East)","","15","12","70.7","68.6","2.15","","0.73","","-1.44","3.53","2.09","","",""
"127","Ohio State","Big Ten","","8","22","65.9","72.8","-6.90","","8.72","","-0.99","2.82","1.82","","",""
"128","Southern Illinois","MVC","","14","18","70.8","70.6","0.25","","2.31","","6.86","-5.07","1.79","","",""
"129","Valparaiso","Mid-Cont","","23","10","73.9","68.4","5.55","","-2.66","","-0.21","1.97","1.75","","",""
"130","Evansville","MVC","","15","15","70.0","66.8","3.13","","-0.37","","-0.92","2.62","1.70","","",""
"131","Saint Joseph's","A-10 (East)","","11","17","66.9","70.8","-3.89","","5.46","","-0.41","1.97","1.57","","",""
"132","Rider","MAAC","","18","10","70.4","65.9","4.57","","-3.31","","-2.16","3.42","1.27","","",""
"133","Arkansas State","Sun Belt","","20","9","74.8","70.5","4.31","","-3.11","","2.45","-1.25","1.20","","",""
"134","Louisiana State","SEC (West)","","9","18","62.2","65.4","-3.15","","6.19","","-8.37","9.44","1.07","","",""
"135","Wichita State","MVC","","16","15","63.5","64.5","-0.94","","1.88","","-6.37","7.31","0.94","","",""
"136","Nevada","Big West (East)","","16","12","77.0","75.7","1.32","","0.69","","6.26","-5.49","0.76","","",""
"137","Iowa State","Big 12","","12","18","63.7","67.7","-4.03","","6.00","","-6.36","7.11","0.75","","",""
"138","Niagara","MAAC","","14","13","72.3","70.4","1.93","","-1.41","","0.28","0.24","0.52","","",""
"139","Texas-El Paso","WAC (Mountain)","","12","14","64.2","65.7","-1.50","","2.93","","-4.71","5.23","0.51","","",""
"140","North Carolina-Wilmington","CAA","","20","11","61.9","61.5","0.48","","-0.08","","-6.56","6.97","0.41","","",""
"141","Oral Roberts","Mid-Cont","","19","12","80.2","72.1","8.10","","-4.94","","5.61","-5.27","0.35","","",""
"142","Siena","MAAC","","17","12","83.3","80.1","3.24","","-2.95","","11.53","-11.23","0.30","","",""
"143","Texas A&M","Big 12","","7","20","75.0","77.4","-2.33","","2.36","","4.24","-4.22","0.02","","",""
"144","Boston University","AEC","","19","11","70.0","67.5","2.50","","-2.52","","-2.17","2.15","-0.02","","",""
"145","Brigham Young","WAC (Mountain)","","9","21","63.5","69.8","-6.23","","6.08","","-1.39","1.23","-0.16","","",""
"146","Weber State","Big Sky","","14","13","72.5","71.3","1.19","","-1.13","","0.24","-0.45","-0.21","","",""
"147","Louisiana-Lafayette","Sun Belt","","18","13","75.4","73.5","1.81","","-1.45","","4.29","-4.61","-0.32","","",""
"148","Duquesne","A-10 (West)","","11","19","72.4","77.7","-5.23","","4.67","","4.02","-4.58","-0.57","","",""
"149","Pennsylvania","Ivy","","17","12","71.6","69.3","2.21","","-2.84","","1.97","-2.61","-0.64","","",""
"150","Davidson","Southern (North)","","20","10","71.3","66.2","5.03","","-3.74","","-2.05","1.34","-0.71","","",""
"151","New Orleans","Sun Belt","","15","12","69.3","67.1","2.11","","-2.99","","-2.46","1.58","-0.88","","",""
"152","Northern Iowa","MVC","","10","17","69.2","70.4","-1.15","","0.16","","-1.20","0.21","-0.99","","",""
"153","San Diego","WCC","","14","14","70.5","70.7","-0.21","","0.70","","-2.45","1.30","-1.15","","",""
"154","San Diego State","WAC (Pacific)","","13","15","69.3","73.2","-3.96","","3.27","","-0.55","-0.66","-1.21","","",""
"155","Cal State Northridge","Big Sky","","12","16","84.1","80.1","4.07","","-3.26","","9.65","-11.00","-1.35","","",""
"156","Louisiana Tech","Sun Belt","","12","15","68.5","67.1","1.41","","-2.83","","-3.77","2.35","-1.42","","",""
"157","Middle Tennessee","OVC","","19","9","70.9","63.6","7.25","","-6.59","","-3.18","1.42","-1.76","","",""
"158","Hofstra","AEC","","19","12","73.7","70.3","3.42","","-4.48","","0.43","-2.21","-1.79","","",""
"159","Delaware","AEC","","20","10","73.0","70.4","2.67","","-3.42","","-0.33","-1.58","-1.92","","",""
"160","Youngstown State","Mid-Cont","","20","9","72.3","64.6","7.79","","-7.66","","-5.51","3.59","-1.92","","",""
"161","Rice","WAC (Pacific)","","6","22","63.3","70.1","-6.79","","5.69","","-6.54","4.38","-2.16","","",""
"162","Coppin State","MEAC","","21","8","77.6","69.7","7.90","","-10.29","","1.33","-3.76","-2.42","","",""
"163","DePaul","CUSA (American)","","7","23","59.2","68.8","-9.53","","7.50","","-6.07","3.64","-2.43","","",""
"164","Saint Mary's (CA)","WCC","","11","15","75.2","79.2","-3.96","","1.73","","3.48","-6.03","-2.55","","",""
"165","Cleveland State","MW Coll","","12","15","64.6","70.5","-5.89","","3.26","","-2.14","-0.49","-2.63","","",""
"166","Vermont","AEC","","16","11","74.3","69.8","4.48","","-6.78","","0.16","-2.82","-2.66","","",""
"167","Old Dominion","CAA","","12","16","62.1","64.1","-2.04","","-0.67","","-7.48","4.78","-2.70","","",""
"168","Fairfield","MAAC","","12","15","70.2","71.3","-1.04","","-1.81","","-2.15","-0.70","-2.85","","",""
"169","Marshall","MAC (East)","","11","16","69.7","69.4","0.26","","0.63","","-3.96","1.00","-2.97","","",""
"170","La Salle","A-10 (West)","","9","18","71.4","78.2","-6.78","","3.78","","2.12","-5.12","-3.00","","",""
"171","Canisius","MAAC","","13","14","68.3","70.9","-2.63","","-0.48","","-4.12","1.05","-3.07","","",""
"172","Appalachian State","Southern (North)","","21","8","72.0","66.1","5.93","","-5.81","","-2.78","-0.30","-3.08","","",""
"173","Loyola (MD)","MAAC","","12","16","76.5","79.2","-2.64","","-0.55","","5.55","-8.74","-3.19","","",""
"174","Bowling Green State","MAC (East)","","10","16","68.3","71.4","-3.08","","0.97","","-2.51","-0.69","-3.20","","",""
"175","Portland","WCC","","14","13","67.5","67.4","0.04","","0.30","","-6.52","3.26","-3.26","","",""
"176","East Carolina","CAA","","10","17","67.4","68.0","-0.52","","-1.30","","-2.13","-1.21","-3.34","","",""
"177","Fordham","A-10 (East)","","6","21","65.3","72.4","-7.11","","3.73","","-3.79","0.41","-3.38","","",""
"178","Tulane","CUSA (National)","","7","22","66.6","72.4","-5.79","","2.37","","-2.29","-1.13","-3.42","","",""
"179","Lamar","Sun Belt","","15","14","66.8","66.1","0.69","","-4.17","","-6.08","2.60","-3.48","","",""
"180","Cal State Fullerton","Big West (West)","","12","16","73.4","74.5","-1.04","","-0.96","","1.58","-5.10","-3.52","","",""
"181","Montana","Big Sky","","16","14","68.4","66.4","2.00","","-3.47","","-6.71","3.00","-3.71","","",""
"182","Kent State","MAC (East)","","13","17","69.4","72.3","-2.93","","0.68","","-2.36","-1.40","-3.76","","",""
"183","Drexel","AEC","","13","15","66.8","67.6","-0.86","","-2.91","","-5.30","1.54","-3.77","","",""
"184","Navy","Patriot","","19","11","71.1","64.7","6.37","","-7.49","","-5.03","1.25","-3.78","","",""
"185","Northern Illinois","MAC (West)","","10","16","67.8","68.1","-0.23","","-1.87","","-5.50","1.58","-3.91","","",""
"186","North Carolina-Asheville","Big South","","19","9","71.5","66.9","4.64","","-5.90","","-3.96","-0.25","-4.22","","",""
"187","Wright State","MW Coll","","10","18","67.2","71.8","-4.61","","1.50","","-2.55","-1.80","-4.35","","",""
"188","Lafayette","Patriot","","19","9","74.9","68.0","6.86","","-8.18","","-0.73","-3.68","-4.41","","",""
"189","Hartford","AEC","","15","12","79.2","78.4","0.81","","-4.72","","5.79","-10.44","-4.64","","",""
"190","Austin Peay","OVC","","17","11","71.9","67.5","4.43","","-7.23","","-5.35","0.62","-4.73","","",""
"191","Manhattan","MAAC","","12","17","65.6","69.4","-3.83","","-0.88","","-6.77","2.03","-4.75","","",""
"192","Saint Francis (PA)","NEC","","17","10","69.3","66.6","2.70","","-7.46","","-6.62","1.81","-4.81","","",""
"193","Eastern Illinois","OVC","","16","11","74.4","71.6","2.81","","-5.90","","0.42","-5.32","-4.90","","",""
"194","American","CAA","","9","19","61.6","65.6","-3.96","","-0.50","","-8.32","3.41","-4.91","","",""
"195","James Madison","CAA","","11","16","64.0","67.7","-3.70","","-1.29","","-5.69","0.69","-4.99","","",""
"196","Loyola (IL)","MW Coll","","15","15","66.6","68.2","-1.63","","-1.34","","-5.29","0.29","-5.00","","",""
"197","Mount St. Mary's","NEC","","13","15","71.4","70.8","0.61","","-5.60","","-3.39","-1.61","-5.00","","",""
"198","Virginia Commonwealth","CAA","","9","19","63.8","67.1","-3.29","","-1.72","","-5.56","0.55","-5.01","","",""
"199","Radford","Big South","","20","10","75.7","72.1","3.63","","-8.69","","0.49","-5.52","-5.03","","",""
"200","Central Florida","A-Sun (East)","","17","11","76.1","71.4","4.71","","-7.94","","0.99","-6.09","-5.10","","",""
"201","Western Kentucky","Sun Belt","","10","19","65.7","69.7","-3.97","","-1.33","","-5.94","0.65","-5.29","","",""
"202","Nicholls State","Southland","","19","10","76.8","75.7","1.17","","-5.95","","2.11","-7.45","-5.35","","",""
"203","Arkansas-Little Rock","Sun Belt","","15","13","67.4","69.0","-1.57","","-2.81","","-4.74","-0.66","-5.40","","",""
"204","Georgia State","A-Sun (West)","","16","12","74.9","70.0","4.86","","-8.90","","-2.37","-3.03","-5.40","","",""
"205","Air Force","WAC (Mountain)","","10","16","68.2","69.7","-1.54","","2.59","","-4.63","-0.88","-5.51","","",""
"206","St. Francis (NY)","NEC","","15","12","71.4","69.6","1.85","","-6.88","","-3.23","-2.31","-5.54","","",""
"207","South Carolina State","MEAC","","22","8","74.4","70.0","4.40","","-10.23","","-2.52","-3.15","-5.68","","",""
"208","Texas State","Southland","","17","11","72.8","69.7","3.11","","-8.24","","-4.39","-1.30","-5.68","","",""
"209","Texas-San Antonio","Southland","","16","11","75.9","72.3","3.59","","-9.78","","-1.95","-4.00","-5.94","","",""
"210","Towson","AEC","","8","20","63.7","66.0","-2.29","","-3.69","","-9.55","3.58","-5.97","","",""
"211","Eastern Washington","Big Sky","","16","11","76.0","78.9","-2.85","","-3.13","","2.11","-8.29","-6.17","","",""
"212","Saint Peter's","MAAC","","8","19","69.0","72.3","-3.33","","-2.84","","-3.84","-2.33","-6.18","","",""
"213","Buffalo","Mid-Cont","","15","13","74.9","72.6","2.32","","-6.39","","-1.37","-4.83","-6.20","","",""
"214","George Mason","CAA","","9","18","62.9","68.5","-5.67","","-0.57","","-5.35","-0.89","-6.24","","",""
"215","Northeastern","AEC","","14","14","67.5","68.8","-1.25","","-5.34","","-5.84","-0.76","-6.59","","",""
"216","Southeast Missouri State","OVC","","14","13","73.2","71.8","1.37","","-5.53","","-1.13","-5.52","-6.65","","",""
"217","Bucknell","Patriot","","13","15","69.5","68.6","0.89","","-6.81","","-5.32","-1.49","-6.81","","",""
"218","Loyola Marymount","WCC","","7","20","73.9","81.8","-7.96","","1.58","","3.35","-10.19","-6.84","","",""
"219","Marist","MAAC","","11","17","69.3","72.9","-3.68","","-3.51","","-4.18","-3.00","-7.18","","",""
"220","Houston","CUSA (National)","","9","20","63.6","72.9","-9.34","","3.10","","-5.10","-2.13","-7.22","","",""
"221","UC-Santa Barbara","Big West (West)","","7","19","71.6","76.0","-4.46","","-0.21","","-2.08","-5.50","-7.58","","",""
"222","Jacksonville","Sun Belt","","8","19","65.8","70.9","-5.07","","-2.77","","-5.51","-2.33","-7.85","","",""
"223","Southern","SWAC","","14","13","86.4","80.3","6.07","","-11.15","","6.32","-14.17","-7.85","","",""
"224","UC-Irvine","Big West (West)","","9","18","62.3","69.5","-7.26","","0.49","","-8.85","0.98","-7.87","","",""
"225","Cal Poly","Big West (West)","","14","14","84.5","85.6","-1.11","","-3.47","","10.19","-18.14","-7.95","","",""
"226","Harvard","Ivy","","13","13","69.7","68.9","0.81","","-8.28","","-3.13","-4.95","-8.08","","",""
"227","Louisiana-Monroe","Southland","","13","16","78.0","81.0","-2.93","","-4.35","","2.64","-10.73","-8.10","","",""
"228","Western Illinois","Mid-Cont","","16","11","71.0","70.2","0.81","","-6.70","","-5.88","-2.25","-8.14","","",""
"229","Citadel","Southern (South)","","15","13","65.3","62.2","3.14","","-9.02","","-10.59","2.07","-8.52","","",""
"230","Long Beach State","Big West (West)","","10","19","63.8","69.6","-5.79","","-2.73","","-9.99","1.47","-8.52","","",""
"231","Jackson State","SWAC","","14","13","69.9","67.9","2.00","","-6.85","","-7.91","-0.68","-8.59","","",""
"232","Chattanooga","Southern (South)","","13","15","63.3","64.6","-1.36","","-4.83","","-8.93","0.23","-8.70","","",""
"233","Tennessee State","OVC","","13","16","71.2","70.7","0.48","","-5.71","","-5.64","-3.70","-9.34","","",""
"234","Samford","A-Sun (West)","","14","13","68.9","67.0","1.93","","-10.34","","-8.49","-1.02","-9.51","","",""
"235","Yale","Ivy","","12","14","65.1","67.0","-1.88","","-6.79","","-7.43","-2.28","-9.71","","",""
"236","Colgate","Patriot","","10","18","74.1","77.1","-2.96","","-6.76","","-0.30","-9.43","-9.73","","",""
"237","Texas Southern","SWAC","","15","16","75.1","76.0","-0.94","","-7.34","","-0.72","-9.10","-9.82","","",""
"238","Milwaukee","MW Coll","","3","24","61.1","73.0","-11.85","","1.96","","-7.02","-2.87","-9.89","","",""
"239","North Texas","Big West (East)","","5","21","76.6","90.5","-13.92","","4.02","","6.90","-16.81","-9.91","","",""
"240","Northwestern State","Southland","","13","14","73.8","74.0","-0.19","","-7.79","","-4.26","-5.81","-10.07","","",""
"241","New Hampshire","AEC","","10","17","65.4","70.0","-4.52","","-4.54","","-7.07","-3.21","-10.28","","",""
"242","Western Carolina","Southern (North)","","12","15","72.1","73.3","-1.22","","-6.36","","-2.69","-8.00","-10.69","","",""
"243","Maryland-Baltimore County","Big South","","14","14","70.6","71.1","-0.46","","-9.32","","-5.21","-5.75","-10.96","","",""
"244","Sam Houston State","Southland","","9","17","69.4","74.0","-4.58","","-6.40","","-5.91","-5.07","-10.98","","",""
