"Rk","School","Conf","X.","W","L","Pts","Opp","MOV","X..1","SOS","X..2","OSRS","DSRS","SRS","ORtg","DRtg","NRtg"
"20","Mississippi State","SEC (West)","","26","4","77.3","66.6","10.70","","6.08","","11.76","5.02","16.78","","",""
"21","Florida","SEC (East)","","20","11","76.4","69.3","7.10","","9.19","","11.84","4.44","16.29","","",""
"22","Vanderbilt","SEC (East)","","23","10","73.2","65.0","8.12","","7.58","","7.33","8.37","15.70","","",""
"23","Arizona","Pac-10","","20","10","87.1","78.5","8.67","","6.63","","20.16","-4.86","15.30","","",""
"24","Nevada","WAC","","25","9","75.9","66.4","9.47","","5.82","","9.33","5.58","14.91","","",""
"25","Providence","Big East","","20","9","71.0","64.4","6.66","","8.21","","6.60","8.27","14.87","","",""
"26","Texas Tech","Big 12","","23","11","73.2","66.7","6.50","","8.21","","7.49","7.22","14.71","","",""
"27","Florida State","ACC","","19","14","71.5","65.1","6.39","","8.30","","5.16","9.30","14.46","","",""
"28","Alabama","SEC (West)","","20","13","72.1","68.0","4.09","","10.20","","8.58","5.71","14.29","","",""
"29","Seton Hall","Big East","","21","10","71.9","65.4","6.45","","7.78","","7.31","6.97","14.28","","",""
"30","Xavier","A-10 (West)","","26","11","71.2","63.2","8.00","","5.84","","4.65","9.19","13.84","","",""
"31","Memphis","CUSA","","22","8","72.4","65.3","7.10","","5.96","","7.13","5.93","13.06","","",""
"32","Syracuse","Big East","","23","8","73.1","67.6","5.45","","7.61","","7.99","5.07","13.06","","",""
"33","South Carolina","SEC (East)","","23","11","70.1","62.6","7.44","","5.33","","4.96","7.81","12.77","","",""
"34","Brigham Young","MWC","","21","9","73.3","65.5","7.80","","6.31","","7.66","5.04","12.70","","",""
"35","Nebraska","Big 12","","18","13","70.5","62.9","7.58","","5.08","","3.31","9.35","12.66","","",""
"36","Western Michigan","MAC (West)","","26","5","78.5","66.1","12.42","","-0.11","","7.99","4.31","12.31","","",""
"37","Charlotte","CUSA","","21","9","79.1","71.6","7.53","","4.70","","13.42","-1.18","12.24","","",""
"38","Michigan State","Big Ten","","18","12","71.3","67.5","3.77","","8.38","","8.71","3.43","12.15","","",""
"39","Boston College","Big East","","24","10","68.0","63.2","4.82","","7.17","","3.45","8.54","11.99","","",""
"40","Michigan","Big Ten","","23","11","68.9","63.2","5.62","","6.16","","4.07","7.71","11.78","","",""
"41","Alabama-Birmingham","CUSA","","22","10","75.4","69.3","6.13","","5.63","","9.22","2.54","11.76","","",""
"42","Texas-El Paso","WAC","","24","8","77.5","67.5","9.94","","3.55","","9.85","1.57","11.42","","",""
"43","Utah","MWC","","24","9","64.7","57.4","7.30","","4.53","","-2.72","14.09","11.37","","",""
"44","Southern Illinois","MVC","","25","5","71.0","63.0","8.07","","2.64","","3.22","7.48","10.70","","",""
"45","Notre Dame","Big East","","19","13","70.5","67.2","3.31","","7.38","","5.72","4.97","10.69","","",""
"46","Missouri","Big 12","","16","14","74.2","72.6","1.63","","9.04","","8.88","1.79","10.67","","",""
"47","Oklahoma","Big 12","","20","11","66.4","62.1","4.26","","6.27","","0.45","10.08","10.53","","",""
"48","Auburn","SEC (West)","","14","14","70.0","65.6","4.43","","5.89","","4.25","6.06","10.32","","",""
"49","Richmond","A-10 (West)","","20","13","64.5","59.5","5.00","","5.07","","-1.65","11.72","10.07","","",""
"50","Villanova","Big East","","18","17","70.6","68.7","1.91","","8.25","","5.11","4.93","10.04","","",""
"51","Purdue","Big Ten","","17","14","64.9","60.6","4.26","","5.46","","-0.84","10.56","9.72","","",""
"52","Colorado","Big 12","","18","11","74.2","70.7","3.45","","7.18","","8.17","1.52","9.68","","",""
"53","Washington","Pac-10","","19","12","82.0","79.0","3.03","","6.43","","15.48","-6.02","9.46","","",""
"54","Manhattan","MAAC","","25","6","74.5","64.0","10.55","","-1.26","","3.43","5.86","9.29","","",""
"55","Iowa State","Big 12","","20","13","74.6","72.7","1.91","","8.06","","8.79","0.43","9.22","","",""
"56","Air Force","MWC","","22","7","59.9","50.9","9.03","","0.08","","-9.42","18.54","9.12","","",""
"57","Louisiana State","SEC (West)","","18","11","66.3","63.8","2.52","","6.59","","1.01","8.10","9.11","","",""
"58","Virginia","ACC","","18","13","74.4","74.9","-0.58","","9.65","","8.58","0.49","9.07","","",""
"59","DePaul","CUSA","","22","10","70.5","67.8","2.69","","6.38","","5.17","3.89","9.06","","",""
"60","George Washington","A-10 (West)","","18","12","75.0","70.1","4.93","","4.12","","8.74","0.32","9.06","","",""
"61","Utah State","Big West","","25","4","69.3","58.1","11.21","","-1.43","","0.12","8.91","9.03","","",""
"62","Georgia","SEC (East)","","16","14","66.5","65.7","0.77","","8.17","","1.59","7.34","8.93","","",""
"63","Wichita State","MVC","","21","11","71.8","64.9","6.91","","2.61","","4.73","4.20","8.93","","",""
"64","Boise State","WAC","","23","10","73.7","67.5","6.18","","4.14","","5.22","3.63","8.85","","",""
"65","Kansas State","Big 12","","14","14","69.4","65.5","3.86","","4.84","","1.91","6.79","8.70","","",""
"66","Iowa","Big Ten","","16","13","71.4","68.9","2.52","","6.18","","6.90","1.79","8.69","","",""
"67","Oregon","Pac-10","","18","13","74.9","73.2","1.74","","6.91","","8.75","-0.11","8.65","","",""
"68","Rutgers","Big East","","20","13","68.7","65.5","3.12","","6.87","","2.93","5.60","8.53","","",""
"69","Creighton","MVC","","20","9","68.4","61.8","6.62","","1.89","","1.79","6.73","8.51","","",""
"70","Saint Mary's (CA)","WCC","","19","12","76.7","67.2","9.52","","1.79","","5.37","2.67","8.04","","",""
"71","Kent State","MAC (East)","","22","9","72.8","64.1","8.68","","0.79","","2.98","4.80","7.79","","",""
"72","Saint Louis","CUSA","","19","13","62.7","59.9","2.72","","5.03","","-4.18","11.93","7.74","","",""
"73","Hawaii","WAC","","21","12","70.8","67.1","3.79","","4.23","","4.67","3.03","7.70","","",""
"74","Rice","WAC","","22","11","74.1","70.0","4.12","","3.99","","6.56","0.96","7.52","","",""
"75","Nevada-Las Vegas","MWC","","18","13","74.0","71.3","2.71","","5.19","","8.66","-1.17","7.49","","",""
"76","Tennessee","SEC (East)","","15","14","71.1","70.9","0.21","","7.18","","5.50","1.88","7.39","","",""
"77","Murray State","OVC","","28","6","80.3","68.9","11.41","","-3.20","","8.51","-1.29","7.22","","",""
"78","Rhode Island","A-10 (East)","","20","14","68.9","64.8","4.09","","2.80","","0.96","6.23","7.19","","",""
"79","Dayton","A-10 (West)","","24","9","68.0","64.5","3.55","","3.57","","0.57","6.54","7.11","","",""
"80","Northern Iowa","MVC","","21","10","69.3","65.0","4.26","","3.20","","2.88","3.99","6.87","","",""
"81","Virginia Commonwealth","CAA","","23","8","71.0","64.1","6.97","","-0.17","","1.39","5.41","6.80","","",""
"82","Arkansas","SEC (West)","","12","16","68.9","68.6","0.25","","6.28","","2.66","3.87","6.53","","",""
"83","Marquette","CUSA","","19","12","71.2","68.5","2.68","","4.12","","3.77","2.72","6.48","","",""
"84","Milwaukee","Horizon","","20","11","77.3","71.4","5.90","","1.26","","10.47","-4.04","6.43","","",""
"85","University of California","Pac-10","","13","15","66.9","67.3","-0.36","","6.65","","-0.61","6.91","6.29","","",""
"86","Louisiana-Lafayette","Sun Belt (West)","","20","9","77.0","69.0","8.07","","0.42","","6.46","-0.22","6.24","","",""
"87","West Virginia","Big East","","17","14","65.6","65.8","-0.19","","6.28","","-0.15","6.24","6.08","","",""
"88","Illinois-Chicago","Horizon","","24","8","69.5","63.0","6.47","","-0.47","","0.74","5.26","6.00","","",""
"89","Clemson","ACC","","10","18","65.7","70.9","-5.25","","11.12","","0.07","5.80","5.87","","",""
"90","Pacific","Big West","","25","8","68.8","63.5","5.30","","0.95","","1.26","4.51","5.76","","",""
"91","Pennsylvania","Ivy","","17","10","71.4","63.6","7.85","","-2.09","","2.51","3.26","5.76","","",""
"92","Fresno State","WAC","","14","15","62.8","61.8","1.07","","5.11","","-3.36","9.11","5.75","","",""
"93","Detroit Mercy","Horizon","","19","11","64.9","59.6","5.37","","0.37","","-4.71","10.45","5.74","","",""
"94","Temple","A-10 (East)","","15","14","65.1","64.7","0.41","","5.16","","-1.03","6.60","5.58","","",""
"95","Wyoming","MWC","","11","17","70.0","69.0","0.96","","4.55","","4.45","1.07","5.52","","",""
"96","Miami (FL)","Big East","","14","16","71.6","68.9","2.70","","3.27","","4.70","0.68","5.38","","",""
"97","Indiana","Big Ten","","14","15","64.9","67.6","-2.76","","7.94","","0.60","4.58","5.18","","",""
"98","East Carolina","CUSA","","13","14","70.6","66.1","4.41","","2.16","","1.59","3.57","5.16","","",""
"99","Missouri State","MVC","","19","14","66.9","63.9","3.06","","2.01","","0.48","4.59","5.07","","",""
"100","San Diego State","MWC","","14","16","70.8","70.6","0.27","","5.81","","4.06","0.86","4.92","","",""
"101","New Mexico","MWC","","14","14","69.6","65.7","3.89","","3.76","","1.09","3.78","4.87","","",""
"102","Northwestern","Big Ten","","14","15","61.6","62.9","-1.28","","5.91","","-3.76","8.40","4.63","","",""
"103","Troy","A-Sun","","24","7","84.6","72.7","11.97","","-5.70","","10.39","-5.81","4.57","","",""
"104","Georgetown","Big East","","13","15","67.3","66.0","1.25","","3.30","","1.26","3.29","4.55","","",""
"105","East Tennessee State","Southern (North)","","27","6","79.3","69.4","9.91","","-3.15","","6.33","-2.14","4.19","","",""
"106","Mississippi","SEC (West)","","13","15","63.2","65.4","-2.18","","6.36","","-2.62","6.80","4.18","","",""
"107","George Mason","CAA","","23","10","71.6","68.0","3.64","","0.37","","2.36","1.65","4.01","","",""
"108","Old Dominion","CAA","","17","12","73.7","70.2","3.48","","0.45","","4.65","-0.72","3.93","","",""
"109","Minnesota","Big Ten","","12","18","70.1","71.7","-1.63","","5.36","","4.98","-1.26","3.73","","",""
"110","Drexel","CAA","","18","11","72.9","68.1","4.76","","-1.22","","3.89","-0.35","3.54","","",""
"111","UCLA","Pac-10","","11","17","66.5","70.0","-3.46","","6.82","","-0.65","4.01","3.35","","",""
"112","Virginia Tech","Big East","","15","14","66.6","67.7","-1.07","","4.36","","0.53","2.75","3.29","","",""
"113","Niagara","MAAC","","22","10","81.6","75.2","6.41","","-3.14","","11.07","-7.81","3.26","","",""
"114","Southern California","Pac-10","","13","15","75.4","78.8","-3.39","","6.52","","7.57","-4.44","3.13","","",""
"115","Washington State","Pac-10","","13","16","57.9","59.7","-1.79","","5.05","","-10.28","13.25","2.98","","",""
"116","Arizona State","Pac-10","","10","17","74.1","76.6","-2.52","","5.35","","6.59","-3.76","2.83","","",""
"117","Miami (OH)","MAC (East)","","18","11","62.9","61.8","1.10","","1.60","","-6.14","8.60","2.46","","",""
"118","UC-Santa Barbara","Big West","","16","12","66.0","62.0","4.00","","-0.63","","-3.27","5.67","2.40","","",""
"119","Buffalo","MAC (East)","","17","12","75.0","71.4","3.55","","-1.19","","5.16","-2.80","2.36","","",""
"120","Louisiana Tech","WAC","","15","15","67.0","66.5","0.57","","2.55","","-0.67","2.93","2.27","","",""
"121","Toledo","MAC (West)","","20","11","76.7","75.5","1.26","","0.97","","7.50","-5.27","2.23","","",""
"122","Colorado State","MWC","","13","16","70.2","71.9","-1.72","","4.87","","4.45","-2.47","1.98","","",""
"123","Pepperdine","WCC","","15","16","78.9","79.1","-0.16","","2.11","","11.07","-9.12","1.95","","",""
"124","Central Florida","A-Sun","","25","6","70.4","61.8","8.55","","-5.87","","-4.65","6.52","1.86","","",""
"125","Butler","Horizon","","16","14","62.4","60.2","2.23","","-0.03","","-5.79","7.58","1.80","","",""
"126","Belmont","A-Sun","","21","9","72.4","64.9","7.47","","-4.68","","0.00","1.70","1.70","","",""
"127","Western Kentucky","Sun Belt (East)","","15","13","76.3","71.0","5.29","","-0.10","","5.93","-4.30","1.63","","",""
"128","Princeton","Ivy","","20","8","62.9","56.8","6.04","","-3.32","","-8.15","9.69","1.54","","",""
"129","Ohio State","Big Ten","","14","16","65.0","68.5","-3.50","","5.02","","-0.17","1.69","1.52","","",""
"130","Oregon State","Pac-10","","12","16","72.1","74.0","-1.89","","4.60","","3.63","-2.14","1.49","","",""
"131","North Carolina-Wilmington","CAA","","15","15","61.5","59.6","1.90","","-0.46","","-9.14","10.58","1.44","","",""
"132","IUPUI","Mid-Cont","","21","11","78.3","72.3","5.97","","-2.40","","5.38","-3.95","1.43","","",""
"133","Austin Peay","OVC","","22","10","65.6","60.5","5.09","","-1.38","","-7.55","8.97","1.42","","",""
"134","Texas Christian","CUSA","","12","17","66.9","70.5","-3.59","","4.98","","1.05","0.34","1.39","","",""
"135","Tulsa","WAC","","9","20","68.3","71.7","-3.34","","4.62","","1.84","-0.56","1.28","","",""
"136","Duquesne","A-10 (West)","","12","17","70.3","71.4","-1.07","","2.23","","3.24","-2.08","1.16","","",""
"137","College of Charleston","Southern (South)","","20","9","73.6","67.8","5.79","","-3.97","","2.28","-1.14","1.14","","",""
"138","Boston University","AEC","","23","6","66.6","59.5","7.03","","-5.91","","-3.60","4.73","1.12","","",""
"139","Ball State","MAC (West)","","14","15","70.6","70.1","0.48","","1.78","","2.04","-1.01","1.03","","",""
"140","Fairfield","MAAC","","19","11","67.6","64.2","3.40","","-2.38","","-4.00","5.02","1.02","","",""
"141","Eastern Washington","Big Sky","","17","13","70.1","67.8","2.23","","-0.34","","0.06","0.78","0.83","","",""
"142","Santa Clara","WCC","","16","16","65.7","66.6","-0.88","","2.61","","-4.13","4.94","0.80","","",""
"143","Southern Methodist","WAC","","12","18","64.6","68.7","-4.10","","4.79","","-1.98","2.67","0.69","","",""
"144","Hofstra","CAA","","14","15","70.7","71.1","-0.45","","0.52","","2.05","-1.98","0.07","","",""
"145","Missouri-Kansas City","Mid-Cont","","15","14","74.0","70.4","3.52","","-3.45","","1.89","-1.83","0.07","","",""
"146","Georgia State","A-Sun","","20","9","74.8","68.4","6.38","","-5.00","","0.36","-0.33","0.03","","",""
"147","Oral Roberts","Mid-Cont","","17","11","80.9","76.2","4.71","","-1.79","","7.83","-7.88","-0.06","","",""
"148","Drake","MVC","","12","16","69.9","71.5","-1.61","","2.15","","2.04","-2.12","-0.07","","",""
"149","Bradley","MVC","","15","16","66.4","68.6","-2.19","","1.92","","-2.03","1.95","-0.08","","",""
"150","Valparaiso","Mid-Cont","","18","13","71.5","71.0","0.52","","0.01","","0.82","-0.91","-0.09","","",""
"151","Akron","MAC (East)","","13","15","71.8","72.1","-0.39","","0.00","","1.56","-1.95","-0.39","","",""
"152","Illinois State","MVC","","10","19","62.9","65.3","-2.41","","3.11","","-4.80","4.19","-0.60","","",""
"153","Delaware","CAA","","16","12","71.0","69.7","1.29","","-1.95","","1.45","-2.11","-0.66","","",""
"154","Middle Tennessee","Sun Belt (East)","","17","12","70.1","66.6","3.59","","-1.71","","-1.12","0.45","-0.67","","",""
"155","Idaho","Big West","","14","16","63.5","63.6","-0.03","","0.43","","-5.20","4.39","-0.82","","",""
"156","Portland","WCC","","11","17","69.8","73.5","-3.79","","2.83","","1.15","-2.11","-0.96","","",""
"157","Arkansas-Little Rock","Sun Belt (East)","","17","12","71.8","65.3","6.41","","-3.97","","-1.92","0.92","-1.00","","",""
"158","Oakland","Mid-Cont","","13","17","74.5","74.0","0.57","","-0.30","","3.29","-4.30","-1.01","","",""
"159","St. John's (NY)","Big East","","6","21","62.0","70.9","-8.93","","7.85","","-2.60","1.53","-1.08","","",""
"160","Green Bay","Horizon","","17","11","65.5","65.3","0.21","","-0.96","","-4.36","3.22","-1.15","","",""
"161","Georgia Southern","Southern (South)","","21","8","80.6","71.2","9.34","","-6.93","","4.72","-5.92","-1.20","","",""
"162","Bowling Green State","MAC (West)","","14","17","70.8","71.2","-0.39","","0.50","","1.03","-2.29","-1.26","","",""
"163","Chattanooga","Southern (North)","","19","11","82.1","75.3","6.77","","-2.98","","5.92","-7.31","-1.39","","",""
"164","Texas A&M","Big 12","","7","21","71.9","76.4","-4.54","","3.03","","4.17","-5.67","-1.51","","",""
"165","Arkansas State","Sun Belt (East)","","17","11","74.2","69.9","4.32","","-4.42","","1.91","-3.48","-1.57","","",""
"166","Southern Mississippi","CUSA","","13","15","64.9","68.3","-3.39","","3.00","","-2.75","1.05","-1.70","","",""
"167","Davidson","Southern (South)","","17","12","73.1","70.8","2.24","","-0.99","","-1.36","-0.40","-1.76","","",""
"168","Holy Cross","Patriot","","13","15","63.1","58.6","4.50","","-6.69","","-7.41","5.65","-1.77","","",""
"169","Indiana State","MVC","","9","19","58.0","61.8","-3.79","","2.02","","-9.89","8.12","-1.77","","",""
"170","Houston","CUSA","","9","18","59.0","64.6","-5.67","","3.80","","-8.87","7.01","-1.86","","",""
"171","Weber State","Big Sky","","15","14","68.3","66.4","1.83","","-2.15","","-2.92","1.03","-1.89","","",""
"172","Cal State Northridge","Big West","","14","16","68.2","68.8","-0.60","","-0.46","","-0.47","-1.44","-1.90","","",""
"173","La Salle","A-10 (West)","","10","20","65.1","69.9","-4.83","","2.90","","-2.19","0.26","-1.93","","",""
"174","San Francisco","WCC","","17","14","65.0","67.8","-2.77","","1.85","","-4.24","2.29","-1.95","","",""
"175","Stephen F. Austin","Southland","","21","9","71.3","60.7","10.57","","-9.33","","-7.11","5.00","-2.10","","",""
"176","Wright State","Horizon","","14","14","66.3","67.5","-1.18","","-0.95","","-3.00","0.91","-2.10","","",""
"177","Furman","Southern (South)","","17","12","73.2","66.9","6.31","","-5.81","","-0.98","-1.13","-2.12","","",""
"178","Loyola Marymount","WCC","","15","14","67.7","69.1","-1.48","","0.04","","-3.36","1.22","-2.14","","",""
"179","Marshall","MAC (East)","","12","17","69.7","74.1","-4.41","","2.23","","1.11","-3.30","-2.19","","",""
"180","South Florida","CUSA","","7","20","61.3","68.5","-7.22","","4.92","","-4.49","2.19","-2.30","","",""
"181","Massachusetts","A-10 (East)","","10","19","68.1","73.0","-4.90","","2.59","","0.90","-3.20","-2.31","","",""
"182","New Orleans","Sun Belt (West)","","17","14","69.7","70.8","-1.13","","-0.53","","0.25","-2.61","-2.36","","",""
"183","Denver","Sun Belt (West)","","14","13","69.5","69.6","-0.07","","-1.67","","-0.30","-2.06","-2.37","","",""
"184","Centenary (LA)","Mid-Cont","","16","12","70.2","68.0","2.18","","-2.39","","-3.31","0.88","-2.43","","",""
"185","Saint Peter's","MAAC","","17","12","75.7","75.3","0.38","","-2.81","","5.04","-7.47","-2.43","","",""
"186","Baylor","Big 12","","8","21","63.7","70.4","-6.69","","5.20","","-4.02","1.30","-2.73","","",""
"187","Vermont","AEC","","22","9","66.0","62.4","3.61","","-6.36","","-4.57","1.83","-2.75","","",""
"188","Penn State","Big Ten","","9","19","58.3","66.9","-8.64","","5.67","","-6.71","3.74","-2.97","","",""
"189","Liberty","Big South","","18","15","69.2","67.4","1.82","","-4.22","","-2.83","-0.29","-3.12","","",""
"190","Tulane","CUSA","","11","17","65.4","69.5","-4.18","","1.92","","-3.42","0.26","-3.16","","",""
"191","Ohio","MAC (East)","","10","20","66.7","69.7","-3.00","","-0.19","","-2.18","-1.01","-3.19","","",""
"192","Birmingham-Southern","Big South","","20","7","74.0","65.2","8.81","","-9.79","","-0.64","-2.63","-3.27","","",""
"193","UC-Irvine","Big West","","11","17","63.6","66.1","-2.50","","-0.10","","-5.34","2.01","-3.33","","",""
"194","New Mexico State","Sun Belt (West)","","13","14","66.1","65.7","0.37","","-1.58","","-5.49","2.15","-3.34","","",""
"195","Cal Poly","Big West","","11","16","70.4","73.2","-2.81","","-0.20","","2.07","-5.46","-3.39","","",""
"196","UC-Riverside","Big West","","11","17","69.0","70.5","-1.46","","-0.21","","-1.28","-2.34","-3.62","","",""
"197","Evansville","MVC","","7","22","67.7","74.6","-6.93","","3.25","","2.72","-6.40","-3.68","","",""
"198","Eastern Michigan","MAC (West)","","13","15","70.9","70.3","0.64","","-1.14","","-0.70","-3.28","-3.98","","",""
"199","Cal State Fullerton","Big West","","11","17","70.8","73.2","-2.39","","-0.81","","0.99","-5.02","-4.03","","",""
"200","Yale","Ivy","","12","15","66.2","66.6","-0.37","","-2.51","","-5.44","1.40","-4.05","","",""
"201","Loyola (IL)","Horizon","","9","20","70.1","75.4","-5.31","","1.17","","2.51","-6.64","-4.14","","",""
"202","Sacramento State","Big Sky","","13","15","71.0","70.8","0.29","","-2.39","","0.04","-4.23","-4.20","","",""
"203","Bucknell","Patriot","","14","15","64.9","60.7","4.28","","-6.65","","-6.52","2.32","-4.21","","",""
"204","Northern Illinois","MAC (West)","","10","20","67.7","70.0","-2.30","","0.08","","-3.51","-0.82","-4.33","","",""
"205","Northern Arizona","Big Sky","","15","14","75.9","74.1","1.79","","-3.12","","1.95","-6.29","-4.34","","",""
"206","San Jose State","WAC","","6","23","61.3","67.5","-6.14","","3.59","","-7.33","2.99","-4.34","","",""
"207","South Alabama","Sun Belt (West)","","12","16","65.9","67.4","-1.46","","-1.21","","-4.20","-0.17","-4.37","","",""
"208","Mississippi Valley State","SWAC","","22","7","68.2","60.3","7.90","","-12.91","","-6.32","1.93","-4.39","","",""
"209","Montana State","Big Sky","","14","13","68.6","67.6","0.96","","-3.59","","-4.37","-0.06","-4.43","","",""
"210","American","Patriot","","18","13","67.5","65.0","2.45","","-7.04","","-4.12","-0.47","-4.59","","",""
"211","Northeastern","AEC","","19","11","76.0","72.2","3.83","","-6.19","","5.48","-10.10","-4.62","","",""
"212","Siena","MAAC","","14","16","69.0","71.4","-2.33","","-2.32","","-1.76","-2.90","-4.66","","",""
"213","Monmouth","NEC","","21","12","68.3","67.5","0.82","","-5.66","","-4.53","-0.31","-4.84","","",""
"214","Maine","AEC","","20","10","68.5","62.7","5.83","","-8.39","","-4.11","-0.96","-5.07","","",""
"215","Southeastern Louisiana","Southland","","20","9","73.5","68.3","5.17","","-7.95","","-1.77","-3.31","-5.07","","",""
"216","Iona","MAAC","","11","18","71.7","74.9","-3.21","","-1.88","","1.30","-6.38","-5.08","","",""
"217","Lafayette","Patriot","","18","10","75.6","72.7","2.96","","-6.37","","4.62","-9.83","-5.21","","",""
"218","Portland State","Big Sky","","11","16","67.0","67.5","-0.48","","-3.12","","-6.03","0.79","-5.24","","",""
"219","Brown","Ivy","","14","13","72.4","72.8","-0.37","","-4.17","","1.73","-7.13","-5.40","","",""
"220","Southeast Missouri State","OVC","","11","16","71.0","71.5","-0.44","","-3.25","","-1.39","-4.10","-5.49","","",""
"221","Rider","MAAC","","17","14","68.1","68.8","-0.71","","-4.95","","-4.03","-1.58","-5.61","","",""
"222","Morehead State","OVC","","16","13","75.2","74.6","0.66","","-2.90","","1.98","-7.69","-5.71","","",""
"223","Texas A&M-Corpus Christi","Ind","","15","11","73.1","70.8","2.35","","-4.64","","-0.88","-4.85","-5.73","","",""
"224","William & Mary","CAA","","7","21","71.7","76.7","-5.00","","-0.76","","2.51","-8.28","-5.76","","",""
"225","Appalachian State","Southern (North)","","9","21","69.7","72.3","-2.63","","-1.18","","-2.56","-3.27","-5.83","","",""
"226","Eastern Kentucky","OVC","","14","15","73.3","71.4","1.86","","-5.07","","0.58","-6.43","-5.85","","",""
"227","Chicago State","Mid-Cont","","12","20","65.8","70.9","-5.06","","0.14","","-4.11","-1.97","-6.08","","",""
"228","Montana","Big Sky","","10","18","69.8","71.5","-1.64","","-0.91","","-1.44","-4.66","-6.10","","",""
"229","Texas-Arlington","Southland","","17","12","72.3","70.2","2.10","","-6.47","","-2.18","-3.95","-6.13","","",""
"230","Cornell","Ivy","","11","16","70.5","69.8","0.70","","-5.69","","0.10","-6.29","-6.19","","",""
"231","Canisius","MAAC","","10","20","68.8","72.3","-3.50","","-2.75","","-1.73","-4.47","-6.20","","",""
"232","North Texas","Sun Belt (West)","","13","15","72.5","73.0","-0.57","","-2.92","","0.76","-6.98","-6.23","","",""
"233","Tennessee Tech","OVC","","13","15","76.8","75.9","0.86","","-2.75","","2.96","-9.19","-6.23","","",""
"234","Winthrop","Big South","","16","12","66.3","63.6","2.64","","-6.62","","-6.37","0.09","-6.28","","",""
"235","Youngstown State","Horizon","","8","20","67.0","72.5","-5.46","","0.37","","-2.84","-3.82","-6.67","","",""
"236","Central Connecticut State","NEC","","14","14","70.7","69.4","1.29","","-7.98","","-3.09","-3.60","-6.69","","",""
"237","South Carolina State","MEAC","","18","11","69.1","65.1","3.97","","-10.14","","-4.11","-2.71","-6.82","","",""
"238","St. Bonaventure","A-10 (East)","","7","21","68.0","79.3","-11.29","","4.19","","1.26","-8.35","-7.09","","",""
"239","Fairleigh Dickinson","NEC","","17","12","69.4","68.1","1.28","","-7.65","","-4.66","-2.45","-7.11","","",""
"240","Coastal Carolina","Big South","","14","15","71.1","68.9","2.21","","-6.79","","-3.17","-3.96","-7.13","","",""
"241","Western Carolina","Southern (North)","","13","15","74.7","70.2","4.50","","-3.84","","-2.32","-4.85","-7.17","","",""
"242","Florida Atlantic","A-Sun","","9","19","77.0","76.9","0.11","","-5.68","","3.27","-10.49","-7.22","","",""
"243","St. Francis (NY)","NEC","","15","13","71.3","69.8","1.54","","-8.76","","-2.34","-4.88","-7.22","","",""
"244","Texas-San Antonio","Southland","","19","14","72.7","71.7","1.00","","-6.11","","-1.03","-6.19","-7.22","","",""
"245","Lehigh","Patriot","","20","11","67.2","63.7","3.48","","-8.88","","-6.58","-0.72","-7.30","","",""
"246","North Carolina-Greensboro","Southern (North)","","11","17","73.0","75.1","-2.14","","-4.10","","-0.20","-7.17","-7.36","","",""
"247","McNeese State","Southland","","11","16","74.1","75.1","-1.00","","-4.66","","1.01","-8.96","-7.95","","",""
"248","James Madison","CAA","","7","21","64.9","71.6","-6.71","","-1.28","","-4.34","-3.65","-7.99","","",""
