"Rk","School","Conf","X.","W","L","Pts","Opp","MOV","X..1","SOS","X..2","OSRS","DSRS","SRS","ORtg","DRtg","NRtg"
"69","Milwaukee","Horizon","","24","8","77.1","69.9","7.13","","0.81","","8.04","-0.33","7.71","","",""
"70","Western Kentucky","Sun Belt (East)","","24","9","73.6","66.5","7.15","","1.40","","3.91","3.80","7.71","","",""
"71","Alabama-Birmingham","CUSA (National)","","21","13","77.6","72.9","4.79","","3.89","","10.34","-2.74","7.60","","",""
"72","Virginia","ACC","","16","16","73.9","74.6","-0.66","","8.64","","6.71","0.80","7.51","","",""
"73","South Carolina","SEC (East)","","12","16","65.7","67.3","-1.57","","8.96","","-0.24","7.63","7.39","","",""
"74","Southern California","Pac-10","","13","17","76.5","76.6","-0.07","","7.28","","9.26","-2.01","7.25","","",""
"75","Temple","A-10 (East)","","18","16","66.6","66.1","0.50","","6.66","","0.17","6.99","7.16","","",""
"76","Central Michigan","MAC (West)","","25","7","79.8","73.3","6.47","","1.79","","9.26","-2.41","6.85","","",""
"77","Saint Louis","CUSA (American)","","16","14","60.7","60.7","-0.03","","6.88","","-5.85","12.70","6.84","","",""
"78","Western Michigan","MAC (West)","","20","11","69.4","63.5","5.90","","0.76","","-1.32","7.98","6.66","","",""
"79","UCLA","Pac-10","","10","19","75.2","78.6","-3.41","","9.74","","8.01","-1.68","6.33","","",""
"80","Richmond","A-10 (West)","","15","14","65.1","62.4","2.69","","3.50","","-3.79","9.98","6.19","","",""
"81","Illinois-Chicago","Horizon","","21","9","75.0","68.7","6.23","","-0.12","","6.08","0.07","6.15","","",""
"82","Vanderbilt","SEC (East)","","11","18","68.9","72.1","-3.21","","9.36","","3.40","2.76","6.15","","",""
"83","Missouri State","MVC","","17","12","66.6","61.4","5.14","","0.92","","-2.79","8.84","6.06","","",""
"84","Miami (FL)","Big East (East)","","11","17","69.9","68.7","1.14","","4.91","","1.90","4.15","6.05","","",""
"85","Baylor","Big 12","","14","14","69.0","68.4","0.61","","5.44","","2.20","3.84","6.04","","",""
"86","Tulane","CUSA (National)","","16","15","71.1","67.5","3.58","","2.84","","2.87","3.14","6.01","","",""
"87","Nevada","WAC","","18","14","76.0","71.9","4.09","","2.06","","6.78","-0.79","5.99","","",""
"88","Texas A&M","Big 12","","14","14","72.0","73.2","-1.25","","7.23","","5.72","0.26","5.98","","",""
"89","Detroit Mercy","Horizon","","18","12","70.9","64.5","6.43","","-0.10","","1.23","4.64","5.86","","",""
"90","Manhattan","MAAC","","23","7","75.8","68.0","7.77","","-1.99","","3.80","1.98","5.78","","",""
"91","St. Bonaventure","A-10 (East)","","13","14","79.5","78.1","1.37","","4.38","","12.31","-6.56","5.75","","",""
"92","Wyoming","MWC","","21","11","73.2","70.8","2.44","","3.50","","6.21","-0.46","5.75","","",""
"93","Clemson","ACC","","15","13","68.4","68.1","0.32","","5.35","","0.87","4.80","5.67","","",""
"94","Charlotte","CUSA (American)","","13","16","68.4","69.9","-1.45","","6.94","","2.42","3.08","5.50","","",""
"95","San Diego","WCC","","18","12","75.5","71.4","4.07","","2.74","","5.27","0.19","5.46","","",""
"96","Colorado State","MWC","","19","14","74.2","71.6","2.64","","4.41","","6.15","-0.77","5.38","","",""
"97","Fresno State","WAC","","20","8","71.6","66.8","4.86","","0.44","","2.11","3.18","5.29","","",""
"98","Holy Cross","Patriot","","26","5","70.3","58.7","11.58","","-5.38","","-1.53","6.79","5.26","","",""
"99","San Diego State","MWC","","16","14","71.5","69.6","1.93","","4.14","","3.91","1.20","5.11","","",""
"100","Rutgers","Big East (West)","","12","16","67.6","69.0","-1.36","","6.45","","1.26","3.83","5.09","","",""
"101","Kent State","MAC (East)","","21","10","76.8","70.7","6.06","","0.56","","5.86","-0.83","5.03","","",""
"102","New Mexico State","Sun Belt (West)","","20","9","73.7","67.4","6.21","","-0.92","","3.05","1.64","4.69","","",""
"103","Arkansas","SEC (West)","","9","19","61.6","66.5","-4.89","","9.57","","-3.09","7.76","4.67","","",""
"104","Washington","Pac-10","","10","17","72.4","75.0","-2.63","","7.28","","5.00","-0.35","4.65","","",""
"105","Weber State","Big Sky","","26","6","74.5","67.6","6.91","","-2.01","","4.49","0.07","4.56","","",""
"106","Hawaii","WAC","","19","12","70.3","67.4","2.97","","1.56","","0.35","4.18","4.53","","",""
"107","South Florida","CUSA (National)","","15","14","69.0","68.0","1.03","","4.52","","0.12","4.09","4.20","","",""
"108","Utah State","Big West","","24","9","66.6","60.0","6.61","","-1.43","","-3.34","7.49","4.16","","",""
"109","West Virginia","Big East (West)","","14","15","66.8","69.6","-2.76","","6.84","","0.08","4.00","4.08","","",""
"110","Oregon State","Pac-10","","13","15","68.0","68.4","-0.39","","5.86","","-0.64","4.50","3.86","","",""
"111","Valparaiso","Mid-Cont","","20","11","70.8","65.8","4.97","","-1.13","","-0.22","4.05","3.84","","",""
"112","Rhode Island","A-10 (East)","","19","12","69.8","69.6","0.16","","3.35","","1.60","1.91","3.51","","",""
"113","Nebraska","Big 12","","11","19","63.3","68.5","-5.13","","9.21","","-2.60","6.06","3.46","","",""
"114","Rice","WAC","","19","10","74.4","69.6","4.83","","0.89","","4.65","-1.35","3.29","","",""
"115","UC-Santa Barbara","Big West","","18","14","64.6","60.3","4.22","","-1.12","","-5.01","8.11","3.10","","",""
"116","Troy","A-Sun (South)","","26","6","79.9","70.7","9.19","","-4.80","","5.67","-2.82","2.86","","",""
"117","George Washington","A-10 (West)","","12","17","71.4","71.9","-0.52","","3.34","","4.48","-1.66","2.82","","",""
"118","Virginia Commonwealth","CAA","","18","10","74.0","68.0","6.07","","-3.29","","4.11","-1.33","2.78","","",""
"119","Siena","MAAC","","21","11","74.8","70.4","4.47","","-1.79","","3.50","-0.82","2.68","","",""
"120","Eastern Washington","Big Sky","","18","13","70.6","66.9","3.74","","-0.80","","0.65","1.88","2.53","","",""
"121","Murray State","OVC","","17","12","75.7","69.0","6.62","","-2.80","","1.63","0.86","2.49","","",""
"122","Wichita State","MVC","","18","12","71.9","70.5","1.40","","0.99","","3.79","-1.40","2.39","","",""
"123","Northwestern","Big Ten","","12","17","62.6","65.7","-3.07","","5.43","","-4.02","6.39","2.36","","",""
"124","Virginia Tech","Big East (East)","","11","18","70.2","73.2","-3.03","","5.33","","2.60","-0.30","2.30","","",""
"125","George Mason","CAA","","16","12","64.1","60.5","3.57","","-1.30","","-5.08","7.35","2.27","","",""
"126","San Francisco","WCC","","15","14","69.6","68.5","1.10","","1.43","","0.08","1.99","2.07","","",""
"127","UC-Irvine","Big West","","20","9","70.0","64.0","5.93","","-1.65","","0.28","1.78","2.07","","",""
"128","Saint Mary's (CA)","WCC","","15","15","66.7","64.1","2.57","","0.84","","-3.79","5.73","1.94","","",""
"129","Miami (OH)","MAC (East)","","13","15","58.6","58.7","-0.07","","2.87","","-11.77","13.60","1.83","","",""
"130","Toledo","MAC (West)","","13","16","70.1","70.4","-0.31","","2.13","","0.73","1.08","1.82","","",""
"131","East Carolina","CUSA (American)","","12","15","65.2","65.1","0.11","","4.73","","-3.15","4.96","1.81","","",""
"132","Southern Methodist","WAC","","17","13","72.8","72.8","0.00","","1.76","","2.92","-1.16","1.76","","",""
"133","Air Force","MWC","","12","16","57.3","57.0","0.25","","1.46","","-13.17","14.87","1.71","","",""
"134","Drexel","CAA","","19","12","68.6","65.2","3.45","","-1.45","","-0.66","2.22","1.56","","",""
"135","Denver","Sun Belt (West)","","17","15","70.9","69.1","1.81","","-0.28","","0.68","0.86","1.53","","",""
"136","College of Charleston","Southern (South)","","25","8","74.6","67.7","6.91","","-3.18","","0.05","1.16","1.21","","",""
"137","Bradley","MVC","","12","18","73.5","72.3","1.17","","1.20","","2.91","-1.78","1.13","","",""
"138","Boston University","AEC","","20","11","67.7","63.2","4.52","","-3.42","","-3.23","4.32","1.10","","",""
"139","Middle Tennessee","Sun Belt (East)","","16","14","68.4","67.7","0.77","","0.92","","-0.92","1.92","1.00","","",""
"140","Northern Illinois","MAC (West)","","17","14","69.6","69.8","-0.19","","1.11","","-0.54","1.46","0.92","","",""
"141","Pepperdine","WCC","","15","13","78.4","78.7","-0.32","","1.79","","9.99","-9.14","0.86","","",""
"142","Loyola (IL)","Horizon","","15","16","74.5","74.6","-0.16","","0.97","","5.42","-4.61","0.81","","",""
"143","Tennessee Tech","OVC","","20","12","75.7","68.7","7.00","","-2.96","","0.61","0.16","0.77","","",""
"144","Southern Mississippi","CUSA (National)","","13","16","66.9","70.1","-3.24","","3.85","","-1.06","1.67","0.61","","",""
"145","South Alabama","Sun Belt (West)","","14","14","73.0","71.4","1.61","","2.16","","0.91","-0.39","0.52","","",""
"146","Texas Christian","CUSA (National)","","9","19","76.6","80.4","-3.79","","4.22","","8.22","-7.78","0.44","","",""
"147","Chattanooga","Southern (South)","","21","9","81.2","74.0","7.13","","-3.64","","6.90","-6.50","0.40","","",""
"148","Princeton","Ivy","","16","11","66.5","62.1","4.37","","-2.60","","-3.54","3.82","0.29","","",""
"149","Davidson","Southern (North)","","17","10","80.7","71.1","9.63","","-2.25","","3.45","-3.25","0.21","","",""
"150","Morehead State","OVC","","20","9","81.2","73.4","7.79","","-4.00","","5.46","-5.31","0.15","","",""
"151","Oral Roberts","Mid-Cont","","18","10","77.5","70.2","7.29","","-5.73","","2.53","-2.41","0.12","","",""
"152","Central Florida","A-Sun (South)","","21","11","71.6","65.8","5.88","","-5.84","","-2.12","2.19","0.07","","",""
"153","La Salle","A-10 (West)","","12","17","68.3","71.4","-3.10","","3.16","","0.27","-0.21","0.06","","",""
"154","Arkansas State","Sun Belt (East)","","13","15","74.0","68.5","5.50","","-1.37","","2.47","-2.53","-0.06","","",""
"155","Iona","MAAC","","17","12","75.0","71.5","3.48","","-3.59","","2.07","-2.16","-0.09","","",""
"156","Old Dominion","CAA","","12","15","66.6","64.6","2.04","","-2.20","","-2.78","2.62","-0.16","","",""
"157","New Orleans","Sun Belt (West)","","15","14","70.7","69.3","1.38","","0.28","","-0.68","0.46","-0.22","","",""
"158","Fairfield","MAAC","","19","12","70.9","70.1","0.81","","-1.06","","-0.52","0.27","-0.25","","",""
"159","New Mexico","MWC","","10","18","70.9","73.3","-2.32","","4.06","","2.69","-3.18","-0.50","","",""
"160","Ball State","MAC (West)","","13","17","73.3","76.0","-2.73","","2.17","","5.29","-5.85","-0.57","","",""
"161","Evansville","MVC","","12","16","70.0","73.7","-3.68","","2.97","","3.19","-3.90","-0.71","","",""
"162","Marshall","MAC (East)","","14","15","73.3","72.2","1.07","","-0.63","","1.16","-1.90","-0.74","","",""
"163","Akron","MAC (East)","","14","14","78.6","77.0","1.64","","-1.43","","7.65","-8.45","-0.80","","",""
"164","Austin Peay","OVC","","23","8","71.1","67.8","3.32","","-1.98","","-4.25","3.41","-0.84","","",""
"165","East Tennessee State","Southern (North)","","20","11","82.0","75.2","6.81","","-2.94","","6.53","-7.43","-0.90","","",""
"166","Arkansas-Little Rock","Sun Belt (East)","","18","12","70.8","70.4","0.47","","-0.91","","-0.10","-0.84","-0.94","","",""
"167","Ohio","MAC (East)","","14","16","71.3","74.7","-3.37","","2.41","","2.49","-3.45","-0.96","","",""
"168","Boise State","WAC","","13","16","65.4","66.3","-0.93","","0.07","","-3.98","3.01","-0.97","","",""
"169","Pacific","Big West","","12","16","65.9","66.0","-0.07","","-0.95","","-2.49","1.47","-1.02","","",""
"170","Yale","Ivy","","14","13","69.3","66.1","3.22","","-2.45","","-0.57","-0.50","-1.07","","",""
"171","Delaware","CAA","","15","14","68.6","68.3","0.31","","-1.54","","-0.25","-0.97","-1.22","","",""
"172","Stephen F. Austin","Southland","","21","8","72.4","62.9","9.52","","-7.98","","-2.96","1.72","-1.24","","",""
"173","Vermont","AEC","","21","12","68.9","64.0","4.97","","-4.85","","-4.67","3.36","-1.32","","",""
"174","American","Patriot","","16","14","66.4","61.9","4.47","","-5.85","","-4.24","2.86","-1.38","","",""
"175","Louisiana Tech","WAC","","12","15","68.7","70.9","-2.19","","2.93","","-0.23","-1.16","-1.39","","",""
"176","Washington State","Pac-10","","7","20","70.6","78.8","-8.19","","6.73","","1.99","-3.44","-1.45","","",""
"177","Sam Houston State","Southland","","23","7","72.8","65.0","7.80","","-6.87","","-1.13","-0.52","-1.65","","",""
"178","Appalachian State","Southern (North)","","19","10","83.9","79.6","4.31","","-3.46","","10.47","-12.39","-1.92","","",""
"179","Massachusetts","A-10 (East)","","11","18","61.7","66.5","-4.83","","3.52","","-5.86","3.88","-1.98","","",""
"180","Penn State","Big Ten","","7","21","63.1","72.9","-9.79","","7.71","","-1.39","-0.69","-2.08","","",""
"181","Northern Iowa","MVC","","11","17","65.4","67.7","-2.32","","1.47","","-2.89","0.80","-2.09","","",""
"182","Bowling Green State","MAC (West)","","13","16","67.7","69.4","-1.72","","1.95","","-3.67","1.47","-2.20","","",""
"183","Cal State Northridge","Big West","","14","15","71.5","69.3","2.21","","-2.20","","0.47","-2.74","-2.27","","",""
"184","Belmont","A-Sun (North)","","17","12","72.7","70.0","2.72","","-4.05","","-0.41","-1.89","-2.30","","",""
"185","Brown","Ivy","","17","12","73.9","72.7","1.28","","-3.60","","4.44","-6.77","-2.33","","",""
"186","Cal Poly","Big West","","16","14","68.2","68.6","-0.37","","-1.51","","-1.02","-1.35","-2.37","","",""
"187","Oakland","Mid-Cont","","17","11","78.8","74.4","4.39","","-5.05","","4.71","-7.12","-2.40","","",""
"188","IUPUI","Mid-Cont","","20","14","71.3","70.8","0.50","","-1.80","","-0.46","-1.97","-2.43","","",""
"189","Niagara","MAAC","","17","12","74.6","74.8","-0.24","","-2.23","","3.86","-6.33","-2.47","","",""
"190","Montana","Big Sky","","13","17","69.0","70.9","-1.90","","-0.71","","0.10","-2.74","-2.64","","",""
"191","Houston","CUSA (National)","","8","20","58.3","66.2","-7.96","","4.94","","-9.79","6.76","-3.03","","",""
"192","Eastern Illinois","OVC","","14","15","77.3","78.2","-0.93","","-1.92","","4.93","-8.10","-3.17","","",""
"193","Canisius","MAAC","","10","18","70.3","71.1","-0.89","","-2.34","","-1.48","-1.76","-3.23","","",""
"194","Loyola Marymount","WCC","","11","20","70.4","73.6","-3.23","","0.04","","-0.29","-2.94","-3.23","","",""
"195","Idaho State","Big Sky","","15","14","71.2","70.6","0.62","","-2.66","","1.26","-4.51","-3.25","","",""
"196","Green Bay","Horizon","","10","20","67.6","72.0","-4.33","","0.68","","-1.51","-1.81","-3.32","","",""
"197","Wagner","NEC","","21","11","75.1","71.9","3.16","","-6.48","","0.73","-4.06","-3.33","","",""
"198","Illinois State","MVC","","8","21","64.6","70.2","-5.59","","2.18","","-4.08","0.67","-3.41","","",""
"199","Northern Arizona","Big Sky","","15","13","72.8","71.8","1.00","","-3.25","","-0.40","-3.24","-3.64","","",""
"200","Eastern Michigan","MAC (West)","","14","14","78.9","78.6","0.29","","-0.91","","6.93","-10.76","-3.84","","",""
"201","Mercer","A-Sun (South)","","23","6","78.3","72.6","5.76","","-9.03","","3.43","-7.32","-3.89","","",""
"202","Idaho","Big West","","13","15","62.8","63.4","-0.61","","-2.49","","-7.49","3.34","-4.16","","",""
"203","Drake","MVC","","10","20","67.2","70.2","-2.97","","1.47","","-4.64","0.36","-4.28","","",""
"204","Maine","AEC","","14","16","73.5","69.4","4.10","","-5.04","","-1.94","-2.43","-4.37","","",""
"205","Duquesne","A-10 (West)","","9","21","66.7","73.4","-6.67","","2.29","","-1.40","-2.98","-4.38","","",""
"206","Texas State","Southland","","17","12","72.6","67.3","5.24","","-7.59","","-0.24","-4.21","-4.45","","",""
"207","Portland","WCC","","11","17","67.7","72.1","-4.43","","1.07","","-1.96","-2.60","-4.56","","",""
"208","Santa Clara","WCC","","13","15","65.3","68.8","-3.50","","-0.11","","-6.05","1.46","-4.59","","",""
"209","Wright State","Horizon","","10","18","68.1","72.4","-4.25","","0.48","","-2.25","-2.46","-4.71","","",""
"210","Montana State","Big Sky","","11","16","64.9","65.5","-0.56","","-2.27","","-7.62","2.87","-4.75","","",""
"211","Binghamton","AEC","","14","13","66.6","66.2","0.37","","-5.13","","-5.77","1.01","-4.76","","",""
"212","James Madison","CAA","","13","17","67.2","68.5","-1.23","","-2.45","","-3.89","-0.87","-4.76","","",""
"213","Marist","MAAC","","13","16","71.3","74.1","-2.79","","-2.16","","0.12","-5.07","-4.96","","",""
"214","Wofford","Southern (South)","","14","15","76.2","73.9","2.31","","-1.83","","1.70","-6.69","-4.99","","",""
"215","Northeastern","AEC","","16","15","73.9","71.1","2.77","","-4.81","","0.47","-5.56","-5.09","","",""
"216","Rider","MAAC","","12","16","67.0","68.6","-1.61","","-3.60","","-5.02","-0.18","-5.20","","",""
"217","Florida International","Sun Belt (East)","","8","21","60.5","64.4","-3.93","","-0.19","","-9.91","4.65","-5.27","","",""
"218","Hartford","AEC","","16","13","65.8","64.0","1.76","","-5.50","","-6.41","0.94","-5.47","","",""
"219","Samford","A-Sun (North)","","13","15","64.0","65.5","-1.43","","-3.86","","-10.04","4.37","-5.67","","",""
"220","Jacksonville State","A-Sun (North)","","20","10","75.6","71.5","4.13","","-7.23","","0.25","-6.00","-5.75","","",""
"221","Harvard","Ivy","","12","15","71.4","73.3","-1.89","","-3.65","","1.63","-7.43","-5.80","","",""
"222","Georgia State","A-Sun (North)","","14","15","74.0","73.7","0.28","","-5.85","","0.75","-6.85","-6.10","","",""
"223","Texas-Arlington","Southland","","16","13","64.1","62.7","1.38","","-6.17","","-9.36","3.23","-6.13","","",""
"224","Lehigh","Patriot","","16","12","65.3","63.5","1.79","","-6.62","","-5.87","-0.71","-6.59","","",""
"225","Bucknell","Patriot","","14","15","58.2","58.8","-0.66","","-4.97","","-12.61","6.00","-6.61","","",""
"226","Cal State Fullerton","Big West","","10","19","62.9","66.7","-3.72","","-3.00","","-7.82","1.10","-6.72","","",""
"227","Cleveland State","Horizon","","8","22","65.6","73.2","-7.57","","0.62","","-4.57","-2.38","-6.95","","",""
"228","Indiana State","MVC","","7","24","56.4","65.7","-9.32","","2.37","","-12.59","5.64","-6.95","","",""
"229","McNeese State","Southland","","15","14","70.2","69.3","0.97","","-5.44","","-2.47","-4.52","-6.99","","",""
"230","North Texas","Sun Belt (West)","","7","21","70.2","77.8","-7.64","","3.09","","0.60","-7.86","-7.25","","",""
"231","Furman","Southern (South)","","14","17","66.0","66.2","-0.19","","-3.15","","-8.77","1.45","-7.33","","",""
"232","Saint Peter's","MAAC","","10","19","73.5","78.1","-4.55","","-2.97","","2.01","-9.53","-7.52","","",""
"233","Winthrop","Big South","","20","10","70.1","64.7","5.40","","-10.58","","-5.46","-2.28","-7.74","","",""
"234","Georgia Southern","Southern (South)","","16","13","76.8","76.1","0.66","","-5.61","","2.97","-10.73","-7.77","","",""
"235","Hampton","MEAC","","19","11","71.5","68.8","2.67","","-10.51","","-3.15","-4.70","-7.85","","",""
"236","Quinnipiac","NEC","","17","12","73.8","72.3","1.48","","-8.56","","-0.03","-7.85","-7.88","","",""
"237","Buffalo","MAC (East)","","5","23","64.8","72.2","-7.39","","-0.57","","-5.70","-2.26","-7.96","","",""
"238","Tennessee-Martin","OVC","","14","14","76.5","76.3","0.29","","-2.77","","0.05","-8.08","-8.03","","",""
"239","Lafayette","Patriot","","13","16","67.9","68.1","-0.24","","-5.22","","-2.78","-5.36","-8.14","","",""
"240","Central Connecticut State","NEC","","15","13","67.5","67.1","0.43","","-8.58","","-8.14","-0.01","-8.15","","",""
"241","Colgate","Patriot","","14","14","67.8","66.8","1.00","","-6.46","","-5.81","-2.54","-8.35","","",""
"242","Southeast Missouri State","OVC","","11","19","71.6","75.1","-3.47","","-3.18","","-2.89","-5.47","-8.36","","",""
"243","Monmouth","NEC","","15","13","66.0","67.1","-1.07","","-7.48","","-8.87","0.31","-8.55","","",""
"244","Hofstra","CAA","","8","21","64.1","70.6","-6.52","","-2.06","","-5.53","-3.04","-8.57","","",""
"245","North Carolina-Greensboro","Southern (North)","","7","22","70.4","75.6","-5.21","","-2.78","","-2.84","-5.76","-8.60","","",""
"246","Youngstown State","Horizon","","9","20","62.5","68.7","-6.21","","-0.77","","-9.38","0.61","-8.77","","",""
"247","San Jose State","WAC","","7","21","65.8","72.6","-6.86","","0.23","","-5.33","-3.49","-8.81","","",""
