"Rk","School","Conf","X.","W","L","Pts","Opp","MOV","X..1","SOS","X..2","OSRS","DSRS","SRS","ORtg","DRtg","NRtg"
"58","Southern Illinois","MVC","","28","8","75.5","67.4","8.11","","1.67","","6.37","3.42","9.79","","",""
"59","Valparaiso","Mid-Cont","","25","8","77.7","66.1","11.64","","-1.24","","5.38","4.00","9.38","","",""
"60","Brigham Young","MWC","","18","12","70.5","65.0","5.47","","5.35","","1.92","7.43","9.35","","",""
"61","Boston College","Big East (East)","","20","12","73.6","70.5","3.03","","5.91","","6.89","2.06","8.95","","",""
"62","Ball State","MAC (West)","","23","12","78.0","71.9","6.11","","3.29","","7.90","0.97","8.87","","",""
"63","Wyoming","MWC","","22","9","75.0","68.7","6.29","","2.72","","6.38","2.24","8.62","","",""
"64","Pepperdine","WCC","","22","9","81.3","74.8","6.45","","3.36","","11.11","-2.53","8.59","","",""
"65","Georgia Tech","ACC","","15","16","76.5","76.6","-0.19","","8.66","","8.69","-0.22","8.47","","",""
"66","Creighton","MVC","","23","9","75.7","68.7","7.00","","1.38","","5.37","3.02","8.38","","",""
"67","Purdue","Big Ten","","13","18","71.1","71.5","-0.32","","8.57","","5.83","2.42","8.24","","",""
"68","Pennsylvania","Ivy","","25","7","73.2","63.7","9.47","","-1.51","","3.31","4.65","7.96","","",""
"69","South Florida","CUSA (National)","","19","13","77.1","74.2","2.91","","4.95","","7.76","0.10","7.86","","",""
"70","St. John's (NY)","Big East (East)","","20","12","70.3","68.8","1.50","","6.30","","1.58","6.23","7.80","","",""
"71","Nevada-Las Vegas","MWC","","21","11","78.3","75.5","2.81","","4.88","","10.94","-3.26","7.69","","",""
"72","San Diego State","MWC","","21","12","74.4","70.9","3.52","","6.02","","5.40","2.28","7.69","","",""
"73","Bowling Green State","MAC (East)","","24","9","74.7","67.8","6.85","","1.46","","4.44","3.24","7.68","","",""
"74","Louisiana Tech","WAC","","22","10","73.1","67.3","5.81","","2.52","","2.63","4.96","7.59","","",""
"75","Saint Joseph's","A-10 (East)","","19","12","76.2","72.5","3.68","","3.33","","7.41","-0.40","7.01","","",""
"76","Auburn","SEC (West)","","12","16","65.5","66.6","-1.07","","7.96","","-0.77","7.66","6.89","","",""
"77","Saint Louis","CUSA (American)","","15","16","63.1","62.5","0.52","","6.34","","-4.32","11.17","6.85","","",""
"78","Fresno State","WAC","","19","15","73.0","70.3","2.68","","5.20","","5.34","1.44","6.78","","",""
"79","Vanderbilt","SEC (East)","","17","15","71.6","72.4","-0.88","","7.58","","4.56","2.11","6.67","","",""
"80","New Mexico","MWC","","16","14","73.5","71.1","2.43","","3.86","","4.88","1.41","6.30","","",""
"81","Baylor","Big 12","","14","16","76.5","72.2","4.33","","5.08","","5.29","0.94","6.23","","",""
"82","Providence","Big East (East)","","15","16","71.4","69.7","1.65","","4.54","","3.41","2.77","6.18","","",""
"83","Colorado","Big 12","","15","14","79.7","77.9","1.86","","4.99","","10.40","-4.23","6.16","","",""
"84","North Carolina-Wilmington","CAA","","23","10","67.9","61.6","6.24","","-0.09","","-1.99","8.15","6.15","","",""
"85","St. Bonaventure","A-10 (East)","","17","13","80.5","78.1","2.47","","3.63","","13.06","-6.97","6.09","","",""
"86","Seton Hall","Big East (West)","","12","18","70.5","70.8","-0.30","","6.65","","2.04","3.89","5.93","","",""
"87","Utah State","Big West","","23","8","67.0","58.1","8.90","","-1.70","","-3.44","9.07","5.63","","",""
"88","Northwestern","Big Ten","","16","13","59.6","59.1","0.48","","5.09","","-8.19","13.77","5.57","","",""
"89","Alabama-Birmingham","CUSA (National)","","13","17","70.3","67.7","2.60","","2.96","","0.18","5.38","5.56","","",""
"90","UC-Santa Barbara","Big West","","20","11","66.6","60.9","5.71","","-0.05","","-1.81","7.36","5.55","","",""
"91","Richmond","A-10 (West)","","22","14","62.8","61.5","1.31","","4.21","","-6.56","12.08","5.52","","",""
"92","College of Charleston","Southern (South)","","21","9","69.4","60.8","8.60","","-3.13","","-4.19","9.09","4.90","","",""
"93","Rutgers","Big East (West)","","18","13","67.6","66.0","1.61","","2.91","","-1.91","6.43","4.52","","",""
"94","Tennessee Tech","OVC","","27","7","78.7","67.9","10.82","","-3.08","","2.50","2.00","4.50","","",""
"95","San Diego","WCC","","16","13","75.5","70.6","4.86","","1.56","","4.80","-0.35","4.45","","",""
"96","Houston","CUSA (National)","","18","15","71.8","72.8","-0.91","","5.45","","2.33","2.09","4.42","","",""
"97","Texas Christian","CUSA (National)","","16","15","85.3","82.5","2.81","","4.22","","15.01","-10.59","4.42","","",""
"98","Nebraska","Big 12","","13","15","69.8","70.7","-0.93","","6.08","","0.32","4.09","4.41","","",""
"99","Washington","Pac-10","","11","18","72.0","77.1","-5.10","","10.10","","4.30","0.09","4.39","","",""
"100","Florida State","ACC","","12","17","71.8","74.0","-2.17","","9.13","","1.77","2.51","4.28","","",""
"101","Milwaukee","Horizon","","16","13","75.6","70.2","5.41","","0.78","","4.70","-0.42","4.28","","",""
"102","Southern Methodist","WAC","","15","14","72.4","71.1","1.31","","3.58","","2.87","1.36","4.22","","",""
"103","Oregon State","Pac-10","","12","17","64.3","66.5","-2.14","","7.92","","-6.20","10.24","4.04","","",""
"104","Iowa State","Big 12","","12","19","69.7","69.7","-0.03","","4.89","","0.54","3.48","4.02","","",""
"105","North Carolina","ACC","","8","20","72.2","78.9","-6.64","","10.52","","4.66","-0.78","3.88","","",""
"106","Kansas State","Big 12","","13","16","68.4","70.7","-2.24","","6.77","","-1.16","4.97","3.81","","",""
"107","New Mexico State","Sun Belt (West)","","20","12","77.9","73.2","4.66","","-0.19","","5.32","-1.64","3.67","","",""
"108","Clemson","ACC","","13","17","75.2","76.8","-1.60","","5.16","","5.73","-2.17","3.56","","",""
"109","Michigan","Big Ten","","11","18","67.3","70.8","-3.48","","8.17","","-0.11","3.64","3.53","","",""
"110","UC-Irvine","Big West","","21","11","69.4","65.3","4.09","","-0.19","","-0.20","3.64","3.44","","",""
"111","Tulane","CUSA (National)","","14","15","72.2","73.4","-1.21","","6.67","","3.46","-0.05","3.41","","",""
"112","East Tennessee State","Southern (North)","","18","10","81.5","72.8","8.64","","-1.57","","6.61","-3.37","3.23","","",""
"113","Colorado State","MWC","","12","18","68.8","68.2","0.57","","4.28","","0.25","2.84","3.09","","",""
"114","Oral Roberts","Mid-Cont","","17","14","76.1","70.1","6.00","","-3.27","","3.53","-0.46","3.07","","",""
"115","Ohio","MAC (East)","","17","11","75.1","71.9","3.21","","-0.19","","2.78","0.25","3.02","","",""
"116","Pacific","Big West","","20","10","70.1","64.9","5.13","","-1.30","","0.52","2.40","2.91","","",""
"117","Massachusetts","A-10 (East)","","13","16","64.3","65.9","-1.55","","4.45","","-4.58","7.48","2.90","","",""
"118","Nevada","WAC","","17","13","73.7","71.8","1.90","","1.87","","4.38","-1.61","2.77","","",""
"119","Arkansas-Little Rock","Sun Belt (East)","","18","11","74.2","66.9","7.31","","-2.52","","2.73","-0.06","2.67","","",""
"120","Manhattan","MAAC","","20","9","75.0","67.0","8.03","","-5.39","","1.81","0.84","2.65","","",""
"121","Missouri State","MVC","","17","15","70.8","68.2","2.63","","0.02","","0.54","2.10","2.64","","",""
"122","Virginia Tech","Big East (East)","","10","18","69.4","70.8","-1.43","","3.99","","0.28","2.28","2.56","","",""
"123","Detroit Mercy","Horizon","","18","13","65.7","64.4","1.35","","1.04","","-4.60","7.00","2.39","","",""
"124","Louisiana-Lafayette","Sun Belt (West)","","20","11","69.2","66.3","2.90","","0.15","","-0.99","3.14","2.15","","",""
"125","Arkansas State","Sun Belt (East)","","15","16","72.9","67.0","5.90","","-1.98","","-1.15","3.27","2.13","","",""
"126","Marist","MAAC","","19","9","74.3","67.4","6.82","","-5.20","","1.59","0.03","1.63","","",""
"127","Illinois-Chicago","Horizon","","20","14","73.6","70.6","3.03","","1.42","","2.14","-0.69","1.45","","",""
"128","North Carolina-Greensboro","Southern (North)","","20","11","72.2","68.5","3.74","","-2.35","","-0.70","2.09","1.39","","",""
"129","Chattanooga","Southern (South)","","16","14","73.2","70.5","2.67","","0.56","","0.92","0.28","1.20","","",""
"130","Miami (OH)","MAC (East)","","13","18","63.9","66.4","-2.48","","3.68","","-6.15","7.35","1.20","","",""
"131","Virginia Commonwealth","CAA","","21","11","72.7","69.0","3.69","","-2.38","","2.55","-1.35","1.20","","",""
"132","Wright State","Horizon","","17","11","73.7","70.8","2.96","","-1.60","","2.76","-1.76","0.99","","",""
"133","Montana State","Big Sky","","20","10","69.4","66.0","3.47","","-1.94","","-2.50","3.41","0.91","","",""
"134","George Mason","CAA","","19","10","69.8","66.7","3.10","","-2.30","","-0.23","1.04","0.81","","",""
"135","Wichita State","MVC","","15","15","72.9","72.2","0.67","","0.15","","2.56","-1.75","0.81","","",""
"136","La Salle","A-10 (West)","","15","17","66.5","68.4","-1.88","","2.64","","-1.61","2.37","0.76","","",""
"137","Georgia Southern","Southern (South)","","16","12","79.6","74.6","5.07","","-0.80","","7.36","-6.62","0.74","","",""
"138","Illinois State","MVC","","17","14","67.1","67.9","-0.77","","1.51","","-2.41","3.14","0.73","","",""
"139","Western Michigan","MAC (West)","","17","13","73.5","72.4","1.13","","-0.42","","1.73","-1.02","0.72","","",""
"140","Murray State","OVC","","19","13","78.6","73.4","5.16","","-1.94","","3.75","-3.11","0.65","","",""
"141","Davidson","Southern (North)","","21","10","70.7","66.0","4.71","","0.71","","-4.84","5.44","0.60","","",""
"142","DePaul","CUSA (American)","","9","19","70.8","76.4","-5.61","","6.21","","1.75","-1.15","0.60","","",""
"143","Oakland","Mid-Cont","","17","13","75.5","74.0","1.53","","-0.57","","5.14","-4.60","0.53","","",""
"144","Loyola (IL)","Horizon","","17","13","72.3","70.4","1.97","","-0.54","","1.39","-0.93","0.46","","",""
"145","Weber State","Big Sky","","18","11","74.9","69.9","5.00","","-1.94","","2.07","-1.71","0.36","","",""
"146","Princeton","Ivy","","16","12","60.0","57.4","2.61","","-0.41","","-10.78","11.07","0.29","","",""
"147","San Francisco","WCC","","13","15","71.1","70.9","0.25","","1.11","","-0.36","0.47","0.11","","",""
"148","Yale","Ivy","","21","11","74.8","70.5","4.34","","-5.32","","3.93","-4.02","-0.08","","",""
"149","Hampton","MEAC","","26","7","79.5","71.0","8.45","","-8.90","","4.72","-5.12","-0.40","","",""
"150","Citadel","Southern (South)","","17","12","72.9","68.3","4.66","","-2.25","","0.77","-1.26","-0.49","","",""
"151","McNeese State","Southland","","21","9","70.1","63.6","6.43","","-5.80","","-4.42","3.83","-0.59","","",""
"152","Georgia State","A-Sun","","20","11","77.0","73.2","3.87","","-4.43","","3.37","-4.16","-0.80","","",""
"153","East Carolina","CUSA (American)","","12","18","64.4","68.9","-4.53","","6.63","","-3.02","2.20","-0.82","","",""
"154","Missouri-Kansas City","Mid-Cont","","18","11","63.9","61.9","1.93","","-1.80","","-9.06","8.22","-0.84","","",""
"155","Southern Mississippi","CUSA (National)","","10","17","62.1","65.8","-3.74","","3.53","","-8.17","7.31","-0.85","","",""
"156","North Texas","Sun Belt (West)","","15","14","78.4","78.2","0.17","","1.14","","6.69","-7.55","-0.86","","",""
"157","Toledo","MAC (West)","","16","14","66.9","68.4","-1.47","","0.93","","-4.72","3.82","-0.90","","",""
"158","Air Force","MWC","","9","19","57.3","61.5","-4.18","","3.23","","-12.33","11.38","-0.95","","",""
"159","Central Connecticut State","NEC","","27","5","71.3","63.1","8.19","","-9.29","","-6.16","5.05","-1.10","","",""
"160","Central Florida","A-Sun","","17","12","77.6","71.4","6.17","","-6.38","","2.63","-3.83","-1.20","","",""
"161","Northern Iowa","MVC","","14","15","70.9","73.0","-2.14","","0.90","","1.89","-3.13","-1.24","","",""
"162","Cal Poly","Big West","","15","12","69.3","67.9","1.37","","-1.48","","0.02","-1.30","-1.28","","",""
"163","Texas-Rio Grande Valley","Ind","","20","10","79.6","73.2","6.40","","-2.24","","-0.38","-0.96","-1.34","","",""
"164","West Virginia","Big East (West)","","8","20","73.0","78.9","-5.86","","5.89","","4.22","-5.59","-1.37","","",""
"165","Marshall","MAC (East)","","15","15","77.6","77.4","0.20","","1.22","","6.36","-7.78","-1.42","","",""
"166","Rider","MAAC","","17","11","70.7","66.3","4.43","","-5.95","","-2.27","0.76","-1.52","","",""
"167","Delaware","CAA","","14","16","66.7","66.9","-0.17","","-1.40","","-3.33","1.76","-1.57","","",""
"168","Old Dominion","CAA","","13","16","67.1","66.6","0.59","","-2.18","","-4.42","2.83","-1.59","","",""
"169","Furman","Southern (South)","","17","14","69.1","66.0","3.13","","-1.24","","-5.05","3.42","-1.62","","",""
"170","Holy Cross","Patriot","","18","15","63.1","59.6","3.48","","-5.10","","-10.29","8.67","-1.62","","",""
"171","Boise State","WAC","","13","17","62.6","65.8","-3.20","","2.09","","-6.63","4.99","-1.64","","",""
"172","Penn State","Big Ten","","7","21","63.5","72.5","-9.00","","7.11","","-2.87","0.99","-1.89","","",""
"173","Texas-El Paso","WAC","","10","22","69.2","72.0","-2.88","","3.12","","-1.72","-0.19","-1.92","","",""
"174","IUPUI","Mid-Cont","","15","15","75.2","74.3","0.87","","-0.31","","1.82","-3.91","-2.08","","",""
"175","Eastern Washington","Big Sky","","17","13","69.8","68.9","0.87","","-1.32","","-2.74","0.63","-2.11","","",""
"176","Drake","MVC","","14","15","69.2","70.8","-1.62","","-0.54","","-1.62","-0.54","-2.16","","",""
"177","George Washington","A-10 (West)","","12","16","69.5","75.2","-5.71","","3.50","","2.02","-4.24","-2.22","","",""
"178","Cleveland State","Horizon","","12","16","67.2","68.0","-0.82","","-1.47","","-4.13","1.84","-2.30","","",""
"179","Long Beach State","Big West","","13","17","71.2","72.2","-1.00","","0.91","","1.05","-3.71","-2.66","","",""
"180","Siena","MAAC","","17","19","69.9","68.9","0.97","","-3.71","","-2.91","0.17","-2.74","","",""
"181","Buffalo","MAC (East)","","12","18","67.3","69.6","-2.30","","-0.48","","-3.77","0.99","-2.78","","",""
"182","Drexel","CAA","","14","14","72.9","73.3","-0.43","","-2.41","","1.91","-4.75","-2.84","","",""
"183","Cal State Northridge","Big West","","12","16","68.3","69.5","-1.25","","0.41","","-2.12","-0.77","-2.89","","",""
"184","Rice","WAC","","10","19","65.8","70.1","-4.31","","1.30","","-3.84","0.83","-3.01","","",""
"185","Texas A&M","Big 12","","9","22","65.0","73.9","-8.94","","6.91","","-4.43","1.41","-3.03","","",""
"186","Washington State","Pac-10","","6","21","70.4","80.4","-10.00","","6.94","","1.59","-4.65","-3.06","","",""
"187","Troy","A-Sun","","18","10","75.3","72.3","3.07","","-6.19","","1.02","-4.14","-3.12","","",""
"188","James Madison","CAA","","14","15","70.0","69.2","0.79","","-3.35","","-1.68","-1.49","-3.17","","",""
"189","Morehead State","OVC","","18","11","77.1","75.2","1.86","","-3.13","","0.90","-4.07","-3.17","","",""
"190","Northern Illinois","MAC (West)","","12","16","77.6","79.7","-2.11","","-0.86","","5.12","-8.36","-3.24","","",""
"191","Texas-San Antonio","Southland","","19","10","76.9","72.3","4.59","","-7.84","","2.58","-5.83","-3.25","","",""
"192","Jacksonville","A-Sun","","18","12","71.0","66.0","4.97","","-5.26","","-4.79","1.53","-3.26","","",""
"193","Middle Tennessee","Sun Belt (East)","","14","15","66.9","67.2","-0.24","","-0.79","","-6.88","3.38","-3.50","","",""
"194","Brown","Ivy","","17","10","77.4","74.0","3.44","","-5.89","","5.90","-9.45","-3.54","","",""
"195","Bradley","MVC","","9","20","60.7","64.9","-4.28","","0.73","","-10.12","6.57","-3.55","","",""
"196","Central Michigan","MAC (West)","","9","19","70.0","74.0","-3.96","","1.33","","-0.92","-2.67","-3.59","","",""
"197","Niagara","MAAC","","18","14","74.0","72.9","1.09","","-4.68","","1.72","-5.31","-3.59","","",""
"198","Radford","Big South","","15","16","71.1","67.5","3.58","","-6.13","","-2.28","-1.45","-3.73","","",""
"199","Vermont","AEC","","21","8","75.4","68.3","7.07","","-10.81","","1.40","-5.14","-3.74","","",""
"200","Samford","A-Sun","","15","14","60.5","60.3","0.24","","-4.08","","-13.82","9.98","-3.84","","",""
"201","Florida Atlantic","A-Sun","","19","12","74.3","72.1","2.19","","-5.33","","-0.44","-3.51","-3.95","","",""
"202","New Orleans","Sun Belt (West)","","15","14","66.2","67.7","-1.45","","-1.33","","-5.04","1.08","-3.96","","",""
"203","Austin Peay","OVC","","14","18","70.5","70.4","0.06","","-1.02","","-3.81","-0.21","-4.02","","",""
"204","Montana","Big Sky","","16","15","71.5","73.0","-1.45","","-1.71","","-1.39","-2.81","-4.20","","",""
"205","Fordham","A-10 (East)","","8","20","70.7","78.5","-7.82","","3.47","","3.23","-7.58","-4.35","","",""
"206","Green Bay","Horizon","","9","21","65.7","68.1","-2.47","","-0.73","","-4.90","0.48","-4.42","","",""
"207","Wagner","NEC","","19","10","81.4","76.7","4.79","","-9.24","","4.74","-9.19","-4.45","","",""
"208","Indiana State","MVC","","6","22","61.8","68.0","-6.18","","1.72","","-8.11","3.65","-4.46","","",""
"209","Santa Clara","WCC","","13","15","67.3","71.0","-3.79","","0.38","","-4.46","-0.01","-4.47","","",""
"210","Saint Mary's (CA)","WCC","","9","20","61.0","64.1","-3.10","","0.66","","-11.55","6.99","-4.56","","",""
"211","Boston University","AEC","","22","10","67.1","64.0","3.13","","-7.81","","-5.49","0.81","-4.68","","",""
"212","Southern Utah","Mid-Cont","","11","16","64.7","66.7","-2.00","","-1.45","","-7.49","2.80","-4.69","","",""
"213","Duquesne","A-10 (West)","","9","19","64.0","72.1","-8.14","","3.43","","-4.74","0.02","-4.72","","",""
"214","Akron","MAC (East)","","10","21","69.5","74.3","-4.84","","0.36","","-2.11","-2.73","-4.84","","",""
"215","Sam Houston State","Southland","","14","14","74.6","73.2","1.43","","-6.39","","1.14","-6.10","-4.96","","",""
"216","American","Patriot","","18","12","65.9","64.7","1.20","","-6.20","","-7.68","2.69","-5.00","","",""
"217","Florida International","Sun Belt (East)","","10","20","63.6","67.6","-3.97","","-0.50","","-9.33","3.90","-5.43","","",""
"218","Louisiana-Monroe","Southland","","20","12","71.1","70.9","0.19","","-4.43","","-1.72","-3.75","-5.47","","",""
"219","Northern Arizona","Big Sky","","14","14","67.6","67.7","-0.07","","-3.04","","-6.13","0.61","-5.52","","",""
"220","Rhode Island","A-10 (East)","","8","20","61.8","71.0","-9.18","","3.66","","-7.96","2.43","-5.52","","",""
"221","Iona","MAAC","","13","17","71.1","72.4","-1.33","","-4.25","","-1.32","-4.27","-5.59","","",""
"222","Fairfield","MAAC","","12","17","71.7","73.0","-1.34","","-4.28","","-0.24","-5.39","-5.63","","",""
"223","San Jose State","WAC","","10","22","62.1","68.6","-6.50","","1.53","","-7.62","1.80","-5.81","","",""
"224","Colgate","Patriot","","17","11","72.8","69.1","3.64","","-7.15","","-2.44","-3.40","-5.84","","",""
"225","Hofstra","CAA","","12","20","65.8","70.3","-4.50","","-1.39","","-4.20","-1.69","-5.89","","",""
"226","Centenary (LA)","Ind","","14","13","72.1","69.3","2.78","","-1.48","","-1.69","-4.29","-5.98","","",""
"227","William & Mary","CAA","","10","19","63.0","67.2","-4.24","","-1.16","","-8.26","2.18","-6.08","","",""
"228","Columbia","Ivy","","11","17","55.1","57.0","-1.89","","-3.72","","-16.99","10.84","-6.14","","",""
"229","Lafayette","Patriot","","15","14","72.6","71.4","1.21","","-6.15","","0.78","-7.21","-6.43","","",""
"230","Winthrop","Big South","","19","12","67.5","65.1","2.39","","-8.21","","-8.26","1.72","-6.54","","",""
"231","Harvard","Ivy","","14","12","64.1","64.6","-0.54","","-6.10","","-7.85","1.22","-6.63","","",""
"232","Monmouth","NEC","","18","12","68.4","68.1","0.30","","-7.32","","-8.20","1.18","-7.02","","",""
"233","Wofford","Southern (South)","","11","18","66.9","69.0","-2.17","","1.13","","-8.00","0.96","-7.03","","",""
"234","Belmont","A-Sun","","11","17","72.1","75.9","-3.71","","-3.39","","-1.07","-6.03","-7.11","","",""
"235","UC-Riverside","Big West","","8","18","64.5","70.6","-6.04","","-0.62","","-5.27","-1.91","-7.18","","",""
"236","Howard","MEAC","","18","13","74.9","73.1","1.81","","-9.23","","-0.41","-7.02","-7.43","","",""
"237","Portland","WCC","","6","24","71.8","80.3","-8.47","","1.03","","1.88","-9.31","-7.44","","",""
"238","South Alabama","Sun Belt (West)","","7","21","64.5","70.5","-6.00","","-0.25","","-5.94","-1.51","-7.45","","",""
"239","Western Illinois","Mid-Cont","","12","16","73.6","74.5","-0.89","","-3.07","","-1.18","-6.27","-7.45","","",""
"240","Loyola Marymount","WCC","","9","20","69.0","75.2","-6.21","","-0.10","","-2.85","-4.61","-7.46","","",""
"241","Appalachian State","Southern (North)","","10","18","76.4","79.0","-2.54","","-0.65","","1.61","-9.14","-7.53","","",""
"242","Tennessee-Martin","OVC","","15","14","78.0","76.7","1.28","","-2.62","","1.04","-8.61","-7.58","","",""
"243","Western Carolina","Southern (North)","","12","16","77.9","77.8","0.11","","-3.01","","2.10","-9.99","-7.89","","",""
"244","Portland State","Big Sky","","12","16","72.9","79.0","-6.14","","-1.03","","0.70","-8.69","-7.99","","",""
"245","Eastern Illinois","OVC","","15","16","74.4","77.3","-2.97","","-1.71","","-0.49","-7.57","-8.06","","",""
"246","Maryland-Baltimore County","NEC","","20","9","73.8","70.2","3.55","","-11.62","","-3.01","-5.06","-8.07","","",""
"247","Canisius","MAAC","","10","20","65.5","68.8","-3.33","","-4.83","","-7.55","-0.61","-8.16","","",""
