"Rk","School","Conf","X.","W","L","Pts","Opp","MOV","X..1","SOS","X..2","OSRS","DSRS","SRS","ORtg","DRtg","NRtg"
"80","Southern Mississippi","CUSA","","29","7","72.1","63.3","8.78","","-0.08","","0.39","6.45","6.84","108.27","97.47","10.80"
"81","North Dakota State","Summit","","26","7","75.5","65.6","9.94","","-0.02","","3.55","2.76","6.31","113.60","103.27","10.33"
"82","Washington","Pac-12","","17","15","74.5","74.7","-0.19","","6.45","","7.60","-1.34","6.26","111.18","101.53","9.65"
"83","Tulsa","CUSA","","21","13","72.7","67.6","5.06","","1.17","","3.09","3.14","6.23","104.63","94.77","9.86"
"84","New Mexico State","WAC","","26","10","77.0","67.1","9.89","","-2.58","","5.27","0.90","6.16","109.78","99.67","10.11"
"85","Georgia State","Sun Belt","","25","9","77.7","68.5","9.15","","-2.56","","5.94","0.10","6.04","113.37","103.41","9.96"
"86","Manhattan","MAAC","","25","8","77.0","70.0","6.94","","-0.90","","5.20","0.84","6.04","104.06","95.39","8.67"
"87","Oregon State","Pac-12","","16","16","75.8","75.6","0.16","","5.87","","6.99","-0.96","6.03","111.26","102.54","8.71"
"88","Iona","MAAC","","22","11","83.6","77.6","6.06","","-0.10","","12.48","-6.52","5.96","115.91","107.15","8.76"
"89","San Francisco","WCC","","21","12","74.8","71.4","3.39","","4.28","","4.60","1.32","5.92","110.72","100.97","9.75"
"90","St. Bonaventure","A-10","","18","15","73.4","70.1","3.27","","2.64","","3.82","2.10","5.92","107.69","98.29","9.41"
"91","Richmond","A-10","","19","14","66.5","65.2","1.39","","4.30","","-2.05","7.75","5.70","103.37","94.06","9.32"
"92","Vanderbilt","SEC","","15","16","64.6","65.5","-0.97","","6.49","","-2.70","8.22","5.52","103.38","94.92","8.46"
"93","Texas A&M","SEC","","18","16","64.7","62.8","1.88","","3.62","","-3.64","9.14","5.50","101.04","92.44","8.60"
"94","Wake Forest","ACC","","17","16","69.7","70.9","-1.24","","6.73","","3.17","2.32","5.49","105.69","97.41","8.28"
"95","South Carolina","SEC","","14","20","68.3","69.9","-1.56","","6.96","","2.10","3.30","5.41","106.31","97.74","8.57"
"96","Mercer","A-Sun","","27","9","78.8","66.9","11.83","","-3.42","","4.06","1.28","5.33","108.49","99.48","9.02"
"97","Northern Iowa","MVC","","16","15","72.8","69.3","3.45","","2.85","","4.51","0.77","5.29","111.61","102.76","8.85"
"98","Georgia Tech","ACC","","16","17","66.7","66.8","-0.12","","5.24","","0.31","4.81","5.12","103.93","96.09","7.84"
"99","Auburn","SEC","","14","16","71.5","71.8","-0.37","","5.47","","4.68","0.42","5.11","108.58","100.44","8.13"
"100","Stephen F. Austin","Southland","","32","3","76.0","63.4","12.63","","-6.76","","-0.30","5.12","4.82","108.88","100.70","8.17"
"101","Middle Tennessee","CUSA","","24","9","70.9","62.6","8.24","","-0.78","","-2.11","6.88","4.77","102.58","94.45","8.13"
"102","Portland","WCC","","15","16","75.1","72.0","3.03","","1.73","","5.12","-0.35","4.77","107.64","100.48","7.16"
"103","Utah State","MWC","","18","14","69.2","66.6","2.59","","3.09","","1.09","3.68","4.77","110.12","102.65","7.48"
"104","Northwestern","Big Ten","","14","19","59.5","63.4","-3.85","","8.57","","-7.29","12.01","4.72","98.65","92.10","6.56"
"105","Vermont","AEC","","22","11","70.7","60.6","10.12","","-4.57","","-1.11","5.63","4.52","106.92","98.43","8.49"
"106","Wyoming","MWC","","18","15","64.5","61.7","2.88","","2.34","","-4.58","8.98","4.40","103.72","96.65","7.07"
"107","Texas-El Paso","CUSA","","23","11","69.0","63.3","5.74","","0.05","","-1.65","6.04","4.39","103.94","96.76","7.18"
"108","Cleveland State","Horizon","","21","12","73.0","66.2","6.79","","-0.52","","0.72","3.66","4.38","107.40","99.93","7.47"
"109","UC-Irvine","Big West","","23","12","70.5","63.7","6.77","","-0.65","","-3.00","7.35","4.35","101.38","93.36","8.02"
"110","UC-Santa Barbara","Big West","","21","9","71.2","65.3","5.90","","-0.13","","1.12","3.11","4.23","108.68","102.30","6.38"
"111","La Salle","A-10","","15","16","67.7","68.4","-0.65","","4.75","","-0.65","4.76","4.10","103.72","97.09","6.63"
"112","North Carolina Central","MEAC","","28","6","73.9","59.5","14.41","","-8.03","","-0.99","4.96","3.97","105.17","98.50","6.67"
"113","Fresno State","MWC","","21","18","72.7","70.5","2.26","","3.75","","4.87","-1.27","3.59","108.57","102.33","6.24"
"114","Buffalo","MAC (East)","","19","10","73.5","67.3","6.21","","-2.13","","3.58","0.00","3.58","106.71","100.64","6.08"
"115","Hawaii","Big West","","20","11","80.0","73.2","6.74","","-1.68","","6.86","-3.43","3.43","108.61","103.33","5.28"
"116","Toledo","MAC (West)","","27","7","79.2","73.2","6.00","","-1.46","","8.71","-5.41","3.30","112.69","107.24","5.45"
"117","Belmont","OVC (East)","","26","10","79.9","73.9","5.97","","-1.88","","7.63","-4.34","3.29","111.43","105.93","5.49"
"118","Colorado State","MWC","","16","16","73.3","69.7","3.66","","2.16","","3.51","-0.22","3.29","109.50","103.57","5.93"
"119","Indiana State","MVC","","23","11","71.1","68.5","2.59","","1.19","","0.84","2.45","3.29","105.15","99.52","5.63"
"120","Boston College","ACC","","8","24","68.7","73.6","-4.91","","8.62","","3.51","-0.50","3.01","113.27","108.52","4.75"
"121","Princeton","Ivy","","21","9","70.6","64.4","6.23","","-2.40","","-0.97","3.99","3.01","104.50","98.65","5.84"
"122","Louisiana-Lafayette","Sun Belt","","23","12","81.0","75.2","5.77","","-0.28","","8.10","-5.19","2.91","107.76","103.43","4.32"
"123","Rhode Island","A-10","","14","18","67.8","68.1","-0.28","","3.26","","-1.27","4.14","2.87","102.25","97.37","4.88"
"124","Delaware","CAA","","25","10","79.5","75.7","3.83","","-1.10","","9.67","-6.94","2.73","109.03","104.91","4.12"
"125","Ohio","MAC (East)","","25","12","71.5","67.0","4.51","","-1.17","","0.40","2.29","2.70","104.22","99.46","4.76"
"126","Temple","AAC","","9","22","73.9","78.1","-4.19","","6.88","","7.19","-4.50","2.69","109.52","105.13","4.39"
"127","Houston","AAC","","17","16","71.1","73.0","-1.94","","4.62","","4.14","-1.45","2.68","109.06","104.23","4.83"
"128","Southern California","Pac-12","","11","21","70.6","75.3","-4.75","","8.02","","3.67","-1.08","2.60","102.99","98.50","4.49"
"129","Central Florida","AAC","","13","18","72.7","73.6","-0.90","","5.14","","4.48","-2.13","2.35","106.13","102.26","3.87"
"130","Columbia","Ivy","","21","13","68.0","63.3","4.76","","-1.92","","-3.53","5.73","2.21","105.46","100.85","4.61"
"131","San Diego","WCC","","18","17","67.5","65.2","2.26","","1.97","","-3.82","5.98","2.16","103.34","99.51","3.83"
"132","George Mason","A-10","","11","20","69.5","72.0","-2.55","","4.58","","1.03","1.00","2.03","103.27","99.43","3.84"
"133","Nevada","MWC","","15","17","72.4","73.9","-1.50","","3.48","","3.65","-1.67","1.98","107.55","104.05","3.50"
"134","Virginia Tech","ACC","","9","22","62.9","67.0","-4.10","","5.99","","-3.82","5.72","1.90","99.94","97.41","2.53"
"135","Eastern Michigan","MAC (West)","","22","15","65.5","61.4","4.14","","0.67","","-6.54","8.33","1.79","95.64","92.18","3.46"
"136","Boston University","Patriot","","24","11","71.2","67.0","4.17","","-2.40","","1.02","0.75","1.77","103.29","100.13","3.16"
"137","Pacific","WCC","","18","16","73.1","74.2","-1.15","","3.25","","4.02","-2.28","1.74","108.60","105.54","3.06"
"138","Western Michigan","MAC (West)","","23","10","71.9","67.7","4.18","","-1.45","","1.13","0.60","1.73","103.47","100.52","2.96"
"139","DePaul","Big East","","12","21","69.4","75.4","-5.97","","7.47","","3.06","-1.56","1.50","105.05","102.93","2.12"
"140","Long Beach State","Big West","","15","17","69.9","70.5","-0.59","","2.71","","-0.01","1.45","1.44","103.01","100.45","2.56"
"141","Washington State","Pac-12","","10","21","62.4","67.1","-4.74","","7.24","","-5.79","7.12","1.34","100.50","99.56","0.94"
"142","Canisius","MAAC","","21","13","78.3","75.6","2.68","","-1.95","","5.77","-4.53","1.24","109.37","106.87","2.51"
"143","Drexel","CAA","","16","14","68.8","67.3","1.47","","-0.24","","-0.98","2.21","1.23","102.55","99.86","2.68"
"144","Akron","MAC (East)","","21","13","68.6","66.9","1.65","","-0.48","","-1.23","2.39","1.16","102.38","100.12","2.25"
"145","Illinois State","MVC","","18","16","68.3","68.5","-0.18","","1.77","","-0.31","1.39","1.08","99.64","97.03","2.61"
"146","Murray State","OVC (West)","","23","11","77.9","71.9","5.91","","-3.58","","3.35","-2.37","0.98","105.94","104.13","1.81"
"147","Santa Clara","WCC","","14","19","70.9","70.5","0.45","","3.01","","0.36","0.52","0.88","105.62","103.71","1.91"
"148","Denver","Summit","","16","15","65.9","64.5","1.45","","-0.42","","-4.56","5.40","0.84","108.62","106.81","1.81"
"149","Davidson","Southern","","20","13","78.5","72.8","5.67","","-3.73","","6.25","-5.44","0.81","109.89","107.39","2.50"
"150","Missouri State","MVC","","20","13","68.5","68.2","0.33","","1.22","","-0.31","1.12","0.81","104.88","103.53","1.35"
"151","Pepperdine","WCC","","15","16","71.2","72.5","-1.32","","2.60","","1.88","-1.08","0.80","105.67","103.68","1.99"
"152","Alabama-Birmingham","CUSA","","18","13","73.1","70.3","2.77","","-0.77","","1.91","-1.13","0.78","101.75","99.87","1.88"
"153","American","Patriot","","20","13","63.1","59.1","3.94","","-3.25","","-7.93","8.62","0.69","100.83","98.72","2.11"
"154","Duquesne","A-10","","13","17","73.3","73.7","-0.37","","1.03","","4.85","-4.19","0.66","108.36","106.79","1.56"
"155","Eastern Kentucky","OVC (East)","","24","10","78.7","70.9","7.82","","-4.34","","2.73","-2.13","0.60","108.97","107.49","1.48"
"156","Towson","CAA","","25","11","73.1","68.8","4.33","","-3.06","","0.75","-0.20","0.55","106.55","104.81","1.74"
"157","Valparaiso","Horizon","","18","16","71.7","67.1","4.59","","-0.24","","-1.54","1.74","0.21","102.15","101.11","1.04"
"158","Wright State","Horizon","","21","15","67.2","62.1","5.14","","-2.80","","-6.22","6.43","0.21","98.25","96.50","1.74"
"159","Quinnipiac","MAAC","","20","12","78.8","76.5","2.28","","-2.41","","6.52","-6.65","-0.13","106.91","106.44","0.47"
"160","South Dakota State","Summit","","19","13","72.3","68.7","3.66","","-1.93","","0.67","-0.84","-0.17","104.05","103.43","0.61"
"161","IPFW","Summit","","25","11","77.1","71.0","6.08","","-3.87","","3.37","-3.57","-0.20","106.96","106.63","0.33"
"162","Rutgers","AAC","","12","21","71.1","76.2","-5.09","","5.80","","2.03","-2.32","-0.29","104.10","103.68","0.43"
"163","Arkansas State","Sun Belt","","19","13","76.0","71.8","4.16","","-3.18","","3.44","-3.88","-0.44","103.12","103.47","-0.35"
"164","Southern Illinois","MVC","","14","19","66.9","66.9","0.00","","0.23","","-3.48","3.02","-0.46","103.09","103.46","-0.37"
"165","Loyola Marymount","WCC","","13","19","73.3","77.1","-3.84","","4.03","","3.75","-4.24","-0.49","103.71","103.81","-0.10"
"166","South Florida","AAC","","12","20","65.6","70.8","-5.13","","4.60","","-2.13","1.61","-0.52","100.28","100.69","-0.41"
"167","Charlotte","CUSA","","17","14","71.5","71.6","-0.19","","-0.50","","1.37","-2.06","-0.69","101.28","101.31","-0.04"
"168","Drake","MVC","","15","16","68.3","68.2","0.03","","1.03","","-2.12","1.36","-0.77","103.64","104.40","-0.76"
"169","Mississippi State","SEC","","14","19","67.7","71.3","-3.61","","2.75","","-0.66","-0.20","-0.86","99.96","100.60","-0.64"
"170","Siena","MAAC","","20","18","69.3","70.1","-0.71","","-0.15","","-2.61","1.75","-0.86","99.03","99.14","-0.11"
"171","Weber State","Big Sky","","19","12","72.7","66.5","6.23","","-4.23","","-1.35","0.43","-0.92","104.30","105.15","-0.86"
"172","Old Dominion","CUSA","","18","18","64.2","64.5","-0.31","","-0.81","","-5.97","4.86","-1.12","97.77","98.82","-1.05"
"173","Nebraska-Omaha","Summit","","17","15","79.9","75.1","4.81","","-2.78","","7.41","-8.60","-1.19","102.44","104.02","-1.59"
"174","Bucknell","Patriot","","16","14","65.9","64.1","1.83","","-3.14","","-4.74","3.44","-1.30","100.36","101.10","-0.74"
"175","Texas Christian","Big 12","","9","22","63.6","72.5","-8.84","","7.90","","-4.07","2.74","-1.33","99.32","101.41","-2.09"
"176","Cal Poly","Big West","","14","20","63.0","63.6","-0.65","","1.69","","-9.08","7.74","-1.34","100.55","101.80","-1.25"
"177","Brown","Ivy","","15","14","71.2","67.3","3.93","","-4.04","","-0.19","-1.25","-1.44","97.50","98.93","-1.43"
"178","Western Kentucky","Sun Belt","","20","12","68.6","67.6","1.06","","-1.34","","-3.92","2.45","-1.47","98.65","100.19","-1.54"
"179","William & Mary","CAA","","20","12","73.1","71.3","1.84","","-2.29","","2.00","-3.49","-1.48","109.71","111.62","-1.91"
"180","Milwaukee","Horizon","","21","14","70.4","70.5","-0.11","","-0.44","","-0.11","-1.42","-1.53","101.07","102.55","-1.47"
"181","Holy Cross","Patriot","","20","14","67.0","65.3","1.71","","-3.28","","-3.49","1.91","-1.58","100.77","101.89","-1.13"
"182","Yale","Ivy","","19","14","66.9","66.1","0.82","","-1.28","","-4.44","2.79","-1.66","99.77","101.49","-1.72"
"183","Stony Brook","AEC","","23","11","71.4","66.3","5.09","","-6.47","","-1.16","-0.55","-1.71","102.51","103.90","-1.39"
"184","Kent State","MAC (East)","","16","16","69.6","68.4","1.25","","-1.94","","-0.93","-0.88","-1.81","101.83","103.76","-1.93"
"185","Morehead State","OVC (East)","","20","14","76.6","73.0","3.53","","-3.10","","1.89","-3.77","-1.88","100.21","102.99","-2.78"
"186","Florida Gulf Coast","A-Sun","","22","13","71.5","66.8","4.71","","-5.76","","-3.10","1.13","-1.97","97.73","100.20","-2.46"
"187","College of Charleston","CAA","","14","18","63.0","62.7","0.31","","-1.89","","-8.13","6.11","-2.02","95.63","98.62","-2.99"
"188","South Carolina Upstate","A-Sun","","19","15","70.5","67.1","3.41","","-4.61","","-1.62","-0.39","-2.02","101.80","103.88","-2.08"
"189","Oakland","Horizon","","13","20","74.4","77.4","-3.00","","2.78","","4.98","-7.20","-2.23","107.64","110.27","-2.63"
"190","Youngstown State","Horizon","","15","17","76.9","74.1","2.84","","-1.26","","3.60","-5.90","-2.30","105.22","107.66","-2.44"
"191","Colgate","Patriot","","13","18","69.6","67.2","2.42","","-4.08","","-0.79","-1.73","-2.51","106.18","108.84","-2.67"
"192","Bradley","MVC","","12","20","63.6","66.0","-2.41","","-0.31","","-6.29","3.58","-2.72","98.10","102.12","-4.03"
"193","Oral Roberts","Southland","","17","16","71.4","69.3","2.12","","-4.43","","-1.27","-1.67","-2.94","104.30","107.52","-3.23"
"194","Northeastern","CAA","","11","21","65.9","68.7","-2.81","","-0.30","","-4.05","0.93","-3.11","98.92","103.10","-4.18"
"195","Evansville","MVC","","14","19","69.4","72.2","-2.82","","1.20","","-0.27","-2.85","-3.12","101.06","105.10","-4.04"
"196","Fordham","A-10","","10","21","71.7","78.0","-6.29","","3.14","","4.13","-7.29","-3.16","106.41","109.68","-3.28"
"197","Detroit Mercy","Horizon","","13","19","71.1","70.8","0.25","","-0.25","","-0.92","-2.33","-3.25","98.42","102.26","-3.84"
"198","Albany (NY)","AEC","","19","15","65.9","63.9","1.91","","-5.22","","-6.24","2.93","-3.31","99.03","102.75","-3.72"
"199","Bowling Green State","MAC (East)","","12","20","62.7","64.2","-1.50","","-0.20","","-8.11","4.66","-3.45","91.16","95.47","-4.31"
"200","Robert Morris","NEC","","22","14","72.0","71.8","0.28","","-3.79","","-1.68","-1.84","-3.52","102.21","106.25","-4.04"
"201","Northern Illinois","MAC (West)","","15","17","62.3","62.9","-0.63","","-1.28","","-9.91","6.37","-3.54","91.87","96.43","-4.56"
"202","Northwestern State","Southland","","17","14","86.6","83.8","2.81","","-4.66","","12.15","-15.73","-3.59","105.28","109.33","-4.05"
"203","Wagner","NEC","","19","12","71.5","68.5","3.06","","-6.73","","-3.63","-0.20","-3.83","94.22","98.98","-4.76"
"204","Elon","Southern","","18","14","74.8","71.3","3.47","","-4.50","","-2.08","-1.94","-4.02","101.35","106.36","-5.01"
"205","Air Force","MWC","","12","18","66.0","69.1","-3.13","","1.71","","-4.70","0.63","-4.08","99.11","104.75","-5.65"
"206","East Carolina","CUSA","","17","17","72.9","70.9","1.94","","-2.41","","-0.98","-3.10","-4.08","103.51","109.74","-6.23"
"207","Southern","SWAC","","19","13","71.2","62.7","8.50","","-7.95","","-5.63","1.41","-4.22","93.70","98.81","-5.11"
"208","Bryant","NEC","","18","14","73.5","72.0","1.47","","-4.89","","0.68","-4.92","-4.25","102.11","107.43","-5.32"
"209","Wofford","Southern","","20","13","66.8","62.2","4.58","","-5.95","","-9.66","5.35","-4.32","97.09","102.74","-5.66"
"210","Northern Colorado","Big Sky","","18","14","73.9","70.3","3.63","","-6.09","","-0.36","-3.97","-4.33","106.79","112.35","-5.56"
"211","Rider","MAAC","","14","17","73.9","76.6","-2.65","","-1.69","","1.78","-6.11","-4.34","104.22","110.16","-5.94"
"212","Miami (OH)","MAC (East)","","13","18","65.3","69.7","-4.42","","0.13","","-4.46","0.09","-4.37","96.59","102.30","-5.71"
"213","Marshall","CUSA","","11","22","72.3","72.0","0.30","","-1.32","","-0.84","-3.58","-4.42","98.01","103.61","-5.61"
"214","Utah Valley","WAC","","20","12","67.5","65.4","2.13","","-3.65","","-7.31","2.88","-4.42","99.10","104.87","-5.78"
"215","Sam Houston State","Southland","","24","11","75.6","69.5","6.17","","-7.60","","-0.88","-3.57","-4.45","101.95","107.10","-5.15"
"216","Montana","Big Sky","","17","13","70.8","69.0","1.77","","-5.23","","-3.80","-0.72","-4.52","105.21","110.87","-5.65"
"217","St. Francis (NY)","NEC","","18","14","69.0","66.8","2.13","","-5.90","","-5.40","0.76","-4.64","94.50","100.29","-5.79"
