"Rk","School","Conf","X.","W","L","Pts","Opp","MOV","X..1","SOS","X..2","OSRS","DSRS","SRS","ORtg","DRtg","NRtg"
"62","South Florida","CUSA (National)","","17","14","77.2","72.4","4.77","","3.92","","9.34","-0.64","8.70","","",""
"63","Colorado","Big 12","","18","14","75.2","71.8","3.38","","6.33","","7.43","1.15","8.58","","",""
"64","Creighton","MVC","","23","10","73.0","66.4","6.64","","1.64","","5.60","2.68","8.28","","",""
"65","Colorado State","MWC","","18","12","70.2","64.1","6.03","","3.48","","0.76","7.48","8.24","","",""
"66","New Mexico","MWC","","18","14","72.6","68.3","4.31","","4.18","","3.80","4.16","7.96","","",""
"67","Mississippi","SEC (West)","","19","14","71.4","68.8","2.55","","6.52","","4.10","3.77","7.86","","",""
"68","Ball State","MAC (West)","","22","9","74.2","69.0","5.23","","3.17","","5.63","2.21","7.84","","",""
"69","Massachusetts","A-10 (East)","","17","16","68.6","64.8","3.82","","5.05","","-0.34","8.17","7.83","","",""
"70","Southern Methodist","WAC","","21","9","77.3","69.8","7.47","","1.39","","6.85","0.85","7.70","","",""
"71","Southern Illinois","MVC","","20","13","71.1","67.8","3.24","","4.28","","5.25","2.39","7.64","","",""
"72","Villanova","Big East","","20","13","69.9","69.1","0.88","","6.74","","4.54","3.07","7.62","","",""
"73","Missouri State","MVC","","23","11","66.4","62.9","3.44","","4.07","","-1.75","9.27","7.52","","",""
"74","Ohio","MAC (East)","","20","13","72.3","68.3","3.97","","3.53","","2.91","4.59","7.50","","",""
"75","Alabama","SEC (West)","","13","16","72.2","72.4","-0.17","","7.62","","6.60","0.84","7.44","","",""
"76","San Diego","WCC","","20","9","70.7","62.6","8.07","","0.45","","0.51","6.79","7.30","","",""
"77","Marquette","CUSA (American)","","15","14","62.8","62.4","0.38","","6.83","","-3.96","11.17","7.21","","",""
"78","Mississippi State","SEC (West)","","14","16","72.3","70.4","1.83","","5.29","","5.54","1.58","7.12","","",""
"79","Wyoming","MWC","","19","12","82.8","77.5","5.35","","2.84","","13.14","-6.27","6.88","","",""
"80","Minnesota","Big Ten","","12","16","70.2","73.0","-2.86","","9.62","","5.31","1.46","6.77","","",""
"81","Oregon State","Pac-10","","13","16","69.1","69.5","-0.38","","8.74","","1.55","5.15","6.71","","",""
"82","Georgetown","Big East","","19","15","69.7","68.2","1.50","","5.78","","0.89","5.74","6.63","","",""
"83","Rutgers","Big East","","15","16","70.2","67.9","2.23","","4.40","","2.62","4.01","6.62","","",""
"84","Indiana State","MVC","","22","10","66.8","63.4","3.31","","3.22","","-2.06","8.60","6.54","","",""
"85","Memphis","CUSA (National)","","15","16","73.2","71.9","1.29","","5.64","","4.78","1.60","6.37","","",""
"86","New Mexico State","Big West (East)","","22","10","70.8","65.5","5.28","","2.00","","0.38","5.88","6.25","","",""
"87","Georgia Tech","ACC","","13","17","70.6","71.4","-0.77","","7.00","","2.91","3.32","6.23","","",""
"88","San Francisco","WCC","","19","9","71.6","64.7","6.89","","0.67","","2.83","3.39","6.22","","",""
"89","Texas-El Paso","WAC","","13","15","77.1","74.4","2.71","","3.23","","7.52","-1.57","5.95","","",""
"90","Texas Christian","WAC","","18","14","87.9","84.1","3.81","","2.81","","19.20","-13.29","5.90","","",""
"91","Tulane","CUSA (National)","","20","11","67.8","65.5","2.26","","3.54","","-0.76","6.56","5.79","","",""
"92","Southern Mississippi","CUSA (National)","","17","12","66.2","64.9","1.31","","4.20","","-1.73","7.24","5.51","","",""
"93","Saint Joseph's","A-10 (East)","","13","16","70.4","70.7","-0.28","","5.72","","3.74","1.71","5.45","","",""
"94","Michigan","Big Ten","","15","14","75.5","79.5","-4.00","","9.27","","10.55","-5.29","5.27","","",""
"95","Bradley","MVC","","14","16","65.6","64.2","1.37","","3.88","","-1.60","6.84","5.25","","",""
"96","Hofstra","AEC","","24","7","74.4","63.2","11.26","","-6.03","","1.21","4.02","5.23","","",""
"97","Georgia","SEC (East)","","10","20","71.6","75.1","-3.50","","8.71","","4.85","0.37","5.21","","",""
"98","Hawaii","WAC","","17","12","76.2","73.3","2.86","","2.23","","5.63","-0.54","5.09","","",""
"99","Marshall","MAC (East)","","21","9","81.4","73.9","7.53","","-0.16","","10.53","-5.48","5.05","","",""
"100","Miami (OH)","MAC (East)","","15","15","64.0","62.9","1.13","","3.60","","-5.04","9.77","4.73","","",""
"101","Toledo","MAC (West)","","18","13","70.9","68.7","2.13","","2.56","","1.04","3.65","4.69","","",""
"102","George Washington","A-10 (West)","","15","15","80.6","81.4","-0.87","","5.41","","13.82","-9.27","4.55","","",""
"103","Florida State","ACC","","12","17","64.6","70.2","-5.59","","10.00","","-1.06","5.47","4.42","","",""
"104","Southeast Missouri State","OVC","","24","7","69.5","61.6","7.84","","-2.48","","-4.89","9.31","4.42","","",""
"105","Northern Arizona","Big Sky","","20","11","73.5","68.8","4.71","","1.37","","1.81","2.53","4.34","","",""
"106","Boston College","Big East","","11","19","68.3","69.2","-0.87","","5.07","","0.63","3.58","4.21","","",""
"107","Cal State Northridge","Big Sky","","20","10","77.6","73.6","4.03","","0.41","","5.54","-1.47","4.07","","",""
"108","Pennsylvania","Ivy","","21","8","67.0","60.1","6.90","","-2.89","","-2.35","6.35","4.00","","",""
"109","Pittsburgh","Big East","","13","15","66.6","67.0","-0.43","","4.41","","-0.65","4.63","3.98","","",""
"110","Santa Clara","WCC","","19","12","66.1","65.4","0.74","","3.52","","-1.74","5.46","3.72","","",""
"111","West Virginia","Big East","","14","14","70.5","71.9","-1.36","","5.00","","3.77","-0.13","3.65","","",""
"112","Detroit Mercy","MW Coll","","20","12","69.7","64.5","5.16","","0.14","","-0.40","4.04","3.64","","",""
"113","Akron","MAC (East)","","17","11","75.9","71.8","4.18","","1.32","","4.31","-0.88","3.44","","",""
"114","Murray State","OVC","","23","9","79.4","73.0","6.47","","-2.39","","7.38","-3.95","3.42","","",""
"115","Alabama-Birmingham","CUSA (National)","","14","14","73.3","74.9","-1.54","","4.94","","5.75","-2.35","3.41","","",""
"116","Bowling Green State","MAC (East)","","22","8","75.0","70.5","4.53","","0.79","","3.61","-0.27","3.34","","",""
"117","Texas Tech","Big 12","","12","16","70.3","72.1","-1.82","","5.69","","1.42","1.91","3.32","","",""
"118","Samford","A-Sun","","21","11","72.6","62.4","10.16","","-5.80","","-2.11","5.30","3.20","","",""
"119","Cleveland State","MW Coll","","16","14","75.5","72.1","3.37","","-0.16","","6.66","-3.48","3.19","","",""
"120","Princeton","Ivy","","19","11","61.7","54.6","7.10","","-2.93","","-10.24","13.24","3.00","","",""
"121","Virginia Tech","A-10 (West)","","16","15","64.4","63.9","0.55","","2.45","","-5.29","8.29","3.00","","",""
"122","Evansville","MVC","","18","12","69.0","67.3","1.70","","0.98","","2.02","0.66","2.68","","",""
"123","Appalachian State","Southern (North)","","23","9","79.1","69.6","9.44","","-3.75","","4.58","-2.09","2.49","","",""
"124","Washington","Pac-10","","10","20","66.0","72.8","-6.73","","9.98","","0.37","2.09","2.46","","",""
"125","Richmond","CAA","","18","12","67.0","63.1","3.97","","-1.55","","-3.50","5.92","2.42","","",""
"126","North Carolina-Wilmington","CAA","","18","13","60.1","57.5","2.65","","-0.24","","-9.40","11.81","2.41","","",""
"127","Montana","Big Sky","","17","11","72.4","69.4","3.00","","0.47","","1.74","0.66","2.40","","",""
"128","Louisiana-Lafayette","Sun Belt","","25","9","71.8","67.7","4.12","","-1.58","","0.55","1.81","2.37","","",""
"129","Navy","Patriot","","23","6","76.0","63.7","12.24","","-8.17","","3.90","-1.59","2.31","","",""
"130","Eastern Washington","Big Sky","","15","12","74.1","71.6","2.52","","1.48","","2.26","0.00","2.26","","",""
"131","Baylor","Big 12","","14","15","66.7","67.8","-1.14","","4.59","","-2.61","4.81","2.20","","",""
"132","Milwaukee","MW Coll","","15","14","70.7","69.0","1.66","","1.67","","3.69","-1.52","2.17","","",""
"133","Weber State","Big Sky","","18","10","77.3","73.4","3.89","","0.46","","5.70","-3.72","1.98","","",""
"134","Houston","CUSA (National)","","9","22","76.2","79.9","-3.65","","6.44","","10.19","-8.25","1.94","","",""
"135","Clemson","ACC","","10","20","64.4","70.0","-5.57","","7.39","","-3.01","4.83","1.83","","",""
"136","Louisiana Tech","Sun Belt","","21","8","72.8","66.9","5.90","","-4.09","","0.58","1.23","1.81","","",""
"137","Eastern Illinois","OVC","","17","12","80.6","74.4","6.17","","-1.99","","7.67","-5.88","1.79","","",""
"138","Fordham","A-10 (East)","","14","15","75.5","76.6","-1.10","","2.82","","7.70","-5.98","1.71","","",""
"139","Eastern Michigan","MAC (West)","","15","13","71.9","70.6","1.32","","1.87","","1.07","0.37","1.45","","",""
"140","Siena","MAAC","","24","9","86.7","80.9","5.85","","-4.62","","12.18","-10.95","1.23","","",""
"141","Nebraska","Big 12","","11","19","68.3","74.0","-5.67","","6.83","","1.80","-0.64","1.17","","",""
"142","Providence","Big East","","11","19","64.2","66.3","-2.10","","5.29","","-4.68","5.73","1.04","","",""
"143","UC-Santa Barbara","Big West (West)","","14","14","66.8","65.1","1.64","","0.16","","-3.34","4.38","1.04","","",""
"144","College of Charleston","Southern (South)","","24","6","67.8","58.6","9.20","","-7.04","","-5.41","6.41","1.00","","",""
"145","George Mason","CAA","","19","11","71.1","67.8","3.37","","-2.37","","1.97","-0.98","1.00","","",""
"146","Kansas State","Big 12","","9","19","68.1","75.4","-7.32","","8.32","","1.90","-0.90","1.00","","",""
"147","Northern Illinois","MAC (West)","","13","15","69.4","68.5","0.86","","1.56","","-0.57","1.57","1.00","","",""
"148","San Jose State","WAC","","15","15","59.9","59.7","0.17","","3.79","","-12.56","13.54","0.98","","",""
"149","Austin Peay","OVC","","18","10","75.4","69.6","5.75","","-3.29","","-0.33","1.27","0.95","","",""
"150","Northern Iowa","MVC","","14","15","62.0","63.6","-1.59","","2.51","","-5.53","6.46","0.93","","",""
"151","Green Bay","MW Coll","","14","16","56.6","57.8","-1.20","","1.84","","-10.23","10.87","0.64","","",""
"152","Wichita State","MVC","","12","17","66.4","67.4","-1.00","","1.92","","-1.30","1.87","0.56","","",""
"153","Boise State","Big West (East)","","12","15","62.2","62.2","0.04","","0.51","","-8.37","8.91","0.54","","",""
"154","Central Connecticut State","NEC","","25","6","73.6","63.6","9.97","","-9.55","","-0.89","1.31","0.42","","",""
"155","Lafayette","Patriot","","24","7","73.5","64.1","9.48","","-8.07","","2.59","-2.17","0.42","","",""
"156","South Alabama","Sun Belt","","20","10","69.4","65.9","3.57","","-3.15","","-2.32","2.73","0.41","","",""
"157","La Salle","A-10 (West)","","11","17","65.9","68.7","-2.82","","3.10","","-2.16","2.44","0.28","","",""
"158","Tennessee Tech","OVC","","16","12","81.4","73.9","7.54","","-3.64","","4.32","-4.30","0.02","","",""
"159","Delaware","AEC","","24","8","76.5","68.8","7.63","","-7.75","","2.49","-2.61","-0.12","","",""
"160","Portland State","Big Sky","","15","14","74.4","72.4","2.03","","-0.09","","3.17","-3.57","-0.39","","",""
"161","Florida International","Sun Belt","","16","14","72.2","69.3","2.93","","-2.07","","-0.23","-0.21","-0.45","","",""
"162","Sam Houston State","Southland","","22","7","73.4","67.9","5.59","","-5.44","","-0.06","-0.68","-0.74","","",""
"163","Drake","MVC","","11","18","62.2","63.6","-1.38","","0.71","","-5.54","4.73","-0.81","","",""
"164","Winthrop","Big South","","21","9","73.1","64.7","8.40","","-7.41","","-3.41","2.37","-1.04","","",""
"165","Iona","MAAC","","20","11","78.8","75.9","2.90","","-4.13","","4.45","-5.68","-1.22","","",""
"166","Washington State","Pac-10","","6","22","63.5","73.1","-9.57","","7.66","","-4.25","2.34","-1.91","","",""
"167","Louisiana-Monroe","Southland","","19","9","78.4","73.7","4.68","","-5.85","","4.42","-6.35","-1.93","","",""
"168","Illinois State","MVC","","10","20","67.7","71.7","-3.97","","2.72","","0.09","-2.41","-2.32","","",""
"169","Middle Tennessee","OVC","","15","13","76.5","75.8","0.79","","-2.40","","3.59","-5.98","-2.40","","",""
"170","James Madison","CAA","","20","9","69.3","67.3","2.00","","-4.55","","-1.28","-1.27","-2.55","","",""
"171","Davidson","Southern (North)","","15","13","73.9","70.5","3.39","","-2.69","","-0.75","-1.98","-2.73","","",""
"172","Georgia State","A-Sun","","17","12","71.8","68.4","3.34","","-6.10","","-1.47","-1.29","-2.76","","",""
"173","Valparaiso","Mid-Cont","","19","13","66.5","62.7","3.81","","-3.71","","-8.57","5.68","-2.89","","",""
"174","Idaho","Big West (East)","","12","17","68.9","71.2","-2.28","","1.53","","-1.75","-1.17","-2.92","","",""
"175","Maine","AEC","","24","7","76.2","69.1","7.13","","-10.06","","1.02","-4.08","-3.06","","",""
"176","Southern Utah","Mid-Cont","","16","13","72.8","71.3","1.55","","-3.99","","1.45","-4.59","-3.14","","",""
"177","Fairfield","MAAC","","14","15","76.6","77.4","-0.76","","-2.44","","2.65","-5.85","-3.20","","",""
"178","Pacific","Big West (West)","","11","18","62.4","64.9","-2.52","","-0.60","","-9.49","6.14","-3.35","","",""
"179","Western Michigan","MAC (West)","","10","18","73.0","78.3","-5.25","","1.87","","3.87","-7.25","-3.38","","",""
"180","UC-Irvine","Big West (West)","","14","14","67.0","67.6","-0.57","","-0.77","","-5.15","1.65","-3.51","","",""
"181","Old Dominion","CAA","","11","19","64.7","66.5","-1.73","","-1.90","","-4.64","1.01","-3.63","","",""
"182","Illinois-Chicago","MW Coll","","11","20","66.1","69.5","-3.39","","0.52","","-2.79","-1.05","-3.84","","",""
"183","Portland","WCC","","10","18","63.9","66.1","-2.21","","1.92","","-5.27","1.43","-3.84","","",""
"184","Texas A&M","Big 12","","8","20","65.2","74.5","-9.32","","5.47","","-1.70","-2.15","-3.85","","",""
"185","Manhattan","MAAC","","12","15","77.0","74.0","3.04","","-6.94","","1.86","-5.77","-3.91","","",""
"186","Montana State","Big Sky","","12","17","76.7","77.3","-0.66","","0.73","","2.35","-6.27","-3.92","","",""
"187","Western Kentucky","Sun Belt","","11","18","68.8","71.3","-2.55","","-1.45","","-2.16","-1.84","-4.00","","",""
"188","Missouri-Kansas City","Mid-Cont","","16","13","73.3","69.1","4.17","","-5.08","","0.27","-4.49","-4.23","","",""
"189","Nevada","Big West (East)","","9","20","64.6","69.8","-5.17","","1.50","","-3.97","-0.32","-4.29","","",""
"190","Loyola (IL)","MW Coll","","14","14","66.2","69.8","-3.61","","-0.73","","-2.94","-1.39","-4.34","","",""
"191","Texas-San Antonio","Southland","","15","13","76.8","75.1","1.68","","-4.59","","2.23","-6.61","-4.38","","",""
"192","Duquesne","A-10 (West)","","9","20","69.3","76.3","-7.07","","2.50","","0.22","-4.79","-4.57","","",""
"193","Central Michigan","MAC (West)","","6","23","68.4","75.0","-6.55","","2.79","","-1.59","-3.06","-4.64","","",""
"194","Texas-Arlington","Southland","","15","12","78.0","75.9","2.11","","-5.86","","4.68","-9.38","-4.70","","",""
"195","Arkansas State","Sun Belt","","10","18","71.6","75.8","-4.25","","-0.48","","2.04","-6.78","-4.73","","",""
"196","Oakland","Mid-Cont","","13","17","72.1","75.1","-3.03","","-1.32","","1.66","-6.39","-4.74","","",""
"197","New Orleans","Sun Belt","","11","18","59.9","61.7","-1.76","","-3.06","","-11.62","6.81","-4.82","","",""
"198","Northwestern","Big Ten","","5","25","51.5","64.5","-13.00","","8.14","","-14.52","9.66","-4.86","","",""
"199","Virginia Commonwealth","CAA","","14","14","69.9","73.0","-3.07","","-1.80","","1.00","-5.87","-4.87","","",""
"200","Air Force","MWC","","8","20","67.5","73.1","-5.61","","2.58","","-2.64","-2.43","-5.07","","",""
"201","Wright State","MW Coll","","11","17","61.3","66.4","-5.07","","-0.15","","-7.53","2.31","-5.22","","",""
"202","Idaho State","Big Sky","","8","19","70.1","75.0","-4.93","","1.18","","-0.50","-4.91","-5.42","","",""
"203","Bucknell","Patriot","","17","11","63.9","61.4","2.54","","-6.76","","-8.68","3.19","-5.50","","",""
"204","William & Mary","CAA","","11","17","68.6","71.2","-2.57","","-0.92","","-1.60","-3.95","-5.55","","",""
"205","Cal Poly","Big West (West)","","10","18","78.2","81.4","-3.25","","-0.11","","6.55","-12.15","-5.59","","",""
"206","Robert Morris","NEC","","18","12","70.8","67.0","3.77","","-7.80","","-3.45","-2.34","-5.80","","",""
"207","East Carolina","CAA","","10","18","64.2","66.1","-1.89","","-2.60","","-6.67","0.85","-5.82","","",""
"208","Troy","A-Sun","","17","11","74.3","70.7","3.61","","-8.61","","0.75","-6.69","-5.94","","",""
"209","Radford","Big South","","18","10","73.5","70.5","2.93","","-7.92","","-2.04","-3.96","-5.99","","",""
"210","Oral Roberts","Mid-Cont","","13","17","72.3","73.1","-0.80","","-4.23","","-0.67","-5.42","-6.09","","",""
"211","St. Francis (NY)","NEC","","18","12","77.5","75.0","2.53","","-7.98","","4.32","-10.44","-6.12","","",""
"212","American","CAA","","11","18","65.7","67.7","-2.00","","-3.42","","-6.45","0.32","-6.13","","",""
"213","Lamar","Southland","","15","16","62.9","65.2","-2.32","","-3.84","","-9.05","2.89","-6.16","","",""
"214","Marist","MAAC","","14","14","70.1","69.8","0.32","","-6.54","","-5.01","-1.21","-6.22","","",""
"215","Furman","Southern (South)","","14","18","70.4","68.4","1.94","","-5.15","","-5.11","-1.28","-6.39","","",""
"216","Central Florida","A-Sun","","14","18","71.7","72.5","-0.84","","-4.85","","-1.03","-5.44","-6.47","","",""
"217","Niagara","MAAC","","17","12","77.3","78.4","-1.17","","-5.38","","3.03","-9.58","-6.55","","",""
"218","Rider","MAAC","","16","14","70.5","70.4","0.10","","-6.70","","-4.54","-2.06","-6.60","","",""
"219","Jacksonville State","A-Sun","","17","11","69.6","67.9","1.71","","-8.45","","-5.40","-1.60","-7.01","","",""
"220","Sacramento State","Big Sky","","9","18","62.1","68.7","-6.59","","0.55","","-9.34","1.96","-7.38","","",""
"221","Saint Mary's (CA)","WCC","","8","20","60.8","69.4","-8.61","","2.19","","-7.08","-0.32","-7.40","","",""
"222","Texas State","Southland","","12","17","68.6","68.7","-0.10","","-5.52","","-4.50","-2.99","-7.49","","",""
"223","Wofford","Southern (South)","","14","16","69.3","72.8","-3.53","","-2.89","","-2.83","-4.82","-7.64","","",""
"224","North Carolina-Greensboro","Southern (North)","","15","13","71.7","72.3","-0.61","","-6.15","","-3.40","-4.31","-7.71","","",""
"225","Morehead State","OVC","","9","18","75.6","77.6","-1.96","","-3.15","","1.19","-8.93","-7.74","","",""
"226","Fairleigh Dickinson","NEC","","17","11","64.5","63.6","0.93","","-7.97","","-10.45","2.70","-7.75","","",""
"227","Northwestern State","Southland","","17","13","66.3","66.8","-0.43","","-6.06","","-8.29","0.41","-7.88","","",""
"228","Georgia Southern","Southern (South)","","16","12","77.1","78.9","-1.82","","-5.45","","3.39","-11.32","-7.93","","",""
"229","Chattanooga","Southern (South)","","10","19","69.6","72.5","-2.90","","-4.64","","-4.37","-3.65","-8.02","","",""
"230","Youngstown State","Mid-Cont","","12","16","67.0","70.5","-3.50","","-3.66","","-5.87","-2.20","-8.07","","",""
"231","Tennessee-Martin","OVC","","10","19","68.2","74.8","-6.55","","-0.02","","-3.34","-4.76","-8.09","","",""
"232","Texas-Rio Grande Valley","Ind","","12","16","72.0","77.4","-5.43","","-0.19","","3.03","-11.31","-8.28","","",""
"233","Maryland-Baltimore County","NEC","","11","18","64.8","64.3","0.52","","-7.36","","-9.42","0.98","-8.43","","",""
"234","Hampton","MEAC","","17","12","74.7","71.6","3.10","","-11.61","","-2.05","-6.49","-8.54","","",""
"235","Rhode Island","A-10 (East)","","5","25","62.3","76.6","-14.27","","5.73","","-5.07","-3.47","-8.54","","",""
"236","East Tennessee State","Southern (North)","","14","15","69.1","70.9","-1.86","","-4.97","","-5.62","-3.08","-8.71","","",""
"237","Bethune-Cookman","MEAC","","14","15","75.4","75.1","0.28","","-9.63","","-0.88","-7.97","-8.85","","",""
"238","Canisius","MAAC","","10","20","73.0","78.0","-5.07","","-3.81","","-1.83","-7.05","-8.87","","",""
"239","Wagner","NEC","","11","16","77.7","75.6","2.11","","-9.72","","2.02","-11.09","-9.07","","",""
"240","San Diego State","MWC","","5","23","62.3","74.9","-12.57","","4.54","","-6.76","-2.33","-9.09","","",""
"241","Cal State Fullerton","Big West (West)","","8","19","71.9","77.9","-6.07","","-1.21","","0.90","-10.27","-9.37","","",""
"242","Rice","WAC","","5","22","57.6","68.0","-10.44","","3.26","","-12.64","3.22","-9.42","","",""
"243","Western Illinois","Mid-Cont","","8","22","65.8","70.8","-4.93","","-2.68","","-7.72","-2.03","-9.75","","",""
"244","Vermont","AEC","","16","12","71.6","73.1","-1.54","","-8.25","","-1.55","-8.24","-9.79","","",""
"245","Centenary (LA)","Ind","","10","18","63.6","68.7","-5.14","","-1.61","","-11.96","2.09","-9.88","","",""
"246","Alcorn State","SWAC","","19","10","74.5","70.2","4.31","","-11.60","","-3.75","-6.15","-9.90","","",""
"247","IUPUI","Mid-Cont","","7","21","61.4","68.0","-6.64","","-3.13","","-10.70","0.72","-9.99","","",""
