"Rk","School","Conf","X.","W","L","Pts","Opp","MOV","X..1","SOS","X..2","OSRS","DSRS","SRS","ORtg","DRtg","NRtg"
"70","Fresno State","WAC","","22","11","80.4","77.1","3.27","","4.86","","9.69","-2.11","7.58","","",""
"71","Oregon","Pac-10","","16","13","76.3","72.0","4.31","","7.21","","4.86","2.70","7.56","","",""
"72","Colorado State","WAC","","18","12","78.5","74.1","4.37","","5.12","","6.29","1.23","7.51","","",""
"73","St. John's (NY)","Big East (Big East 6)","","11","16","76.1","78.6","-2.44","","9.95","","9.10","-1.60","7.51","","",""
"74","Montana State","Big Sky","","21","9","80.8","69.9","10.90","","-2.45","","5.94","1.54","7.48","","",""
"75","Charlotte","CUSA (White)","","14","15","68.6","67.7","0.93","","6.78","","2.01","5.43","7.44","","",""
"76","Virginia Commonwealth","CAA","","24","9","73.9","66.4","7.52","","-0.09","","2.17","5.25","7.42","","",""
"77","Saint Joseph's","A-10 (East)","","19","13","73.6","70.4","3.22","","4.16","","4.57","2.81","7.38","","",""
"78","Missouri","Big 8","","18","15","77.7","75.6","2.09","","5.07","","6.93","0.23","7.16","","",""
"79","Seton Hall","Big East (Big East 7)","","12","16","73.4","77.2","-3.82","","10.88","","6.42","0.65","7.06","","",""
"80","Alabama","SEC (West)","","19","13","72.0","71.1","0.88","","6.13","","2.90","4.10","7.00","","",""
"81","Michigan State","Big Ten","","16","16","62.1","64.2","-2.09","","9.04","","-4.81","11.59","6.78","","",""
"82","Arkansas-Little Rock","Sun Belt","","23","7","76.5","67.8","8.73","","-1.03","","4.29","2.00","6.29","","",""
"83","DePaul","CUSA (Blue)","","11","18","70.2","71.9","-1.72","","7.93","","3.17","3.03","6.20","","",""
"84","Auburn","SEC (West)","","19","13","74.3","71.3","2.97","","4.18","","4.35","1.73","6.08","","",""
"85","Notre Dame","Big East (Big East 6)","","9","18","66.8","71.4","-4.67","","10.65","","-0.13","6.12","5.99","","",""
"86","New Orleans","Sun Belt","","21","9","72.6","68.1","4.50","","1.47","","3.42","2.55","5.97","","",""
"87","Mississippi","SEC (West)","","12","15","69.9","67.3","2.56","","4.90","","-2.17","8.07","5.90","","",""
"88","Gonzaga","WCC","","21","9","72.6","64.6","8.07","","-1.23","","0.08","5.73","5.81","","",""
"89","Illinois State","MVC","","22","12","71.8","69.2","2.62","","2.89","","2.20","3.33","5.53","","",""
"90","Rutgers","Big East (Big East 7)","","9","18","71.3","74.5","-3.19","","10.62","","3.15","2.16","5.31","","",""
"91","Saint Louis","CUSA (Blue)","","16","14","64.6","64.1","0.43","","4.52","","-5.96","10.84","4.88","","",""
"92","Hawaii","WAC","","10","18","76.8","78.4","-1.64","","6.30","","7.69","-3.03","4.66","","",""
"93","Northern Illinois","MW Coll","","20","10","75.0","66.0","9.00","","-3.60","","0.61","3.76","4.37","","",""
"94","Missouri State","MVC","","16","12","74.9","72.1","2.75","","1.60","","5.22","-0.87","4.35","","",""
"95","Ohio","MAC","","16","14","74.0","71.7","2.37","","2.55","","1.86","2.34","4.20","","",""
"96","Long Beach State","Big West","","17","11","74.8","69.4","5.36","","0.42","","2.07","2.09","4.16","","",""
"97","Weber State","Big Sky","","20","10","84.1","78.3","5.80","","-0.53","","11.01","-6.86","4.15","","",""
"98","Manhattan","MAAC","","17","12","67.6","62.1","5.41","","-1.38","","-3.28","7.31","4.03","","",""
"99","San Diego State","WAC","","15","14","75.9","74.3","1.59","","3.05","","4.92","-0.91","4.01","","",""
"100","Pacific","Big West","","15","12","72.8","67.9","4.89","","-0.55","","0.72","3.26","3.99","","",""
"101","Southern Mississippi","CUSA (Red)","","12","15","68.4","69.7","-1.30","","5.79","","1.59","2.31","3.90","","",""
"102","College of Charleston","A-Sun (East)","","25","4","74.6","62.3","12.34","","-7.33","","-2.33","6.19","3.86","","",""
"103","Alabama-Birmingham","CUSA (Red)","","16","14","69.0","68.4","0.63","","3.70","","-2.93","6.59","3.66","","",""
"104","Texas-El Paso","WAC","","13","15","72.8","71.1","1.61","","4.59","","-0.43","4.06","3.63","","",""
"105","Evansville","MVC","","13","14","72.0","70.3","1.70","","1.92","","0.71","2.91","3.62","","",""
"106","South Florida","CUSA (Red)","","12","16","65.4","65.1","0.25","","3.41","","-4.14","7.76","3.62","","",""
"107","Houston","SWC","","17","10","77.1","74.6","2.48","","3.05","","5.05","-1.48","3.57","","",""
"108","Xavier","A-10 (West)","","13","15","75.4","74.4","1.00","","2.24","","5.92","-2.68","3.24","","",""
"109","Ohio State","Big Ten","","10","17","67.0","71.1","-4.15","","7.35","","-1.40","4.60","3.20","","",""
"110","Bowling Green State","MAC","","14","13","68.2","65.9","2.37","","2.93","","-3.89","6.90","3.01","","",""
"111","Ball State","MAC","","16","12","73.8","72.6","1.14","","1.83","","2.54","0.43","2.97","","",""
"112","Western Kentucky","Sun Belt","","13","14","76.1","74.2","1.93","","0.85","","6.86","-3.97","2.89","","",""
"113","Western Michigan","MAC","","15","12","70.5","69.4","1.04","","1.84","","-0.79","3.67","2.88","","",""
"114","Montana","Big Sky","","20","8","75.9","68.7","7.21","","-3.13","","1.80","0.91","2.71","","",""
"115","Wyoming","WAC","","14","15","74.0","74.8","-0.76","","5.78","","0.87","1.83","2.70","","",""
"116","Northern Iowa","MVC","","14","13","77.1","75.5","1.63","","1.06","","5.86","-3.18","2.69","","",""
"117","Detroit Mercy","MW Coll","","18","11","67.4","64.2","3.21","","-0.04","","-3.86","6.53","2.67","","",""
"118","Toledo","MAC","","18","14","73.6","70.3","3.34","","1.85","","0.81","1.77","2.57","","",""
"119","Princeton","Ivy","","22","7","59.1","51.7","7.45","","-4.15","","-12.42","14.94","2.53","","",""
"120","Louisiana State","SEC (West)","","12","17","78.1","79.3","-1.21","","5.14","","7.74","-5.24","2.50","","",""
"121","Southern California","Pac-10","","11","19","72.8","78.5","-5.67","","7.98","","4.24","-1.93","2.31","","",""
"122","Iona","MAAC","","21","8","72.5","68.1","4.41","","-2.14","","1.32","0.96","2.27","","",""
"123","Marshall","Southern (North)","","17","11","91.4","84.5","6.89","","-3.81","","15.02","-13.06","1.97","","",""
"124","Portland","WCC","","19","11","76.2","72.2","4.07","","-0.18","","4.91","-3.16","1.75","","",""
"125","Arizona State","Pac-10","","11","16","73.3","78.3","-5.00","","5.89","","4.66","-3.10","1.56","","",""
"126","Butler","MW Coll","","19","8","71.2","67.0","4.19","","-2.67","","-1.83","3.39","1.56","","",""
"127","Colorado","Big 8","","9","18","75.9","81.1","-5.30","","6.60","","6.41","-5.11","1.31","","",""
"128","Louisiana-Lafayette","Sun Belt","","16","12","75.5","71.3","4.25","","0.09","","2.42","-1.14","1.29","","",""
"129","Murray State","OVC","","19","10","80.2","73.3","6.86","","-3.01","","3.50","-2.32","1.18","","",""
"130","Canisius","MAAC","","19","11","65.8","63.0","2.73","","-1.60","","-4.98","6.11","1.13","","",""
"131","Creighton","MVC","","14","15","66.6","66.7","-0.14","","1.20","","-5.23","6.18","0.95","","",""
"132","Mount St. Mary's","NEC","","21","8","75.6","68.9","6.69","","-5.86","","0.96","-0.13","0.83","","",""
"133","Rice","SWC","","14","14","68.3","69.3","-1.00","","1.76","","-4.20","4.96","0.76","","",""
"134","Pennsylvania","Ivy","","17","10","68.7","63.1","5.56","","-4.87","","-1.10","1.79","0.69","","",""
"135","Kent State","MAC","","14","13","76.0","74.9","1.07","","0.71","","3.55","-2.87","0.67","","",""
"136","Utah State","Big West","","18","15","71.1","68.0","3.06","","0.00","","-2.90","3.56","0.66","","",""
"137","UC-Irvine","Big West","","15","12","75.0","73.0","2.07","","-1.44","","3.34","-2.72","0.63","","",""
"138","Nevada","Big West","","16","13","73.1","72.7","0.41","","0.04","","1.36","-0.90","0.45","","",""
"139","San Francisco","WCC","","15","12","65.1","64.0","1.15","","0.73","","-7.10","7.43","0.33","","",""
"140","Delaware","NAC","","15","12","74.2","67.7","6.52","","-3.38","","-1.47","1.73","0.26","","",""
"141","Saint Peter's","MAAC","","15","12","67.9","63.0","4.89","","-4.63","","-3.94","4.21","0.26","","",""
"142","Texas Christian","SWC","","15","15","84.0","85.1","-1.10","","2.89","","11.57","-11.47","0.10","","",""
"143","North Carolina-Wilmington","CAA","","13","16","57.4","58.4","-0.97","","0.94","","-14.56","14.54","-0.03","","",""
"144","Duquesne","A-10 (West)","","9","18","74.7","78.6","-3.93","","3.87","","5.77","-5.83","-0.06","","",""
"145","Dayton","A-10 (West)","","15","14","70.5","70.0","0.48","","-0.64","","-2.06","1.90","-0.16","","",""
"146","Old Dominion","CAA","","18","13","71.3","71.3","0.00","","-0.24","","-0.60","0.33","-0.27","","",""
"147","Oral Roberts","Ind","","18","9","75.7","68.3","7.41","","-4.88","","-1.47","1.19","-0.28","","",""
"148","Jacksonville","Sun Belt","","15","13","75.8","76.3","-0.46","","0.12","","6.23","-6.57","-0.35","","",""
"149","St. Bonaventure","A-10 (East)","","10","18","63.4","67.0","-3.68","","3.35","","-4.54","4.18","-0.36","","",""
"150","Austin Peay","OVC","","19","11","79.2","74.1","5.10","","-4.20","","3.27","-3.68","-0.41","","",""
"151","Rider","NEC","","19","11","74.6","69.9","4.70","","-5.27","","0.81","-1.38","-0.57","","",""
"152","Texas A&M","SWC","","11","16","67.2","68.4","-1.15","","0.46","","-4.77","4.08","-0.68","","",""
"153","Drake","MVC","","12","15","69.5","73.0","-3.48","","2.74","","0.12","-0.86","-0.74","","",""
"154","Loyola Marymount","WCC","","18","11","69.7","68.7","1.07","","-0.89","","-2.76","1.76","-1.00","","",""
"155","Marist","NEC","","22","7","72.2","64.6","7.59","","-8.61","","-3.96","2.94","-1.02","","",""
"156","Boston University","NAC","","18","11","70.2","67.0","3.28","","-4.33","","-4.82","3.77","-1.05","","",""
"157","Saint Mary's (CA)","WCC","","12","15","71.8","73.0","-1.26","","0.02","","0.46","-1.69","-1.24","","",""
"158","San Diego","WCC","","14","14","68.1","68.9","-0.86","","0.06","","-4.20","2.67","-1.53","","",""
"159","Fairfield","MAAC","","20","10","70.9","69.6","1.27","","-2.89","","-0.25","-1.37","-1.62","","",""
"160","Wright State","MW Coll","","14","13","73.5","72.9","0.63","","-0.49","","2.75","-4.47","-1.72","","",""
"161","La Salle","A-10 (West)","","6","24","63.4","70.7","-7.27","","5.52","","-5.40","3.66","-1.74","","",""
"162","Monmouth","NEC","","20","10","68.8","65.2","3.67","","-5.56","","-5.46","3.57","-1.89","","",""
"163","North Carolina-Greensboro","Big South","","20","10","71.0","65.7","5.23","","-7.18","","-4.32","2.37","-1.94","","",""
"164","Chattanooga","Southern (South)","","15","12","73.2","67.3","5.93","","-6.02","","-4.43","2.45","-1.98","","",""
"165","UC-Santa Barbara","Big West","","11","15","69.7","70.7","-1.04","","-0.95","","-2.69","0.70","-1.99","","",""
"166","American","CAA","","12","15","74.8","73.3","1.52","","-1.27","","0.43","-2.47","-2.04","","",""
"167","Southern Illinois","MVC","","11","18","71.8","75.2","-3.45","","1.63","","0.81","-2.85","-2.04","","",""
"168","Towson","NAC","","16","12","75.1","73.8","1.32","","-2.82","","0.11","-2.26","-2.15","","",""
"169","Oregon State","Pac-10","","4","23","56.2","67.3","-11.11","","9.01","","-13.28","10.95","-2.33","","",""
"170","Nevada-Las Vegas","Big West","","10","16","67.0","68.9","-1.85","","-0.50","","-5.38","3.04","-2.34","","",""
"171","Southern Methodist","SWC","","8","20","65.0","69.5","-4.43","","5.12","","-6.77","4.38","-2.38","","",""
"172","Louisiana-Monroe","Southland","","16","14","77.3","75.2","2.07","","-3.63","","2.17","-4.69","-2.52","","",""
"173","Baylor","SWC","","9","18","74.4","76.5","-2.11","","1.15","","1.22","-3.91","-2.69","","",""
"174","Lamar","Sun Belt","","12","15","73.0","72.6","0.37","","-0.26","","-1.02","-1.76","-2.78","","",""
"175","McNeese State","Southland","","15","12","78.5","74.6","3.89","","-6.69","","1.71","-4.51","-2.80","","",""
"176","East Carolina","CAA","","17","11","69.0","68.3","0.79","","-3.08","","-5.42","2.60","-2.82","","",""
"177","William & Mary","CAA","","10","16","74.0","74.0","-0.08","","-1.46","","1.35","-4.21","-2.86","","",""
"178","South Alabama","Sun Belt","","12","15","57.3","58.2","-0.89","","-1.19","","-16.84","13.93","-2.91","","",""
"179","Harvard","Ivy","","15","11","68.0","60.8","7.19","","-8.54","","-7.57","4.59","-2.98","","",""
"180","Wichita State","MVC","","8","21","61.0","66.8","-5.76","","2.74","","-8.45","5.43","-3.02","","",""
"181","Boise State","Big Sky","","15","13","64.5","65.3","-0.79","","-2.21","","-9.56","6.50","-3.05","","",""
"182","New Mexico State","Big West","","11","15","68.0","70.5","-2.54","","0.48","","-3.82","0.70","-3.12","","",""
"183","San Jose State","Big West","","13","17","72.0","76.4","-4.37","","1.21","","0.54","-3.70","-3.16","","",""
"184","Virginia Military Institute","Southern (North)","","18","10","84.2","79.6","4.64","","-4.59","","5.76","-9.15","-3.39","","",""
"185","Central Michigan","MAC","","6","20","68.7","73.6","-4.88","","3.14","","-0.69","-2.88","-3.57","","",""
"186","Northwestern","Big Ten","","7","20","64.0","73.7","-9.67","","5.95","","-2.94","-0.78","-3.72","","",""
"187","Louisiana Tech","Sun Belt","","11","17","62.1","64.5","-2.46","","-1.20","","-10.99","6.94","-4.05","","",""
"188","Maine","NAC","","15","13","68.6","67.3","1.29","","-5.49","","-6.88","2.68","-4.20","","",""
"189","Idaho","Big Sky","","12","16","72.5","72.7","-0.18","","-1.96","","-3.90","-0.38","-4.27","","",""
"190","Loyola (MD)","MAAC","","12","15","66.9","67.2","-0.30","","-2.20","","-5.12","0.84","-4.28","","",""
"191","Colgate","Patriot","","15","15","72.1","73.2","-1.03","","-3.65","","-0.72","-3.96","-4.68","","",""
"192","Western Carolina","Southern (South)","","17","13","81.0","79.9","1.13","","-4.30","","7.12","-11.98","-4.85","","",""
"193","North Texas","Southland","","15","13","67.3","66.7","0.61","","-5.70","","-8.27","3.35","-4.92","","",""
"194","Middle Tennessee","OVC","","15","12","74.0","72.5","1.48","","-5.94","","-2.86","-2.12","-4.98","","",""
"195","Southern Utah","AWC","","15","13","74.6","70.2","4.39","","-3.89","","-2.84","-2.17","-5.01","","",""
"196","George Mason","CAA","","11","16","90.5","91.7","-1.22","","-3.68","","15.43","-20.50","-5.07","","",""
"197","Valparaiso","Mid-Cont","","21","11","78.2","73.3","4.91","","-9.20","","0.05","-5.18","-5.13","","",""
"198","South Carolina State","MEAC","","22","8","72.0","64.2","7.77","","-13.08","","-7.23","1.97","-5.26","","",""
"199","Texas-Rio Grande Valley","Sun Belt","","9","19","60.7","63.9","-3.21","","-1.19","","-11.73","6.21","-5.52","","",""
"200","Mississippi Valley State","SWAC","","22","7","85.7","76.5","9.24","","-11.92","","3.01","-8.58","-5.56","","",""
"201","James Madison","CAA","","10","20","68.4","73.9","-5.47","","-0.14","","-3.89","-1.71","-5.60","","",""
"202","Air Force","WAC","","5","23","67.1","74.6","-7.46","","5.04","","-5.51","-0.12","-5.63","","",""
"203","Liberty","Big South","","17","12","68.3","65.1","3.17","","-7.58","","-7.72","2.02","-5.69","","",""
"204","Richmond","CAA","","8","20","68.8","74.7","-5.96","","0.27","","-2.67","-3.03","-5.70","","",""
"205","Bucknell","Patriot","","17","11","70.8","66.6","4.18","","-7.33","","-5.06","-0.66","-5.71","","",""
"206","Indiana State","MVC","","10","16","69.2","74.2","-5.00","","-0.79","","-1.91","-3.88","-5.79","","",""
"207","Texas-San Antonio","Southland","","14","14","76.8","78.1","-1.36","","-4.69","","0.94","-6.97","-6.03","","",""
"208","Milwaukee","MW Coll","","9","18","70.8","73.6","-2.74","","-2.06","","-1.83","-4.53","-6.36","","",""
"209","Stephen F. Austin","Southland","","17","11","79.7","77.9","1.79","","-6.72","","2.85","-9.26","-6.41","","",""
"210","Tennessee Tech","OVC","","13","15","79.3","76.3","3.04","","-4.99","","2.34","-8.80","-6.47","","",""
"211","Arkansas State","Sun Belt","","9","18","69.1","75.2","-6.07","","-0.10","","-2.15","-4.41","-6.56","","",""
"212","Pepperdine","WCC","","10","18","69.7","74.8","-5.04","","-0.83","","-0.59","-5.98","-6.57","","",""
"213","Loyola (IL)","MW Coll","","8","19","68.7","72.7","-4.04","","-1.61","","-4.44","-2.17","-6.61","","",""
"214","Samford","A-Sun (West)","","16","11","68.7","65.6","3.11","","-7.73","","-9.23","2.61","-6.61","","",""
"215","Tennessee State","OVC","","15","13","74.5","76.8","-2.25","","-4.40","","-2.09","-4.57","-6.66","","",""
"216","Illinois-Chicago","MW Coll","","10","18","76.9","82.1","-5.25","","-0.61","","4.93","-11.75","-6.83","","",""
"217","Campbell","A-Sun (East)","","17","11","65.7","64.4","1.36","","-6.62","","-10.62","3.57","-7.05","","",""
"218","Coppin State","MEAC","","19","10","78.6","71.6","7.07","","-11.65","","-0.63","-6.42","-7.05","","",""
"219","Florida Atlantic","A-Sun (East)","","9","18","69.1","69.1","-0.07","","-5.93","","-5.96","-1.32","-7.28","","",""
"220","Radford","Big South","","14","13","74.7","71.8","2.89","","-7.56","","-3.38","-3.98","-7.36","","",""
"221","Cal Poly","AWC","","16","13","80.3","76.1","4.21","","-6.69","","2.51","-9.95","-7.45","","",""
"222","Sam Houston State","Southland","","11","16","73.2","75.1","-1.85","","-5.94","","-1.87","-5.75","-7.62","","",""
"223","Charleston Southern","Big South","","15","13","73.0","70.5","2.50","","-6.96","","-2.18","-5.58","-7.77","","",""
"224","Southern","SWAC","","17","11","90.0","84.8","5.21","","-11.75","","9.07","-16.86","-7.79","","",""
"225","Eastern Kentucky","OVC","","13","14","74.6","76.3","-1.70","","-4.63","","-3.21","-4.82","-8.03","","",""
"226","Niagara","MAAC","","13","15","63.6","67.4","-3.82","","-4.26","","-8.27","0.18","-8.09","","",""
"227","Southeastern Louisiana","A-Sun (West)","","15","12","85.0","83.3","1.74","","-8.12","","6.33","-14.49","-8.16","","",""
"228","North Carolina-Asheville","Big South","","18","10","72.7","69.1","3.57","","-7.80","","-6.21","-2.34","-8.55","","",""
"229","Cal State Fullerton","Big West","","6","20","67.0","76.8","-9.77","","1.10","","-3.56","-5.12","-8.67","","",""
"230","Jackson State","SWAC","","16","13","75.8","76.8","-0.97","","-6.53","","-3.04","-5.64","-8.68","","",""
"231","Tennessee-Martin","OVC","","13","14","74.9","76.1","-1.15","","-4.58","","-1.28","-7.51","-8.79","","",""
"232","Dartmouth","Ivy","","16","10","63.9","64.5","-0.54","","-6.96","","-9.94","1.14","-8.80","","",""
"233","Holy Cross","Patriot","","16","13","77.2","77.4","-0.21","","-9.20","","1.88","-11.15","-9.27","","",""
"234","Idaho State","Big Sky","","11","15","69.6","72.7","-3.12","","-3.62","","-4.96","-4.45","-9.41","","",""
"235","Missouri-Kansas City","Mid-Cont","","12","15","69.9","70.5","-0.59","","-9.00","","-8.99","-0.61","-9.60","","",""
"236","Fordham","A-10 (East)","","4","23","60.3","71.7","-11.37","","1.72","","-10.48","0.83","-9.65","","",""
"237","Wagner","NEC","","10","17","73.9","75.9","-2.04","","-7.79","","-1.46","-8.37","-9.83","","",""
"238","Vermont","NAC","","12","15","74.5","78.6","-4.11","","-4.76","","0.64","-10.60","-9.96","","",""
"239","Central Florida","A-Sun (East)","","11","19","74.8","79.8","-5.07","","-3.83","","-0.37","-9.63","-10.00","","",""
"240","Navy","Patriot","","15","12","65.6","65.3","0.37","","-8.18","","-12.42","2.31","-10.10","","",""
"241","Mercer","A-Sun (West)","","15","14","75.7","77.3","-1.62","","-6.81","","-2.84","-7.30","-10.14","","",""
"242","Centenary (LA)","A-Sun (West)","","11","16","76.6","79.0","-2.44","","-6.21","","-1.42","-9.07","-10.49","","",""
"243","Jacksonville State","A-Sun (West)","","10","17","81.6","82.2","-0.63","","-8.23","","3.31","-14.10","-10.79","","",""
"244","Georgia State","A-Sun (West)","","10","16","72.2","75.8","-3.65","","-7.10","","-4.25","-6.57","-10.82","","",""
"245","Brown","Ivy","","10","16","62.8","67.8","-5.04","","-5.91","","-8.63","-2.31","-10.95","","",""
"246","Texas-Arlington","Southland","","11","15","71.8","75.5","-3.62","","-6.76","","-4.25","-6.83","-11.08","","",""
