"Rk","School","Conf","X.","W","L","Pts","Opp","MOV","X..1","SOS","X..2","OSRS","DSRS","SRS","ORtg","DRtg","NRtg"
"28","Oklahoma State","Big 12","","23","12","80.9","74.5","6.34","","7.44","","14.62","-0.84","13.78","","",""
"29","Tennessee","SEC (East)","","21","13","78.4","72.5","5.88","","7.71","","11.93","1.67","13.60","","",""
"30","University of California","Pac-10","","22","11","74.9","68.8","6.09","","7.21","","11.18","2.12","13.30","","",""
"31","Florida","SEC (East)","","25","11","77.1","67.4","9.64","","3.88","","8.71","4.11","12.83","","",""
"32","Kentucky","SEC (East)","","22","14","74.1","66.3","7.86","","4.82","","5.69","7.00","12.69","","",""
"33","Utah","MWC","","24","10","71.2","64.6","6.65","","5.72","","5.36","7.24","12.59","","",""
"34","Baylor","Big 12","","24","15","76.0","70.1","5.97","","7.93","","9.87","2.66","12.54","","",""
"35","Ohio State","Big Ten","","22","11","66.8","62.0","4.85","","8.23","","4.13","8.35","12.48","","",""
"36","Wisconsin","Big Ten","","20","13","63.8","59.0","4.79","","8.43","","0.85","11.58","12.43","","",""
"37","Notre Dame","Big East","","21","15","75.8","70.7","5.08","","8.70","","10.89","1.37","12.26","","",""
"38","Kansas State","Big 12","","22","12","75.2","66.6","8.53","","5.24","","8.22","3.96","12.18","","",""
"39","Michigan","Big Ten","","21","14","66.9","63.2","3.66","","9.74","","4.72","7.18","11.90","","",""
"40","Arizona","Pac-10","","21","14","72.3","69.2","3.09","","8.80","","9.13","2.75","11.88","","",""
"41","Louisiana State","SEC (West)","","27","8","74.8","66.2","8.60","","3.27","","6.87","5.00","11.87","","",""
"42","Miami (FL)","ACC","","19","13","72.7","66.3","6.31","","9.04","","5.72","6.05","11.76","","",""
"43","San Diego State","MWC","","26","10","67.1","59.6","7.47","","4.74","","1.13","10.41","11.54","","",""
"44","Florida State","ACC","","25","10","68.3","64.9","3.46","","7.91","","2.53","8.84","11.37","","",""
"45","New Mexico","MWC","","22","12","73.8","66.1","7.76","","3.60","","6.53","4.84","11.37","","",""
"46","Minnesota","Big Ten","","22","11","66.3","61.6","4.76","","7.19","","3.39","7.93","11.32","","",""
"47","Washington State","Pac-10","","17","16","59.2","55.4","3.79","","7.50","","-6.22","17.51","11.29","","",""
"48","Maryland","ACC","","21","14","71.8","69.1","2.66","","8.99","","6.63","4.48","11.10","","",""
"49","Stanford","Pac-10","","20","14","73.2","68.6","4.59","","6.91","","9.03","1.55","10.58","","",""
"50","Texas A&M","Big 12","","24","10","71.8","67.1","4.68","","6.13","","4.94","5.58","10.52","","",""
"51","Boston College","ACC","","22","12","74.4","70.5","3.85","","7.23","","8.48","1.88","10.36","","",""
"52","Butler","Horizon","","26","6","67.8","57.9","9.81","","2.07","","1.93","8.13","10.07","","",""
"53","Alabama-Birmingham","CUSA","","22","12","72.4","66.0","6.38","","3.67","","5.82","4.23","10.05","","",""
"54","Auburn","SEC (West)","","24","12","72.8","65.4","7.39","","3.56","","5.66","4.28","9.93","","",""
"55","Saint Mary's (CA)","WCC","","28","7","73.4","64.1","9.31","","1.49","","5.62","3.90","9.52","","",""
"56","Penn State","Big Ten","","27","11","67.0","62.6","4.39","","5.71","","2.83","6.66","9.49","","",""
"57","Utah State","WAC","","30","5","72.4","62.0","10.43","","0.07","","2.67","6.66","9.33","","",""
"58","Mississippi State","SEC (West)","","23","13","74.4","68.9","5.50","","4.62","","6.45","2.65","9.10","","",""
"59","Temple","A-10","","22","12","68.6","63.5","5.15","","3.90","","1.28","7.77","9.05","","",""
"60","Nebraska","Big 12","","18","13","64.5","60.4","4.10","","4.82","","-1.63","10.54","8.92","","",""
"61","Virginia Tech","ACC","","19","15","72.6","70.7","1.91","","6.88","","6.19","2.61","8.79","","",""
"62","South Carolina","SEC (East)","","21","10","78.2","71.3","6.97","","4.20","","11.16","-2.38","8.78","","",""
"63","Creighton","MVC","","27","8","73.3","65.5","7.77","","0.92","","7.32","1.37","8.69","","",""
"64","Nevada-Las Vegas","MWC","","21","11","68.8","64.4","4.34","","4.34","","3.20","5.48","8.68","","",""
"65","Northwestern","Big Ten","","17","14","63.5","60.5","2.94","","6.93","","0.06","8.50","8.56","","",""
"66","Tulsa","CUSA","","25","11","66.8","61.4","5.42","","4.84","","-0.03","8.44","8.41","","",""
"67","North Carolina State","ACC","","16","14","73.0","69.6","3.40","","6.74","","5.54","2.84","8.38","","",""
"68","Davidson","Southern (South)","","27","8","77.8","65.9","11.94","","-3.33","","6.29","1.97","8.26","","",""
"69","Houston","CUSA","","21","12","75.8","68.5","7.33","","1.29","","7.61","0.65","8.26","","",""
"70","Vanderbilt","SEC (East)","","19","12","70.5","65.6","4.90","","3.81","","2.95","5.22","8.18","","",""
"71","Siena","MAAC","","27","8","77.4","70.3","7.06","","0.99","","10.28","-2.22","8.05","","",""
"72","Rhode Island","A-10","","23","11","79.3","72.6","6.68","","1.21","","11.38","-3.49","7.89","","",""
"73","Cincinnati","Big East","","18","14","68.3","66.3","2.00","","6.77","","2.92","4.91","7.83","","",""
"74","Illinois State","MVC","","24","10","71.0","63.4","7.62","","1.52","","4.78","3.06","7.83","","",""
"75","Providence","Big East","","19","14","78.1","76.7","1.39","","7.23","","12.54","-4.72","7.82","","",""
"76","Virginia Commonwealth","CAA","","24","10","71.8","63.4","8.35","","-0.65","","4.23","3.48","7.70","","",""
"77","Seton Hall","Big East","","17","15","74.3","72.8","1.41","","6.47","","8.91","-1.38","7.53","","",""
"78","Dayton","A-10","","27","8","66.8","61.4","5.40","","1.76","","-0.85","8.00","7.16","","",""
"79","Cleveland State","Horizon","","26","11","66.4","59.5","6.81","","2.12","","-1.24","8.21","6.97","","",""
"80","Texas-El Paso","CUSA","","23","14","75.4","71.9","3.46","","3.21","","8.68","-2.01","6.67","","",""
"81","Iowa","Big Ten","","15","17","60.2","59.6","0.59","","6.84","","-3.10","9.75","6.65","","",""
"82","Niagara","MAAC","","26","9","76.1","67.7","8.46","","-2.25","","6.88","-0.67","6.21","","",""
"83","North Dakota State","Summit","","26","7","80.6","69.1","11.52","","-2.72","","9.61","-3.43","6.18","","",""
"84","Duquesne","A-10","","21","13","78.9","74.7","4.18","","2.48","","12.02","-5.98","6.04","","",""
"85","Virginia","ACC","","10","18","70.0","72.5","-2.46","","8.34","","3.31","2.56","5.87","","",""
"86","Mississippi","SEC (West)","","16","15","72.7","72.3","0.42","","5.41","","6.99","-1.16","5.82","","",""
"87","Green Bay","Horizon","","22","11","72.7","66.5","6.15","","0.73","","5.31","0.32","5.63","","",""
"88","Northern Iowa","MVC","","23","11","67.4","63.5","3.88","","2.24","","0.73","4.91","5.63","","",""
"89","Georgia Tech","ACC","","12","19","71.2","71.5","-0.26","","7.32","","4.42","1.14","5.56","","",""
"90","Alabama","SEC (West)","","18","14","73.4","70.4","2.97","","3.99","","4.62","0.87","5.49","","",""
"91","Texas Tech","Big 12","","14","19","77.7","79.0","-1.33","","8.04","","9.94","-4.89","5.04","","",""
"92","Vermont","AEC","","24","9","76.8","67.3","9.42","","-4.27","","7.48","-2.85","4.64","","",""
"93","Nevada","WAC","","21","13","70.6","66.1","4.44","","1.40","","2.30","1.98","4.28","","",""
"94","St. John's (NY)","Big East","","16","18","65.9","67.6","-1.65","","6.83","","-0.05","4.33","4.28","","",""
"95","Oregon State","Pac-10","","18","18","60.8","63.3","-2.50","","7.55","","-4.89","9.14","4.25","","",""
"96","Saint Joseph's","A-10","","17","15","68.3","66.3","2.00","","2.21","","0.77","3.44","4.21","","",""
"97","Arkansas","SEC (West)","","14","16","74.6","73.8","0.83","","3.89","","5.98","-2.20","3.79","","",""
"98","George Mason","CAA","","22","11","66.3","60.6","5.76","","-1.98","","-2.44","6.22","3.78","","",""
"99","Oral Roberts","Summit","","16","15","70.8","66.4","4.39","","-0.05","","2.43","1.25","3.68","","",""
"100","Western Kentucky","Sun Belt (East)","","25","9","72.2","67.0","5.18","","-1.23","","4.09","-0.41","3.68","","",""
"101","Iowa State","Big 12","","15","17","64.9","65.6","-0.69","","5.68","","-1.91","5.39","3.48","","",""
"102","La Salle","A-10","","18","13","71.2","68.9","2.32","","1.12","","3.77","-0.32","3.45","","",""
"103","Akron","MAC (East)","","23","13","66.8","60.3","6.44","","-2.01","","-1.16","4.52","3.37","","",""
"104","East Tennessee State","A-Sun","","23","11","78.1","70.1","8.06","","-1.87","","6.16","-2.95","3.21","","",""
"105","Wright State","Horizon","","20","13","60.5","57.5","2.97","","0.23","","-6.25","9.45","3.20","","",""
"106","Miami (OH)","MAC (East)","","17","13","61.6","58.9","2.70","","0.46","","-4.92","8.08","3.16","","",""
"107","Portland","WCC","","19","13","70.3","67.3","2.97","","-0.05","","2.15","0.73","2.89","","",""
"108","Old Dominion","CAA","","25","10","66.7","60.3","6.37","","-2.23","","-2.99","5.85","2.86","","",""
"109","Cornell","Ivy","","21","10","73.6","64.7","8.84","","-4.01","","3.60","-0.90","2.71","","",""
"110","Cal State Northridge","Big West","","17","14","73.6","70.3","3.35","","-0.14","","6.41","-3.76","2.65","","",""
"111","South Florida","Big East","","9","22","59.0","64.6","-5.55","","8.18","","-5.10","7.73","2.63","","",""
"112","Richmond","A-10","","20","16","69.9","67.5","2.42","","1.08","","0.62","1.98","2.61","","",""
"113","Bradley","MVC","","21","15","67.1","66.3","0.78","","1.95","","0.85","1.63","2.48","","",""
"114","New Mexico State","WAC","","17","15","76.3","74.4","1.97","","0.28","","8.26","-6.01","2.25","","",""
"115","Texas Christian","MWC","","14","17","63.8","64.1","-0.32","","3.96","","-2.19","4.42","2.23","","",""
"116","Pacific","Big West","","21","13","66.3","62.4","3.94","","-1.59","","-3.64","5.86","2.22","","",""
"117","Wichita State","MVC","","17","17","62.9","62.5","0.41","","2.08","","-3.87","5.92","2.05","","",""
"118","Northeastern","CAA","","19","13","62.5","60.4","2.16","","-0.24","","-4.81","6.72","1.91","","",""
"119","Evansville","MVC","","17","14","67.1","65.7","1.39","","2.29","","0.03","1.85","1.87","","",""
"120","Oakland","Summit","","23","13","75.0","70.7","4.25","","-1.60","","5.81","-4.01","1.80","","",""
"121","Central Florida","CUSA","","17","14","71.7","69.9","1.81","","1.26","","2.33","-0.60","1.73","","",""
"122","Jacksonville","A-Sun","","18","14","73.8","69.1","4.78","","-0.05","","4.78","-3.16","1.62","","",""
"123","Southern Mississippi","CUSA","","15","17","66.8","66.7","0.09","","3.81","","-0.38","1.91","1.54","","",""
"124","Oregon","Pac-10","","8","23","67.4","76.1","-8.77","","10.28","","4.48","-2.97","1.51","","",""
"125","Buffalo","MAC (East)","","21","12","65.3","63.0","2.33","","-0.90","","-1.89","3.33","1.44","","",""
"126","Drake","MVC","","17","16","64.5","62.5","1.97","","1.41","","-2.76","4.08","1.32","","",""
"127","Portland State","Big Sky","","23","10","73.2","68.5","4.70","","-3.16","","3.32","-2.18","1.14","","",""
"128","Weber State","Big Sky","","21","10","70.2","66.3","3.87","","-2.39","","1.24","-0.13","1.11","","",""
"129","Stephen F. Austin","Southland (East)","","24","8","65.6","56.1","9.50","","-3.21","","-8.35","9.45","1.10","","",""
"130","Rutgers","Big East","","11","21","63.2","66.6","-3.44","","6.60","","-3.91","4.98","1.07","","",""
"131","Saint Louis","A-10","","18","14","61.8","60.8","1.03","","0.99","","-5.19","6.21","1.02","","",""
"132","Illinois-Chicago","Horizon","","16","15","67.3","65.6","1.68","","0.02","","0.63","0.36","0.98","","",""
"133","Charlotte","A-10","","11","20","68.7","70.4","-1.68","","2.47","","1.33","-0.53","0.79","","",""
"134","Wyoming","MWC","","19","14","74.9","74.2","0.64","","3.53","","6.97","-6.31","0.67","","",""
"135","Kent State","MAC (East)","","19","15","68.9","64.7","4.24","","-0.97","","1.05","-0.39","0.66","","",""
"136","Massachusetts","A-10","","12","18","71.5","73.7","-2.17","","3.54","","3.93","-3.29","0.64","","",""
"137","Belmont","A-Sun","","20","13","76.6","70.7","5.88","","-1.37","","4.99","-4.60","0.39","","",""
"138","Southern Illinois","MVC","","13","18","63.4","65.7","-2.29","","3.19","","-2.56","2.92","0.35","","",""
"139","Marshall","CUSA","","15","17","71.1","70.5","0.66","","2.73","","1.80","-1.66","0.14","","",""
"140","Bowling Green State","MAC (East)","","19","14","64.4","61.2","3.21","","-1.75","","-3.59","3.68","0.09","","",""
"141","Tennessee-Martin","OVC","","22","10","78.8","70.1","8.78","","-4.90","","5.37","-5.31","0.06","","",""
"142","American","Patriot","","24","8","64.5","59.1","5.44","","-5.49","","-4.88","4.83","-0.05","","",""
"143","Colorado","Big 12","","9","22","62.9","67.5","-4.52","","5.04","","-3.79","3.73","-0.06","","",""
"144","Murray State","OVC","","19","12","68.4","63.2","5.16","","-3.95","","-4.13","4.04","-0.09","","",""
"145","San Diego","WCC","","16","16","61.7","61.0","0.63","","1.57","","-7.09","6.73","-0.37","","",""
"146","Sam Houston State","Southland (West)","","18","12","76.0","69.3","6.70","","-2.59","","3.42","-3.81","-0.39","","",""
"147","Milwaukee","Horizon","","17","14","68.0","68.0","0.00","","0.80","","1.82","-2.36","-0.54","","",""
"148","Santa Clara","WCC","","16","17","65.6","64.2","1.36","","0.41","","-2.87","2.32","-0.55","","",""
"149","Idaho","WAC","","17","16","65.9","65.7","0.27","","-0.15","","-3.03","2.47","-0.56","","",""
"150","Arkansas-Little Rock","Sun Belt (West)","","23","8","66.4","63.4","3.06","","-3.72","","-2.83","2.17","-0.66","","",""
"151","Robert Morris","NEC","","24","11","70.5","65.4","5.11","","-5.23","","-0.32","-0.38","-0.70","","",""
"152","Drexel","CAA","","15","14","61.7","61.2","0.48","","-1.28","","-6.54","5.74","-0.80","","",""
"153","Boise State","WAC","","19","13","72.8","72.3","0.44","","0.54","","2.98","-3.93","-0.95","","",""
"154","James Madison","CAA","","21","15","70.6","68.5","2.08","","-2.91","","0.57","-1.71","-1.14","","",""
"155","North Texas","Sun Belt (West)","","20","12","77.3","74.7","2.56","","-2.77","","6.63","-7.77","-1.14","","",""
"156","Colorado State","MWC","","9","22","69.1","74.2","-5.10","","3.88","","3.85","-5.01","-1.16","","",""
"157","DePaul","Big East","","9","24","64.3","72.4","-8.09","","6.88","","-1.13","-0.08","-1.21","","",""
"158","Tulane","CUSA","","14","17","65.1","66.3","-1.23","","0.90","","-3.56","2.26","-1.30","","",""
"159","Middle Tennessee","Sun Belt (East)","","18","14","70.4","66.1","4.38","","-2.78","","-2.65","1.34","-1.32","","",""
"160","College of Charleston","Southern (South)","","27","9","77.3","72.7","4.58","","-5.87","","4.85","-6.18","-1.33","","",""
"161","Mount St. Mary's","NEC","","19","14","67.9","63.0","4.91","","-5.78","","-3.71","2.24","-1.47","","",""
"162","Ohio","MAC (East)","","15","17","64.8","65.0","-0.16","","-1.40","","-2.07","0.51","-1.56","","",""
"163","Long Beach State","Big West","","15","15","71.3","72.6","-1.30","","-0.27","","2.49","-4.06","-1.57","","",""
"164","UC-Santa Barbara","Big West","","16","15","65.5","65.2","0.29","","-1.10","","-3.70","1.96","-1.74","","",""
"165","Georgia","SEC (East)","","12","20","64.9","69.9","-5.00","","5.50","","-1.88","0.07","-1.81","","",""
"166","Missouri State","MVC","","11","20","60.9","64.0","-3.13","","1.90","","-5.47","3.57","-1.90","","",""
"167","Indiana","Big Ten","","6","25","60.1","70.6","-10.58","","8.98","","-2.81","0.78","-2.03","","",""
"168","George Washington","A-10","","10","18","66.2","68.6","-2.39","","0.31","","-2.55","0.47","-2.08","","",""
"169","Fairfield","MAAC","","17","15","65.4","67.3","-1.84","","-0.44","","-2.91","0.62","-2.29","","",""
"170","Morgan State","MEAC","","23","12","66.7","62.3","4.31","","-6.53","","-4.34","2.05","-2.29","","",""
"171","Texas-Arlington","Southland (West)","","16","14","78.0","74.1","3.93","","-3.37","","6.16","-8.53","-2.37","","",""
"172","Louisiana Tech","WAC","","15","18","63.3","63.1","0.15","","-1.98","","-5.44","3.06","-2.38","","",""
"173","Hawaii","WAC","","13","17","64.0","65.2","-1.17","","-1.34","","-5.23","2.72","-2.51","","",""
"174","St. Bonaventure","A-10","","15","15","70.1","71.2","-1.07","","-1.12","","1.64","-4.21","-2.57","","",""
"175","Lipscomb","A-Sun","","17","14","76.4","69.7","6.68","","-3.49","","3.39","-5.97","-2.58","","",""
"176","Boston University","AEC","","17","13","68.6","66.3","2.30","","-4.91","","-1.11","-1.50","-2.61","","",""
"177","South Alabama","Sun Belt (East)","","20","13","69.7","66.8","2.94","","-3.75","","-2.83","0.21","-2.62","","",""
"178","Rider","MAAC","","19","13","72.0","71.0","1.00","","-2.98","","2.95","-5.57","-2.63","","",""
"179","San Jose State","WAC","","13","17","67.5","68.0","-0.53","","0.44","","1.04","-3.68","-2.64","","",""
"180","Eastern Kentucky","OVC","","18","13","72.5","66.5","6.00","","-5.45","","-1.24","-1.57","-2.82","","",""
"181","IUPUI","Summit","","16","14","65.5","63.3","2.17","","-2.51","","-5.40","2.49","-2.92","","",""
"182","Montana","Big Sky","","17","12","65.7","64.4","1.28","","-3.53","","-5.79","2.87","-2.92","","",""
"183","Air Force","MWC","","10","21","58.7","62.5","-3.71","","2.37","","-11.05","8.06","-2.99","","",""
"184","East Carolina","CUSA","","13","17","72.5","73.8","-1.27","","1.26","","4.20","-7.20","-3.00","","",""
"185","Nicholls State","Southland (East)","","20","11","65.5","60.2","5.26","","-4.08","","-7.82","4.74","-3.08","","",""
"186","Morehead State","OVC","","20","16","69.8","67.0","2.78","","-3.61","","-2.83","-0.31","-3.14","","",""
"187","Idaho State","Big Sky","","13","19","65.3","68.3","-3.00","","0.17","","-2.58","-0.64","-3.22","","",""
"188","Iona","MAAC","","12","19","62.3","63.1","-0.87","","-2.37","","-6.20","2.96","-3.24","","",""
"189","Binghamton","AEC","","23","9","70.0","67.4","2.59","","-5.62","","-0.42","-2.85","-3.27","","",""
"190","Southern Methodist","CUSA","","9","21","64.6","68.2","-3.67","","3.62","","-3.37","0.11","-3.27","","",""
"191","Virginia Military Institute","Big South","","24","8","93.8","85.5","8.28","","-7.49","","19.22","-22.52","-3.30","","",""
"192","Indiana State","MVC","","11","21","63.1","68.2","-5.06","","2.04","","-2.80","-0.59","-3.38","","",""
"193","Hofstra","CAA","","21","11","66.5","66.4","0.06","","-2.90","","-2.75","-0.67","-3.42","","",""
"194","Texas A&M-Corpus Christi","Southland (West)","","18","15","68.3","67.5","0.82","","-1.46","","-3.31","-0.18","-3.49","","",""
"195","Holy Cross","Patriot","","18","14","64.6","62.3","2.34","","-5.91","","-5.27","1.71","-3.56","","",""
"196","Troy","Sun Belt (East)","","19","13","78.1","77.2","0.94","","-4.22","","7.12","-10.76","-3.64","","",""
"197","Manhattan","MAAC","","16","14","64.4","64.2","0.13","","-3.40","","-4.54","0.45","-4.09","","",""
"198","Fresno State","WAC","","13","21","67.6","69.8","-2.15","","0.96","","-0.25","-3.86","-4.11","","",""
"199","UC-Davis","Big West","","13","19","73.1","74.1","-1.06","","-3.40","","3.50","-7.63","-4.13","","",""
"200","Austin Peay","OVC","","19","14","75.3","74.2","1.09","","-3.69","","3.94","-8.14","-4.20","","",""
"201","Cal State Fullerton","Big West","","15","17","73.3","73.6","-0.34","","-1.26","","2.36","-6.55","-4.20","","",""
"202","Sacred Heart","NEC","","17","14","73.5","69.9","3.55","","-6.85","","2.18","-6.58","-4.40","","",""
"203","Valparaiso","Horizon","","9","22","61.3","65.5","-4.23","","2.22","","-5.52","1.09","-4.43","","",""
"204","Citadel","Southern (South)","","20","13","66.8","64.7","2.18","","-5.98","","-5.20","0.73","-4.48","","",""
"205","Radford","Big South","","21","12","75.5","71.9","3.61","","-4.37","","1.05","-5.60","-4.55","","",""
"206","Northern Colorado","Big Sky","","14","18","70.6","70.8","-0.22","","-3.64","","0.44","-5.02","-4.57","","",""
"207","Denver","Sun Belt (West)","","15","16","60.8","60.4","0.39","","-4.97","","-10.69","6.11","-4.58","","",""
"208","Texas-San Antonio","Southland (West)","","19","13","75.1","71.4","3.72","","-4.17","","1.26","-5.93","-4.67","","",""
"209","Texas State","Southland (West)","","14","16","81.5","77.3","4.20","","-3.93","","6.90","-11.64","-4.73","","",""
"210","Stony Brook","AEC","","16","14","65.0","60.9","4.10","","-6.49","","-5.93","1.11","-4.82","","",""
"211","Delaware","CAA","","13","19","67.9","70.1","-2.19","","-2.64","","0.08","-4.91","-4.83","","",""
"212","Lamar","Southland (West)","","15","15","73.3","71.9","1.40","","-1.04","","0.18","-5.18","-5.00","","",""
"213","Rice","CUSA","","10","22","63.8","71.0","-7.28","","3.18","","-4.39","-0.66","-5.05","","",""
"214","UC-Riverside","Big West","","17","13","60.2","60.6","-0.40","","-3.76","","-9.93","4.70","-5.22","","",""
"215","Youngstown State","Horizon","","11","19","66.0","68.9","-2.87","","-0.11","","-1.56","-3.69","-5.25","","",""
"216","Navy","Patriot","","19","11","71.0","68.6","2.33","","-7.68","","0.38","-5.72","-5.35","","",""
"217","Liberty","Big South","","23","12","75.5","71.2","4.31","","-5.49","","0.91","-6.29","-5.39","","",""
"218","Arkansas State","Sun Belt (West)","","13","17","66.5","64.9","1.60","","-4.31","","-5.97","0.55","-5.42","","",""
"219","IPFW","Summit","","13","17","65.7","68.5","-2.83","","-0.64","","-2.70","-2.72","-5.42","","",""
"220","Southern Utah","Summit","","11","20","65.1","68.2","-3.13","","-2.12","","-5.32","-0.12","-5.44","","",""
"221","McNeese State","Southland (East)","","11","18","63.9","64.3","-0.41","","-3.99","","-7.59","2.12","-5.47","","",""
"222","Ball State","MAC (West)","","14","17","57.9","59.7","-1.84","","-3.02","","-10.21","4.71","-5.50","","",""
"223","Loyola (IL)","Horizon","","14","18","63.3","67.3","-4.00","","-0.67","","-5.32","-0.18","-5.51","","",""
"224","Loyola (MD)","MAAC","","12","20","67.1","71.7","-4.59","","-0.65","","-1.69","-3.96","-5.65","","",""
"225","Western Michigan","MAC (West)","","10","21","61.9","64.6","-2.77","","-3.19","","-5.64","-0.05","-5.69","","",""
"226","UC-Irvine","Big West","","12","19","65.4","68.8","-3.42","","-1.80","","-3.73","-2.08","-5.80","","",""
"227","South Dakota State","Summit","","13","20","69.1","71.1","-2.00","","-1.45","","-0.78","-5.05","-5.83","","",""
"228","San Francisco","WCC","","11","19","67.7","70.4","-2.77","","0.30","","-0.69","-5.22","-5.91","","",""
"229","Chicago State","Ind","","19","13","84.2","80.5","3.63","","-4.51","","7.96","-13.93","-5.97","","",""
"230","William & Mary","CAA","","10","20","61.5","63.4","-1.97","","-2.79","","-8.73","2.77","-5.97","","",""
"231","Alabama State","SWAC","","22","10","68.8","63.3","5.53","","-11.20","","-5.83","-0.30","-6.13","","",""
"232","Georgia State","CAA","","12","20","60.3","63.6","-3.34","","-1.83","","-9.10","2.98","-6.13","","",""
"233","Northern Arizona","Big Sky","","8","19","66.5","67.7","-1.26","","-1.70","","-4.02","-2.12","-6.14","","",""
"234","Southeastern Louisiana","Southland (East)","","13","17","70.9","66.9","4.00","","-2.89","","-4.67","-1.55","-6.22","","",""
"235","Chattanooga","Southern (North)","","18","17","75.9","76.8","-0.86","","-3.13","","3.75","-10.00","-6.25","","",""
"236","Louisiana-Lafayette","Sun Belt (West)","","10","20","66.6","70.5","-3.90","","-2.23","","-2.57","-3.73","-6.30","","",""
"237","Montana State","Big Sky","","14","17","66.2","69.4","-3.19","","-2.45","","-2.97","-3.42","-6.38","","",""
"238","Canisius","MAAC","","11","20","62.9","67.6","-4.77","","-1.68","","-6.14","-0.31","-6.46","","",""
"239","Albany (NY)","AEC","","15","16","64.0","65.7","-1.74","","-4.11","","-6.44","-0.19","-6.63","","",""
"240","Tennessee Tech","OVC","","12","18","73.6","73.0","0.67","","-4.68","","1.30","-7.94","-6.64","","",""
"241","Stetson","A-Sun","","13","17","66.3","68.6","-2.30","","1.17","","-2.33","-4.56","-6.88","","",""
"242","Long Island University","NEC","","16","14","70.6","68.6","2.03","","-8.63","","0.09","-7.01","-6.92","","",""
"243","Wofford","Southern (South)","","16","14","68.8","69.0","-0.17","","-5.45","","-3.52","-3.52","-7.04","","",""
"244","Central Michigan","MAC (West)","","12","19","62.2","65.1","-2.90","","-4.15","","-6.13","-0.93","-7.06","","",""
"245","Mercer","A-Sun","","17","15","74.8","75.9","-1.16","","0.12","","1.44","-8.54","-7.10","","",""
"246","Eastern Washington","Big Sky","","12","18","63.5","68.5","-5.00","","-1.81","","-6.35","-0.78","-7.13","","",""
"247","Western Carolina","Southern (North)","","16","15","74.0","72.6","1.35","","-5.13","","-0.60","-6.57","-7.17","","",""
"248","Marist","MAAC","","10","23","64.0","69.4","-5.39","","-1.85","","-4.47","-2.78","-7.24","","",""
"249","Yale","Ivy","","13","15","63.3","63.7","-0.43","","-5.17","","-7.61","0.32","-7.29","","",""
"250","Towson","CAA","","12","22","65.1","70.6","-5.47","","-1.27","","-1.61","-5.69","-7.30","","",""
