"Rk","School","Conf","X.","W","L","Pts","Opp","MOV","X..1","SOS","X..2","OSRS","DSRS","SRS","ORtg","DRtg","NRtg"
"112","Alabama-Birmingham","CUSA (Red)","","18","14","66.9","65.9","1.00","","2.06","","-2.06","5.12","3.06","","",""
"113","San Diego","WCC","","17","11","71.9","66.8","5.07","","-0.88","","0.71","2.10","2.82","","",""
"114","Southern Illinois","MVC","","13","17","72.8","73.4","-0.60","","3.41","","5.43","-2.62","2.81","","",""
"115","Evansville","MVC","","17","14","63.4","64.5","-1.16","","3.89","","-4.65","7.45","2.80","","",""
"116","Rutgers","Big East (Big East 7)","","11","16","64.4","68.9","-4.44","","7.13","","-1.19","3.88","2.68","","",""
"117","Chattanooga","Southern (South)","","24","11","76.6","65.2","11.40","","-5.21","","0.57","2.03","2.60","","",""
"118","Boston University","AEC","","25","5","67.3","62.0","5.37","","-2.84","","-4.26","6.79","2.53","","",""
"119","Texas A&M","Big 12","","9","18","65.0","68.2","-3.22","","5.66","","-2.44","4.87","2.43","","",""
"120","Texas-El Paso","WAC (Mountain)","","13","13","67.2","66.7","0.46","","5.30","","-2.57","5.01","2.43","","",""
"121","Southern Methodist","WAC (Mountain)","","16","12","68.3","65.6","2.64","","1.73","","-1.15","3.55","2.40","","",""
"122","East Carolina","CAA","","17","10","68.1","63.1","5.04","","-2.20","","-3.13","5.28","2.15","","",""
"123","Wyoming","WAC (Pacific)","","12","16","72.3","72.5","-0.21","","2.68","","1.26","0.87","2.13","","",""
"124","La Salle","A-10 (West)","","10","17","65.8","68.5","-2.67","","4.77","","-1.61","3.72","2.10","","",""
"125","Oregon State","Pac-10","","7","20","69.0","76.1","-7.04","","11.05","","1.28","0.82","2.09","","",""
"126","Arizona State","Pac-10","","10","20","72.7","74.4","-1.73","","7.04","","1.67","0.40","2.08","","",""
"127","Duquesne","A-10 (West)","","9","18","73.3","77.4","-4.11","","6.15","","6.61","-4.57","2.04","","",""
"128","Rice","WAC (Mountain)","","12","15","66.6","66.4","0.22","","3.83","","-3.87","5.91","2.03","","",""
"129","Virginia Commonwealth","CAA","","14","13","70.7","68.6","2.15","","-0.12","","1.36","0.66","2.03","","",""
"130","Mississippi State","SEC (West)","","12","18","65.8","68.4","-2.63","","6.93","","-1.29","3.22","1.93","","",""
"131","Detroit Mercy","MW Coll","","16","13","66.2","62.0","4.14","","-0.60","","-3.98","5.89","1.90","","",""
"132","Northern Arizona","Big Sky","","21","7","77.7","69.4","8.29","","-5.17","","3.51","-1.64","1.87","","",""
"133","Tennessee","SEC (East)","","11","16","57.2","61.6","-4.37","","6.22","","-9.63","11.47","1.85","","",""
"134","Ball State","MAC","","16","13","74.4","73.9","0.45","","1.47","","4.14","-2.34","1.79","","",""
"135","Kansas State","Big 12","","10","17","64.2","69.6","-5.41","","7.60","","-3.02","4.77","1.75","","",""
"136","Green Bay","MW Coll","","14","14","56.0","54.1","1.89","","-0.16","","-12.18","13.06","0.88","","",""
"137","Montana","Big Sky","","21","11","73.1","68.5","4.59","","-3.17","","-0.64","1.18","0.54","","",""
"138","Northwestern","Big Ten","","7","22","59.2","66.8","-7.55","","8.01","","-6.45","6.91","0.46","","",""
"139","Houston","CUSA (White)","","11","16","73.0","74.6","-1.59","","3.08","","5.96","-5.61","0.36","","",""
"140","Southern Mississippi","CUSA (Red)","","12","15","61.1","61.6","-0.52","","0.77","","-7.60","7.85","0.25","","",""
"141","Gonzaga","WCC","","15","12","72.4","68.6","3.81","","-1.85","","0.08","0.11","0.19","","",""
"142","Davidson","Southern (North)","","18","10","75.2","68.3","6.93","","-3.97","","1.22","-1.22","-0.01","","",""
"143","Toledo","MAC","","13","14","71.9","70.6","1.26","","-0.07","","0.12","-0.15","-0.03","","",""
"144","Delaware","AEC","","15","16","75.0","70.7","4.23","","-2.92","","3.97","-4.10","-0.13","","",""
"145","San Francisco","WCC","","16","13","68.5","68.1","0.45","","-0.60","","-2.50","2.29","-0.21","","",""
"146","James Madison","CAA","","16","13","70.0","68.8","1.14","","-0.77","","-0.63","0.36","-0.27","","",""
"147","Richmond","CAA","","13","15","68.8","67.7","1.11","","-1.40","","-2.44","2.14","-0.30","","",""
"148","San Jose State","WAC (Pacific)","","13","14","67.6","71.4","-3.85","","4.15","","-0.88","0.53","-0.35","","",""
"149","Western Michigan","MAC","","14","14","66.9","68.1","-1.21","","0.81","","-3.72","3.32","-0.40","","",""
"150","Dartmouth","Ivy","","18","8","68.8","61.0","7.81","","-7.76","","-3.10","2.66","-0.44","","",""
"151","Saint Louis","CUSA (Blue)","","11","18","57.8","61.6","-3.79","","3.24","","-10.25","9.70","-0.55","","",""
"152","Cal Poly","Big West (West)","","14","16","81.5","77.5","4.00","","-1.84","","8.59","-9.28","-0.69","","",""
"153","Louisiana Tech","Sun Belt","","15","14","66.0","62.4","3.59","","-3.71","","-6.57","5.82","-0.75","","",""
"154","Monmouth","NEC","","18","11","71.2","65.8","5.41","","-6.41","","-3.35","2.36","-1.00","","",""
"155","Akron","MAC","","8","18","70.5","71.9","-1.42","","0.98","","-1.24","0.06","-1.18","","",""
"156","Coppin State","MEAC","","22","9","79.1","72.5","6.58","","-7.80","","3.86","-5.08","-1.22","","",""
"157","Western Illinois","Mid-Cont","","19","10","75.6","69.4","6.10","","-5.71","","2.36","-3.66","-1.30","","",""
"158","Illinois-Chicago","MW Coll","","15","14","65.0","65.4","-0.38","","-1.16","","-3.96","2.42","-1.54","","",""
"159","Arkansas-Little Rock","Sun Belt","","18","11","74.3","69.4","4.86","","-4.09","","1.72","-3.29","-1.57","","",""
"160","Long Beach State","Big West (West)","","13","14","72.5","72.9","-0.37","","-1.22","","0.54","-2.13","-1.59","","",""
"161","Cal State Northridge","Big Sky","","14","15","75.8","73.5","2.31","","-2.87","","2.82","-4.66","-1.83","","",""
"162","North Carolina-Wilmington","CAA","","16","14","58.9","61.0","-2.10","","0.30","","-10.17","8.32","-1.84","","",""
"163","San Diego State","WAC (Pacific)","","12","15","76.1","79.0","-2.96","","1.60","","5.83","-7.96","-2.13","","",""
"164","Hartford","AEC","","17","11","73.4","70.5","2.86","","-5.15","","2.31","-4.61","-2.29","","",""
"165","Harvard","Ivy","","17","9","69.7","62.9","6.77","","-7.95","","-3.36","0.73","-2.63","","",""
"166","Pennsylvania","Ivy","","12","14","66.9","68.3","-1.38","","-1.43","","-1.82","-0.99","-2.81","","",""
"167","Liberty","Big South","","23","9","68.2","62.3","5.94","","-6.95","","-7.57","4.72","-2.85","","",""
"168","Marshall","Southern (North)","","20","9","79.8","74.9","4.90","","-6.70","","5.01","-8.00","-2.99","","",""
"169","Indiana State","MVC","","12","16","69.5","73.9","-4.39","","1.26","","0.19","-3.39","-3.20","","",""
"170","Loyola (MD)","MAAC","","13","14","68.8","68.8","0.04","","-3.26","","-0.93","-2.29","-3.22","","",""
"171","Cal State Fullerton","Big West (West)","","13","14","72.9","73.9","-1.00","","-2.41","","2.42","-5.83","-3.41","","",""
"172","Montana State","Big Sky","","16","14","76.3","75.3","1.00","","-3.27","","2.98","-6.45","-3.47","","",""
"173","Navy","Patriot","","20","9","72.3","67.4","4.86","","-7.04","","-2.29","-1.27","-3.56","","",""
"174","William & Mary","CAA","","12","16","65.4","67.1","-1.68","","-1.15","","-4.42","0.82","-3.60","","",""
"175","Weber State","Big Sky","","15","13","78.3","79.4","-1.14","","-2.46","","7.16","-10.81","-3.65","","",""
"176","South Florida","CUSA (Red)","","8","19","59.7","65.9","-6.19","","2.23","","-8.32","4.36","-3.96","","",""
"177","Kent State","MAC","","9","18","68.8","73.1","-4.30","","2.73","","-2.77","-1.22","-4.00","","",""
"178","Buffalo","Mid-Cont","","17","11","71.5","69.3","2.21","","-6.31","","-2.40","-1.70","-4.10","","",""
"179","Bucknell","Patriot","","18","11","70.3","64.5","5.83","","-8.89","","-4.66","0.48","-4.18","","",""
"180","Murray State","OVC","","20","10","78.6","72.5","6.17","","-8.17","","0.73","-4.97","-4.24","","",""
"181","Lamar","Sun Belt","","15","12","74.4","71.1","3.30","","-4.33","","0.94","-5.40","-4.45","","",""
"182","Northeastern Illinois","Mid-Cont","","16","12","75.9","74.7","1.18","","-4.43","","2.14","-6.72","-4.58","","",""
"183","Florida International","A-Sun (East)","","16","13","77.2","72.8","4.34","","-8.99","","3.46","-8.10","-4.64","","",""
"184","Middle Tennessee","OVC","","19","12","78.3","73.1","5.23","","-6.11","","-0.29","-4.35","-4.64","","",""
"185","Western Kentucky","Sun Belt","","12","15","70.4","72.9","-2.48","","-1.12","","0.14","-4.80","-4.66","","",""
"186","Loyola (IL)","MW Coll","","12","15","65.6","66.1","-0.52","","-3.46","","-4.83","0.10","-4.73","","",""
"187","Northern Illinois","MW Coll","","12","15","68.1","69.7","-1.59","","-2.16","","-2.20","-2.66","-4.86","","",""
"188","Air Force","WAC (Pacific)","","7","19","67.9","72.1","-4.19","","1.15","","-4.52","-0.42","-4.94","","",""
"189","Austin Peay","OVC","","17","14","77.4","73.5","3.87","","-7.31","","1.66","-6.65","-5.00","","",""
"190","UC-Santa Barbara","Big West (West)","","12","15","69.0","71.7","-2.63","","-0.94","","-2.38","-2.64","-5.02","","",""
"191","Fairfield","MAAC","","11","19","66.4","69.2","-2.80","","-2.31","","-2.98","-2.13","-5.11","","",""
"192","American","CAA","","11","16","67.8","71.1","-3.30","","-0.41","","-2.70","-2.48","-5.18","","",""
"193","McNeese State","Southland","","18","12","82.0","77.1","4.93","","-9.55","","4.67","-10.03","-5.37","","",""
"194","Hofstra","AEC","","12","15","65.3","67.0","-1.70","","-3.18","","-5.69","0.24","-5.45","","",""
"195","Arkansas State","Sun Belt","","15","12","73.6","73.0","0.67","","-4.48","","-0.87","-4.61","-5.48","","",""
"196","George Mason","CAA","","10","17","79.6","83.4","-3.81","","-1.70","","9.76","-15.27","-5.52","","",""
"197","Idaho State","Big Sky","","14","13","73.7","71.9","1.85","","-5.92","","-1.44","-4.19","-5.62","","",""
"198","North Texas","Big West (East)","","10","16","66.9","70.2","-3.27","","0.18","","-3.64","-2.10","-5.74","","",""
"199","Pepperdine","WCC","","6","21","60.4","65.6","-5.11","","0.21","","-9.79","4.00","-5.79","","",""
"200","Fordham","A-10 (East)","","6","21","61.6","71.3","-9.63","","3.81","","-6.37","0.55","-5.82","","",""
"201","DePaul","CUSA (Blue)","","3","23","55.3","67.8","-12.50","","6.65","","-9.40","3.54","-5.85","","",""
"202","Appalachian State","Southern (North)","","14","14","71.1","69.8","1.29","","-4.91","","-3.27","-2.64","-5.91","","",""
"203","Louisiana-Lafayette","Sun Belt","","12","16","73.4","76.6","-3.25","","-2.79","","2.63","-8.67","-6.04","","",""
"204","Idaho","Big West (East)","","13","17","65.2","67.3","-2.10","","1.53","","-9.00","2.90","-6.11","","",""
"205","Mount St. Mary's","NEC","","14","13","72.0","72.4","-0.41","","-5.71","","-1.47","-4.64","-6.11","","",""
"206","Drake","MVC","","2","26","62.5","73.4","-10.82","","4.65","","-3.81","-2.36","-6.17","","",""
"207","Rider","NEC","","14","14","71.0","70.8","0.21","","-6.95","","-3.80","-2.45","-6.25","","",""
"208","Loyola Marymount","WCC","","7","21","68.4","74.6","-6.18","","1.07","","-2.13","-4.39","-6.52","","",""
"209","Portland","WCC","","9","18","67.1","72.4","-5.30","","-0.09","","-3.07","-3.54","-6.61","","",""
"210","Manhattan","MAAC","","9","18","60.5","64.0","-3.52","","-3.17","","-9.09","2.41","-6.69","","",""
"211","Cleveland State","MW Coll","","9","19","64.7","72.1","-7.39","","0.69","","-2.32","-4.39","-6.71","","",""
"212","Wright State","MW Coll","","7","20","65.3","70.7","-5.44","","0.29","","-3.20","-3.63","-6.83","","",""
"213","Colgate","Patriot","","12","16","71.6","72.1","-0.50","","-6.42","","-2.10","-4.82","-6.92","","",""
"214","Charleston Southern","Big South","","17","13","71.7","70.1","1.63","","-6.58","","-0.96","-5.98","-6.93","","",""
"215","Fairleigh Dickinson","NEC","","18","10","72.4","73.9","-1.57","","-5.46","","-1.16","-5.87","-7.03","","",""
"216","North Carolina-Asheville","Big South","","18","10","68.9","69.2","-0.25","","-5.41","","-4.27","-2.85","-7.11","","",""
"217","Saint Peter's","MAAC","","13","15","59.4","62.1","-2.79","","-4.55","","-11.85","4.51","-7.34","","",""
"218","Florida Atlantic","A-Sun (East)","","16","11","70.2","67.1","3.04","","-9.31","","-4.87","-2.56","-7.43","","",""
"219","Towson","AEC","","9","19","74.5","78.9","-4.39","","-3.12","","3.92","-11.44","-7.51","","",""
"220","Texas State","Southland","","16","13","70.5","69.4","1.07","","-7.73","","-5.77","-1.79","-7.55","","",""
"221","Louisiana-Monroe","Southland","","14","14","71.5","71.2","0.29","","-5.87","","-4.67","-2.90","-7.57","","",""
"222","Maine","AEC","","11","20","63.5","66.3","-2.77","","-3.32","","-7.25","-0.32","-7.57","","",""
"223","Cornell","Ivy","","15","11","64.5","63.4","1.08","","-6.89","","-8.75","0.94","-7.81","","",""
"224","Niagara","MAAC","","11","17","69.6","74.7","-5.07","","-2.77","","-0.61","-7.24","-7.85","","",""
"225","Southern Utah","Ind","","9","17","62.8","67.2","-4.38","","1.75","","-8.86","0.84","-8.03","","",""
"226","Saint Francis (PA)","NEC","","12","15","69.8","70.9","-1.07","","-7.03","","-4.29","-3.81","-8.11","","",""
"227","Tennessee Tech","OVC","","15","13","75.8","72.8","2.93","","-7.85","","-1.62","-6.66","-8.27","","",""
"228","Siena","MAAC","","9","18","65.5","70.1","-4.67","","-3.88","","-5.08","-3.46","-8.54","","",""
"229","Citadel","Southern (South)","","13","14","71.6","68.8","2.78","","-6.13","","-4.74","-4.05","-8.79","","",""
"230","Radford","Big South","","15","13","73.1","74.0","-0.89","","-6.13","","0.50","-9.33","-8.83","","",""
"231","Vermont","AEC","","14","13","68.6","70.7","-2.04","","-6.51","","-4.00","-4.86","-8.86","","",""
"232","Troy","Mid-Cont","","16","11","79.1","80.7","-1.59","","-7.04","","4.23","-13.31","-9.07","","",""
"233","North Carolina A&T","MEAC","","15","13","72.0","70.2","1.79","","-10.83","","-4.88","-4.75","-9.63","","",""
"234","North Carolina-Greensboro","Big South","","10","20","63.2","68.8","-5.60","","-4.14","","-8.40","-1.34","-9.74","","",""
"235","Southeast Missouri State","OVC","","12","18","71.8","75.5","-3.70","","-5.12","","-3.21","-6.84","-10.05","","",""
"236","Central Michigan","MAC","","7","19","72.2","80.8","-8.62","","-0.01","","1.71","-11.92","-10.21","","",""
"237","Missouri-Kansas City","Mid-Cont","","10","17","70.6","75.5","-4.96","","-3.25","","-2.58","-7.79","-10.37","","",""
"238","Youngstown State","Mid-Cont","","9","18","63.4","65.9","-2.41","","-7.10","","-12.09","1.61","-10.49","","",""
"239","Mississippi Valley State","SWAC","","19","10","83.2","78.6","4.59","","-12.99","","3.30","-13.85","-10.55","","",""
"240","Tennessee-Martin","OVC","","11","16","68.2","70.7","-2.52","","-7.04","","-8.56","-2.04","-10.60","","",""
"241","Northwestern State","Southland","","13","15","72.9","72.9","-0.04","","-9.34","","-4.94","-5.89","-10.82","","",""
"242","Milwaukee","MW Coll","","8","20","57.0","66.6","-9.57","","-0.61","","-11.79","0.73","-11.06","","",""
"243","Western Carolina","Southern (South)","","14","13","73.7","74.5","-0.78","","-4.45","","-2.45","-8.63","-11.07","","",""
"244","Wagner","NEC","","10","17","72.3","76.7","-4.41","","-6.76","","-2.08","-9.09","-11.17","","",""
