"Rk","School","Conf","X.","W","L","Pts","Opp","MOV","X..1","SOS","X..2","OSRS","DSRS","SRS","ORtg","DRtg","NRtg"
"114","Cleveland State","Horizon","","21","13","67.1","63.6","3.53","","1.69","","-1.46","4.83","3.38","","",""
"115","Western Michigan","MAC (West)","","20","12","69.7","65.0","4.72","","-0.51","","1.31","1.89","3.20","","",""
"116","Michigan","Big Ten","","10","22","62.7","67.6","-4.94","","7.99","","-0.12","3.18","3.05","","",""
"117","Illinois-Chicago","Horizon","","18","15","68.1","64.9","3.12","","0.64","","1.45","1.59","3.04","","",""
"118","St. John's (NY)","Big East","","11","19","62.1","66.5","-4.37","","7.30","","-4.00","6.94","2.94","","",""
"119","Iowa","Big Ten","","13","19","56.1","58.0","-1.97","","5.23","","-8.98","11.76","2.77","","",""
"120","Old Dominion","CAA","","18","16","66.6","64.4","2.18","","0.28","","-0.96","3.41","2.45","","",""
"121","Wright State","Horizon","","21","10","62.7","60.4","2.35","","0.48","","-5.18","7.56","2.38","","",""
"122","Valparaiso","Horizon","","22","14","71.1","67.9","3.17","","1.29","","2.89","-0.54","2.35","","",""
"123","Auburn","SEC (West)","","14","16","71.4","72.8","-1.40","","4.70","","3.41","-1.10","2.31","","",""
"124","Marshall","CUSA","","16","14","67.3","65.7","1.57","","2.17","","-0.25","2.42","2.17","","",""
"125","North Carolina-Greensboro","Southern (North)","","19","12","70.8","66.5","4.29","","-1.41","","-0.15","2.12","1.97","","",""
"126","Rider","MAAC","","23","11","76.8","70.6","6.18","","-3.72","","5.80","-3.94","1.86","","",""
"127","Portland State","Big Sky","","23","10","73.9","68.0","5.85","","-3.01","","4.11","-2.38","1.72","","",""
"128","Utah State","WAC","","24","11","73.9","68.1","5.71","","-2.58","","2.31","-0.60","1.71","","",""
"129","Boise State","WAC","","25","9","81.4","75.5","5.88","","-2.07","","10.33","-8.73","1.60","","",""
"130","North Texas","Sun Belt (West)","","20","11","76.9","70.5","6.48","","-2.72","","4.08","-2.54","1.53","","",""
"131","Indiana State","MVC","","15","16","65.1","66.6","-1.48","","4.11","","-0.04","1.52","1.48","","",""
"132","Stephen F. Austin","Southland (West)","","26","6","67.2","56.4","10.81","","-6.17","","-7.16","8.59","1.42","","",""
"133","Cal State Northridge","Big West","","20","10","78.0","71.1","6.93","","-2.81","","5.94","-4.71","1.23","","",""
"134","UC-Santa Barbara","Big West","","23","9","69.8","64.5","5.28","","-3.16","","-2.21","3.39","1.17","","",""
"135","Wichita State","MVC","","11","20","62.5","64.4","-1.81","","2.85","","-4.23","5.27","1.04","","",""
"136","Cornell","Ivy","","22","6","76.3","68.5","7.82","","-4.74","","6.17","-5.41","0.76","","",""
"137","Air Force","MWC","","16","14","58.7","57.2","1.50","","0.19","","-10.66","11.09","0.44","","",""
"138","Tulane","CUSA","","17","15","65.7","66.4","-0.69","","2.15","","-3.00","3.41","0.41","","",""
"139","Saint Louis","A-10","","16","15","60.1","61.6","-1.52","","3.05","","-8.34","8.65","0.31","","",""
"140","Richmond","A-10","","16","15","63.7","66.0","-2.32","","2.55","","-4.93","5.16","0.22","","",""
"141","Pacific","Big West","","21","10","72.2","66.4","5.77","","-4.22","","0.51","-0.42","0.09","","",""
"142","Maryland-Baltimore County","AEC","","24","9","74.2","68.4","5.82","","-4.53","","4.01","-3.94","0.06","","",""
"143","Green Bay","Horizon","","15","15","69.0","70.0","-0.97","","1.53","","1.27","-1.31","-0.04","","",""
"144","Georgia Southern","Southern (South)","","20","12","75.0","71.4","3.56","","-2.17","","3.96","-4.04","-0.07","","",""
"145","Robert Morris","NEC","","26","8","75.0","68.5","6.50","","-6.57","","2.38","-2.45","-0.07","","",""
"146","Belmont","A-Sun","","25","9","79.8","73.4","6.38","","-3.44","","6.55","-6.67","-0.12","","",""
"147","Fordham","A-10","","12","17","64.8","67.1","-2.31","","4.32","","-4.35","4.19","-0.16","","",""
"148","Niagara","MAAC","","19","10","76.5","73.1","3.45","","-3.61","","5.37","-5.53","-0.16","","",""
"149","Oakland","Summit","","17","14","76.4","73.6","2.77","","-0.81","","7.16","-7.33","-0.17","","",""
"150","La Salle","A-10","","15","17","75.8","76.2","-0.47","","2.08","","5.40","-5.58","-0.19","","",""
"151","Sam Houston State","Southland (West)","","23","8","70.7","61.6","9.13","","-5.25","","-2.82","2.57","-0.25","","",""
"152","Brown","Ivy","","19","10","68.9","64.9","4.00","","-4.65","","-2.71","2.06","-0.65","","",""
"153","Marist","MAAC","","18","14","69.9","68.8","1.16","","-1.83","","-0.51","-0.17","-0.68","","",""
"154","Appalachian State","Southern (North)","","18","13","71.4","69.3","2.16","","-2.77","","0.59","-1.30","-0.71","","",""
"155","Northern Arizona","Big Sky","","21","11","72.9","68.6","4.34","","-3.81","","0.94","-1.66","-0.71","","",""
"156","Santa Clara","WCC","","15","16","63.0","61.4","1.61","","-0.98","","-7.21","6.44","-0.77","","",""
"157","Texas Christian","MWC","","14","16","67.9","67.8","0.10","","-0.37","","-0.25","-0.68","-0.92","","",""
"158","Milwaukee","Horizon","","14","16","66.9","68.7","-1.83","","2.19","","-0.13","-0.86","-0.99","","",""
"159","UC-Irvine","Big West","","18","16","68.0","65.8","2.18","","-2.41","","-2.86","1.66","-1.20","","",""
"160","Chattanooga","Southern (North)","","18","13","75.6","72.9","2.71","","-1.12","","4.62","-5.84","-1.22","","",""
"161","Northwestern","Big Ten","","8","22","61.8","67.9","-6.13","","6.15","","-3.52","2.22","-1.30","","",""
"162","Northeastern","CAA","","14","17","63.4","63.6","-0.26","","-1.10","","-5.07","3.71","-1.36","","",""
"163","Rutgers","Big East","","11","20","62.2","68.5","-6.29","","7.07","","-5.54","3.97","-1.57","","",""
"164","George Washington","A-10","","9","17","63.4","68.3","-4.85","","3.15","","-4.30","2.60","-1.70","","",""
"165","American","Patriot","","21","12","64.8","62.1","2.76","","-4.00","","-4.60","2.73","-1.87","","",""
"166","North Carolina-Wilmington","CAA","","20","13","72.6","71.4","1.24","","-2.42","","3.88","-5.76","-1.89","","",""
"167","Austin Peay","OVC","","24","11","74.0","70.8","3.23","","-5.24","","1.36","-3.57","-2.21","","",""
"168","College of Charleston","Southern (South)","","16","17","72.5","72.4","0.09","","-2.31","","1.88","-4.10","-2.22","","",""
"169","Lamar","Southland (East)","","19","11","81.5","73.5","7.97","","-4.10","","6.88","-9.28","-2.41","","",""
"170","North Carolina-Asheville","Big South","","23","10","75.1","70.2","4.88","","-4.41","","1.33","-3.88","-2.55","","",""
"171","Holy Cross","Patriot","","15","14","61.4","60.5","0.93","","-3.60","","-8.60","5.93","-2.67","","",""
"172","Middle Tennessee","Sun Belt (East)","","17","15","68.1","69.3","-1.13","","-0.23","","-3.52","0.75","-2.78","","",""
"173","Loyola (MD)","MAAC","","19","14","71.7","70.8","0.88","","-3.20","","0.96","-3.81","-2.85","","",""
"174","Texas-Arlington","Southland (West)","","21","12","73.4","68.9","4.48","","-4.62","","1.13","-4.00","-2.87","","",""
"175","Fresno State","WAC","","13","19","68.8","69.3","-0.56","","-0.91","","-1.93","-1.05","-2.99","","",""
"176","New Orleans","Sun Belt (West)","","19","13","73.5","71.5","2.03","","-3.56","","2.54","-5.59","-3.06","","",""
"177","Eastern Michigan","MAC (West)","","14","17","66.3","67.6","-1.35","","-1.82","","-3.64","0.46","-3.18","","",""
"178","Central Michigan","MAC (West)","","14","17","71.2","72.4","-1.16","","0.19","","2.01","-5.23","-3.22","","",""
"179","Arkansas-Little Rock","Sun Belt (West)","","20","11","65.3","61.9","3.35","","-4.26","","-7.37","4.12","-3.26","","",""
"180","Mount St. Mary's","NEC","","19","15","69.2","67.7","1.53","","-5.12","","-3.87","0.28","-3.59","","",""
"181","Louisiana-Lafayette","Sun Belt (West)","","15","15","65.0","65.8","-0.80","","-2.10","","-6.34","2.67","-3.67","","",""
"182","Buffalo","MAC (East)","","10","20","71.5","75.0","-3.50","","0.61","","3.53","-7.43","-3.90","","",""
"183","Weber State","Big Sky","","16","14","66.4","65.7","0.77","","-3.50","","-5.40","1.48","-3.92","","",""
"184","Wyoming","MWC","","12","18","69.0","72.4","-3.33","","1.86","","1.42","-5.35","-3.92","","",""
"185","Gardner-Webb","A-Sun","","16","16","77.0","75.5","1.56","","-3.66","","3.77","-7.78","-4.01","","",""
"186","Albany (NY)","AEC","","15","15","68.3","66.4","1.87","","-5.92","","-3.21","-0.84","-4.05","","",""
"187","William & Mary","CAA","","17","16","62.4","62.8","-0.42","","-1.38","","-7.39","3.31","-4.08","","",""
"188","Loyola (IL)","Horizon","","12","19","61.3","63.7","-2.45","","0.55","","-7.20","3.06","-4.14","","",""
"189","Vermont","AEC","","16","15","72.3","70.1","2.19","","-5.77","","-0.22","-3.95","-4.17","","",""
"190","Montana","Big Sky","","14","16","69.4","66.6","2.77","","-4.00","","-1.81","-2.42","-4.23","","",""
"191","East Tennessee State","A-Sun","","19","13","78.6","77.2","1.38","","-1.89","","5.34","-9.58","-4.24","","",""
"192","Morgan State","MEAC","","22","11","67.5","62.4","5.09","","-8.60","","-4.31","0.06","-4.25","","",""
"193","East Carolina","CUSA","","11","19","68.3","72.7","-4.43","","2.84","","-0.05","-4.23","-4.28","","",""
"194","Murray State","OVC","","18","13","73.0","69.1","3.90","","-6.97","","-1.84","-2.58","-4.42","","",""
"195","Lafayette","Patriot","","15","15","74.9","74.0","0.93","","-4.68","","5.51","-10.08","-4.57","","",""
"196","Evansville","MVC","","9","21","59.5","65.5","-6.03","","2.07","","-6.78","2.16","-4.62","","",""
"197","Elon","Southern (North)","","14","19","62.8","65.3","-2.48","","-1.91","","-7.96","3.25","-4.71","","",""
"198","Lipscomb","A-Sun","","15","16","71.5","70.2","1.32","","-4.88","","-0.32","-4.64","-4.97","","",""
"199","Bowling Green State","MAC (East)","","13","17","63.5","67.9","-4.47","","-0.63","","-4.86","-0.23","-5.09","","",""
"200","High Point","Big South","","17","14","71.0","62.7","8.29","","-6.41","","-5.94","0.84","-5.10","","",""
"201","James Madison","CAA","","13","17","72.9","74.0","-1.03","","-4.09","","2.42","-7.55","-5.13","","",""
"202","IPFW","Summit","","13","18","68.9","70.0","-1.16","","0.96","","-3.16","-2.09","-5.25","","",""
"203","Central Connecticut State","NEC","","14","16","69.8","68.5","1.37","","-6.68","","-3.89","-1.42","-5.31","","",""
"204","Hawaii","WAC","","11","19","70.4","73.3","-2.90","","-2.42","","0.21","-5.53","-5.32","","",""
"205","St. Bonaventure","A-10","","8","22","66.4","72.4","-5.97","","1.08","","-2.16","-3.17","-5.33","","",""
"206","Hampton","MEAC","","18","12","65.2","62.6","2.53","","-8.03","","-6.30","0.74","-5.57","","",""
"207","Toledo","MAC (West)","","11","19","59.8","66.9","-7.13","","1.55","","-8.66","3.07","-5.58","","",""
"208","Ball State","MAC (West)","","6","24","57.8","63.9","-6.17","","0.50","","-9.68","4.08","-5.61","","",""
"209","Colgate","Patriot","","18","14","65.5","64.9","0.59","","-5.06","","-6.84","1.21","-5.63","","",""
"210","Florida Atlantic","Sun Belt (East)","","15","18","71.7","74.1","-2.45","","-2.38","","2.00","-7.64","-5.64","","",""
"211","Fairfield","MAAC","","14","16","65.7","68.9","-3.17","","-2.51","","-4.57","-1.10","-5.67","","",""
"212","Youngstown State","Horizon","","9","21","64.8","70.0","-5.20","","1.74","","-3.14","-2.62","-5.76","","",""
"213","Wofford","Southern (South)","","16","16","67.1","66.8","0.34","","-1.42","","-4.29","-1.48","-5.77","","",""
"214","Southeastern Louisiana","Southland (East)","","17","13","67.7","62.4","5.27","","-5.53","","-8.39","2.61","-5.78","","",""
"215","Delaware","CAA","","14","17","63.1","66.5","-3.39","","-2.43","","-5.24","-0.58","-5.82","","",""
"216","Navy","Patriot","","16","14","76.3","73.6","2.70","","-7.68","","5.27","-11.15","-5.88","","",""
"217","Sacred Heart","NEC","","18","14","71.9","71.5","0.41","","-6.30","","-0.10","-5.80","-5.90","","",""
"218","Hofstra","CAA","","12","18","66.3","69.2","-2.93","","-3.00","","-2.68","-3.25","-5.93","","",""
"219","Long Island University","NEC","","15","15","72.4","71.7","0.70","","-6.72","","-0.07","-5.95","-6.02","","",""
"220","Liberty","Big South","","16","16","69.4","66.7","2.78","","-5.96","","-5.02","-1.08","-6.10","","",""
"221","Denver","Sun Belt (West)","","11","19","56.6","60.4","-3.77","","-2.22","","-14.23","8.09","-6.14","","",""
"222","Oregon State","Pac-10","","6","25","59.9","70.8","-10.90","","7.34","","-5.99","-0.21","-6.20","","",""
"223","Southern Utah","Summit","","11","19","69.1","73.1","-4.07","","-2.02","","-3.19","-3.16","-6.35","","",""
"224","Detroit Mercy","Horizon","","7","23","58.8","65.4","-6.57","","1.00","","-8.32","1.94","-6.38","","",""
"225","Yale","Ivy","","13","15","68.5","69.3","-0.75","","-3.88","","-2.83","-3.71","-6.54","","",""
"226","Boston University","AEC","","14","17","63.0","64.8","-1.77","","-4.91","","-8.35","1.66","-6.69","","",""
"227","Iona","MAAC","","12","20","65.6","69.0","-3.44","","-3.27","","-6.07","-0.64","-6.71","","",""
"228","Montana State","Big Sky","","15","15","72.7","72.2","0.43","","-4.85","","0.24","-7.06","-6.82","","",""
"229","Binghamton","AEC","","14","16","65.9","66.7","-0.83","","-6.00","","-6.52","-0.32","-6.84","","",""
"230","Bucknell","Patriot","","12","19","62.1","65.3","-3.16","","-3.88","","-8.24","1.36","-6.88","","",""
"231","Tennessee State","OVC","","15","17","75.1","75.6","-0.47","","-5.65","","1.97","-8.93","-6.95","","",""
"232","Missouri-Kansas City","Summit","","11","21","68.7","74.5","-5.81","","-0.37","","-0.93","-6.03","-6.97","","",""
"233","Wagner","NEC","","23","8","71.5","70.9","0.61","","-7.62","","-1.66","-5.34","-7.01","","",""
"234","San Francisco","WCC","","10","21","66.7","71.9","-5.16","","-0.95","","-2.72","-4.30","-7.02","","",""
"235","Troy","Sun Belt (East)","","12","19","76.3","80.5","-4.23","","-1.99","","4.86","-11.89","-7.03","","",""
"236","Northern Colorado","Big Sky","","13","16","69.1","70.2","-1.14","","-4.71","","-1.03","-6.01","-7.05","","",""
"237","Colorado State","MWC","","7","25","64.1","72.4","-8.34","","2.80","","-3.79","-3.31","-7.09","","",""
"238","Florida International","Sun Belt (East)","","9","20","64.0","69.8","-5.86","","0.22","","-7.38","0.29","-7.09","","",""
"239","Towson","CAA","","13","18","65.4","68.8","-3.42","","-2.83","","-4.21","-2.88","-7.10","","",""
"240","Eastern Washington","Big Sky","","11","19","63.2","67.1","-3.83","","-2.06","","-7.16","-0.22","-7.38","","",""
"241","Georgia State","CAA","","9","21","61.6","66.2","-4.67","","-2.97","","-7.59","-0.01","-7.60","","",""
"242","Drexel","CAA","","12","20","59.5","64.5","-5.00","","-1.85","","-10.28","2.65","-7.63","","",""
"243","Alabama State","SWAC","","20","11","71.0","65.0","6.00","","-12.70","","-4.64","-3.10","-7.73","","",""
"244","Lehigh","Patriot","","14","15","63.8","65.3","-1.55","","-5.82","","-6.58","-1.17","-7.74","","",""
"245","Arkansas State","Sun Belt (West)","","10","20","70.6","72.8","-2.23","","-2.02","","-0.65","-7.10","-7.75","","",""
"246","Tennessee Tech","OVC","","13","19","75.3","74.7","0.66","","-6.87","","0.12","-8.07","-7.95","","",""
"247","Manhattan","MAAC","","12","19","69.3","71.2","-1.90","","-4.61","","-2.12","-5.86","-7.98","","",""
"248","Pepperdine","WCC","","11","21","73.9","79.7","-5.81","","-0.06","","3.55","-11.55","-8.00","","",""
"249","Quinnipiac","NEC","","15","15","74.2","75.1","-0.93","","-7.08","","2.00","-10.01","-8.01","","",""
