"Rk","School","Conf","X.","W","L","Pts","Opp","MOV","X..1","SOS","X..2","OSRS","DSRS","SRS","ORtg","DRtg","NRtg"
"37","Memphis","CUSA (National)","","21","15","75.1","67.9","7.17","","7.09","","7.89","5.31","13.20","","",""
"38","Mississippi State","SEC (West)","","18","13","74.9","70.5","4.45","","8.69","","8.11","5.04","13.15","","",""
"39","Saint Joseph's","A-10","","26","7","79.5","71.3","8.27","","4.45","","10.61","2.11","12.72","","",""
"40","Georgia","SEC (East)","","16","15","72.8","72.8","-0.03","","12.71","","6.88","5.80","12.67","","",""
"41","Gonzaga","WCC","","26","7","82.4","68.8","13.61","","0.32","","12.17","0.40","12.57","","",""
"42","Butler","MW Coll","","24","8","69.6","60.8","8.81","","3.98","","1.17","11.38","12.55","","",""
"43","Penn State","Big Ten","","21","12","76.8","74.9","1.88","","10.54","","13.03","-0.61","12.42","","",""
"44","Creighton","MVC","","24","8","72.7","63.3","9.41","","3.00","","3.67","8.74","12.40","","",""
"45","North Carolina State","ACC","","13","16","73.8","72.3","1.55","","10.80","","5.06","7.29","12.35","","",""
"46","Xavier","A-10","","21","8","73.4","65.9","7.55","","4.59","","5.55","6.59","12.14","","",""
"47","Georgetown","Big East (West)","","25","8","78.0","67.5","10.48","","1.58","","7.00","5.07","12.07","","",""
"48","Texas Christian","WAC","","20","11","93.6","82.3","11.35","","1.79","","22.40","-10.51","11.89","","",""
"49","Auburn","SEC (West)","","18","14","77.4","73.1","4.34","","7.14","","9.18","2.30","11.48","","",""
"50","Syracuse","Big East (West)","","25","9","72.8","67.5","5.32","","5.82","","4.83","6.32","11.14","","",""
"51","Colorado","Big 12","","15","15","80.6","75.0","5.63","","5.65","","13.08","-1.98","11.10","","",""
"52","Arizona State","Pac-10","","13","16","73.1","71.0","2.10","","8.99","","6.36","4.73","11.09","","",""
"53","Southern Mississippi","CUSA (National)","","22","9","70.2","62.5","7.74","","4.50","","0.16","10.81","10.97","","",""
"54","Brigham Young","MWC","","24","9","70.4","62.7","7.73","","3.47","","2.30","8.64","10.94","","",""
"55","Oklahoma State","Big 12","","20","10","71.0","64.5","6.43","","4.70","","2.41","8.40","10.81","","",""
"56","Missouri","Big 12","","20","13","75.5","72.8","2.76","","9.19","","7.84","2.91","10.76","","",""
"57","Louisiana State","SEC (West)","","13","16","71.3","68.2","3.10","","7.58","","3.32","7.37","10.69","","",""
"58","South Florida","CUSA (National)","","18","13","74.4","69.4","5.00","","5.49","","5.81","4.69","10.49","","",""
"59","Utah","MWC","","19","12","71.8","63.1","8.71","","6.14","","2.44","7.84","10.29","","",""
"60","Connecticut","Big East (East)","","20","12","73.4","68.3","5.09","","5.43","","4.61","5.56","10.17","","",""
"61","Saint Louis","CUSA (American)","","17","14","70.1","66.0","4.13","","5.90","","2.03","8.00","10.03","","",""
"62","South Carolina","SEC (East)","","15","15","68.1","67.1","1.00","","9.03","","0.32","9.71","10.03","","",""
"63","Utah State","Big West","","28","6","70.7","57.6","13.09","","-1.50","","-1.33","11.30","9.97","","",""
"64","Pepperdine","WCC","","22","9","75.6","67.6","7.97","","1.77","","5.97","3.77","9.74","","",""
"65","Dayton","A-10","","21","13","71.1","67.5","3.59","","6.14","","3.40","6.33","9.73","","",""
"66","Minnesota","Big Ten","","18","14","72.8","72.2","0.66","","9.47","","7.24","2.19","9.44","","",""
"67","Richmond","CAA","","22","7","70.0","60.8","9.17","","-0.09","","0.25","8.84","9.08","","",""
"68","St. John's (NY)","Big East (East)","","14","15","90.5","72.7","17.79","","8.27","","5.71","3.31","9.03","","",""
"69","Wyoming","MWC","","20","10","76.1","70.6","5.50","","3.86","","9.54","-0.61","8.93","","",""
"70","Oregon","Pac-10","","14","14","78.1","77.3","0.82","","7.90","","10.92","-2.21","8.72","","",""
"71","Kent State","MAC (East)","","24","10","70.3","62.3","8.03","","1.44","","0.35","8.34","8.69","","",""
"72","Western Kentucky","Sun Belt (East)","","24","7","74.3","60.9","13.35","","-1.65","","1.40","7.27","8.67","","",""
"73","Vanderbilt","SEC (East)","","15","15","70.6","70.7","-0.13","","8.93","","3.54","5.08","8.62","","",""
"74","George Washington","A-10","","14","18","77.2","75.1","2.06","","6.30","","8.91","-0.55","8.37","","",""
"75","Villanova","Big East (East)","","18","13","76.6","74.9","1.71","","6.45","","8.86","-0.70","8.16","","",""
"76","Nebraska","Big 12","","14","16","71.1","69.5","1.60","","7.28","","3.43","4.51","7.94","","",""
"77","Massachusetts","A-10","","15","15","68.0","68.2","-0.17","","8.05","","0.75","7.13","7.88","","",""
"78","Southern Methodist","WAC","","18","12","76.9","71.9","5.00","","3.95","","5.25","2.60","7.85","","",""
"79","Detroit Mercy","MW Coll","","25","12","70.3","64.4","5.92","","2.44","","0.59","7.24","7.83","","",""
"80","Texas-El Paso","WAC","","23","9","80.3","74.6","5.72","","3.04","","8.43","-0.61","7.82","","",""
"81","St. Bonaventure","A-10","","18","12","74.4","71.2","3.20","","4.54","","5.12","2.62","7.74","","",""
"82","Miami (FL)","Big East (East)","","16","13","70.3","67.7","2.62","","4.92","","0.91","6.63","7.54","","",""
"83","Baylor","Big 12","","19","12","71.3","64.5","6.71","","2.60","","0.43","6.99","7.42","","",""
"84","Pittsburgh","Big East (West)","","19","14","68.1","65.3","2.76","","5.19","","-1.03","8.40","7.38","","",""
"85","Toledo","MAC (West)","","22","11","72.4","66.8","5.58","","1.44","","2.82","4.20","7.01","","",""
"86","New Mexico","MWC","","21","13","69.4","66.6","2.82","","5.27","","1.63","5.33","6.96","","",""
"87","Indiana State","MVC","","22","12","72.9","67.8","5.12","","2.50","","4.55","2.40","6.95","","",""
"88","Hawaii","WAC","","17","14","72.7","73.1","-0.35","","7.25","","3.63","3.27","6.89","","",""
"89","Marquette","CUSA (American)","","15","14","65.6","65.4","0.17","","6.61","","-2.00","8.78","6.78","","",""
"90","Alabama-Birmingham","CUSA (National)","","17","14","72.1","69.6","2.55","","4.08","","2.56","4.07","6.63","","",""
"91","Seton Hall","Big East (West)","","16","15","74.4","73.9","0.45","","6.03","","5.87","0.61","6.48","","",""
"92","Illinois State","MVC","","21","9","75.2","69.8","5.40","","0.56","","5.34","0.62","5.96","","",""
"93","Cal State Northridge","Big Sky","","22","10","82.8","75.3","7.53","","0.24","","10.37","-4.43","5.94","","",""
"94","Colorado State","MWC","","15","13","69.0","63.4","5.64","","2.33","","-2.01","7.50","5.49","","",""
"95","Marshall","MAC (East)","","18","9","76.4","69.7","6.67","","0.81","","4.88","0.62","5.49","","",""
"96","DePaul","CUSA (American)","","12","18","72.3","74.0","-1.70","","8.02","","3.70","1.64","5.34","","",""
"97","Georgia State","A-Sun","","29","5","79.4","68.7","10.71","","-3.72","","6.58","-1.34","5.25","","",""
"98","George Mason","CAA","","18","12","70.9","65.4","5.47","","-0.35","","1.84","3.28","5.12","","",""
"99","Hofstra","AEC","","26","5","72.8","62.2","10.58","","-5.47","","-2.55","7.66","5.11","","",""
"100","Ohio","MAC (East)","","19","11","74.9","71.1","3.87","","1.51","","5.10","-0.31","4.79","","",""
"101","Rutgers","Big East (West)","","11","16","65.3","65.8","-0.48","","5.23","","-2.58","7.33","4.75","","",""
"102","Miami (OH)","MAC (East)","","17","16","60.5","58.4","2.09","","2.54","","-8.61","13.25","4.63","","",""
"103","Nevada-Las Vegas","MWC","","16","13","75.8","74.8","1.03","","5.04","","7.61","-3.01","4.60","","",""
"104","San Diego","WCC","","16","13","69.8","64.7","5.14","","0.27","","-1.29","5.78","4.49","","",""
"105","Oregon State","Pac-10","","10","20","61.9","63.8","-1.90","","8.80","","-6.57","11.05","4.48","","",""
"106","San Jose State","WAC","","14","14","64.5","63.5","1.00","","5.56","","-4.97","9.23","4.26","","",""
"107","Kansas State","Big 12","","11","18","63.6","68.0","-4.45","","8.40","","-4.53","8.48","3.95","","",""
"108","Washington State","Pac-10","","12","16","66.9","70.3","-3.39","","7.04","","-1.28","4.92","3.64","","",""
"109","West Virginia","Big East (West)","","17","12","73.8","73.8","-0.07","","3.95","","4.68","-1.23","3.45","","",""
"110","Northwestern","Big Ten","","11","19","60.0","64.5","-4.50","","7.88","","-7.86","11.25","3.38","","",""
"111","Valparaiso","Mid-Cont","","24","8","70.9","63.7","7.22","","-2.80","","-2.34","5.72","3.38","","",""
"112","Michigan","Big Ten","","10","18","70.8","78.2","-7.39","","11.39","","4.30","-1.10","3.21","","",""
"113","Florida State","ACC","","9","21","69.5","76.3","-6.80","","10.99","","1.76","1.44","3.20","","",""
"114","Bradley","MVC","","19","12","66.0","63.6","2.35","","1.75","","-3.51","6.66","3.15","","",""
"115","Ball State","MAC (West)","","18","12","69.7","66.4","3.30","","0.30","","-0.21","3.34","3.12","","",""
"116","Southern Utah","Mid-Cont","","25","6","72.4","65.0","7.35","","-3.42","","-0.87","3.87","3.01","","",""
"117","Santa Clara","WCC","","20","12","69.9","69.4","0.50","","2.84","","0.74","2.17","2.91","","",""
"118","Milwaukee","MW Coll","","15","13","69.3","65.2","4.04","","2.16","","-0.20","3.05","2.85","","",""
"119","Louisville","CUSA (American)","","12","19","69.5","75.4","-5.84","","8.67","","2.47","0.35","2.83","","",""
"120","Clemson","ACC","","12","19","74.1","79.7","-5.58","","8.31","","6.39","-3.67","2.73","","",""
"121","North Carolina-Wilmington","CAA","","19","11","61.4","58.4","3.03","","-0.57","","-8.24","10.71","2.47","","",""
"122","Southern Illinois","MVC","","16","14","73.0","72.2","0.77","","2.28","","4.20","-1.85","2.35","","",""
"123","Rice","WAC","","14","16","62.9","63.8","-0.97","","3.71","","-7.43","9.76","2.33","","",""
"124","San Diego State","MWC","","14","14","68.8","67.5","1.21","","2.71","","-1.58","3.83","2.25","","",""
"125","La Salle","A-10","","12","17","69.3","71.9","-2.59","","4.79","","0.05","2.15","2.21","","",""
"126","UC-Irvine","Big West","","25","5","70.3","64.3","6.00","","-2.58","","-3.92","6.04","2.12","","",""
"127","Cleveland State","MW Coll","","19","13","68.5","67.7","0.78","","1.56","","-0.77","2.82","2.06","","",""
"128","Bowling Green State","MAC (East)","","15","14","75.9","72.8","3.17","","1.40","","4.64","-2.65","2.00","","",""
"129","Delaware","AEC","","20","10","75.1","67.1","7.93","","-6.04","","1.17","0.73","1.90","","",""
"130","South Alabama","Sun Belt (West)","","22","11","68.5","64.6","3.97","","-0.91","","-2.42","4.21","1.80","","",""
"131","College of Charleston","Southern (South)","","22","7","67.0","60.0","7.00","","-4.56","","-7.03","8.65","1.62","","",""
"132","Wright State","MW Coll","","18","11","71.1","66.9","4.21","","-1.09","","-0.25","1.66","1.41","","",""
"133","New Mexico State","Sun Belt (West)","","14","14","74.3","68.9","5.39","","-2.57","","0.90","0.35","1.25","","",""
"134","Eastern Illinois","OVC","","21","10","82.7","78.7","4.03","","-2.46","","8.33","-7.33","0.99","","",""
"135","Central Michigan","MAC (West)","","20","8","71.4","67.9","3.46","","0.02","","0.28","0.70","0.98","","",""
"136","Drake","MVC","","12","16","70.2","69.1","1.04","","-0.21","","0.13","0.69","0.83","","",""
"137","Nevada","WAC","","10","18","70.7","73.1","-2.36","","4.09","","0.44","0.32","0.76","","",""
"138","Siena","MAAC","","20","11","77.7","73.7","4.00","","-3.27","","3.73","-3.06","0.66","","",""
"139","Pacific","Big West","","18","12","68.8","63.9","4.90","","-1.07","","-4.38","5.01","0.63","","",""
"140","Fordham","A-10","","12","17","74.1","78.9","-4.79","","5.32","","5.49","-4.89","0.60","","",""
"141","Louisiana-Lafayette","Sun Belt (West)","","16","13","76.8","74.5","2.24","","-0.46","","5.16","-4.59","0.58","","",""
"142","Missouri State","MVC","","13","16","63.8","65.4","-1.62","","2.19","","-5.01","5.58","0.57","","",""
"143","Iona","MAAC","","22","11","77.2","72.0","5.27","","-4.09","","4.53","-4.28","0.25","","",""
"144","Virginia Commonwealth","CAA","","16","14","73.1","72.2","0.90","","-0.27","","3.27","-3.12","0.15","","",""
"145","Texas Tech","Big 12","","9","19","68.5","73.9","-5.39","","5.49","","-0.47","0.59","0.12","","",""
"146","Eastern Washington","Big Sky","","17","11","71.8","68.8","3.04","","-0.76","","-2.57","2.62","0.05","","",""
"147","Illinois-Chicago","MW Coll","","11","17","67.9","71.5","-3.61","","3.55","","-0.31","0.25","-0.05","","",""
"148","Washington","Pac-10","","10","20","67.6","76.7","-9.17","","10.11","","1.31","-1.37","-0.06","","",""
"149","Old Dominion","CAA","","13","18","67.5","68.0","-0.45","","1.23","","-1.35","1.27","-0.08","","",""
"150","Holy Cross","Patriot","","22","8","67.8","62.3","5.53","","-5.84","","-7.05","6.74","-0.31","","",""
"151","Austin Peay","OVC","","22","10","78.4","75.1","3.31","","-3.26","","3.34","-3.87","-0.53","","",""
"152","Tennessee Tech","OVC","","20","9","79.2","71.9","7.31","","-3.40","","1.73","-2.36","-0.63","","",""
"153","Boise State","Big West","","17","14","72.2","71.9","0.23","","-0.21","","0.57","-1.27","-0.69","","",""
"154","Arkansas-Little Rock","Sun Belt (East)","","18","11","70.9","63.8","7.14","","-3.63","","-2.55","1.76","-0.79","","",""
"155","Manhattan","MAAC","","14","15","71.8","68.7","3.07","","-3.89","","-2.04","1.22","-0.82","","",""
"156","Montana State","Big Sky","","16","14","75.2","72.8","2.47","","-2.92","","0.16","-1.25","-1.09","","",""
"157","Wichita State","MVC","","9","19","63.9","67.1","-3.25","","2.11","","-5.32","4.21","-1.10","","",""
"158","Weber State","Big Sky","","15","14","77.8","76.7","1.10","","-0.80","","6.77","-7.94","-1.17","","",""
"159","Louisiana Tech","Sun Belt (East)","","17","12","68.3","64.4","3.90","","-3.87","","-4.90","3.67","-1.23","","",""
"160","Houston","CUSA (National)","","9","20","65.4","71.7","-6.24","","4.91","","-2.14","0.81","-1.33","","",""
"161","McNeese State","Southland","","22","9","83.2","74.5","8.74","","-8.42","","7.55","-8.94","-1.39","","",""
"162","Missouri-Kansas City","Mid-Cont","","14","16","63.0","60.5","2.47","","-3.46","","-10.51","8.95","-1.57","","",""
"163","Navy","Patriot","","19","12","75.4","70.6","4.84","","-5.67","","2.64","-4.31","-1.67","","",""
"164","Evansville","MVC","","14","16","68.9","71.5","-2.67","","1.77","","-0.59","-1.09","-1.68","","",""
"165","Murray State","OVC","","17","12","79.9","78.9","0.97","","-1.51","","4.98","-6.71","-1.73","","",""
"166","Marist","MAAC","","17","13","70.6","68.6","2.07","","-3.94","","-3.78","1.91","-1.87","","",""
"167","Long Beach State","Big West","","18","13","75.0","74.6","0.39","","-0.10","","4.41","-6.33","-1.92","","",""
"168","New Orleans","Sun Belt (West)","","17","12","69.4","65.1","4.31","","-3.83","","-5.08","3.14","-1.95","","",""
"169","Idaho State","Big Sky","","14","14","74.1","73.0","1.07","","-1.41","","1.61","-3.72","-2.10","","",""
"170","Canisius","MAAC","","20","11","77.3","74.7","2.52","","-4.62","","3.25","-5.35","-2.11","","",""
"171","Chattanooga","Southern (South)","","17","13","73.2","69.8","3.37","","-3.81","","-1.31","-0.82","-2.13","","",""
"172","Green Bay","MW Coll","","11","17","58.3","63.0","-4.71","","2.56","","-9.58","7.42","-2.15","","",""
"173","Texas A&M","Big 12","","10","20","69.4","76.6","-7.17","","5.95","","1.65","-3.84","-2.19","","",""
"174","Northern Arizona","Big Sky","","15","14","72.7","69.8","2.97","","-3.54","","-3.04","0.80","-2.24","","",""
"175","Princeton","Ivy","","16","11","57.9","58.1","-0.26","","-1.88","","-14.09","11.56","-2.53","","",""
"176","UC-Santa Barbara","Big West","","13","15","69.0","70.4","-1.39","","-0.75","","-0.24","-2.63","-2.87","","",""
"177","East Tennessee State","Southern (North)","","18","10","72.6","65.2","7.46","","-6.12","","-4.02","0.97","-3.04","","",""
"178","Akron","MAC (East)","","12","16","67.9","72.6","-4.75","","1.67","","-1.68","-1.41","-3.09","","",""
"179","Pennsylvania","Ivy","","12","17","66.4","66.8","-0.38","","-2.73","","-4.92","1.82","-3.11","","",""
"180","Duquesne","A-10","","9","21","70.5","77.6","-7.10","","3.96","","1.31","-4.45","-3.14","","",""
"181","Air Force","MWC","","8","21","57.5","63.0","-5.55","","1.99","","-11.61","8.04","-3.57","","",""
"182","Southeast Missouri State","OVC","","18","12","72.4","68.2","4.23","","-5.10","","-4.94","1.38","-3.57","","",""
"183","Youngstown State","Mid-Cont","","19","11","71.1","69.1","1.97","","-4.12","","-1.64","-2.01","-3.66","","",""
"184","Hampton","MEAC","","25","7","77.2","70.2","7.03","","-10.60","","2.25","-5.91","-3.67","","",""
"185","Winthrop","Big South","","18","13","65.7","61.8","3.87","","-7.80","","-9.76","6.03","-3.73","","",""
"186","Monmouth","NEC","","21","10","70.3","65.3","5.03","","-8.85","","-6.77","2.94","-3.82","","",""
"187","San Francisco","WCC","","12","18","68.3","72.2","-3.87","","0.81","","-2.60","-1.27","-3.87","","",""
"188","Drexel","AEC","","15","12","75.0","73.6","1.37","","-5.43","","0.82","-4.88","-4.06","","",""
"189","Samford","A-Sun","","15","14","65.2","62.7","2.52","","-6.14","","-9.71","5.64","-4.07","","",""
"190","Arkansas State","Sun Belt (East)","","17","13","73.0","72.3","0.70","","-2.76","","-0.36","-3.87","-4.23","","",""
"191","East Carolina","CAA","","14","14","72.1","73.0","-0.93","","-3.16","","1.87","-6.10","-4.24","","",""
"192","Wofford","Southern (South)","","12","16","71.1","68.9","2.21","","-1.97","","-3.55","-0.88","-4.43","","",""
"193","Rider","MAAC","","16","12","72.2","71.8","0.39","","-4.97","","-1.70","-2.87","-4.58","","",""
"194","Maine","AEC","","18","11","78.4","75.6","2.76","","-6.51","","2.67","-7.36","-4.68","","",""
"195","Montana","Big Sky","","11","16","72.1","73.1","-1.04","","-2.06","","-1.30","-3.52","-4.82","","",""
"196","Troy","A-Sun","","19","12","75.2","73.5","1.71","","-5.89","","0.80","-5.63","-4.83","","",""
"197","Niagara","MAAC","","15","13","75.0","76.3","-1.36","","-3.62","","1.12","-6.10","-4.97","","",""
"198","North Carolina-Greensboro","Southern (North)","","19","12","73.6","71.9","1.68","","-5.85","","-0.23","-4.79","-5.02","","",""
"199","James Madison","CAA","","12","17","64.8","68.0","-3.21","","-1.85","","-5.48","0.43","-5.06","","",""
"200","Northern Iowa","MVC","","7","24","60.2","67.3","-7.13","","2.23","","-9.22","4.02","-5.20","","",""
"201","IUPUI","Mid-Cont","","11","18","70.9","69.2","1.69","","-3.37","","-3.88","-1.39","-5.26","","",""
"202","Boston University","AEC","","14","14","68.3","67.8","0.54","","-5.84","","-6.73","1.43","-5.30","","",""
"203","Virginia Tech","Big East (East)","","8","19","65.6","74.7","-9.19","","3.81","","-3.37","-2.00","-5.37","","",""
"204","Maryland-Baltimore County","NEC","","18","11","77.9","73.8","4.14","","-9.66","","1.93","-7.45","-5.52","","",""
"205","Portland","WCC","","11","17","69.8","73.5","-3.71","","0.53","","-3.55","-2.09","-5.64","","",""
"206","William & Mary","CAA","","11","17","61.1","64.5","-3.32","","-2.42","","-9.25","3.50","-5.74","","",""
"207","Tulane","CUSA (National)","","9","21","72.3","80.9","-8.60","","4.89","","3.47","-9.22","-5.75","","",""
"208","St. Francis (NY)","NEC","","18","11","79.2","76.3","2.86","","-8.62","","3.25","-9.01","-5.76","","",""
"209","Jacksonville","A-Sun","","18","10","70.1","63.7","6.36","","-8.31","","-6.88","1.04","-5.83","","",""
"210","Wagner","NEC","","16","13","82.5","78.5","4.00","","-9.86","","6.50","-12.36","-5.86","","",""
"211","Stetson","A-Sun","","17","12","75.1","71.9","3.17","","-7.99","","-0.26","-5.73","-5.99","","",""
"212","Oakland","Mid-Cont","","12","16","74.6","78.6","-3.96","","-1.04","","3.85","-10.13","-6.28","","",""
"213","Rhode Island","A-10","","7","23","69.7","80.3","-10.63","","4.28","","-0.11","-6.27","-6.38","","",""
"214","Texas-Rio Grande Valley","Ind","","12","17","76.8","74.1","2.76","","-2.42","","-0.04","-6.38","-6.42","","",""
"215","Fairfield","MAAC","","12","16","73.9","76.8","-2.93","","-3.51","","0.27","-6.70","-6.43","","",""
"216","Georgia Southern","Southern (South)","","15","15","76.5","75.4","1.17","","-5.50","","3.09","-9.67","-6.58","","",""
"217","Loyola (IL)","MW Coll","","7","21","69.0","76.6","-7.61","","0.92","","-0.18","-6.51","-6.69","","",""
"218","Loyola Marymount","WCC","","9","19","66.8","72.3","-5.46","","-0.23","","-5.75","-1.00","-6.75","","",""
"219","Harvard","Ivy","","14","12","71.7","70.1","1.62","","-8.51","","-1.40","-5.49","-6.90","","",""
"220","Citadel","Southern (South)","","16","12","68.8","66.3","2.54","","-6.00","","-6.82","-0.09","-6.91","","",""
"221","Western Michigan","MAC (West)","","7","21","66.4","74.0","-7.57","","0.40","","-3.72","-3.45","-7.17","","",""
"222","Denver","Sun Belt (West)","","10","18","67.4","70.6","-3.21","","-1.30","","-4.82","-2.48","-7.30","","",""
"223","South Carolina State","MEAC","","19","13","65.4","65.1","0.28","","-7.80","","-8.89","1.37","-7.51","","",""
"224","Tennessee State","OVC","","10","19","79.9","82.6","-2.72","","-3.25","","5.40","-12.99","-7.59","","",""
"225","Radford","Big South","","19","10","72.8","71.8","0.97","","-7.78","","-0.28","-7.39","-7.67","","",""
"226","Furman","Southern (South)","","10","16","66.5","66.3","0.19","","-6.02","","-8.71","1.01","-7.70","","",""
"227","Mercer","A-Sun","","13","15","70.0","70.9","-0.86","","-5.53","","-5.22","-2.49","-7.71","","",""
"228","Sam Houston State","Southland","","16","13","76.7","73.0","3.72","","-9.23","","0.42","-8.58","-8.16","","",""
"229","Cal Poly","Big West","","9","19","80.0","81.2","-1.14","","-1.33","","5.75","-13.98","-8.24","","",""
"230","Morehead State","OVC","","12","16","70.6","74.0","-3.46","","-4.22","","-4.61","-3.65","-8.25","","",""
"231","Davidson","Southern (North)","","15","17","69.0","69.9","-0.94","","-3.65","","-5.46","-3.29","-8.76","","",""
"232","Central Connecticut State","NEC","","14","14","73.2","71.8","1.39","","-10.18","","-3.16","-5.63","-8.79","","",""
"233","Lafayette","Patriot","","12","16","75.4","75.4","-0.04","","-7.45","","1.77","-10.60","-8.83","","",""
"234","Alabama State","SWAC","","22","9","68.9","63.9","5.00","","-13.61","","-11.32","2.47","-8.86","","",""
"235","Brown","Ivy","","15","12","72.9","75.0","-2.15","","-6.78","","0.88","-9.81","-8.93","","",""
"236","Buffalo","MAC (East)","","4","24","66.9","76.6","-9.71","","0.70","","-3.74","-5.28","-9.02","","",""
"237","Florida International","Sun Belt (East)","","8","21","59.6","67.1","-7.59","","-0.70","","-12.08","2.92","-9.16","","",""
"238","Mississippi Valley State","SWAC","","18","9","80.0","75.9","4.04","","-12.72","","1.45","-10.61","-9.16","","",""
"239","Texas-San Antonio","Southland","","14","15","73.9","75.2","-1.31","","-7.76","","-0.21","-9.12","-9.33","","",""
"240","Stony Brook","Ind","","17","11","70.2","67.3","2.93","","-6.81","","-6.11","-3.31","-9.42","","",""
"241","Central Florida","A-Sun","","8","23","70.4","74.3","-3.87","","-5.26","","-2.99","-6.47","-9.46","","",""
"242","Yale","Ivy","","10","17","64.6","68.3","-3.74","","-5.75","","-7.42","-2.07","-9.49","","",""
"243","Portland State","Big Sky","","9","18","70.7","77.5","-6.78","","-1.22","","-3.71","-5.79","-9.50","","",""
"244","Belmont","Ind","","13","15","76.2","78.6","-2.46","","-5.45","","0.40","-10.15","-9.75","","",""
"245","North Carolina-Asheville","Big South","","15","13","68.2","69.7","-1.46","","-7.67","","-5.28","-4.47","-9.75","","",""
"246","Tennessee-Martin","OVC","","10","18","72.2","74.1","-1.89","","-3.37","","-5.89","-4.00","-9.89","","",""
"247","Oral Roberts","Mid-Cont","","10","19","71.4","76.6","-5.17","","-2.63","","-1.31","-8.82","-10.13","","",""
"248","Lehigh","Patriot","","13","16","70.2","70.1","0.07","","-8.33","","-5.58","-4.72","-10.30","","",""
