"Rk","School","G","W","L","W.L.","SRS","SOS","W.1","L.1","W.2","L.2","W.3","L.3","Tm.","Opp.","X.","MP","FG","FGA","FG.","X3P","X3PA","X3P.","FT","FTA","FT.","ORB","TRB","AST","STL","BLK","TOV","PF"
"48","Clemson","28","15","13",".536","10.30","8.70","5","11","","","","","1794","","","","652","1424",".458","197","554",".356","293","421",".696","","775","400","212","47","",""
"49","Cleveland State","27","10","17",".370","-8.59","-2.51","3","11","","","","","1992","","","","734","1651",".445","98","294",".333","426","655",".650","","960","407","242","91","",""
"50","Coastal Carolina","26","6","20",".231","-14.88","-4.58","3","13","","","","","1857","","","","675","1647",".410","151","511",".295","356","528",".674","","836","359","188","59","",""
"51","Colgate","30","17","13",".567","-5.43","-4.96","11","3","","","","","2296","","","","828","1824",".454","192","537",".358","448","700",".640","","1106","390","193","188","",""
"52","College of Charleston","29","23","6",".793","2.99","-5.01","15","1","","","","","2075","","","","763","1714",".445","145","429",".338","404","616",".656","","1045","429","238","125","",""
"53","Colorado State","31","17","14",".548","3.39","3.96","7","11","","","","","2321","","","","777","1743",".446","180","540",".333","587","806",".728","","1062","444","198","124","",""
"54","Colorado","28","15","13",".536","8.51","7.44","5","9","","","","","2227","","","","808","1767",".457","166","483",".344","445","679",".655","","960","472","285","139","",""
"55","Columbia","26","4","22",".154","-22.44","-8.12","1","13","","","","","1591","","","","561","1378",".407","125","363",".344","344","533",".645","","827","320","147","87","",""
"56","Connecticut","33","28","5",".848","18.99","7.41","16","2","","","","","2837","","","","1027","2176",".472","227","588",".386","556","746",".745","","1234","632","284","116","",""
"57","Coppin State","31","21","10",".677","-2.08","-8.35","15","1","","","","","2278","","","","779","1850",".421","244","691",".353","476","633",".752","","1060","388","248","123","",""
"58","Cornell","26","9","17",".346","-19.89","-8.73","4","10","","","","","1823","","","","657","1612",".408","165","470",".351","344","542",".635","","896","334","190","85","",""
"59","Creighton","26","7","19",".269","-6.82","3.06","4","14","","","","","1588","","","","567","1496",".379","175","512",".342","279","499",".559","","925","343","136","73","",""
"60","Dartmouth","26","13","13",".500","-11.02","-8.94","10","4","","","","","1793","","","","648","1465",".442","151","393",".384","346","500",".692","","881","417","179","148","",""
"61","Davidson","27","14","13",".519","-5.08","-4.13","7","7","","","","","2004","","","","710","1559",".455","125","391",".320","459","635",".723","","906","412","222","76","",""
"62","Dayton","27","7","20",".259","-6.56","4.29","0","12","","","","","1800","","","","645","1591",".405","140","437",".320","370","612",".605","","913","338","132","51","",""
"63","Delaware State","28","7","21",".250","-20.22","-12.30","3","13","","","","","1938","","","","726","1709",".425","101","361",".280","385","624",".617","","972","355","197","67","",""
"64","Delaware","27","12","15",".444","-4.04","-3.48","7","9","","","","","2047","","","","704","1516",".464","164","462",".355","475","644",".738","","944","410","157","53","",""
"65","DePaul","28","17","11",".607","14.05","6.05","6","6","","","","","2218","","","","781","1628",".480","190","496",".383","466","652",".715","","958","485","215","51","",""
"66","Detroit Mercy","28","13","15",".464","-0.64","0.98","9","5","","","","","1944","","","","677","1543",".439","198","548",".361","392","577",".679","","965","365","134","69","",""
"67","Drake","27","12","15",".444","-1.15","3.08","9","9","","","","","1967","","","","689","1678",".411","193","603",".320","396","581",".682","","849","338","284","107","",""
"68","Drexel","30","22","8",".733","5.68","-3.69","12","4","","","","","2262","","","","772","1737",".444","198","549",".361","520","744",".699","","1102","464","169","84","",""
"69","Duke","31","13","18",".419","15.95","11.89","2","14","","","","","2410","","","","886","1864",".475","225","590",".381","413","616",".670","","1039","476","177","136","",""
"70","Duquesne","28","10","18",".357","0.79","5.82","5","11","","","","","1908","","","","680","1673",".406","160","503",".318","388","603",".643","","866","322","229","73","",""
"71","East Carolina","29","18","11",".621","-1.96","-5.00","7","7","","","","","2132","","","","778","1663",".468","164","451",".364","412","612",".673","","1005","457","190","72","",""
"72","East Tennessee State","28","14","14",".500","-5.98","-4.02","9","5","","","","","2217","","","","810","1771",".457","210","550",".382","387","610",".634","","950","413","253","100","",""
"73","Eastern Illinois","29","16","13",".552","-9.12","-9.66","10","8","","","","","2142","","","","748","1649",".454","195","520",".375","451","690",".654","","956","426","212","94","",""
"74","Eastern Kentucky","28","9","19",".321","-10.82","-6.11","6","10","","","","","2009","","","","727","1678",".433","162","452",".358","393","588",".668","","906","305","169","41","",""
"75","Eastern Michigan","30","20","10",".667","5.16","1.98","12","6","","","","","2239","","","","780","1786",".437","168","508",".331","511","764",".669","","1147","367","200","112","",""
"76","Eastern Washington","26","6","20",".231","-7.81","0.71","2","12","","","","","1763","","","","636","1470",".433","81","241",".336","410","574",".714","","820","336","197","54","",""
"77","Evansville","27","18","9",".667","13.41","-0.26","11","7","","","","","2078","","","","723","1457",".496","181","424",".427","451","641",".704","","907","475","145","72","",""
"78","Fairfield","28","13","15",".464","-3.35","-3.38","6","8","","","","","1921","","","","693","1465",".473","170","462",".368","365","540",".676","","808","418","158","81","",""
"79","Fairleigh Dickinson","28","16","12",".571","-9.32","-8.46","11","7","","","","","2058","","","","694","1611",".431","134","416",".322","536","800",".670","","986","303","181","79","",""
"80","Florida A&M","27","5","22",".185","-24.54","-8.54","2","14","","","","","1943","","","","699","1724",".405","128","448",".286","417","638",".654","","905","311","156","106","",""
"81","Florida Atlantic","27","9","18",".333","-15.06","-2.70","0","0","","","","","1702","","","","628","1544",".407","108","311",".347","338","532",".635","","886","293","182","104","",""
"82","Florida International","30","11","19",".367","-10.51","-5.31","4","12","","","","","2018","","","","734","1715",".428","127","380",".334","423","652",".649","","912","399","239","60","",""
"83","Florida State","27","12","15",".444","13.01","12.50","5","11","","","","","2027","","","","745","1679",".444","211","588",".359","326","486",".671","","977","386","186","167","",""
"84","Florida","30","17","13",".567","15.34","11.31","8","8","","","","","2178","","","","761","1682",".452","133","370",".359","523","731",".715","","1046","415","206","95","",""
"85","Fordham","28","11","17",".393","-10.71","-7.40","6","8","","","","","1842","","","","655","1492",".439","84","244",".344","448","666",".673","","874","364","204","74","",""
"86","Fresno State","28","13","15",".464","2.48","3.74","7","11","","","","","2000","","","","711","1554",".458","214","569",".376","364","537",".678","","836","426","224","96","",""
"87","Furman","27","10","17",".370","-8.57","-5.03","6","8","","","","","1820","","","","675","1560",".433","173","528",".328","297","450",".660","","917","368","173","79","",""
"88","George Mason","27","7","20",".259","-12.96","-1.81","2","12","","","","","2499","","","","957","2190",".437","173","566",".306","412","618",".667","","1080","442","266","83","",""
"89","George Washington","32","18","14",".563","6.79","6.82","10","6","","","","","2407","","","","849","1881",".451","156","499",".313","553","824",".671","","1101","481","196","152","",""
"90","Georgetown","31","21","10",".677","11.34","6.41","11","7","","","","","2340","","","","828","1899",".436","142","495",".287","542","834",".650","","1107","375","327","168","",""
"91","Georgia Southern","28","8","20",".286","-15.30","-3.96","3","11","","","","","1892","","","","711","1691",".420","170","496",".343","300","448",".670","","891","361","220","49","",""
"92","Georgia State","28","11","17",".393","-12.81","-7.21","6","10","","","","","2037","","","","753","1754",".429","83","289",".287","448","682",".657","","985","346","208","86","",""
"93","Georgia Tech","30","18","12",".600","14.91","9.04","8","8","","","","","2400","","","","883","1879",".470","195","517",".377","439","610",".720","","973","531","252","115","",""
"94","Georgia","28","18","10",".643","14.21","5.96","9","7","","","","","2175","","","","796","1719",".463","149","443",".336","434","672",".646","","1034","455","236","161","",""
"95","Gonzaga","30","21","9",".700","8.57","-0.22","7","7","","","","","2296","","","","763","1575",".484","232","573",".405","538","765",".703","","958","394","153","95","",""
"96","Grambling","28","11","17",".393","-19.69","-10.86","5","9","","","","","2250","","","","827","1874",".441","182","534",".341","414","684",".605","","1051","465","221","71","",""
"97","Green Bay","30","22","8",".733","4.78","-1.36","11","4","","","","","1951","","","","679","1420",".478","188","451",".417","405","551",".735","","807","500","197","58","",""
"98","Hartford","27","11","16",".407","-5.78","-2.67","7","9","","","","","1893","","","","706","1676",".421","99","304",".326","382","580",".659","","929","393","257","89","",""
"99","Harvard","26","6","20",".231","-14.50","-9.10","4","10","","","","","1738","","","","654","1582",".413","134","432",".310","296","459",".645","","840","341","261","38","",""
"100","Hawaii","29","16","13",".552","8.19","6.98","8","10","","","","","2033","","","","734","1634",".449","160","439",".364","405","612",".662","","903","434","196","106","",""
"101","Hofstra","28","10","18",".357","-8.47","-4.54","5","11","","","","","1976","","","","680","1606",".423","168","514",".327","448","661",".678","","819","369","206","52","",""
"102","Holy Cross","27","15","12",".556","-8.10","-9.84","9","5","","","","","2091","","","","723","1668",".433","190","555",".342","455","686",".663","","873","375","270","144","",""
"103","Houston","28","9","19",".321","-5.80","2.50","5","9","","","","","2146","","","","757","1754",".432","164","518",".317","468","692",".676","","1024","404","215","121","",""
"104","Howard","27","9","18",".333","-18.36","-10.95","8","8","","","","","1907","","","","687","1723",".399","135","440",".307","398","593",".671","","876","305","176","83","",""
"105","Idaho State","28","18","10",".643","4.57","0.20","7","7","","","","","2248","","","","764","1636",".467","133","388",".343","587","838",".700","","937","435","240","85","",""
"106","Idaho","27","12","15",".444","-1.12","4.30","6","8","","","","","1851","","","","669","1485",".451","151","439",".344","362","559",".648","","843","359","161","37","",""
"107","Illinois-Chicago","27","18","9",".667","1.65","-3.19","11","4","","","","","2248","","","","798","1847",".432","229","640",".358","423","584",".724","","991","458","252","96","",""
"108","Illinois State","33","20","13",".606","4.03","3.35","13","5","","","","","2511","","","","874","1868",".468","190","522",".364","573","797",".719","","1072","574","182","71","",""
"109","Illinois","31","19","12",".613","11.95","7.68","10","8","","","","","2265","","","","823","1842",".447","167","458",".365","452","694",".651","","1086","397","174","53","",""
"110","Indiana State","26","7","19",".269","-4.85","0.83","3","15","","","","","1880","","","","660","1513",".436","131","423",".310","429","639",".671","","897","393","196","82","",""
"111","Indiana","31","19","12",".613","14.85","9.05","11","7","","","","","2345","","","","870","1796",".484","107","297",".360","498","748",".666","","1071","487","184","146","",""
"112","Iona","27","10","17",".370","-6.59","-4.93","6","8","","","","","2035","","","","754","1635",".461","131","379",".346","396","585",".677","","919","425","180","97","",""
"113","Iowa State","34","23","11",".676","16.57","9.70","6","8","","","","","2607","","","","911","1900",".479","175","453",".386","610","806",".757","","1118","613","218","110","",""
"114","Iowa","33","21","12",".636","16.02","6.86","9","9","","","","","2757","","","","935","2034",".460","274","743",".369","613","865",".709","","1135","555","365","95","",""
"115","Jackson State","31","12","19",".387","-9.14","-5.81","7","7","","","","","2390","","","","918","2045",".449","158","496",".319","396","663",".597","","1234","492","277","133","",""
"116","Jacksonville","27","18","9",".667","-0.31","-2.77","12","6","","","","","2062","","","","749","1669",".449","143","400",".358","421","678",".621","","1002","380","237","108","",""
"117","James Madison","29","16","13",".552","-0.34","-3.62","9","5","","","","","2276","","","","804","1669",".482","193","500",".386","475","661",".719","","989","351","132","157","",""
"118","Kansas State","27","12","15",".444","4.14","9.66","3","11","","","","","1857","","","","678","1691",".401","138","448",".308","363","573",".634","","954","322","228","65","",""
"119","Kansas","31","25","6",".806","22.16","10.02","11","3","","","","","2573","","","","915","1925",".475","206","589",".350","537","809",".664","","1254","529","185","181","",""
"120","Kent State","27","8","19",".296","-6.81","1.01","5","13","","","","","1757","","","","625","1556",".402","132","381",".346","375","533",".704","","798","365","170","72","",""
"121","Kentucky","33","28","5",".848","28.28","9.65","14","2","","","","","2884","","","","1016","2211",".460","276","736",".375","576","801",".719","","1245","647","347","176","",""
"122","La Salle","27","13","14",".481","-0.21","0.09","7","7","","","","","1994","","","","699","1694",".413","236","752",".314","360","539",".668","","824","330","217","41","",""
"123","Lafayette","27","2","25",".074","-27.88","-7.03","0","14","","","","","1833","","","","669","1728",".387","126","439",".287","369","562",".657","","879","273","188","50","",""
"124","Lamar","27","11","16",".407","-11.26","-3.86","6","12","","","","","1775","","","","637","1597",".399","107","379",".282","394","637",".619","","922","316","199","38","",""
"125","Lehigh","27","11","16",".407","-13.13","-8.86","5","9","","","","","2030","","","","709","1621",".437","103","308",".334","509","763",".667","","916","344","175","84","",""
"126","Liberty","28","12","16",".429","-7.71","-4.21","7","9","","","","","1872","","","","662","1564",".423","165","501",".329","383","567",".675","","947","416","201","148","",""
"127","Long Beach State","30","20","10",".667","4.84","3.64","13","5","","","","","2173","","","","799","1689",".473","146","482",".303","429","684",".627","","959","506","246","91","",""
"128","Long Island University","28","11","17",".393","-18.03","-8.62","8","10","","","","","2248","","","","818","1993",".410","153","485",".315","459","726",".632","","962","327","294","97","",""
"129","Louisiana-Lafayette","29","7","22",".241","-8.10","-1.47","4","14","","","","","1987","","","","735","1827",".402","143","506",".283","374","610",".613","","1054","408","286","140","",""
"130","Louisiana-Monroe","32","14","18",".438","-5.38","-3.22","11","7","","","","","2406","","","","891","2019",".441","219","639",".343","405","586",".691","","1053","396","269","96","",""
"131","Louisiana State","27","12","15",".444","5.97","7.46","6","10","","","","","2151","","","","791","1770",".447","185","541",".342","384","572",".671","","982","479","241","120","",""
"132","Louisiana Tech","27","14","13",".519","-5.05","-5.24","9","9","","","","","1735","","","","608","1353",".449","88","289",".304","431","667",".646","","810","290","234","31","",""
"133","Louisville","33","19","14",".576","11.60","7.82","7","5","","","","","2521","","","","928","1976",".470","229","627",".365","436","651",".670","","1041","517","335","189","",""
"134","Loyola (IL)","27","5","22",".185","-12.05","-1.70","2","13","","","","","1803","","","","641","1541",".416","119","379",".314","402","597",".673","","816","369","216","93","",""
"135","Loyola Marymount","28","13","15",".464","-1.09","0.51","4","10","","","","","2056","","","","739","1609",".459","124","405",".306","454","705",".644","","984","402","195","106","",""
"136","Loyola (MD)","27","9","18",".333","-9.63","-2.08","5","9","","","","","1852","","","","629","1560",".403","136","416",".327","458","657",".697","","852","336","210","56","",""
"137","Maine","27","11","16",".407","-9.45","-4.30","6","10","","","","","1860","","","","667","1642",".406","118","402",".294","408","667",".612","","956","317","218","90","",""
"138","Manhattan","31","26","5",".839","9.32","-3.71","12","2","","","","","2333","","","","840","1737",".484","152","412",".369","501","756",".663","","1086","488","264","122","",""
"139","Marist","28","17","11",".607","-5.10","-8.95","12","6","","","","","2135","","","","749","1563",".479","178","486",".366","459","637",".721","","923","415","169","135","",""
"140","Marquette","33","21","12",".636","11.96","5.78","7","5","","","","","2339","","","","796","1943",".410","246","703",".350","501","791",".633","","1215","498","218","169","",""
"141","Marshall","27","18","9",".667","-0.73","-6.00","10","4","","","","","2279","","","","772","1728",".447","253","693",".365","482","650",".742","","880","420","303","110","",""
"142","Maryland-Baltimore County","27","13","14",".481","-9.19","-6.23","10","6","","","","","1788","","","","633","1538",".412","158","490",".322","364","559",".651","","914","396","207","150","",""
"143","Maryland-Eastern Shore","27","13","14",".481","-15.96","-12.46","9","7","","","","","1895","","","","703","1581",".445","116","326",".356","373","553",".675","","854","313","188","94","",""
"144","Maryland","34","26","8",".765","22.88","10.36","12","4","","","","","2946","","","","1035","2080",".498","179","508",".352","697","987",".706","","1280","641","302","168","",""
"145","Massachusetts","34","29","5",".853","23.15","8.03","13","3","","","","","2749","","","","1000","2164",".462","180","527",".342","569","863",".659","","1382","580","265","273","",""
"146","McNeese State","27","11","16",".407","-10.27","-7.02","7","11","","","","","2095","","","","739","1637",".451","195","543",".359","422","659",".640","","801","494","289","57","",""
"147","Memphis","34","24","10",".706","14.37","5.78","9","3","","","","","2701","","","","1003","2159",".465","191","535",".357","504","788",".640","","1321","616","301","218","",""
"148","Mercer","29","15","14",".517","-6.84","-5.69","8","8","","","","","2262","","","","812","1799",".451","159","488",".326","479","730",".656","","1078","316","192","160","",""
"149","Miami (FL)","28","15","13",".536","2.09","4.12","9","9","","","","","1831","","","","653","1627",".401","155","486",".319","370","568",".651","","951","377","218","123","",""
"150","Miami (OH)","30","23","7",".767","10.06","0.82","16","2","","","","","2119","","","","749","1652",".453","176","504",".349","445","660",".674","","970","395","251","88","",""
"151","Michigan State","28","22","6",".786","17.60","7.88","14","4","","","","","2194","","","","829","1664",".498","158","387",".408","378","562",".673","","990","462","180","46","",""
"152","Michigan","31","17","14",".548","9.77","8.90","11","7","","","","","2188","","","","828","1863",".444","114","414",".275","418","647",".646","","1079","382","235","130","",""
"153","Middle Tennessee","27","12","15",".444","-13.62","-6.71","5","11","","","","","1934","","","","719","1684",".427","93","279",".333","403","612",".658","","980","374","236","70","",""
"154","Milwaukee","27","3","24",".111","-16.97","-3.66","2","13","","","","","1824","","","","613","1620",".378","154","492",".313","444","624",".712","","818","269","212","38","",""
"155","Minnesota","32","19","13",".594","13.88","6.27","10","8","","","","","2360","","","","841","1946",".432","202","601",".336","476","691",".689","","1170","516","242","84","",""
"156","Mississippi State","30","22","8",".733","17.33","8.53","12","4","","","","","2201","","","","766","1721",".445","240","643",".373","429","618",".694","","1111","469","202","141","",""
"157","Mississippi Valley State","28","17","11",".607","-11.00","-11.59","10","4","","","","","2251","","","","842","1993",".422","148","479",".309","419","674",".622","","1217","360","222","107","",""
"158","Mississippi","27","8","19",".296","2.17","5.65","3","13","","","","","1878","","","","683","1629",".419","117","417",".281","395","628",".629","","892","412","183","76","",""
"159","Missouri-Kansas City","26","7","19",".269","-11.21","-6.21","7","11","","","","","1823","","","","611","1436",".425","120","396",".303","481","675",".713","","807","278","217","60","",""
"160","Missouri State","27","16","11",".593","4.60","0.16","9","9","","","","","1827","","","","641","1511",".424","152","441",".345","393","583",".674","","866","381","191","76","",""
"161","Missouri","29","20","9",".690","11.97","8.35","8","6","","","","","2233","","","","756","1679",".450","180","464",".388","541","778",".695","","1088","368","141","106","",""
"162","Monmouth","27","13","14",".481","-5.77","-8.22","11","7","","","","","1910","","","","667","1461",".457","143","364",".393","433","593",".730","","776","387","236","81","",""
"163","Montana State","29","21","8",".724","11.82","0.98","8","6","","","","","2443","","","","930","1832",".508","173","457",".379","410","619",".662","","983","606","277","109","",""
"164","Montana","30","21","9",".700","7.36","3.20","11","3","","","","","2337","","","","763","1666",".458","179","474",".378","632","868",".728","","1040","462","286","91","",""
"165","Morehead State","27","15","12",".556","-5.73","-5.33","10","6","","","","","2053","","","","697","1604",".435","232","661",".351","427","572",".747","","888","412","177","92","",""
"166","Morgan State","27","5","22",".185","-23.22","-8.55","5","11","","","","","1841","","","","687","1573",".437","147","446",".330","320","517",".619","","754","353","236","56","",""
"167","Mount St. Mary's","30","17","13",".567","-6.95","-6.74","12","6","","","","","2323","","","","840","1887",".445","172","526",".327","471","678",".695","","1048","441","246","99","",""
"168","Murray State","30","21","9",".700","-2.43","-9.10","11","5","","","","","2608","","","","925","1959",".472","205","565",".363","553","719",".769","","1042","409","351","130","",""
"169","Navy","29","20","9",".690","-3.72","-10.83","10","4","","","","","349","","","","345","347",".994","343","344",".997","342","342","1.000","","345","342","343","342","",""
"170","Nebraska","32","18","14",".563","11.21","6.80","4","10","","","","","2510","","","","907","1947",".466","173","504",".343","523","766",".683","","1115","572","299","151","",""
"171","Nevada-Las Vegas","28","12","16",".429","0.72","2.57","7","11","","","","","2147","","","","747","1619",".461","202","555",".364","451","652",".692","","891","393","180","73","",""
"172","Nevada","29","18","11",".621","5.54","2.85","12","6","","","","","2235","","","","809","1729",".468","158","436",".362","459","682",".673","","967","450","268","88","",""
"173","New Hampshire","28","19","9",".679","-2.18","-3.86","11","5","","","","","2256","","","","807","1706",".473","187","510",".367","455","654",".696","","960","454","202","76","",""
"174","New Mexico State","35","25","10",".714","10.29","3.56","13","5","","","","","2997","","","","1078","2289",".471","225","661",".340","616","988",".623","","1277","592","368","141","",""
"175","New Mexico","30","15","15",".500","6.43","5.25","9","9","","","","","2259","","","","799","1684",".474","199","579",".344","462","714",".647","","899","437","213","117","",""
"176","New Orleans","31","20","11",".645","0.81","-2.49","13","5","","","","","2219","","","","798","1868",".427","167","522",".320","456","709",".643","","1143","407","249","135","",""
"177","Niagara","30","5","25",".167","-13.32","-1.01","2","12","","","","","2043","","","","728","1693",".430","159","506",".314","428","690",".620","","948","386","219","47","",""
"178","Nicholls State","30","24","6",".800","3.32","-5.18","17","1","","","","","2709","","","","998","2087",".478","164","495",".331","549","786",".698","","1051","590","376","92","",""
"179","North Carolina-Asheville","27","11","16",".407","-8.94","-4.86","7","9","","","","","1848","","","","657","1463",".449","147","456",".322","387","564",".686","","796","400","282","57","",""
"180","North Carolina A&T","30","15","15",".500","-14.04","-9.45","10","6","","","","","2047","","","","712","1679",".424","197","576",".342","426","629",".677","","842","335","246","66","",""
