"Rk","School","G","W","L","W.L.","SRS","SOS","W.1","L.1","W.2","L.2","W.3","L.3","Tm.","Opp.","X.","MP","FG","FGA","FG.","X3P","X3PA","X3P.","FT","FTA","FT.","ORB","TRB","AST","STL","BLK","TOV","PF"
"27","Boston University","31","14","17",".452","-6.69","-4.91","9","7","7","6","6","10","1954","2009","","","675","1675",".403","232","699",".332","372","548",".679","","1005","408","219","77","436","623"
"28","Bowling Green State","30","13","17",".433","-5.09","-0.63","7","9","8","5","4","10","1904","2038","","","696","1584",".439","149","471",".316","363","554",".655","","1027","376","166","151","452","550"
"29","Bradley","38","21","17",".553","6.23","4.25","9","9","13","6","7","9","2805","2724","","","941","2132",".441","346","925",".374","577","776",".744","","1267","603","297","93","534","743"
"30","Brigham Young","35","27","8",".771","11.82","1.33","14","2","16","0","8","5","2580","2213","","","906","1970",".460","285","764",".373","483","737",".655","","1351","587","207","135","492","618"
"31","Brown","29","19","10",".655","-0.65","-4.65","11","3","9","3","10","7","1997","1881","","","646","1360",".475","227","556",".408","478","641",".746","","850","412","202","70","378","451"
"32","Bucknell","31","12","19",".387","-6.88","-3.88","6","8","7","6","4","12","1925","2023","","","662","1559",".425","212","620",".342","389","574",".678","","997","396","194","86","502","622"
"33","Buffalo","30","10","20",".333","-3.90","0.61","3","13","7","6","1","12","2146","2251","","","782","1895",".413","171","536",".319","411","601",".684","","1153","404","240","87","503","685"
"34","Butler","34","30","4",".882","13.00","2.64","16","2","14","1","11","2","2339","1985","","","776","1729",".449","319","839",".380","468","635",".737","","1016","445","221","83","352","588"
"35","Cal Poly","30","12","18",".400","-9.48","-2.08","7","9","7","5","4","11","1896","2071","","","671","1665",".403","184","634",".290","370","564",".656","","996","336","216","94","403","512"
"36","Cal State Fullerton","33","24","9",".727","5.64","-3.06","12","4","11","3","9","5","2700","2398","","","974","2060",".473","285","741",".385","467","665",".702","","1182","505","296","51","445","629"
"37","Cal State Northridge","30","20","10",".667","1.23","-2.81","12","4","10","3","9","5","2340","2132","","","853","1844",".463","226","614",".368","408","591",".690","","1113","456","274","96","479","674"
"38","UC-Davis","31","9","22",".290","-15.02","-2.68","2","14","8","7","1","15","1962","2215","","","668","1510",".442","225","636",".354","401","515",".779","","819","404","188","79","477","530"
"39","UC-Irvine","34","18","16",".529","-1.20","-2.41","9","7","12","2","3","10","2311","2237","","","818","1792",".456","232","626",".371","443","595",".745","","1005","416","246","72","438","607"
"40","UC-Riverside","30","9","21",".300","-10.73","-2.02","4","12","8","5","0","15","1803","2029","","","635","1500",".423","125","406",".308","408","593",".688","","971","331","216","56","484","561"
"41","UC-Santa Barbara","32","23","9",".719","1.17","-3.16","12","4","11","3","10","5","2232","2063","","","770","1704",".452","242","590",".410","450","598",".753","","963","468","276","73","460","636"
"42","University of California","33","17","16",".515","9.36","8.45","6","12","11","8","5","7","2521","2478","","","884","1901",".465","220","613",".359","533","687",".776","","1180","493","136","81","446","590"
"43","Campbell","30","10","20",".333","-11.91","-6.62","5","11","7","8","3","12","2144","2237","","","718","1691",".425","196","565",".347","512","732",".699","","1100","456","225","85","502","610"
"44","Canisius","31","6","25",".194","-14.30","-3.14","2","16","5","8","0","15","1923","2269","","","688","1729",".398","234","698",".335","313","482",".649","","1079","365","179","130","504","620"
"45","Centenary (LA)","31","10","21",".323","-10.86","-1.71","4","14","6","6","3","14","2164","2395","","","745","1712",".435","212","562",".377","462","644",".717","","954","404","235","88","479","669"
"46","Central Connecticut State","30","14","16",".467","-5.31","-6.68","10","8","8","6","6","10","2095","2054","","","768","1688",".455","211","597",".353","348","493",".706","","1051","449","163","92","438","425"
"47","Central Florida","31","16","15",".516","5.61","3.16","9","7","12","4","3","8","2269","2139","","","788","1746",".451","231","636",".363","462","650",".711","","1083","469","237","109","433","621"
"48","Central Michigan","31","14","17",".452","-3.22","0.19","8","8","8","3","5","12","2208","2244","","","769","1760",".437","222","646",".344","448","662",".677","","1030","317","248","90","491","759"
"49","Charleston Southern","30","10","20",".333","-15.23","-4.63","4","10","9","6","1","14","2225","2307","","","807","1869",".432","277","748",".370","334","497",".672","","1119","421","181","67","443","575"
"50","Charlotte","34","20","14",".588","6.54","4.34","9","7","13","3","4","8","2366","2291","","","776","1936",".401","270","786",".344","544","808",".673","","1223","436","271","118","488","690"
"51","Chattanooga","31","18","13",".581","-1.22","-1.12","13","7","13","3","4","7","2344","2260","","","795","1733",".459","239","692",".345","515","790",".652","","1231","451","200","76","542","553"
"52","Chicago State","28","11","17",".393","-10.63","1.47","","","5","4","4","13","2050","2221","","","743","1671",".445","220","614",".358","344","505",".681","","973","398","205","120","454","543"
"53","Cincinnati","32","13","19",".406","4.86","8.51","8","10","10","7","3","11","2067","2168","","","735","1783",".412","208","635",".328","389","585",".665","","1169","407","169","73","445","658"
"54","Citadel","30","6","24",".200","-16.99","-1.14","1","19","6","10","0","12","1903","2228","","","691","1680",".411","283","740",".382","238","349",".682","","869","356","179","37","372","487"
"55","Clemson","34","24","10",".706","18.05","9.08","10","6","14","2","7","5","2693","2372","","","1000","2191",".456","271","728",".372","422","677",".623","","1305","535","334","185","505","664"
"56","Cleveland State","34","21","13",".618","3.38","1.69","12","6","12","3","6","9","2281","2161","","","813","1853",".439","152","503",".302","503","717",".702","","1180","416","254","116","477","679"
"57","Coastal Carolina","28","13","15",".464","-11.52","-5.44","6","8","11","3","2","12","1936","2004","","","693","1580",".439","239","651",".367","311","460",".676","","961","423","169","60","366","453"
"58","Colgate","32","18","14",".563","-5.63","-5.06","7","7","9","5","8","9","2095","2076","","","734","1659",".442","189","495",".382","438","629",".696","","1087","364","210","122","519","562"
"59","College of Charleston","33","16","17",".485","-2.22","-2.31","9","11","9","4","4","10","2391","2388","","","882","1924",".458","262","735",".356","365","525",".695","","1175","415","192","127","463","497"
"60","Colorado State","32","7","25",".219","-7.09","2.80","0","16","3","10","0","14","2051","2318","","","748","1720",".435","196","577",".340","359","499",".719","","1021","385","137","101","434","597"
"61","Colorado","32","12","20",".375","4.05","6.76","3","13","6","9","3","10","1997","2061","","","716","1587",".451","190","554",".343","375","548",".684","","952","425","201","137","428","559"
"62","Columbia","29","14","15",".483","-8.45","-5.79","7","7","7","6","6","9","1846","1859","","","634","1502",".422","205","618",".332","373","515",".724","","950","392","135","47","401","599"
"63","Connecticut","33","24","9",".727","15.54","6.76","13","5","16","1","7","4","2556","2266","","","868","1880",".462","168","465",".361","652","905",".720","","1383","488","189","285","451","506"
"64","Coppin State","37","16","21",".432","-14.51","-6.20","7","9","5","5","4","14","2212","2443","","","775","1940",".399","147","466",".315","515","721",".714","","1158","347","261","78","539","693"
"65","Cornell","28","22","6",".786","0.76","-4.74","14","0","12","1","10","4","2136","1917","","","758","1562",".485","228","558",".409","392","515",".761","","939","427","170","88","381","510"
"66","Creighton","33","22","11",".667","8.06","4.45","10","8","16","2","5","8","2360","2177","","","822","1840",".447","274","748",".366","442","615",".719","","1144","473","245","116","469","612"
"67","Dartmouth","28","10","18",".357","-14.56","-7.19","3","11","6","6","3","12","1769","1933","","","682","1597",".427","123","381",".323","282","422",".668","","912","348","206","96","399","537"
"68","Davidson","36","29","7",".806","13.93","1.66","20","0","12","1","11","3","2803","2274","","","1032","2199",".469","328","901",".364","411","573",".717","","1302","615","290","114","426","654"
"69","Dayton","34","23","11",".676","7.98","4.06","8","8","15","3","7","7","2317","2184","","","820","1749",".469","203","542",".375","474","740",".641","","1174","394","167","88","445","612"
"70","Delaware State","30","14","16",".467","-11.51","-6.88","10","6","7","3","6","10","1769","1853","","","642","1519",".423","200","581",".344","285","399",".714","","814","340","153","52","338","471"
"71","Delaware","31","14","17",".452","-5.82","-2.43","9","9","7","5","6","11","1956","2061","","","661","1633",".405","183","582",".314","451","657",".686","","967","369","207","93","431","579"
"72","Denver","30","11","19",".367","-6.14","-2.22","7","11","9","3","0","16","1698","1811","","","568","1229",".462","189","543",".348","373","489",".763","","719","378","190","102","441","533"
"73","DePaul","30","11","19",".367","4.31","8.73","6","12","7","8","3","9","2177","2273","","","791","1827",".433","231","645",".358","364","562",".648","","1038","416","221","85","361","458"
"74","Detroit Mercy","30","7","23",".233","-6.38","1.00","3","15","6","10","1","13","1765","1962","","","642","1536",".418","215","568",".379","266","397",".670","","875","343","185","73","379","550"
"75","Drake","33","28","5",".848","14.08","4.15","15","3","14","1","10","3","2440","2050","","","816","1829",".446","310","840",".369","498","656",".759","","1128","485","252","85","390","492"
"76","Drexel","32","12","20",".375","-7.63","-1.85","5","13","9","9","3","10","1904","2064","","","674","1659",".406","165","528",".313","391","622",".629","","1063","412","223","104","504","598"
"77","Duke","34","28","6",".824","21.52","9.28","13","3","15","1","6","2","2830","2361","","","964","2084",".463","308","816",".377","594","852",".697","","1255","497","295","133","462","654"
"78","Duquesne","30","17","13",".567","8.96","1.85","7","9","11","4","5","8","2470","2223","","","856","1863",".459","215","680",".316","543","737",".737","","1147","542","282","220","487","599"
"79","East Carolina","30","11","19",".367","-4.28","2.84","5","11","9","10","1","8","2049","2182","","","678","1631",".416","232","604",".384","461","664",".694","","983","427","200","117","430","603"
"80","East Tennessee State","32","19","13",".594","-4.24","-1.89","11","5","11","2","7","9","2514","2470","","","888","1951",".455","230","642",".358","508","705",".721","","1191","419","285","101","524","671"
"81","Eastern Illinois","29","7","22",".241","-14.72","-7.97","6","14","5","8","2","13","1833","2000","","","660","1503",".439","155","421",".368","358","486",".737","","941","394","141","60","414","548"
"82","Eastern Kentucky","30","14","16",".467","-9.70","-6.34","10","10","9","7","5","9","1890","1933","","","674","1530",".441","258","716",".360","284","395",".719","","817","432","215","70","388","475"
"83","Eastern Michigan","31","14","17",".452","-3.18","-1.82","8","8","10","4","3","11","2054","2096","","","666","1580",".422","257","715",".359","465","638",".729","","1017","396","184","72","461","583"
"84","Eastern Washington","30","11","19",".367","-7.38","-2.06","6","10","8","5","3","12","1897","2012","","","652","1604",".406","223","656",".340","370","516",".717","","914","344","202","51","409","558"
"85","Elon","33","14","19",".424","-4.71","-1.91","9","11","8","6","3","12","2074","2156","","","773","1810",".427","181","573",".316","347","508",".683","","1091","387","219","86","444","625"
"86","Evansville","30","9","21",".300","-4.62","2.07","3","15","7","8","2","12","1785","1966","","","623","1487",".419","153","396",".386","386","561",".688","","893","364","138","30","416","590"
"87","Fairfield","30","14","16",".467","-5.67","-2.51","11","7","7","6","7","9","1972","2067","","","674","1557",".433","206","537",".384","418","600",".697","","986","424","198","97","420","548"
"88","Fairleigh Dickinson","28","8","20",".286","-13.27","-5.12","4","14","4","8","4","10","1961","2189","","","659","1573",".419","226","636",".355","417","585",".713","","916","327","139","83","394","455"
"89","Florida A&M","32","15","17",".469","-15.45","-7.18","9","7","9","3","5","10","2065","2248","","","741","1801",".411","227","655",".347","356","569",".626","","1053","401","216","64","490","556"
"90","Florida Atlantic","33","15","18",".455","-5.64","-2.38","8","10","11","4","3","11","2365","2446","","","778","1711",".455","194","519",".374","615","913",".674","","1146","415","197","74","535","698"
"91","Florida International","29","9","20",".310","-7.09","0.22","6","12","8","9","1","11","1855","2025","","","662","1499",".442","130","390",".333","401","609",".658","","993","362","177","111","536","615"
"92","Florida State","34","19","15",".559","10.40","7.31","7","9","13","5","4","6","2451","2346","","","844","1905",".443","234","665",".352","529","684",".773","","1151","375","290","130","519","641"
"93","Florida","36","24","12",".667","12.34","4.98","8","8","18","4","4","6","2791","2433","","","1029","2108",".488","272","749",".363","461","658",".701","","1297","629","223","111","453","583"
"94","Fordham","29","12","17",".414","-0.16","4.32","6","10","7","7","4","9","1880","1947","","","650","1538",".423","198","613",".323","382","571",".669","","925","382","183","102","381","523"
"95","Fresno State","32","13","19",".406","-2.99","-0.91","5","11","11","6","2","12","2200","2218","","","778","1871",".416","265","775",".342","379","545",".695","","1079","396","190","104","379","508"
"96","Furman","30","7","23",".233","-12.73","-2.39","6","14","5","6","1","13","1837","2142","","","640","1591",".402","225","678",".332","332","468",".709","","938","360","173","63","433","496"
"97","Gardner-Webb","32","16","16",".500","-4.01","-3.66","9","7","9","3","5","10","2465","2415","","","865","1956",".442","269","750",".359","466","706",".660","","1214","542","242","91","495","734"
"98","George Mason","34","23","11",".676","6.07","-0.75","12","6","13","1","5","7","2356","2124","","","827","1778",".465","205","591",".347","497","707",".703","","1170","445","189","108","406","525"
"99","George Washington","26","9","17",".346","-1.70","3.15","5","11","8","4","1","12","1649","1775","","","588","1425",".413","169","516",".328","304","443",".686","","928","321","166","87","389","485"
"100","Georgetown","34","28","6",".824","18.73","7.23","15","3","16","0","8","4","2367","1976","","","855","1744",".490","269","701",".384","388","593",".654","","1190","527","236","163","458","600"
"101","Georgia Southern","32","20","12",".625","-0.07","-2.17","13","7","11","2","6","8","2400","2286","","","883","1961",".450","190","543",".350","444","671",".662","","1207","493","290","130","462","636"
"102","Georgia State","30","9","21",".300","-7.60","-2.97","5","13","6","8","3","12","1847","1987","","","670","1586",".422","178","481",".370","329","512",".643","","984","315","207","68","450","563"
"103","Georgia Tech","32","15","17",".469","10.77","9.57","7","9","6","7","6","8","2482","2432","","","883","1873",".471","214","575",".372","502","716",".701","","1086","480","265","112","490","721"
"104","Georgia","34","17","17",".500","7.24","7.03","4","12","11","5","2","8","2314","2290","","","840","1956",".429","204","619",".330","430","633",".679","","1295","396","228","116","505","612"
"105","Gonzaga","33","25","8",".758","14.81","2.15","13","1","13","1","7","3","2524","2106","","","892","1838",".485","220","586",".375","520","730",".712","","1235","479","253","153","473","584"
"106","Grambling","26","7","19",".269","-23.49","-12.41","7","11","4","7","3","11","1733","2004","","","637","1525",".418","142","437",".325","317","500",".634","","1009","327","115","76","457","540"
"107","Green Bay","30","15","15",".500","-0.04","1.53","9","9","11","3","3","12","2071","2100","","","742","1613",".460","164","447",".367","423","573",".738","","986","353","173","95","405","577"
"108","Hampton","30","18","12",".600","-5.57","-8.03","11","5","11","2","5","9","1955","1879","","","664","1630",".407","174","553",".315","453","754",".601","","1128","332","255","120","510","584"
"109","Hartford","34","18","16",".529","-8.75","-5.28","10","6","10","3","4","13","2407","2525","","","812","1811",".448","312","819",".381","471","696",".677","","1048","491","250","91","507","657"
"110","Harvard","30","8","22",".267","-10.76","-4.86","3","11","7","6","0","15","2056","2233","","","725","1625",".446","165","520",".317","441","601",".734","","975","397","217","92","472","522"
"111","Hawaii","30","11","19",".367","-5.32","-2.42","7","9","9","9","2","9","2111","2198","","","750","1703",".440","170","512",".332","441","595",".741","","914","450","183","94","420","613"
"112","High Point","31","17","14",".548","-5.10","-6.41","8","6","13","1","3","11","2201","1944","","","810","1717",".472","242","655",".369","339","463",".732","","1086","518","184","118","420","530"
"113","Hofstra","30","12","18",".400","-5.93","-3.00","8","10","8","5","4","10","1989","2077","","","725","1664",".436","148","444",".333","391","582",".672","","1110","306","187","168","491","582"
"114","Holy Cross","29","15","14",".517","-2.67","-3.60","5","9","8","6","7","8","1781","1754","","","613","1406",".436","140","432",".324","415","569",".729","","972","392","214","114","461","563"
"115","Houston","34","24","10",".706","8.40","-0.16","11","5","17","2","5","6","2681","2390","","","877","2138",".410","375","1039",".361","552","717",".770","","1255","427","289","130","372","636"
"116","Howard","32","6","26",".188","-22.46","-7.73","3","13","5","5","1","16","1817","2268","","","658","1594",".413","148","520",".285","353","574",".615","","1063","309","137","140","586","539"
"117","Idaho State","31","12","19",".387","-12.00","-2.14","8","8","8","5","4","13","1856","2130","","","666","1541",".432","140","450",".311","384","550",".698","","964","360","163","92","445","565"
"118","Idaho","29","8","21",".276","-10.75","-1.04","5","11","6","7","2","14","1879","2077","","","683","1609",".424","210","577",".364","303","501",".605","","934","356","184","80","459","605"
"119","Illinois-Chicago","33","18","15",".545","3.04","0.64","9","9","12","2","5","10","2246","2143","","","796","1804",".441","237","606",".391","417","579",".720","","1135","437","211","155","433","514"
"120","Illinois State","35","25","10",".714","8.64","3.44","13","5","16","2","7","5","2286","2076","","","824","1818",".453","255","686",".372","383","606",".632","","1154","518","247","115","445","647"
"121","Illinois","35","16","19",".457","10.98","8.46","5","13","7","8","4","8","2227","2139","","","809","1860",".435","196","614",".319","413","679",".608","","1266","482","171","94","478","645"
"122","Indiana State","31","15","16",".484","1.48","4.11","8","10","12","2","2","13","2019","2065","","","683","1649",".414","214","649",".330","439","588",".747","","981","380","205","100","398","575"
"123","Indiana","33","25","8",".758","15.78","6.08","14","4","17","2","7","3","2476","2156","","","839","1814",".463","221","633",".349","577","760",".759","","1247","436","233","125","449","575"
"124","Iona","32","12","20",".375","-6.71","-3.27","8","10","7","5","5","12","2099","2209","","","753","1739",".433","183","581",".315","410","591",".694","","1114","432","248","108","559","683"
"125","Iowa State","32","14","18",".438","3.97","7.97","4","12","12","6","1","10","2048","2100","","","721","1733",".416","190","607",".313","416","578",".720","","1113","401","167","124","421","516"
"126","Iowa","32","13","19",".406","2.77","5.23","6","12","10","8","3","8","1794","1857","","","616","1455",".423","222","640",".347","340","524",".649","","1039","393","140","101","504","534"
"127","IPFW","31","13","18",".419","-5.25","0.96","9","9","10","3","2","14","2135","2171","","","740","1620",".457","204","551",".370","451","615",".733","","938","417","176","113","424","561"
"128","IUPUI","33","26","7",".788","5.13","-2.41","15","3","15","0","8","5","2510","2132","","","883","1754",".503","246","582",".423","498","642",".776","","1040","479","256","85","398","561"
"129","Jackson State","34","14","20",".412","-16.14","-10.78","10","8","7","5","4","11","2340","2522","","","808","1961",".412","170","536",".317","554","821",".675","","1212","410","251","108","559","670"
"130","Jacksonville State","29","7","22",".241","-15.34","-8.59","5","15","6","9","1","12","2098","2251","","","752","1710",".440","261","682",".383","333","555",".600","","965","492","217","106","422","585"
"131","Jacksonville","31","18","13",".581","-8.09","-3.61","12","4","9","2","7","11","2248","2260","","","763","1738",".439","169","540",".313","553","752",".735","","1112","403","239","98","521","612"
"132","James Madison","30","13","17",".433","-5.13","-4.09","5","13","9","5","3","11","2188","2219","","","765","1665",".459","169","471",".359","489","678",".721","","998","392","236","65","501","627"
"133","Kansas State","33","21","12",".636","15.79","7.79","10","6","14","2","3","5","2574","2274","","","916","2067",".443","210","662",".317","532","774",".687","","1362","511","249","113","501","666"
"134","Kansas","40","37","3",".925","26.90","8.20","13","3","19","0","8","3","3221","2460","","","1176","2314",".508","271","683",".397","598","852",".702","","1547","721","356","235","529","706"
"135","Kent State","35","28","7",".800","7.47","0.41","13","3","16","0","8","5","2412","2165","","","839","1809",".464","202","551",".367","532","745",".714","","1166","485","300","134","516","653"
"136","Kentucky","31","18","13",".581","9.19","7.09","12","4","14","4","4","6","2124","2034","","","735","1566",".469","182","493",".369","472","644",".733","","1038","395","206","149","490","586"
"137","La Salle","32","15","17",".469","-0.19","2.08","8","8","5","7","9","7","2424","2439","","","840","1886",".445","255","648",".394","489","702",".697","","1186","466","219","95","520","610"
"138","Lafayette","30","15","15",".500","-4.57","-4.68","6","8","8","5","7","9","2247","2219","","","733","1660",".442","299","754",".397","482","695",".694","","998","444","237","93","506","633"
"139","Lamar","30","19","11",".633","-2.41","-4.10","13","3","14","2","5","8","2445","2206","","","871","1857",".469","253","663",".382","450","673",".669","","1052","512","266","78","458","578"
"140","Lehigh","29","14","15",".483","-7.74","-5.82","7","7","11","4","3","11","1850","1895","","","643","1548",".415","141","401",".352","423","577",".733","","972","367","164","97","388","546"
"141","Liberty","32","16","16",".500","-6.10","-5.96","7","7","13","2","3","12","2222","2133","","","777","1667",".466","288","772",".373","380","518",".734","","1024","513","174","49","437","568"
"142","Lipscomb","31","15","16",".484","-4.97","-4.88","9","7","9","3","5","10","2216","2175","","","765","1750",".437","214","620",".345","472","722",".654","","1169","423","204","85","471","611"
"143","Long Beach State","31","6","25",".194","-12.89","-2.92","3","13","5","8","1","15","1944","2242","","","665","1558",".427","206","587",".351","408","549",".743","","953","422","163","71","504","526"
"144","Long Island University","30","15","15",".500","-6.02","-6.72","7","11","9","5","5","10","2172","2151","","","738","1828",".404","208","643",".323","488","717",".681","","1184","324","190","82","398","533"
"145","Longwood","31","9","22",".290","-18.73","-4.92","","","7","5","2","15","2120","2394","","","743","1855",".401","258","702",".368","376","558",".674","","1091","470","247","70","509","598"
"146","Louisiana-Lafayette","30","15","15",".500","-3.67","-2.10","11","7","8","6","6","8","1951","1975","","","672","1618",".415","204","610",".334","403","627",".643","","979","317","215","109","438","601"
"147","Louisiana-Monroe","31","10","21",".323","-8.28","-0.39","4","14","5","7","4","14","2108","2243","","","697","1647",".423","251","721",".348","463","645",".718","","997","346","205","77","482","568"
"148","Louisiana State","31","13","18",".419","4.99","5.66","6","10","9","6","3","9","2131","2145","","","772","1800",".429","201","624",".322","386","521",".741","","1108","362","186","196","428","520"
"149","Louisiana Tech","30","6","24",".200","-15.42","-4.35","3","13","5","9","0","12","1824","2155","","","636","1616",".394","173","518",".334","379","514",".737","","840","255","191","64","387","540"
"150","Louisville","36","27","9",".750","19.00","8.00","14","4","15","2","8","3","2611","2215","","","932","2011",".463","272","778",".350","475","734",".647","","1338","542","289","178","491","659"
"151","Loyola (IL)","31","12","19",".387","-4.14","0.55","6","12","8","6","4","12","1900","1976","","","678","1672",".406","142","511",".278","402","562",".715","","1008","315","183","87","384","560"
"152","Loyola Marymount","31","5","26",".161","-16.94","-0.05","2","12","2","11","2","13","1918","2435","","","668","1682",".397","182","569",".320","400","624",".641","","990","397","177","71","569","641"
"153","Loyola (MD)","33","19","14",".576","-2.85","-3.20","12","6","11","2","6","12","2365","2336","","","779","1808",".431","266","720",".369","541","704",".768","","1183","466","194","103","490","701"
"154","Maine","30","7","23",".233","-16.25","-4.89","3","13","3","10","4","10","1912","2157","","","665","1608",".414","160","483",".331","422","623",".677","","1075","357","206","88","563","566"
"155","Manhattan","31","12","19",".387","-7.98","-4.61","5","13","6","8","5","11","2147","2206","","","747","1751",".427","202","572",".353","451","680",".663","","1033","346","240","97","437","630"
"156","Marist","32","18","14",".563","-0.68","-1.83","11","7","10","2","6","7","2237","2200","","","787","1757",".448","256","673",".380","407","629",".647","","1143","380","164","89","448","579"
"157","Marquette","35","25","10",".714","18.62","8.09","11","7","15","2","5","5","2658","2269","","","929","2082",".446","246","697",".353","554","785",".706","","1287","515","325","132","451","733"
"158","Marshall","30","16","14",".533","2.17","2.17","8","8","13","4","3","8","2018","1971","","","684","1610",".425","171","541",".316","479","704",".680","","1029","373","205","81","399","553"
"159","Maryland-Baltimore County","33","24","9",".727","0.06","-4.53","13","3","13","1","9","7","2450","2258","","","869","1928",".451","248","637",".389","464","640",".725","","1126","500","209","114","318","537"
"160","Maryland-Eastern Shore","32","4","28",".125","-23.75","-7.82","2","14","4","7","0","18","1878","2394","","","655","1840",".356","139","523",".266","429","695",".617","","1125","267","235","83","490","621"
"161","Maryland","34","19","15",".559","9.74","7.28","8","8","13","6","6","5","2483","2373","","","895","1939",".462","182","539",".338","511","727",".703","","1293","562","225","224","573","591"
"162","Massachusetts","36","25","11",".694","9.60","3.77","10","6","13","3","8","6","2934","2724","","","1006","2281",".441","331","929",".356","591","880",".672","","1386","566","269","264","484","724"
"163","McNeese State","29","13","16",".448","-9.43","-3.59","7","9","8","4","5","11","1875","1931","","","675","1611",".419","155","464",".334","370","539",".686","","1139","357","191","180","518","536"
