"Rk","School","G","W","L","W.L.","SRS","SOS","W.1","L.1","W.2","L.2","W.3","L.3","Tm.","Opp.","X.","MP","FG","FGA","FG.","X3P","X3PA","X3P.","FT","FTA","FT.","ORB","TRB","AST","STL","BLK","TOV","PF"
"20","Ball State","31","14","17",".452","-5.50","-3.02","7","9","10","6","3","10","1795","1852","","","646","1572",".411","134","395",".339","369","604",".611","","1071","333","158","63","406","572"
"21","Baylor","39","24","15",".615","12.54","7.93","5","11","14","5","4","7","2965","2732","","","1024","2191",".467","320","876",".365","597","838",".712","","1332","484","282","146","501","717"
"22","Belmont","33","20","13",".606","0.39","-1.37","14","6","12","3","8","9","2528","2334","","","869","1961",".443","336","950",".354","454","664",".684","","1186","549","261","84","479","638"
"23","Bethune-Cookman","33","17","16",".515","-12.41","-9.76","9","7","8","4","7","10","1926","1941","","","685","1725",".397","136","489",".278","420","665",".632","","1163","307","222","92","474","643"
"24","Binghamton","32","23","9",".719","-3.27","-5.62","13","3","12","2","9","6","2239","2156","","","778","1764",".441","192","575",".334","491","733",".670","","1101","383","227","134","431","652"
"25","Boise State","32","19","13",".594","-0.95","0.54","9","7","13","3","6","9","2329","2315","","","875","1849",".473","200","584",".342","379","544",".697","","1097","510","200","117","476","576"
"26","Boston College","34","22","12",".647","10.36","7.23","9","7","15","4","5","5","2528","2397","","","885","2000",".443","217","649",".334","541","733",".738","","1259","503","208","147","457","614"
"27","Boston University","30","17","13",".567","-2.61","-4.91","11","5","9","6","8","6","2058","1989","","","698","1646",".424","267","740",".361","395","578",".683","","1039","380","202","97","408","513"
"28","Bowling Green State","33","19","14",".576","0.09","-1.75","11","5","10","4","6","9","2126","2020","","","775","1796",".432","206","583",".353","370","548",".675","","1186","415","221","120","427","569"
"29","Bradley","36","21","15",".583","2.48","1.95","10","8","14","4","5","9","2415","2387","","","806","1833",".440","216","658",".328","587","816",".719","","1160","453","282","125","521","648"
"30","Brigham Young","33","25","8",".758","15.12","4.15","12","4","14","2","9","3","2544","2150","","","909","1879",".484","238","624",".381","488","669",".729","","1196","537","241","119","375","607"
"31","Brown","28","9","19",".321","-12.39","-5.02","3","11","8","5","1","14","1712","1898","","","599","1406",".426","163","514",".317","351","533",".659","","914","373","129","84","403","425"
"32","Bucknell","30","7","23",".233","-11.59","-4.12","4","10","6","8","1","15","1928","2152","","","679","1767",".384","212","618",".343","358","528",".678","","1124","338","145","75","425","601"
"33","Buffalo","33","21","12",".636","1.44","-0.90","11","5","9","4","7","7","2155","2078","","","778","1864",".417","174","506",".344","425","659",".645","","1215","406","215","91","466","608"
"34","Butler","32","26","6",".813","10.07","2.07","15","3","15","2","11","3","2168","1854","","","705","1609",".438","257","731",".352","501","692",".724","","1094","417","193","102","400","568"
"35","Cal Poly","28","7","21",".250","-8.32","-1.32","3","13","3","12","3","8","1822","1964","","","645","1591",".405","189","560",".338","343","487",".704","","929","300","165","80","327","429"
"36","Cal State Fullerton","32","15","17",".469","-4.20","-1.26","7","9","7","6","7","7","2345","2356","","","824","1890",".436","259","753",".344","438","614",".713","","1074","421","212","115","422","592"
"37","Cal State Northridge","31","17","14",".548","2.65","-0.14","11","5","10","2","5","11","2282","2178","","","821","1808",".454","215","609",".353","425","611",".696","","1150","430","276","83","549","683"
"38","UC-Davis","32","13","19",".406","-4.13","-3.40","7","9","5","8","6","9","2338","2372","","","793","1720",".461","244","674",".362","508","652",".779","","1009","498","196","70","456","618"
"39","UC-Irvine","31","12","19",".387","-5.80","-1.80","8","8","6","7","5","10","2028","2134","","","708","1658",".427","215","534",".403","397","524",".758","","937","389","153","56","358","567"
"40","UC-Riverside","30","17","13",".567","-5.22","-3.76","8","8","11","2","6","10","1806","1818","","","653","1540",".424","175","464",".377","325","476",".683","","991","364","202","50","407","517"
"41","UC-Santa Barbara","31","16","15",".516","-1.74","-1.10","8","8","10","4","3","10","2030","2021","","","712","1595",".446","163","488",".334","443","638",".694","","1015","393","216","79","485","589"
"42","University of California","33","22","11",".667","13.30","7.21","11","7","16","2","6","6","2472","2271","","","892","1848",".483","210","492",".427","478","633",".755","","1113","509","159","66","399","560"
"43","Campbell","30","14","16",".467","-7.97","-3.42","11","9","10","4","4","10","2164","2153","","","744","1722",".432","178","502",".355","498","701",".710","","1104","472","250","76","497","624"
"44","Canisius","31","11","20",".355","-6.46","-1.68","4","14","5","8","5","12","1949","2097","","","714","1747",".409","156","544",".287","365","593",".616","","1170","375","160","141","509","638"
"45","Centenary (LA)","31","8","23",".258","-8.46","-1.56","6","12","4","5","2","15","1993","2207","","","694","1722",".403","232","673",".345","373","549",".679","","924","372","276","82","425","680"
"46","Central Connecticut State","30","13","17",".433","-10.35","-6.76","8","10","8","5","5","12","1943","2043","","","719","1606",".448","125","396",".316","380","528",".720","","970","390","184","82","429","440"
"47","Central Florida","31","17","14",".548","1.73","1.26","7","9","13","3","3","8","2222","2166","","","784","1756",".446","222","638",".348","432","578",".747","","1072","478","213","88","445","612"
"48","Central Michigan","31","12","19",".387","-7.06","-4.15","7","9","8","6","3","11","1928","2018","","","680","1628",".418","180","536",".336","388","615",".631","","981","306","244","79","447","696"
"49","Charleston Southern","29","9","20",".310","-14.07","-5.46","4","14","7","9","2","10","2000","2091","","","752","1721",".437","195","583",".334","301","476",".632","","1100","388","177","92","396","516"
"50","Charlotte","31","11","20",".355","0.79","2.47","5","11","9","6","2","11","2130","2182","","","752","1832",".410","216","707",".306","410","601",".682","","1095","422","200","103","406","578"
"51","Chattanooga","35","18","17",".514","-6.25","-3.13","11","9","13","3","5","10","2657","2687","","","877","2002",".438","289","821",".352","614","935",".657","","1374","477","218","79","551","648"
"52","Chicago State","32","19","13",".594","-5.97","-4.51","","","11","3","6","9","2693","2577","","","956","2077",".460","253","730",".347","528","773",".683","","1220","507","321","123","486","668"
"53","Cincinnati","32","18","14",".563","7.83","6.77","8","10","14","5","4","7","2187","2123","","","792","1869",".424","233","702",".332","370","563",".657","","1205","466","183","103","436","588"
"54","Citadel","33","20","13",".606","-4.48","-5.98","15","5","10","5","9","6","2206","2134","","","780","1738",".449","213","627",".340","433","605",".716","","1099","376","172","56","419","564"
"55","Clemson","32","23","9",".719","15.56","6.59","9","7","13","3","7","5","2507","2177","","","912","1971",".463","256","684",".374","427","621",".688","","1189","478","298","187","456","575"
"56","Cleveland State","37","26","11",".703","6.97","2.12","12","6","13","2","8","8","2455","2203","","","882","2043",".432","180","578",".311","511","729",".701","","1267","512","320","118","454","680"
"57","Coastal Carolina","31","11","20",".355","-11.74","-6.98","5","13","8","6","2","13","2148","2193","","","786","1770",".444","220","656",".335","356","578",".616","","1140","455","207","95","500","525"
"58","Colgate","30","10","20",".333","-13.26","-6.12","5","9","4","7","6","13","1701","1895","","","590","1466",".402","148","467",".317","373","556",".671","","945","310","135","99","441","508"
"59","College of Charleston","36","27","9",".750","-1.33","-5.87","15","5","12","4","11","5","2781","2616","","","1014","2150",".472","300","785",".382","453","687",".659","","1281","486","243","149","452","581"
"60","Colorado State","31","9","22",".290","-1.16","3.88","4","12","6","9","2","11","2142","2300","","","737","1722",".428","193","542",".356","475","663",".716","","1022","339","180","74","425","601"
"61","Colorado","31","9","22",".290","-0.06","5.04","1","15","8","9","0","10","1951","2091","","","675","1486",".454","172","497",".346","429","587",".731","","855","356","185","50","436","574"
"62","Columbia","28","12","16",".429","-9.92","-6.46","7","7","9","6","3","9","1689","1740","","","602","1490",".404","138","435",".317","347","519",".669","","955","324","184","54","395","525"
"63","Connecticut","36","31","5",".861","22.17","8.57","15","3","14","2","9","1","2819","2313","","","996","2102",".474","165","484",".341","662","976",".678","","1559","567","209","280","458","471"
"64","Coppin State","32","13","19",".406","-9.56","-4.59","9","7","7","2","4","14","2043","2161","","","729","1767",".413","185","534",".346","400","555",".721","","993","307","252","45","404","529"
"65","Cornell","31","21","10",".677","2.71","-4.01","11","3","14","0","5","8","2281","2007","","","821","1736",".473","241","587",".411","398","545",".730","","1105","482","203","121","398","556"
"66","Creighton","35","27","8",".771","8.69","0.92","14","4","16","3","8","4","2565","2293","","","857","1929",".444","276","727",".380","575","768",".749","","1140","493","287","138","428","658"
"67","Dartmouth","28","9","19",".321","-13.28","-6.03","7","7","6","9","3","9","1750","1897","","","642","1560",".412","146","427",".342","320","486",".658","","920","272","185","122","389","559"
"68","Davidson","35","27","8",".771","8.26","-3.33","18","2","12","3","11","3","2724","2306","","","957","2194",".436","305","859",".355","505","722",".699","","1357","492","285","113","439","715"
"69","Dayton","35","27","8",".771","7.16","1.76","11","5","18","0","5","5","2339","2150","","","831","1972",".421","190","579",".328","487","752",".648","","1328","485","227","124","476","672"
"70","Delaware State","32","8","24",".250","-14.53","-4.78","6","10","5","6","3","14","1847","2098","","","683","1615",".423","185","546",".339","296","454",".652","","979","314","165","123","489","516"
"71","Delaware","32","13","19",".406","-4.83","-2.64","6","12","8","7","3","11","2174","2244","","","735","1778",".413","231","696",".332","473","673",".703","","1089","419","180","92","416","583"
"72","Denver","31","15","16",".484","-4.58","-4.97","9","9","12","3","2","12","1884","1872","","","642","1339",".479","243","645",".377","357","484",".738","","739","422","160","63","406","645"
"73","DePaul","33","9","24",".273","-1.21","6.88","0","18","6","10","1","11","2123","2390","","","780","1920",".406","188","635",".296","375","609",".616","","1144","373","223","102","414","501"
"74","Detroit Mercy","30","7","23",".233","-8.08","0.65","2","16","4","8","3","15","1694","1937","","","610","1464",".417","96","348",".276","378","585",".646","","931","310","196","89","504","622"
"75","Drake","33","17","16",".515","1.32","1.41","7","11","12","7","4","7","2128","2063","","","687","1649",".417","266","765",".348","488","648",".753","","1079","382","208","73","421","515"
"76","Drexel","29","15","14",".517","-0.80","-1.28","10","8","8","5","7","8","1788","1774","","","609","1635",".372","142","484",".293","428","637",".672","","1159","323","142","111","367","578"
"77","Duke","37","30","7",".811","20.10","9.07","11","5","16","1","6","5","2867","2439","","","971","2186",".444","267","766",".349","658","904",".728","","1348","492","311","146","454","671"
"78","Duquesne","34","21","13",".618","6.04","2.48","9","7","10","5","8","7","2683","2541","","","935","1987",".471","296","825",".359","517","743",".696","","1135","564","257","116","465","594"
"79","East Carolina","30","13","17",".433","-3.00","1.26","5","11","10","6","3","10","2176","2214","","","736","1666",".442","261","689",".379","443","605",".732","","1018","441","169","88","367","506"
"80","East Tennessee State","34","23","11",".676","3.21","-1.87","14","6","11","2","9","6","2657","2383","","","944","2044",".462","195","590",".331","574","810",".709","","1290","429","287","131","477","622"
"81","Eastern Illinois","30","12","18",".400","-9.18","-5.47","8","10","9","5","3","13","1936","1982","","","706","1599",".442","154","428",".360","370","515",".718","","1024","386","149","57","387","527"
"82","Eastern Kentucky","31","18","13",".581","-2.82","-5.45","10","8","12","2","5","11","2247","2061","","","798","1707",".467","320","798",".401","331","478",".692","","922","490","240","58","338","498"
"83","Eastern Michigan","32","8","24",".250","-11.69","-1.79","6","10","5","9","3","12","1834","2040","","","666","1656",".402","154","507",".304","348","574",".606","","1102","366","194","114","503","539"
"84","Eastern Washington","30","12","18",".400","-7.13","-1.81","6","10","9","5","3","13","1905","2055","","","689","1647",".418","165","509",".324","362","524",".691","","964","352","174","64","380","575"
"85","Elon","31","11","20",".355","-11.97","-4.62","7","13","8","6","2","14","2041","2197","","","747","1712",".436","185","532",".348","362","561",".645","","1008","424","223","104","434","564"
"86","Evansville","31","17","14",".548","1.87","2.29","8","10","15","4","2","9","2081","2038","","","733","1642",".446","99","311",".318","516","744",".694","","1041","456","183","41","408","619"
"87","Fairfield","32","17","15",".531","-2.29","-0.44","9","9","9","4","6","9","2093","2152","","","739","1756",".421","200","601",".333","415","632",".657","","1104","427","205","118","429","569"
"88","Fairleigh Dickinson","30","7","23",".233","-17.59","-5.18","6","12","4","9","3","14","1909","2282","","","675","1614",".418","123","438",".281","436","685",".636","","963","335","175","131","511","517"
"89","Florida A&M","31","10","21",".323","-17.22","-5.72","6","10","7","3","1","16","1899","2228","","","669","1724",".388","210","654",".321","351","564",".622","","961","333","215","66","432","591"
"90","Florida Atlantic","32","6","26",".188","-9.68","-2.10","2","16","5","7","0","18","2079","2319","","","736","1777",".414","173","532",".325","434","587",".739","","1069","391","143","104","392","594"
"91","Florida International","33","13","20",".394","-7.71","-1.52","7","11","10","7","3","12","2071","2240","","","721","1731",".417","193","553",".349","436","683",".638","","1134","395","177","95","498","628"
"92","Florida State","35","25","10",".714","11.37","7.91","10","6","13","3","8","5","2392","2271","","","820","1886",".435","216","631",".342","536","739",".725","","1253","423","284","202","548","657"
"93","Florida","36","25","11",".694","12.83","3.88","9","7","19","2","2","7","2774","2427","","","1018","2134",".477","294","802",".367","444","641",".693","","1234","605","294","97","434","576"
"94","Fordham","28","3","25",".107","-14.14","1.08","1","15","2","13","1","11","1718","2144","","","617","1626",".379","169","569",".297","315","503",".626","","851","303","174","80","350","546"
"95","Fresno State","34","13","21",".382","-4.11","0.96","3","13","9","8","3","10","2299","2372","","","803","1832",".438","244","701",".348","449","669",".671","","1137","482","223","161","491","569"
"96","Furman","30","6","24",".200","-16.07","-4.62","4","16","6","7","0","16","1830","2130","","","638","1581",".404","162","524",".309","392","565",".694","","928","340","161","88","428","600"
"97","Gardner-Webb","30","13","17",".433","-8.32","-5.04","9","9","7","5","6","12","2220","2244","","","789","1830",".431","238","676",".352","404","588",".687","","1143","491","222","78","445","598"
"98","George Mason","33","22","11",".667","3.78","-1.98","13","5","14","0","6","11","2189","1999","","","813","1813",".448","178","538",".331","385","598",".644","","1191","382","201","106","393","519"
"99","George Washington","28","10","18",".357","-2.08","0.31","4","12","7","5","3","10","1853","1920","","","651","1484",".439","163","450",".362","388","571",".680","","987","354","166","128","411","542"
"100","Georgetown","31","16","15",".516","14.39","8.97","7","11","11","5","3","8","2148","1980","","","742","1581",".469","191","575",".332","473","662",".715","","1015","425","245","122","450","550"
"101","Georgia Southern","30","8","22",".267","-13.50","-3.70","5","15","6","7","1","13","2114","2363","","","772","1776",".435","213","616",".346","357","539",".662","","1022","348","204","73","449","600"
"102","Georgia State","32","12","20",".375","-6.13","-1.83","8","10","6","8","4","11","1929","2036","","","715","1717",".416","178","565",".315","321","521",".616","","1048","368","220","77","401","564"
"103","Georgia Tech","31","12","19",".387","5.56","7.32","2","14","10","9","2","10","2208","2216","","","815","1868",".436","159","492",".323","419","665",".630","","1211","462","256","154","522","608"
"104","Georgia","32","12","20",".375","-1.81","5.50","3","13","10","8","1","9","2077","2237","","","759","1842",".412","204","597",".342","355","556",".638","","1203","417","233","122","556","535"
"105","Gonzaga","34","28","6",".824","17.95","3.55","14","0","11","2","9","1","2684","2142","","","967","1982",".488","251","643",".390","499","696",".717","","1276","512","246","174","386","551"
"106","Grambling","29","6","23",".207","-23.07","-10.10","4","14","4","8","1","14","1766","2084","","","644","1559",".413","168","520",".323","310","509",".609","","949","345","147","79","448","523"
"107","Green Bay","33","22","11",".667","5.63","0.73","13","5","13","2","7","7","2399","2196","","","796","1788",".445","268","653",".410","539","685",".787","","1068","462","231","83","417","626"
"108","Hampton","32","16","16",".500","-10.79","-7.58","8","8","6","6","7","8","1851","1902","","","632","1683",".376","164","602",".272","423","639",".662","","1125","349","269","124","530","553"
"109","Hartford","33","7","26",".212","-13.24","-2.93","2","14","4","8","1","16","1998","2316","","","695","1754",".396","258","832",".310","350","494",".709","","1001","425","216","54","460","683"
"110","Harvard","28","14","14",".500","-7.57","-6.05","6","8","7","6","7","8","1890","1888","","","645","1387",".465","173","472",".367","427","586",".729","","826","352","206","94","396","486"
"111","Hawaii","30","13","17",".433","-2.51","-1.34","5","11","11","9","2","7","1921","1956","","","659","1554",".424","106","374",".283","497","696",".714","","1040","388","172","114","477","564"
"112","High Point","30","9","21",".300","-13.10","-5.89","4","14","5","10","4","11","1931","2001","","","730","1720",".424","178","566",".314","293","469",".625","","1134","383","211","133","482","517"
"113","Hofstra","32","21","11",".656","-3.42","-2.90","11","7","10","3","8","6","2128","2126","","","729","1851",".394","180","573",".314","490","707",".693","","1306","363","210","168","486","677"
"114","Holy Cross","32","18","14",".563","-3.56","-5.91","11","3","12","4","6","10","2067","1992","","","742","1727",".430","147","468",".314","436","643",".678","","1151","450","271","102","509","632"
"115","Houston","33","21","12",".636","8.26","1.29","10","6","12","3","6","8","2501","2259","","","873","2064",".423","193","598",".323","562","753",".746","","1222","399","267","137","323","577"
"116","Howard","31","8","23",".258","-16.62","-6.58","6","10","8","5","0","14","1900","2186","","","660","1576",".419","169","532",".318","411","643",".639","","964","314","148","100","497","551"
"117","Idaho State","32","13","19",".406","-3.22","0.17","9","7","11","4","2","14","2089","2185","","","763","1654",".461","129","390",".331","434","631",".688","","1016","403","182","120","418","632"
"118","Idaho","33","17","16",".515","-0.56","-0.15","9","7","13","3","4","12","2176","2167","","","767","1673",".458","193","534",".361","449","685",".655","","1002","443","213","113","406","602"
"119","Illinois-Chicago","31","16","15",".516","0.98","0.02","7","11","8","6","8","8","2087","2035","","","724","1767",".410","199","545",".365","440","574",".767","","1156","390","191","103","403","515"
"120","Illinois State","34","24","10",".706","7.83","1.52","11","7","13","2","7","7","2414","2155","","","835","1887",".443","297","781",".380","447","646",".692","","1257","457","238","95","431","604"
"121","Illinois","34","24","10",".706","14.38","6.73","11","7","14","3","5","6","2204","1944","","","859","1865",".461","188","537",".350","298","419",".711","","1127","595","199","122","420","521"
"122","Indiana State","32","11","21",".344","-3.38","2.04","7","11","5","9","4","10","2019","2181","","","674","1640",".411","241","693",".348","430","590",".729","","1016","378","166","91","454","592"
"123","Indiana","31","6","25",".194","-2.03","8.98","1","17","5","10","0","11","1862","2190","","","659","1532",".430","167","498",".335","377","581",".649","","952","364","191","64","542","601"
"124","Iona","31","12","19",".387","-3.24","-2.37","7","11","5","6","5","10","1930","1957","","","637","1541",".413","174","524",".332","482","732",".658","","1026","378","205","91","486","616"
"125","Iowa State","32","15","17",".469","3.48","5.68","4","12","13","6","2","10","2078","2100","","","748","1732",".432","236","683",".346","346","491",".705","","1078","454","127","110","388","505"
"126","Iowa","32","15","17",".469","6.65","6.84","5","13","13","4","1","11","1927","1908","","","650","1469",".442","258","709",".364","369","496",".744","","928","375","152","68","401","537"
"127","IPFW","30","13","17",".433","-5.42","-0.64","8","10","8","5","5","11","1970","2055","","","681","1566",".435","195","477",".409","413","563",".734","","909","326","146","96","386","554"
"128","IUPUI","30","16","14",".533","-2.92","-2.51","9","9","8","5","7","6","1964","1899","","","733","1533",".478","147","436",".337","351","537",".654","","930","399","216","109","384","464"
"129","Jackson State","33","18","15",".545","-9.50","-8.22","15","3","9","0","6","14","2307","2328","","","806","1851",".435","135","503",".268","560","795",".704","","1203","452","240","91","520","640"
"130","Jacksonville State","28","11","17",".393","-8.20","-4.78","5","13","6","6","5","11","1962","1981","","","682","1575",".433","173","457",".379","425","651",".653","","977","423","184","64","389","516"
"131","Jacksonville","32","18","14",".563","1.62","-0.05","15","5","10","5","8","8","2363","2210","","","822","1841",".446","201","574",".350","518","749",".692","","1195","419","261","117","460","645"
"132","James Madison","36","21","15",".583","-1.14","-2.91","9","9","9","4","8","7","2540","2465","","","870","1948",".447","251","708",".355","549","725",".757","","1220","427","225","79","503","621"
"133","Kansas State","34","22","12",".647","12.18","5.24","9","7","16","3","5","6","2556","2266","","","887","2057",".431","223","637",".350","559","862",".648","","1333","481","242","103","472","711"
"134","Kansas","35","27","8",".771","18.02","7.90","14","2","18","0","6","4","2674","2290","","","945","1979",".478","217","585",".371","567","782",".725","","1371","555","239","155","508","664"
"135","Kent State","34","19","15",".559","0.66","-0.97","10","6","13","3","5","9","2343","2199","","","857","1953",".439","197","589",".334","432","665",".650","","1204","434","274","91","441","682"
"136","Kentucky","36","22","14",".611","12.69","4.82","8","8","13","6","5","7","2669","2386","","","933","1940",".481","202","572",".353","601","777",".773","","1330","567","238","238","610","634"
"137","La Salle","31","18","13",".581","3.45","1.12","9","7","11","6","6","4","2207","2135","","","779","1766",".441","168","501",".335","481","702",".685","","1186","403","210","114","444","528"
"138","Lafayette","30","8","22",".267","-14.08","-6.14","4","10","6","8","2","14","1959","2197","","","655","1628",".402","232","737",".315","417","557",".749","","980","396","189","72","505","587"
"139","Lamar","30","15","15",".500","-5.00","-1.04","6","10","9","5","5","9","2198","2156","","","760","1741",".437","161","517",".311","517","708",".730","","1105","428","215","124","410","581"
"140","Lehigh","29","15","14",".517","-8.31","-8.28","5","9","8","6","7","8","1854","1827","","","629","1632",".385","159","497",".320","437","635",".688","","1147","342","175","70","390","529"
"141","Liberty","35","23","12",".657","-5.39","-5.49","12","6","15","3","6","8","2644","2493","","","911","2003",".455","321","893",".359","501","706",".710","","1247","531","243","57","460","589"
"142","Lipscomb","31","17","14",".548","-2.58","-3.49","12","8","12","4","5","10","2368","2161","","","819","1734",".472","208","573",".363","522","777",".672","","1222","498","243","70","502","585"
"143","Long Beach State","30","15","15",".500","-1.57","-0.27","10","6","9","5","6","9","2138","2177","","","755","1671",".452","203","616",".330","425","629",".676","","1009","431","213","78","429","562"
"144","Long Island University","30","16","14",".533","-6.92","-8.63","12","6","12","3","4","11","2119","2058","","","701","1718",".408","192","566",".339","525","731",".718","","1174","339","185","62","396","545"
"145","Longwood","31","17","14",".548","-12.38","-6.51","","","13","2","3","11","2400","2349","","","864","2015",".429","246","736",".334","426","626",".681","","1077","502","310","84","452","679"
"146","Louisiana-Lafayette","30","10","20",".333","-6.30","-2.23","7","11","9","7","1","13","1999","2116","","","707","1701",".416","205","639",".321","380","562",".676","","986","292","180","131","419","599"
"147","Louisiana-Monroe","30","10","20",".333","-11.75","-3.20","6","12","8","6","2","14","1961","2155","","","658","1630",".404","179","526",".340","466","653",".714","","1023","305","181","86","459","586"
"148","Louisiana State","35","27","8",".771","11.87","3.27","13","3","19","2","6","3","2617","2316","","","937","2093",".448","213","572",".372","530","740",".716","","1365","529","267","212","425","609"
"149","Louisiana Tech","33","15","18",".455","-2.38","-1.98","6","10","8","4","5","12","2088","2083","","","720","1653",".436","182","491",".371","466","704",".662","","1105","346","181","108","504","583"
"150","Louisville","37","31","6",".838","20.87","8.41","16","2","16","2","8","1","2748","2287","","","1001","2189",".457","305","827",".369","441","687",".642","","1395","625","335","223","508","625"
"151","Loyola (IL)","32","14","18",".438","-5.51","-0.67","6","12","8","8","5","10","2026","2154","","","731","1795",".407","158","506",".312","406","598",".679","","1095","382","218","113","416","569"
"152","Loyola Marymount","31","3","28",".097","-14.79","1.80","2","12","3","10","0","15","1726","2214","","","588","1673",".351","150","531",".282","400","581",".688","","994","306","197","55","456","539"
"153","Loyola (MD)","32","12","20",".375","-5.65","-0.65","7","11","5","8","6","10","2147","2294","","","719","1843",".390","187","593",".315","522","673",".776","","1116","369","214","107","432","678"
"154","Maine","30","9","21",".300","-11.33","-4.40","4","12","5","8","3","11","1980","2085","","","689","1625",".424","186","554",".336","416","617",".674","","1039","384","216","95","439","516"
"155","Manhattan","30","16","14",".533","-4.09","-3.40","9","9","9","5","7","7","1931","1927","","","653","1635",".399","154","489",".315","471","728",".647","","1099","298","224","108","414","569"
"156","Marist","33","10","23",".303","-7.24","-1.85","4","14","7","7","2","14","2111","2289","","","739","1826",".405","241","669",".360","392","619",".633","","1166","355","188","88","513","673"
"157","Marquette","35","25","10",".714","15.06","7.87","12","6","16","2","7","4","2739","2432","","","914","2023",".452","243","701",".347","668","918",".728","","1247","526","275","100","408","623"
"158","Marshall","32","15","17",".469","0.14","2.73","7","9","13","3","2","9","2276","2255","","","775","1755",".442","195","615",".317","531","743",".715","","1043","419","199","68","418","615"
"159","Maryland-Baltimore County","32","15","17",".469","-8.74","-4.16","7","9","8","5","5","12","2102","2207","","","783","1796",".436","116","368",".315","420","595",".706","","1045","418","164","79","314","530"
"160","Maryland-Eastern Shore","30","7","23",".233","-22.60","-8.80","3","13","5","6","2","16","1757","2089","","","588","1579",".372","152","490",".310","429","694",".618","","1077","290","150","48","492","591"
"161","Maryland","35","21","14",".600","11.10","8.99","7","9","14","4","2","6","2512","2419","","","924","2179",".424","201","604",".333","463","611",".758","","1274","511","268","145","428","582"
"162","Massachusetts","30","12","18",".400","0.64","3.54","7","9","6","7","3","10","2146","2211","","","764","1767",".432","262","721",".363","356","511",".697","","1037","430","200","166","422","511"
