"Rk","School","G","W","L","W.L.","SRS","SOS","W.1","L.1","W.2","L.2","W.3","L.3","Tm.","Opp.","X.","MP","FG","FGA","FG.","X3P","X3PA","X3P.","FT","FTA","FT.","ORB","TRB","AST","STL","BLK","TOV","PF"
"13","Arkansas-Little Rock","29","14","15",".483","-4.67","-3.14","5","9","9","6","3","7","1861","1899","","","637","1541",".413","124","391",".317","463","678",".683","","1003","413","224","76","448","520"
"14","Arkansas-Pine Bluff","29","13","16",".448","-12.48","-10.81","8","10","5","5","6","10","1829","1851","","","666","1634",".408","146","458",".319","351","516",".680","","1036","329","225","128","472","557"
"15","Arkansas State","30","12","18",".400","-5.49","-1.45","7","7","8","5","2","12","2189","2259","","","789","1690",".467","172","481",".358","439","667",".658","","1045","406","198","78","461","556"
"16","Arkansas","32","22","10",".688","15.01","6.17","10","6","15","1","3","5","2359","2076","","","841","1837",".458","179","533",".336","498","720",".692","","1118","495","266","194","428","541"
"17","Army","27","5","22",".185","-19.89","-5.69","1","13","2","11","3","11","1491","1790","","","529","1321",".400","148","435",".340","285","415",".687","","807","297","153","44","425","539"
"18","Auburn","28","12","16",".429","4.92","7.06","4","12","11","5","1","10","1836","1896","","","654","1509",".433","194","545",".356","334","529",".631","","924","378","226","118","446","552"
"19","Austin Peay","31","17","14",".548","-5.68","-6.29","11","9","11","2","4","12","2228","2209","","","765","1680",".455","170","508",".335","528","707",".747","","1018","435","217","93","447","576"
"20","Ball State","28","10","18",".357","-3.53","-0.60","6","12","6","8","4","10","1779","1821","","","632","1483",".426","147","430",".342","368","556",".662","","926","328","207","100","397","629"
"21","Baylor","17","4","13",".235","2.30","11.65","4","12","4","4","0","8","1074","1233","","","367","923",".398","134","360",".372","206","298",".691","","542","186","105","72","259","340"
"22","Belmont","31","20","11",".645","-3.53","-6.72","15","5","10","2","7","8","2499","2356","","","897","1819",".493","261","692",".377","444","643",".691","","1099","518","240","110","503","612"
"23","Bethune-Cookman","30","15","15",".500","-13.66","-10.49","11","7","8","3","5","11","1962","2057","","","706","1675",".421","172","527",".326","378","614",".616","","998","369","276","60","458","585"
"24","Binghamton","29","16","13",".552","-4.73","-5.52","12","4","8","6","7","7","1812","1783","","","616","1612",".382","179","590",".303","401","541",".741","","977","293","203","49","345","564"
"25","Birmingham-Southern","28","19","9",".679","-5.81","-8.12","12","4","11","2","6","7","1922","1794","","","650","1408",".462","212","576",".368","410","601",".682","","928","364","177","50","349","508"
"26","Boise State","29","14","15",".483","0.83","1.09","6","10","10","5","3","9","2095","2049","","","744","1684",".442","230","629",".366","377","530",".711","","1037","413","166","60","445","530"
"27","Boston College","36","28","8",".778","13.79","6.10","11","5","14","2","9","3","2671","2383","","","949","1958",".485","211","585",".361","562","833",".675","","1277","639","222","161","472","586"
"28","Boston University","28","12","16",".429","-4.45","-3.77","9","7","6","5","5","9","1650","1669","","","593","1448",".410","150","449",".334","314","474",".662","","959","377","187","84","376","488"
"29","Bowling Green State","30","9","21",".300","-7.83","0.38","5","13","5","8","4","10","1978","2142","","","666","1531",".435","214","561",".381","432","600",".720","","848","411","200","49","496","720"
"30","Bradley","33","22","11",".667","11.78","5.38","11","7","13","1","5","8","2359","2148","","","848","1933",".439","185","551",".336","478","666",".718","","1241","533","294","151","497","614"
"31","Brigham Young","29","20","9",".690","7.19","3.19","12","4","14","1","4","7","2209","2078","","","782","1692",".462","202","521",".388","443","620",".715","","1024","462","197","108","425","582"
"32","Brown","27","10","17",".370","-11.37","-6.66","6","8","4","8","6","7","1613","1740","","","545","1317",".414","133","473",".281","390","591",".660","","867","338","190","80","434","464"
"33","Bucknell","32","27","5",".844","7.29","-2.29","14","0","14","1","11","3","2114","1785","","","726","1560",".465","196","503",".390","466","670",".696","","1032","457","279","55","474","561"
"34","Buffalo","32","19","13",".594","-0.10","-1.22","8","10","12","3","5","9","2317","2247","","","766","1748",".438","208","568",".366","577","768",".751","","1086","410","254","71","522","629"
"35","Butler","33","20","13",".606","6.22","0.44","11","5","12","1","5","10","2254","2032","","","784","1726",".454","300","787",".381","386","548",".704","","855","436","212","75","292","559"
"36","Cal Poly","29","10","19",".345","-6.00","-0.56","7","7","6","7","3","11","1907","2052","","","659","1575",".418","222","631",".352","367","529",".694","","1013","332","152","60","437","540"
"37","Cal State Fullerton","29","16","13",".552","-2.24","-3.07","5","9","7","5","7","6","2293","2183","","","840","1808",".465","221","575",".384","392","588",".667","","1124","433","207","65","437","548"
"38","Cal State Northridge","28","11","17",".393","-8.67","-1.46","4","10","6","6","4","9","1986","2072","","","668","1540",".434","156","444",".351","494","673",".734","","926","389","219","84","491","573"
"39","UC-Irvine","29","16","13",".552","2.45","-1.87","10","4","7","6","8","4","2068","1967","","","726","1529",".475","249","593",".420","367","495",".741","","971","440","146","79","400","470"
"40","UC-Riverside","28","5","23",".179","-13.83","-0.75","3","11","3","10","2","11","1885","2215","","","685","1725",".397","163","520",".313","352","511",".689","","1025","320","204","80","499","577"
"41","UC-Santa Barbara","29","15","14",".517","-2.07","-1.34","6","8","9","4","5","9","1930","1915","","","678","1536",".441","166","481",".345","408","576",".708","","966","359","176","93","388","505"
"42","University of California","31","20","11",".645","12.31","8.84","12","6","12","3","7","4","2128","2000","","","717","1598",".449","169","452",".374","525","716",".733","","1002","402","162","83","384","518"
"43","Campbell","28","10","18",".357","-12.28","-8.11","9","11","5","8","5","9","2319","2408","","","807","1837",".439","276","787",".351","429","671",".639","","1098","476","208","73","509","597"
"44","Canisius","29","9","20",".310","-6.04","-1.80","6","12","4","9","4","10","2050","2173","","","749","1653",".453","192","556",".345","360","497",".724","","951","394","214","84","394","500"
"45","Centenary (LA)","27","4","23",".148","-15.59","-3.78","2","14","3","10","1","13","1796","2092","","","641","1462",".438","167","463",".361","347","490",".708","","871","402","176","70","479","532"
"46","Central Connecticut State","29","18","11",".621","-2.14","-6.76","13","5","11","4","7","7","2102","1968","","","721","1624",".444","230","598",".385","430","596",".721","","995","428","191","68","372","448"
"47","Central Florida","29","14","15",".483","-2.25","-0.69","7","7","10","5","3","7","1836","1839","","","655","1509",".434","206","565",".365","320","498",".643","","999","420","186","108","455","554"
"48","Central Michigan","28","4","24",".143","-12.38","-1.01","1","17","3","10","1","14","1681","1941","","","587","1436",".409","147","486",".302","360","539",".668","","909","290","186","122","535","568"
"49","Charleston Southern","29","13","16",".448","-10.72","-6.60","7","9","7","6","6","9","2027","2059","","","709","1666",".426","210","607",".346","399","600",".665","","1000","376","210","87","402","591"
"50","Charlotte","32","19","13",".594","4.72","1.97","11","5","9","6","9","6","2234","2146","","","760","1898",".400","275","745",".369","439","672",".653","","1238","451","220","90","410","569"
"51","Chattanooga","32","19","13",".594","-7.55","-5.22","8","6","12","3","4","8","2320","2245","","","804","1795",".448","191","605",".316","521","811",".642","","1208","442","241","78","456","539"
"52","Chicago State","30","11","19",".367","-7.20","-2.13","8","8","6","2","3","14","2060","2212","","","711","1712",".415","204","556",".367","434","630",".689","","974","370","241","98","408","627"
"53","Cincinnati","34","21","13",".618","12.95","8.41","8","8","16","5","3","7","2530","2359","","","907","2117",".428","211","641",".329","505","676",".747","","1267","459","236","193","399","566"
"54","Citadel","31","10","21",".323","-20.84","-7.76","1","14","6","9","3","10","2088","2249","","","726","1803",".403","209","654",".320","427","677",".631","","1085","378","253","104","460","622"
"55","Clemson","32","19","13",".594","10.30","4.97","7","9","12","4","5","8","2378","2172","","","853","1955",".436","238","740",".322","434","703",".617","","1184","456","352","141","497","636"
"56","Cleveland State","28","10","18",".357","-8.20","-0.08","5","11","6","10","4","8","1803","1941","","","646","1610",".401","156","473",".330","355","547",".649","","995","366","230","82","451","574"
"57","Coastal Carolina","30","20","10",".667","-5.78","-7.09","12","4","14","1","5","9","2144","2006","","","761","1650",".461","241","657",".367","381","512",".744","","988","460","228","64","408","539"
"58","Colgate","29","10","19",".345","-10.72","-5.61","4","10","6","6","2","11","1690","1790","","","597","1467",".407","183","548",".334","313","461",".679","","939","311","170","83","460","545"
"59","College of Charleston","28","17","11",".607","-4.12","-5.83","9","6","11","4","5","6","2052","1861","","","745","1690",".441","155","505",".307","407","622",".654","","1172","375","225","74","457","517"
"60","Colorado State","31","16","15",".516","3.97","4.27","4","12","9","6","5","7","2294","2219","","","801","1630",".491","185","473",".391","507","704",".720","","1056","479","224","202","528","614"
"61","Colorado","30","20","10",".667","11.17","4.57","9","7","15","2","4","7","2305","2107","","","834","1920",".434","240","701",".342","397","615",".646","","1227","497","254","174","420","588"
"62","Columbia","27","11","16",".407","-11.32","-6.32","4","10","7","6","4","9","1729","1819","","","604","1366",".442","161","438",".368","360","490",".735","","923","339","139","50","455","558"
"63","Connecticut","34","30","4",".882","21.22","6.57","14","2","16","0","8","2","2781","2283","","","988","2088",".473","188","514",".366","617","874",".706","","1488","541","225","298","489","531"
"64","Coppin State","30","12","18",".400","-10.90","-6.07","12","6","7","2","5","12","1919","2064","","","667","1668",".400","173","524",".330","412","599",".688","","921","293","240","53","391","552"
"65","Cornell","28","13","15",".464","-6.67","-5.19","8","6","7","5","5","10","1762","1776","","","616","1446",".426","196","538",".364","334","468",".714","","901","358","199","72","392","507"
"66","Creighton","30","20","10",".667","10.11","4.88","12","6","15","2","5","7","1982","1825","","","659","1573",".419","214","599",".357","450","653",".689","","1033","398","236","94","400","502"
"67","Dartmouth","27","6","21",".222","-12.66","-5.43","4","10","4","6","2","13","1632","1815","","","609","1470",".414","167","461",".362","247","356",".694","","838","330","189","95","368","536"
"68","Davidson","31","20","11",".645","1.89","-3.04","10","5","14","1","3","9","2403","2137","","","855","1885",".454","277","751",".369","416","547",".761","","1215","567","151","51","399","570"
"69","Dayton","31","14","17",".452","3.07","2.04","6","10","12","5","2","9","1964","1916","","","715","1669",".428","187","495",".378","347","520",".667","","1113","411","154","87","434","589"
"70","Delaware State","35","21","14",".600","-6.13","-6.22","16","2","9","1","10","10","2014","2011","","","690","1597",".432","207","593",".349","427","636",".671","","918","373","270","91","450","553"
"71","Delaware","30","9","21",".300","-5.31","-0.54","4","14","4","8","2","12","1983","2126","","","689","1679",".410","214","621",".345","391","603",".648","","1067","389","229","107","486","637"
"72","Denver","31","16","15",".516","-1.19","-1.42","7","8","10","2","3","12","2060","2045","","","723","1629",".444","177","490",".361","437","583",".750","","1086","412","151","129","461","475"
"73","DePaul","27","12","15",".444","6.52","8.74","5","11","7","7","4","8","1752","1812","","","641","1459",".439","144","457",".315","326","466",".700","","900","341","148","105","327","413"
"74","Detroit Mercy","32","16","16",".500","-2.37","0.07","8","8","13","1","2","13","2034","2083","","","759","1707",".445","150","420",".357","366","525",".697","","1084","382","152","105","436","600"
"75","Drake","31","12","19",".387","2.45","5.48","5","13","8","8","3","9","2139","2134","","","745","1723",".432","157","458",".343","492","688",".715","","1116","402","277","79","490","516"
"76","Drexel","31","15","16",".484","3.72","1.17","8","10","11","3","4","9","1930","1851","","","680","1745",".390","175","526",".333","395","589",".671","","1183","366","208","164","418","561"
"77","Duke","36","32","4",".889","21.77","8.77","14","2","14","1","8","2","2921","2453","","","979","2011",".487","274","709",".386","689","905",".761","","1204","546","337","202","496","621"
"78","Duquesne","27","3","24",".111","-10.21","1.09","1","15","2","13","1","11","1786","2091","","","650","1536",".423","166","482",".344","320","438",".731","","877","396","122","92","382","514"
"79","East Carolina","28","8","20",".286","-7.66","-1.27","2","12","7","8","1","11","1747","1874","","","586","1483",".395","173","573",".302","402","627",".641","","975","376","196","46","434","531"
"80","East Tennessee State","28","15","13",".536","-7.26","-9.14","12","8","9","5","6","8","2284","2185","","","862","1827",".472","163","496",".329","397","615",".646","","1086","341","288","76","468","489"
"81","Eastern Illinois","27","6","21",".222","-14.55","-5.85","5","15","3","9","3","12","1599","1834","","","585","1400",".418","143","374",".382","286","389",".735","","858","354","175","68","403","473"
"82","Eastern Kentucky","30","14","16",".467","-8.80","-4.97","11","9","8","6","5","8","2105","2174","","","754","1616",".467","226","623",".363","371","542",".685","","894","408","217","67","394","414"
"83","Eastern Michigan","28","7","21",".250","-7.32","-1.43","3","15","4","9","3","12","1835","2016","","","623","1394",".447","179","500",".358","410","574",".714","","885","361","168","52","486","549"
"84","Eastern Washington","30","15","15",".500","-0.84","-0.02","9","5","10","2","5","9","2223","2221","","","796","1638",".486","167","454",".368","464","680",".682","","991","477","203","130","478","571"
"85","Elon","29","15","14",".517","-7.48","-3.45","10","4","10","4","4","9","1946","1977","","","675","1565",".431","182","562",".324","414","608",".681","","1040","395","221","82","450","538"
"86","Evansville","29","10","19",".345","-2.08","3.54","5","13","7","7","2","11","1895","2058","","","640","1517",".422","188","583",".322","427","590",".724","","981","378","135","77","480","578"
"87","Fairfield","28","9","19",".321","-6.23","-0.05","7","11","4","8","4","10","2018","2191","","","705","1658",".425","232","614",".378","376","503",".748","","897","361","192","67","325","555"
"88","Fairleigh Dickinson","32","20","12",".625","-3.15","-5.28","14","4","11","3","8","8","2377","2265","","","871","1909",".456","208","586",".355","427","662",".645","","1176","506","238","203","468","540"
"89","Florida A&M","31","14","17",".452","-13.56","-8.06","10","8","7","4","6","11","2072","2230","","","716","1641",".436","139","449",".310","501","719",".697","","1091","320","257","50","558","532"
"90","Florida Atlantic","28","15","13",".536","-9.68","-8.43","14","6","10","2","5","8","2055","2037","","","746","1572",".475","216","541",".399","347","506",".686","","898","441","226","55","422","515"
"91","Florida International","28","8","20",".286","-9.49","-0.07","4","10","6","7","2","12","1727","1940","","","606","1479",".410","162","488",".332","353","587",".601","","999","334","171","97","504","648"
"92","Florida State","30","20","10",".667","12.36","4.86","9","7","14","3","4","7","2302","2077","","","806","1681",".479","184","490",".376","506","719",".704","","1019","409","262","72","482","564"
"93","Florida","39","33","6",".846","20.21","5.49","10","6","16","2","6","4","3052","2478","","","1061","2120",".500","289","738",".392","641","862",".744","","1402","650","297","207","561","623"
"94","Fordham","32","16","16",".500","1.58","1.24","9","7","8","4","5","10","2168","2157","","","746","1746",".427","239","647",".369","437","637",".686","","1081","428","175","121","409","541"
"95","Fresno State","28","15","13",".536","1.73","1.59","8","8","12","2","3","10","2067","2063","","","702","1714",".410","265","754",".351","398","560",".711","","967","394","229","108","377","487"
"96","Furman","28","15","13",".536","-7.56","-6.38","8","7","11","3","4","10","2021","1921","","","716","1544",".464","229","624",".367","360","497",".724","","943","438","208","73","401","457"
"97","Gardner-Webb","29","17","12",".586","-10.55","-6.71","13","7","6","4","11","7","2002","2073","","","727","1604",".453","208","582",".357","340","447",".761","","996","423","183","100","467","506"
"98","George Mason","35","27","8",".771","12.11","2.77","15","3","12","1","8","5","2429","2102","","","897","1863",".481","206","579",".356","429","646",".664","","1221","507","249","123","449","529"
"99","George Washington","30","27","3",".900","9.63","-0.33","16","0","15","0","10","1","2360","2026","","","845","1814",".466","182","511",".356","488","755",".646","","1143","511","278","135","420","553"
"100","Georgetown","33","23","10",".697","13.98","6.92","10","6","11","2","7","6","2177","1944","","","787","1682",".468","223","628",".355","380","538",".706","","1079","514","199","119","381","486"
"101","Georgia Southern","30","20","10",".667","-3.12","-5.80","11","4","12","1","7","7","2325","2180","","","850","1857",".458","206","529",".389","419","605",".693","","1076","461","266","115","468","621"
"102","Georgia State","29","7","22",".241","-5.62","0.59","3","15","3","8","3","11","1888","2068","","","666","1609",".414","189","542",".349","367","557",".659","","944","351","189","106","409","544"
"103","Georgia Tech","28","11","17",".393","5.45","5.70","4","12","10","5","1","11","2012","2019","","","739","1608",".460","154","399",".386","380","570",".667","","1042","411","244","116","499","609"
"104","Georgia","30","15","15",".500","5.05","5.65","5","11","9","5","3","7","2110","2128","","","773","1793",".431","209","614",".340","355","545",".651","","1045","377","272","134","464","586"
"105","Gonzaga","33","29","4",".879","12.32","5.02","14","0","17","0","8","2","2643","2402","","","897","1879",".477","182","500",".364","667","853",".782","","1239","459","234","94","434","625"
"106","Grambling","27","14","13",".519","-14.42","-10.58","11","7","7","4","6","8","1828","1875","","","676","1614",".419","141","448",".315","335","504",".665","","1014","295","185","49","426","587"
"107","Green Bay","31","15","16",".484","-3.72","0.11","8","8","11","4","2","10","2068","2126","","","733","1690",".434","204","539",".378","398","545",".730","","1044","358","158","66","403","542"
"108","Hampton","32","16","16",".500","-10.17","-12.56","10","8","7","7","5","8","2120","2047","","","762","1840",".414","177","561",".316","419","677",".619","","1258","390","241","99","516","658"
"109","Hartford","28","13","15",".464","-7.15","-6.61","9","7","7","6","6","8","1890","1897","","","691","1584",".436","163","496",".329","345","543",".635","","1068","342","203","75","448","532"
"110","Harvard","27","13","14",".481","-7.33","-5.40","5","9","7","6","6","8","1807","1844","","","603","1466",".411","145","459",".316","456","612",".745","","949","310","201","111","456","444"
"111","Hawaii","28","17","11",".607","5.50","2.29","10","6","14","3","3","7","1893","1803","","","705","1532",".460","146","442",".330","337","531",".635","","966","415","176","166","375","452"
"112","High Point","29","16","13",".552","-8.24","-6.40","8","8","9","2","6","10","2187","2109","","","792","1714",".462","199","568",".350","404","597",".677","","1015","427","255","111","465","586"
"113","Hofstra","33","26","7",".788","6.66","0.93","14","4","15","1","10","5","2405","2216","","","875","1902",".460","214","600",".357","441","681",".648","","1197","446","245","153","447","572"
"114","Holy Cross","32","20","12",".625","2.21","-3.70","11","3","11","3","7","7","2124","1935","","","718","1693",".424","202","552",".366","486","677",".718","","1135","448","290","111","498","621"
"115","Houston","31","21","10",".677","7.33","1.97","9","5","13","2","7","8","2245","2015","","","776","1908",".407","286","854",".335","407","631",".645","","1071","450","385","127","406","616"
"116","Howard","29","7","22",".241","-16.10","-10.37","5","13","4","5","1","13","1883","2049","","","652","1550",".421","179","524",".342","400","533",".750","","870","334","234","74","473","547"
"117","Idaho State","27","13","14",".481","-4.49","-1.22","4","10","8","5","5","7","2125","2091","","","722","1577",".458","196","510",".384","485","666",".728","","1018","402","151","179","435","530"
"118","Idaho","29","4","25",".138","-10.34","3.28","1","15","4","10","0","15","1752","2089","","","646","1583",".408","165","506",".326","295","450",".656","","890","282","168","39","387","524"
"119","Illinois-Chicago","31","16","15",".516","-1.48","-0.18","8","8","8","6","6","7","2130","2170","","","774","1739",".445","124","403",".308","458","666",".688","","1133","406","209","78","426","496"
"120","Illinois State","28","9","19",".321","-0.15","3.71","4","14","9","6","0","12","1554","1654","","","575","1421",".405","171","531",".322","233","382",".610","","901","356","190","129","451","491"
"121","Illinois","33","26","7",".788","17.20","6.29","11","5","15","1","5","4","2311","1937","","","848","1853",".458","241","668",".361","374","582",".643","","1179","500","203","79","406","584"
"122","Indiana State","29","13","16",".448","-1.06","4.19","4","14","8","7","4","8","1864","1987","","","666","1584",".420","170","487",".349","362","522",".693","","915","403","197","77","383","478"
"123","Indiana","31","19","12",".613","12.10","7.36","9","7","10","3","5","7","2231","2084","","","797","1730",".461","276","699",".395","361","523",".690","","1053","466","196","72","446","574"
"124","Iona","31","23","8",".742","6.86","-0.78","13","5","7","4","11","2","2475","2238","","","881","1835",".480","196","488",".402","517","748",".691","","1140","481","239","128","468","576"
"125","Iowa State","30","16","14",".533","9.44","7.30","6","10","10","6","3","6","2320","2239","","","868","1924",".451","201","586",".343","383","548",".699","","999","496","290","74","393","613"
"126","Iowa","34","25","9",".735","14.18","6.80","11","5","17","0","4","7","2254","2003","","","781","1811",".431","191","570",".335","501","706",".710","","1285","502","225","167","506","517"
"127","IPFW","28","10","18",".357","-11.33","-0.07","","","6","5","4","13","1786","1940","","","646","1546",".418","202","563",".359","292","412",".709","","865","317","189","58","371","480"
"128","IUPUI","29","19","10",".655","-3.02","-5.13","13","3","11","1","6","7","2024","1935","","","671","1547",".434","217","612",".355","465","625",".744","","925","362","187","73","334","522"
"129","Jackson State","32","15","17",".469","-11.13","-8.84","10","8","9","2","4","13","2294","2356","","","810","1940",".418","177","527",".336","497","704",".706","","1120","360","292","140","487","670"
"130","Jacksonville State","29","16","13",".552","-5.82","-5.82","12","8","10","5","6","6","2220","2193","","","779","1675",".465","224","576",".389","438","629",".696","","950","400","241","96","409","557"
"131","Jacksonville","27","1","26",".037","-19.60","-5.73","1","19","1","11","0","15","1983","2325","","","707","1627",".435","172","488",".352","397","580",".684","","963","381","172","99","503","606"
"132","James Madison","28","5","23",".179","-12.74","0.93","2","16","3","11","1","11","1803","2176","","","653","1622",".403","166","499",".333","331","535",".619","","993","361","165","58","456","561"
"133","Kansas State","28","15","13",".536","8.96","6.35","6","10","13","4","2","8","1911","1788","","","683","1538",".444","122","337",".362","423","595",".711","","1018","452","169","95","419","498"
"134","Kansas","33","25","8",".758","20.02","7.60","13","3","14","2","6","2","2480","2024","","","912","1923",".474","205","539",".380","451","671",".672","","1305","589","323","185","516","599"
"135","Kent State","34","25","9",".735","6.27","0.00","15","3","12","2","8","5","2458","2239","","","844","1887",".447","237","660",".359","533","745",".715","","1130","452","265","82","451","682"
"136","Kentucky","35","22","13",".629","13.12","8.88","9","7","10","5","5","4","2477","2316","","","903","2020",".447","265","758",".350","406","601",".676","","1265","495","206","106","464","595"
"137","La Salle","28","18","10",".643","4.11","0.25","10","6","10","3","7","6","1941","1833","","","687","1552",".443","193","540",".357","374","518",".722","","1002","380","211","92","390","477"
"138","Lafayette","28","11","17",".393","-11.65","-4.30","5","9","7","6","4","10","1860","2025","","","626","1500",".417","221","651",".339","387","523",".740","","863","365","217","77","458","509"
"139","Lamar","31","17","14",".548","-3.41","-4.88","9","7","9","5","7","6","2487","2378","","","889","1957",".454","214","630",".340","495","764",".648","","1203","495","238","158","444","598"
"140","Lehigh","31","19","12",".613","-4.00","-4.96","11","3","11","3","6","7","1925","1868","","","661","1591",".415","190","539",".353","413","606",".682","","1080","395","196","91","456","537"
"141","Liberty","30","7","23",".233","-17.86","-4.42","3","13","6","7","1","14","1915","2173","","","687","1660",".414","152","476",".319","389","585",".665","","1005","312","174","98","442","666"
"142","Lipscomb","32","21","11",".656","-4.81","-8.78","15","5","11","1","6","9","2329","2157","","","817","1829",".447","233","670",".348","462","630",".733","","1172","431","244","88","487","567"
"143","Long Beach State","30","18","12",".600","-0.77","-1.66","9","5","9","4","7","7","2498","2384","","","876","1922",".456","256","721",".355","490","698",".702","","1095","407","223","101","441","564"
"144","Long Island University","28","12","16",".429","-10.44","-6.75","9","9","8","4","4","10","1931","2003","","","662","1604",".413","242","659",".367","365","536",".681","","942","360","189","67","411","552"
"145","Louisiana-Lafayette","29","13","16",".448","-1.31","0.59","7","8","8","3","4","12","1936","1991","","","688","1556",".442","167","566",".295","393","610",".644","","1057","412","196","163","494","540"
"146","Louisiana-Monroe","28","10","18",".357","-10.47","-1.11","6","10","8","5","2","12","1821","1983","","","632","1564",".404","206","612",".337","351","523",".671","","981","309","206","55","456","530"
"147","Louisiana State","36","27","9",".750","17.54","8.77","14","2","14","2","7","4","2633","2299","","","972","2092",".465","147","454",".324","542","786",".690","","1447","547","298","236","555","567"
"148","Louisiana Tech","33","20","13",".606","4.32","2.55","11","5","10","2","7","9","2182","2083","","","817","1947",".420","147","520",".283","401","632",".634","","1322","475","258","132","503","615"
"149","Louisville","34","21","13",".618","11.26","6.50","6","10","19","3","1","8","2376","2196","","","813","1905",".427","279","787",".355","471","667",".706","","1222","522","222","110","449","628"
"150","Loyola (IL)","30","19","11",".633","-0.12","-1.08","8","8","13","3","5","8","2152","2095","","","762","1673",".455","181","506",".358","447","593",".754","","1033","375","186","121","383","543"
"151","Loyola Marymount","30","12","18",".400","1.16","3.68","8","6","7","5","4","11","2178","2238","","","773","1841",".420","143","434",".329","489","714",".685","","1119","468","229","97","468","584"
"152","Loyola (MD)","28","15","13",".536","-4.14","-2.85","8","10","8","4","7","8","2152","2188","","","779","1709",".456","223","625",".357","371","539",".688","","1022","395","208","67","435","557"
"153","Maine","28","12","16",".429","-13.21","-6.75","7","9","7","4","3","11","1812","1906","","","627","1514",".414","216","604",".358","342","484",".707","","962","336","178","120","424","486"
"154","Manhattan","31","20","11",".645","0.87","0.00","14","4","11","3","8","7","2380","2338","","","832","1833",".454","208","584",".356","508","740",".686","","1091","405","253","172","400","657"
"155","Marist","29","19","10",".655","2.20","-2.25","12","6","8","4","10","5","2230","2101","","","790","1613",".490","254","660",".385","396","581",".682","","1021","456","146","77","387","513"
"156","Marquette","31","20","11",".645","11.33","8.16","10","6","14","2","3","7","2325","2150","","","830","1823",".455","263","663",".397","402","549",".732","","1112","482","233","94","458","597"
"157","Marshall","28","12","16",".429","-5.05","-1.56","5","9","7","6","3","8","1845","1936","","","640","1579",".405","181","595",".304","384","569",".675","","1024","376","218","73","455","519"
"158","Maryland-Baltimore County","29","10","19",".345","-8.44","-5.24","5","11","8","4","1","13","1940","2033","","","711","1634",".435","172","539",".319","346","542",".638","","955","405","207","69","398","511"
"159","Maryland-Eastern Shore","29","7","22",".241","-20.45","-10.16","4","14","3","7","3","14","1882","2167","","","679","1699",".400","165","516",".320","359","613",".586","","1036","340","174","87","497","533"
"160","Maryland","32","19","13",".594","10.73","6.73","8","8","14","3","2","7","2505","2352","","","875","1952",".448","155","415",".373","600","821",".731","","1272","512","258","191","528","623"
"161","Massachusetts","28","13","15",".464","3.74","2.63","8","8","10","2","2","12","1816","1785","","","647","1476",".438","151","495",".305","371","577",".643","","1043","374","162","202","476","525"
"162","McNeese State","28","14","14",".500","-6.64","-3.64","9","7","9","3","5","11","2015","2029","","","704","1685",".418","168","469",".358","439","640",".686","","1013","327","278","79","470","617"
"163","Memphis","37","33","4",".892","18.81","4.24","13","1","19","1","10","1","2961","2422","","","1034","2291",".451","277","783",".354","616","903",".682","","1528","566","361","235","575","757"
