"Rk","School","G","W","L","W.L.","SRS","SOS","W.1","L.1","W.2","L.2","W.3","L.3","Tm.","Opp.","X.","MP","FG","FGA","FG.","X3P","X3PA","X3P.","FT","FTA","FT.","ORB","TRB","AST","STL","BLK","TOV","PF"
"25","Boise State","30","13","17",".433","-1.64","2.09","6","12","9","6","3","11","1877","1973","","","675","1631",".414","164","531",".309","363","523",".694","","907","366","184","83","426",""
"26","Boston College","32","20","12",".625","8.95","5.91","8","8","11","5","5","4","2354","2257","","","801","1913",".419","212","629",".337","540","776",".696","","1192","431","259","106","449",""
"27","Boston University","32","22","10",".688","-4.68","-7.81","13","3","11","2","9","6","2147","2047","","","748","1767",".423","203","567",".358","448","651",".688","","1200","399","192","84","415",""
"28","Bowling Green State","33","24","9",".727","7.68","1.46","12","6","13","1","7","6","2464","2238","","","834","1709",".488","203","520",".390","593","791",".750","","1063","473","209","93","462",""
"29","Bradley","29","9","20",".310","-3.55","0.73","5","13","6","7","2","10","1759","1883","","","587","1508",".389","134","431",".311","451","630",".716","","1019","311","176","100","415",""
"30","Brigham Young","30","18","12",".600","9.35","5.35","7","7","17","0","1","11","2115","1951","","","711","1514",".470","170","428",".397","523","688",".760","","1000","420","158","92","412",""
"31","Brown","27","17","10",".630","-3.54","-5.89","8","6","9","4","7","6","2090","1997","","","716","1568",".457","164","441",".372","494","656",".753","","947","448","245","80","385",""
"32","Bucknell","29","13","16",".448","-10.24","-7.07","8","6","7","3","4","11","1791","1883","","","626","1461",".428","157","457",".344","382","614",".622","","959","361","205","84","480",""
"33","Buffalo","30","12","18",".400","-2.78","-0.48","7","11","7","5","4","11","2018","2087","","","697","1672",".417","198","580",".341","426","652",".653","","1074","391","191","67","465",""
"34","Butler","32","26","6",".813","11.14","-0.40","12","4","11","2","10","3","2251","1849","","","788","1743",".452","280","731",".383","395","578",".683","","983","468","250","74","322",""
"35","Cal Poly","27","15","12",".556","-1.28","-1.48","9","9","11","2","4","9","1870","1833","","","666","1564",".426","190","562",".338","348","512",".680","","937","368","193","71","376",""
"36","Cal State Fullerton","27","5","22",".185","-11.41","-1.06","2","16","4","9","1","13","1689","1922","","","579","1448",".400","163","513",".318","368","560",".657","","873","329","160","90","409",""
"37","Cal State Northridge","28","12","16",".429","-2.89","0.41","11","7","7","6","5","9","1911","1946","","","661","1589",".416","158","476",".332","431","647",".666","","1006","389","289","58","457",""
"38","UC-Irvine","32","21","11",".656","3.44","-0.19","13","5","10","2","7","6","2220","2089","","","783","1652",".474","177","477",".371","477","698",".683","","1121","405","206","76","457",""
"39","UC-Riverside","26","8","18",".308","-7.18","-0.62","5","13","4","7","4","10","1678","1835","","","601","1398",".430","153","482",".317","323","501",".645","","918","330","127","116","421",""
"40","UC-Santa Barbara","31","20","11",".645","5.55","-0.05","11","7","11","2","5","8","2066","1889","","","693","1544",".449","201","499",".403","479","634",".756","","1078","454","171","87","423",""
"41","University of California","32","23","9",".719","13.08","7.45","12","6","18","1","4","7","2310","2130","","","835","1849",".452","187","595",".314","453","669",".677","","1087","487","254","132","423",""
"42","Campbell","27","8","19",".296","-15.39","-5.20","6","14","7","6","1","13","1909","2158","","","680","1542",".441","169","463",".365","380","541",".702","","897","376","148","73","404",""
"43","Canisius","30","10","20",".333","-8.16","-4.83","5","13","6","7","2","12","1965","2065","","","691","1806",".383","204","636",".321","379","552",".687","","1079","395","226","93","387",""
"44","Centenary (LA)","27","14","13",".519","-5.98","-1.48","","","11","2","2","11","1947","1872","","","684","1526",".448","169","438",".386","410","600",".683","","896","349","214","70","392",""
"45","Central Connecticut State","32","27","5",".844","-1.10","-9.29","19","1","13","2","11","2","2280","2018","","","814","1777",".458","139","397",".350","513","697",".736","","1247","426","215","107","480",""
"46","Central Florida","29","17","12",".586","-1.20","-6.38","12","8","12","4","5","8","2249","2070","","","817","1739",".470","200","492",".407","415","587",".707","","1068","429","248","105","443",""
"47","Central Michigan","28","9","19",".321","-3.59","1.33","5","13","7","6","2","12","1960","2071","","","677","1475",".459","122","408",".299","484","699",".692","","940","334","197","65","443",""
"48","Charleston Southern","29","12","17",".414","-14.19","-6.23","8","6","9","4","3","12","1823","1981","","","651","1513",".430","136","441",".308","385","574",".671","","1003","335","242","84","533",""
"49","Charlotte","30","18","12",".600","13.61","8.68","11","5","11","3","6","7","2205","2057","","","761","1730",".440","247","676",".365","436","616",".708","","1136","416","203","72","408",""
"50","Chattanooga","30","16","14",".533","1.20","0.56","9","7","12","2","3","9","2195","2115","","","792","1798",".440","175","507",".345","436","606",".719","","1185","382","211","175","465",""
"51","Chicago State","28","2","26",".071","-20.25","0.51","0","14","2","10","0","15","1766","2275","","","648","1620",".400","118","426",".277","352","571",".616","","1003","410","184","57","520",""
"52","Cincinnati","35","31","4",".886","24.38","6.58","14","2","18","0","7","3","2738","2115","","","967","2071",".467","209","577",".362","595","839",".709","","1396","480","167","154","416",""
"53","Citadel","29","17","12",".586","-0.49","-2.25","8","8","12","2","4","9","2115","1980","","","694","1673",".415","208","611",".340","519","731",".710","","1126","363","212","88","440",""
"54","Clemson","30","13","17",".433","3.56","5.16","4","12","8","8","3","7","2257","2305","","","823","1876",".439","182","572",".318","429","685",".626","","1246","440","220","105","466",""
"55","Cleveland State","28","12","16",".429","-2.30","-1.47","6","10","9","6","3","9","1882","1905","","","673","1513",".445","150","457",".328","386","603",".640","","993","325","222","125","460",""
"56","Coastal Carolina","28","8","20",".286","-16.42","-6.92","5","9","6","6","2","13","1947","2195","","","633","1589",".398","188","564",".333","493","712",".692","","942","348","238","42","490",""
"57","Colgate","28","17","11",".607","-5.84","-7.15","8","6","9","4","8","6","2037","1935","","","718","1582",".454","143","434",".329","458","655",".699","","951","392","210","62","370",""
"58","College of Charleston","30","21","9",".700","4.90","-3.13","9","7","10","4","7","4","2082","1824","","","730","1680",".435","169","456",".371","453","633",".716","","1181","379","213","146","399",""
"59","Colorado State","30","12","18",".400","3.09","4.28","3","11","7","7","3","9","2064","2047","","","731","1533",".477","140","372",".376","462","684",".675","","1058","455","185","99","524",""
"60","Colorado","29","15","14",".517","6.16","4.99","5","11","12","4","2","9","2312","2258","","","834","1842",".453","192","538",".357","452","668",".677","","1249","508","178","137","425",""
"61","Columbia","28","11","17",".393","-6.14","-3.72","4","10","5","6","4","10","1543","1596","","","508","1219",".417","181","538",".336","346","499",".693","","873","331","130","124","466",""
"62","Connecticut","34","27","7",".794","16.02","7.43","13","3","13","1","7","3","2646","2354","","","972","2012",".483","154","391",".394","548","787",".696","","1381","494","256","236","545",""
"63","Coppin State","31","6","25",".194","-18.76","-7.83","3","15","3","7","2","12","1803","2130","","","640","1695",".378","125","461",".271","398","559",".712","","1102","274","202","96","505",""
"64","Cornell","27","5","22",".185","-13.00","-2.58","2","12","4","8","1","13","1558","1797","","","549","1446",".380","200","641",".312","260","375",".693","","884","344","190","67","395",""
"65","Creighton","32","23","9",".719","8.38","1.38","14","4","12","3","7","5","2421","2197","","","849","1829",".464","230","619",".372","493","675",".730","","1142","488","261","125","458",""
"66","Dartmouth","27","9","18",".333","-14.02","-5.71","2","12","4","9","4","8","1698","1887","","","582","1359",".428","263","671",".392","271","391",".693","","736","362","154","64","344",""
"67","Davidson","31","21","10",".677","0.60","0.71","11","5","11","2","7","6","2192","2046","","","776","1778",".436","249","705",".353","391","574",".681","","1193","484","210","116","486",""
"68","Dayton","32","21","11",".656","12.73","3.38","10","6","13","4","6","6","2339","2040","","","814","1816",".448","224","629",".356","487","715",".681","","1278","546","185","106","433",""
"69","Delaware State","29","16","13",".552","-9.37","-10.54","12","6","7","3","8","9","1880","1846","","","644","1577",".408","221","667",".331","371","503",".738","","907","395","181","64","372",""
"70","Delaware","30","14","16",".467","-1.57","-1.40","9","9","8","4","4","9","2002","2007","","","705","1715",".411","214","635",".337","378","521",".726","","1096","403","214","80","401",""
"71","Denver","28","8","20",".286","-8.16","-1.60","3","12","6","7","2","12","1820","1958","","","681","1561",".436","162","428",".379","296","423",".700","","864","374","177","46","349",""
"72","DePaul","28","9","19",".321","0.60","6.21","2","14","5","8","2","9","1981","2138","","","708","1715",".413","165","528",".313","400","610",".656","","1121","463","198","71","472",""
"73","Detroit Mercy","31","18","13",".581","2.39","1.04","11","5","11","1","7","9","2037","1995","","","756","1765",".428","167","513",".326","358","568",".630","","1156","385","162","106","364",""
"74","Drake","29","14","15",".483","-2.16","-0.54","9","9","9","4","4","10","2007","2054","","","669","1499",".446","232","595",".390","437","606",".721","","923","399","144","37","389",""
"75","Drexel","28","14","14",".500","-2.84","-2.41","11","7","10","2","3","10","2040","2052","","","706","1721",".410","188","583",".322","440","648",".679","","1103","440","182","135","363",""
"76","Duke","35","31","4",".886","28.91","9.16","13","3","13","0","7","3","3112","2421","","","1093","2209",".495","301","830",".363","625","906",".690","","1303","625","351","113","501",""
"77","Duquesne","28","9","19",".321","-4.72","3.43","4","12","7","6","2","12","1792","2020","","","624","1482",".421","152","436",".349","392","541",".725","","940","324","162","69","447",""
"78","East Carolina","30","12","18",".400","-0.82","6.63","5","11","10","5","0","12","1932","2068","","","646","1663",".388","209","675",".310","431","625",".690","","1060","346","176","138","442",""
"79","East Tennessee State","28","18","10",".643","3.23","-1.57","11","5","12","1","6","8","2281","2039","","","822","1790",".459","139","440",".316","498","707",".704","","1129","392","252","119","480",""
"80","Eastern Illinois","31","15","16",".484","-8.06","-1.71","7","9","10","3","4","11","2305","2397","","","802","1867",".430","205","598",".343","496","712",".697","","1119","443","203","91","473",""
"81","Eastern Kentucky","27","7","20",".259","-14.13","-2.34","3","13","7","6","0","14","1971","2158","","","708","1739",".407","177","592",".299","378","523",".723","","1056","409","223","76","440",""
"82","Eastern Michigan","30","6","24",".200","-14.73","-0.70","2","16","4","11","1","11","1994","2370","","","667","1581",".422","146","433",".337","514","745",".690","","1017","347","129","85","495",""
"83","Eastern Washington","30","17","13",".567","-2.11","-1.32","10","4","8","3","6","8","2094","2068","","","706","1496",".472","177","460",".385","505","713",".708","","901","444","213","82","521",""
"84","Elon","29","13","16",".448","-13.43","-7.07","7","7","10","2","1","13","2016","2117","","","737","1784",".413","122","389",".314","420","624",".673","","1051","354","260","98","501",""
"85","Evansville","28","7","21",".250","-8.36","0.68","4","14","6","8","1","12","1893","2146","","","662","1472",".450","164","473",".347","405","562",".721","","895","413","154","75","470",""
"86","Fairfield","29","12","17",".414","-5.63","-4.28","9","9","7","5","4","11","2078","2117","","","698","1616",".432","157","463",".339","525","719",".730","","1075","394","239","199","523",""
"87","Fairleigh Dickinson","29","4","25",".138","-19.56","-10.28","4","16","2","10","2","12","2073","2342","","","713","1650",".432","195","610",".320","452","661",".684","","956","390","195","79","525",""
"88","Florida A&M","28","9","19",".321","-14.55","-7.48","9","9","6","3","3","15","1863","2061","","","638","1584",".403","173","538",".322","414","631",".656","","991","298","223","90","500",""
"89","Florida Atlantic","31","19","12",".613","-3.95","-5.33","13","7","10","3","6","8","2303","2235","","","859","2011",".427","178","527",".338","407","611",".666","","1212","483","294","108","474",""
"90","Florida International","30","10","20",".333","-5.43","-0.50","4","10","8","6","1","11","1908","2027","","","738","1690",".437","111","361",".307","321","527",".609","","1015","306","286","82","474",""
"91","Florida State","29","12","17",".414","4.28","9.13","4","12","10","6","1","10","2082","2145","","","759","1765",".430","169","503",".336","395","602",".656","","1122","382","222","101","476",""
"92","Florida","31","22","9",".710","22.27","8.37","10","6","13","2","6","4","2495","2064","","","892","1899",".470","232","658",".353","479","687",".697","","1203","519","307","141","463",""
"93","Fordham","28","8","20",".286","-4.35","3.47","4","12","5","5","2","12","1980","2199","","","761","1689",".451","117","407",".287","341","596",".572","","1104","411","248","91","546",""
"94","Fresno State","34","19","15",".559","6.78","5.20","9","9","12","5","5","8","2481","2390","","","882","1998",".441","229","700",".327","488","732",".667","","1329","549","226","187","519",""
"95","Furman","31","17","14",".548","-1.62","-1.24","7","9","11","4","3","9","2143","2046","","","783","1802",".435","207","564",".367","370","565",".655","","1113","476","271","66","433",""
"96","George Mason","29","19","10",".655","0.81","-2.30","13","5","11","3","7","6","2024","1934","","","710","1648",".431","166","477",".348","438","622",".704","","1047","412","214","92","403",""
"97","George Washington","28","12","16",".429","-2.22","3.50","5","11","6","5","3","8","1946","2106","","","637","1570",".406","182","540",".337","490","684",".716","","974","365","177","107","447",""
"98","Georgetown","30","19","11",".633","13.18","4.22","9","7","12","5","6","4","2433","2112","","","834","1864",".447","165","476",".347","600","828",".725","","1252","484","303","191","480",""
"99","Georgia Southern","28","16","12",".571","0.74","-0.80","9","7","12","2","4","9","2230","2088","","","814","1797",".453","175","514",".340","427","677",".631","","1168","422","254","98","450",""
"100","Georgia State","31","20","11",".645","-0.80","-4.43","14","6","11","3","7","6","2388","2268","","","848","1831",".463","219","603",".363","473","659",".718","","1139","435","205","128","450",""
"101","Georgia Tech","31","15","16",".484","8.47","8.66","7","9","10","7","4","6","2370","2376","","","834","1937",".431","261","695",".376","441","637",".692","","1183","481","269","101","478",""
"102","Georgia","32","22","10",".688","14.68","9.24","10","6","12","2","6","6","2444","2271","","","871","1947",".447","189","588",".321","513","696",".737","","1226","495","281","114","455",""
"103","Gonzaga","33","29","4",".879","13.90","0.74","13","1","13","0","11","2","2677","2197","","","907","1931",".470","237","606",".391","626","855",".732","","1370","522","189","113","458",""
"104","Grambling","28","9","19",".321","-19.77","-9.92","7","11","8","4","1","15","2188","2427","","","815","1845",".442","159","458",".347","399","593",".673","","1147","426","180","136","482",""
"105","Green Bay","30","9","21",".300","-4.42","-0.73","4","12","5","8","2","12","1970","2044","","","684","1434",".477","189","477",".396","413","582",".710","","855","406","169","60","430",""
"106","Hampton","33","26","7",".788","-0.40","-8.90","17","1","10","0","11","4","2623","2344","","","933","1940",".481","218","615",".354","539","805",".670","","1241","470","265","115","489",""
"107","Hartford","32","14","18",".438","-12.82","-8.20","10","6","8","5","5","10","1949","2097","","","699","1739",".402","152","511",".297","399","638",".625","","1232","321","167","102","521",""
"108","Harvard","26","14","12",".538","-6.63","-6.10","7","7","9","3","4","9","1666","1680","","","629","1499",".420","152","472",".322","256","405",".632","","925","360","236","58","418",""
"109","Hawaii","33","27","6",".818","9.81","1.15","15","3","16","1","7","3","2367","2081","","","818","1818",".450","241","634",".380","490","716",".684","","1103","546","230","116","407",""
"110","High Point","30","11","19",".367","-14.09","-6.28","5","9","8","8","1","10","2077","2218","","","741","1789",".414","170","547",".311","425","600",".708","","1105","378","258","78","474",""
"111","Hofstra","32","12","20",".375","-5.89","-1.39","5","13","6","5","1","12","2106","2250","","","726","1856",".391","155","528",".294","499","741",".673","","1322","411","206","154","568",""
"112","Holy Cross","33","18","15",".545","-1.62","-5.10","9","5","9","3","6","8","2083","1968","","","694","1711",".406","148","439",".337","547","791",".692","","1176","438","258","103","470",""
"113","Houston","33","18","15",".545","4.42","5.45","9","7","9","5","6","7","2371","2401","","","828","1749",".473","149","389",".383","566","831",".681","","1199","442","200","146","525",""
"114","Howard","31","18","13",".581","-7.43","-9.23","11","7","10","2","5","10","2323","2267","","","813","1926",".422","226","640",".353","471","674",".699","","1093","381","232","78","406",""
"115","Idaho State","27","10","17",".370","-9.98","-4.06","3","11","8","4","1","12","1892","2002","","","666","1586",".420","185","579",".320","375","557",".673","","901","367","234","89","399",""
"116","Idaho","28","9","19",".321","-9.91","-1.24","6","12","5","9","4","9","1544","1764","","","546","1445",".378","137","471",".291","315","468",".673","","894","278","180","47","362",""
"117","Illinois-Chicago","34","20","14",".588","1.45","1.42","8","8","11","2","3","10","2503","2400","","","862","1953",".441","251","619",".405","528","802",".658","","1180","462","195","48","435",""
"118","Illinois State","31","17","14",".548","0.73","1.51","12","6","11","2","4","9","2081","2105","","","745","1686",".442","164","442",".371","427","551",".775","","969","436","207","67","442",""
"119","Illinois","35","26","9",".743","19.20","9.94","11","5","13","1","5","6","2708","2369","","","908","1932",".470","254","692",".367","638","862",".740","","1264","590","258","141","511",""
"120","Indiana State","28","6","22",".214","-4.46","1.72","4","14","4","10","2","11","1730","1903","","","607","1463",".415","167","479",".349","349","548",".637","","880","345","153","87","365",""
"121","Indiana","37","25","12",".676","19.19","12.08","11","5","10","1","6","5","2607","2316","","","916","1990",".460","270","659",".410","505","726",".696","","1303","546","254","192","508",""
"122","Iona","30","13","17",".433","-5.59","-4.25","10","8","5","6","5","8","2132","2172","","","728","1674",".435","148","441",".336","528","761",".694","","1098","417","238","153","555",""
"123","Iowa State","31","12","19",".387","4.02","4.89","4","12","11","6","0","10","2161","2162","","","742","1611",".461","102","268",".381","575","769",".748","","1104","344","155","130","455",""
"124","Iowa","35","19","16",".543","12.39","7.90","5","11","13","4","3","9","2541","2384","","","872","1910",".457","208","552",".377","589","850",".693","","1295","507","253","120","540",""
"125","IUPUI","30","15","15",".500","-2.08","-0.31","6","8","8","5","4","8","2256","2230","","","800","1786",".448","213","568",".375","443","670",".661","","1133","472","217","88","451",""
"126","Jackson State","28","9","19",".321","-16.20","-10.81","8","10","6","7","3","12","2047","2199","","","738","1696",".435","157","487",".322","414","676",".612","","983","471","187","74","418",""
"127","Jacksonville State","29","13","16",".448","-9.36","-6.43","8","12","7","5","5","10","2037","2073","","","710","1627",".436","175","522",".335","442","649",".681","","1024","367","235","66","459",""
"128","Jacksonville","30","18","12",".600","-3.26","-5.26","12","8","10","3","8","6","2130","1981","","","762","1764",".432","200","629",".318","406","610",".666","","1187","348","245","152","500",""
"129","James Madison","29","14","15",".483","-3.17","-3.35","6","12","7","5","4","9","2031","2008","","","707","1679",".421","174","514",".339","443","640",".692","","1121","313","155","105","380",""
"130","Kansas State","29","13","16",".448","3.81","6.77","6","10","12","5","0","10","1985","2050","","","713","1616",".441","151","434",".348","408","614",".664","","1016","408","169","117","418",""
"131","Kansas","37","33","4",".892","24.38","9.35","16","0","13","0","11","1","3365","2765","","","1259","2487",".506","224","536",".418","623","867",".719","","1638","767","357","210","602",""
"132","Kent State","36","30","6",".833","13.67","2.10","17","1","12","0","10","3","2732","2305","","","986","2102",".469","224","614",".365","536","736",".728","","1322","483","229","72","391",""
"133","Kentucky","32","22","10",".688","19.15","11.99","10","6","12","3","5","4","2460","2183","","","905","2021",".448","219","692",".316","431","638",".676","","1283","471","252","153","460",""
"134","La Salle","32","15","17",".469","0.76","2.64","6","10","7","6","4","7","2128","2188","","","754","1833",".411","176","542",".325","444","604",".735","","1193","398","209","102","475",""
"135","Lafayette","29","15","14",".517","-6.43","-6.15","8","6","9","4","5","9","2106","2071","","","713","1536",".464","222","620",".358","458","613",".747","","901","423","244","95","445",""
"136","Lamar","29","15","14",".517","-9.36","-7.90","11","9","6","6","7","8","2032","2071","","","691","1635",".423","195","595",".328","455","663",".686","","1114","316","180","120","446",""
"137","Lehigh","28","5","23",".179","-14.16","-6.50","2","12","4","8","1","14","1853","2025","","","655","1531",".428","160","485",".330","383","548",".699","","941","414","213","94","474",""
"138","Liberty","30","5","25",".167","-22.02","-7.26","2","12","4","9","1","12","1907","2307","","","689","1692",".407","125","445",".281","404","653",".619","","1091","326","264","90","613",""
"139","Long Beach State","30","13","17",".433","-2.66","0.91","9","9","7","7","4","9","2135","2165","","","781","1701",".459","193","570",".339","380","594",".640","","1005","428","231","87","490",""
"140","Long Island University","27","5","22",".185","-23.18","-7.69","5","15","3","10","2","11","2055","2473","","","763","1763",".433","168","553",".304","361","528",".684","","906","388","206","54","413",""
"141","Louisiana-Lafayette","31","20","11",".645","2.15","0.15","11","4","13","1","5","8","2146","2056","","","775","1790",".433","140","466",".300","456","710",".642","","1202","459","227","159","502",""
"142","Louisiana-Monroe","32","20","12",".625","-5.47","-4.43","15","5","14","0","5","10","2274","2268","","","835","1917",".436","182","546",".333","422","649",".650","","1204","440","252","217","498",""
"143","Louisiana State","34","19","15",".559","10.24","5.82","6","10","12","5","3","7","2324","2176","","","850","1860",".457","204","561",".364","420","626",".671","","1217","468","280","79","518",""
"144","Louisiana Tech","32","22","10",".688","7.59","2.52","14","4","13","2","9","7","2340","2154","","","821","1826",".450","162","489",".331","536","767",".699","","1310","410","190","90","447",""
"145","Louisville","32","19","13",".594","11.70","7.35","8","8","16","3","2","8","2431","2292","","","853","2022",".422","261","776",".336","464","734",".632","","1255","475","248","124","476",""
"146","Loyola (IL)","30","17","13",".567","0.46","-0.54","9","7","11","2","4","10","2170","2111","","","765","1829",".418","147","509",".289","493","707",".697","","1191","418","223","86","436",""
"147","Loyola Marymount","29","9","20",".310","-7.46","-0.10","2","12","5","9","3","9","2002","2182","","","696","1673",".416","144","487",".296","466","600",".777","","1015","407","177","67","430",""
"148","Loyola (MD)","28","5","23",".179","-17.18","-6.18","4","14","3","9","2","13","1649","1957","","","542","1461",".371","129","478",".270","436","667",".654","","945","257","209","40","459",""
"149","Maine","30","12","18",".400","-12.93","-9.55","7","9","4","7","5","8","1908","1998","","","670","1516",".442","167","498",".335","401","597",".672","","1082","386","186","182","499",""
"150","Manhattan","29","20","9",".690","2.65","-5.39","12","6","12","1","6","7","2176","1943","","","747","1667",".448","141","404",".349","541","733",".738","","1036","374","286","105","448",""
"151","Marist","28","19","9",".679","1.63","-5.20","13","5","10","4","9","5","2079","1888","","","702","1614",".435","207","583",".355","468","627",".746","","951","427","230","113","329",""
"152","Marquette","33","26","7",".788","17.16","4.77","13","3","16","0","5","6","2413","2004","","","871","1841",".473","173","456",".379","498","720",".692","","1170","462","279","113","455",""
"153","Marshall","30","15","15",".500","-1.42","1.22","8","10","10","4","4","9","2328","2322","","","824","1751",".471","252","595",".424","428","620",".690","","1065","461","193","98","440",""
"154","Maryland-Baltimore County","29","20","9",".690","-8.07","-11.62","15","5","9","2","8","6","2140","2037","","","764","1740",".439","129","379",".340","483","716",".675","","1127","430","251","93","438",""
"155","Maryland-Eastern Shore","29","11","18",".379","-15.59","-9.08","7","11","5","5","5","12","1910","2099","","","664","1715",".387","208","619",".336","374","573",".653","","1020","327","174","65","379",""
"156","Maryland","36","32","4",".889","23.50","9.38","15","1","15","0","7","2","3060","2552","","","1083","2248",".482","217","580",".374","677","933",".726","","1479","714","302","216","495",""
"157","Massachusetts","29","13","16",".448","2.90","4.45","6","10","8","6","3","9","1865","1910","","","677","1624",".417","204","587",".348","307","459",".669","","1024","424","170","107","426",""
"158","McNeese State","30","21","9",".700","-0.59","-5.80","17","3","13","0","8","8","2102","1909","","","743","1687",".440","171","466",".367","445","681",".653","","1139","387","260","153","480",""
"159","Memphis","36","27","9",".750","15.29","4.72","12","4","19","2","6","4","2879","2477","","","1045","2276",".459","181","501",".361","608","912",".667","","1539","555","266","157","519",""
"160","Mercer","29","6","23",".207","-14.51","-2.76","4","16","5","7","0","14","1912","2232","","","705","1668",".423","149","485",".307","353","532",".664","","1062","362","161","95","476",""
"161","Miami (FL)","32","24","8",".750","12.99","5.52","10","6","13","2","5","4","2395","2156","","","818","1902",".430","236","684",".345","523","678",".771","","1174","525","285","190","460",""
"162","Miami (OH)","31","13","18",".419","1.20","3.68","9","9","10","4","2","11","1981","2058","","","707","1676",".422","149","430",".347","418","563",".742","","1021","325","168","98","377",""
"163","Michigan State","31","19","12",".613","14.90","9.60","10","6","15","2","4","5","2150","1978","","","764","1654",".462","180","458",".393","442","573",".771","","1163","438","155","93","461",""
"164","Michigan","29","11","18",".379","3.53","8.17","5","11","9","6","1","10","1951","2052","","","691","1595",".433","185","542",".341","384","509",".754","","908","370","154","89","411",""
"165","Middle Tennessee","29","14","15",".483","-3.50","-0.79","6","8","11","2","2","12","1941","1948","","","713","1598",".446","205","607",".338","310","451",".687","","1009","378","229","98","500",""
