"Rk","School","G","W","L","W.L.","SRS","SOS","W.1","L.1","W.2","L.2","W.3","L.3","Tm.","Opp.","X.","MP","FG","FGA","FG.","X3P","X3PA","X3P.","FT","FTA","FT.","ORB","TRB","AST","STL","BLK","TOV","PF"
"144","Massachusetts","35","28","7",".800","16.78","6.30","14","2","","","","","2674","","","","957","2153",".444","157","491",".320","603","954",".632","","","530","259","215","",""
"145","McNeese State","27","11","16",".407","-8.88","-5.56","9","9","","","","","1903","","","","704","1656",".425","169","521",".324","326","525",".621","","","368","211","98","",""
"146","Memphis","29","13","16",".448","5.41","5.93","4","8","","","","","2092","","","","781","1793",".436","143","445",".321","387","565",".685","","","462","273","189","",""
"147","Mercer","29","5","24",".172","-15.66","-1.59","3","13","","","","","1893","","","","657","1602",".410","132","425",".311","447","659",".678","","","322","186","103","",""
"148","Miami (FL)","27","7","20",".259","-1.79","6.32","0","18","","","","","1690","","","","638","1523",".419","138","428",".322","276","472",".585","","","413","191","141","",""
"149","Miami (OH)","30","19","11",".633","6.14","0.56","12","6","","","","","2291","","","","828","1804",".459","243","627",".388","392","619",".633","","","428","269","98","",""
"150","Michigan State","32","20","12",".625","15.67","10.70","10","8","","","","","2426","","","","944","1875",".503","159","420",".379","379","567",".668","","","514","213","88","",""
"151","Michigan","32","24","8",".750","17.91","12.04","13","5","","","","","2542","","","","962","1979",".486","173","495",".349","445","661",".673","","","525","267","87","",""
"152","Middle Tennessee","27","8","19",".296","-10.81","-4.77","5","11","","","","","1929","","","","711","1751",".406","112","390",".287","395","585",".675","","","306","226","54","",""
"153","Milwaukee","27","10","17",".370","-9.46","-4.38","7","11","","","","","1858","","","","624","1582",".394","177","522",".339","433","581",".745","","","349","176","102","",""
"154","Minnesota","35","22","13",".629","19.14","10.14","10","8","","","","","2602","","","","962","2097",".459","190","523",".363","488","700",".697","","","607","263","83","",""
"155","Mississippi State","29","18","11",".621","10.66","7.38","9","7","","","","","2185","","","","785","1719",".457","141","452",".312","474","771",".615","","","457","214","144","",""
"156","Mississippi Valley State","27","10","17",".370","-16.00","-8.87","6","8","","","","","2216","","","","837","1997",".419","168","546",".308","374","637",".587","","","393","264","111","",""
"157","Mississippi","27","14","13",".519","3.13","7.80","7","9","","","","","1940","","","","706","1652",".427","81","319",".254","447","726",".616","","","369","248","159","",""
"158","Missouri-Kansas City","29","12","17",".414","-5.53","-1.24","","","","","","","2075","","","","717","1637",".438","134","390",".344","507","717",".707","","","362","203","99","",""
"159","Missouri State","27","12","15",".444","0.14","0.14","7","11","","","","","1690","","","","618","1478",".418","120","371",".323","334","505",".661","","","363","147","47","",""
"160","Missouri","32","28","4",".875","15.65","8.26","14","0","","","","","2593","","","","898","1965",".457","204","575",".355","593","873",".679","","","492","226","103","",""
"161","Monmouth","29","18","11",".621","-6.91","-7.64","13","5","","","","","2206","","","","779","1625",".479","151","403",".375","497","704",".706","","","471","261","103","",""
"162","Montana State","27","16","11",".593","-0.44","-1.90","8","6","","","","","2174","","","","794","1777",".447","161","455",".354","425","615",".691","","","458","231","84","",""
"163","Montana","28","19","9",".679","3.90","-2.98","6","8","","","","","2138","","","","745","1556",".479","150","369",".407","498","758",".657","","","501","205","119","",""
"164","Morehead State","28","14","14",".500","-9.02","-3.60","8","8","","","","","2316","","","","753","1722",".437","243","633",".384","567","767",".739","","","422","169","38","",""
"165","Morgan State","29","8","21",".276","-16.60","-8.42","4","12","","","","","2072","","","","805","1905",".423","120","438",".274","342","592",".578","","","362","273","107","",""
"166","Mount St. Mary's","28","14","14",".500","-7.30","-8.37","9","9","","","","","2232","","","","825","1850",".446","157","500",".314","425","633",".671","","","469","251","144","",""
"167","Murray State","29","23","6",".793","3.77","-4.89","15","1","","","","","2611","","","","934","1971",".474","186","532",".350","557","819",".680","","","347","298","152","",""
"168","Navy","30","17","13",".567","-7.74","-8.84","9","5","","","","","2248","","","","803","1758",".457","181","467",".388","461","735",".627","","","461","235","82","",""
"169","Nebraska","30","20","10",".667","13.54","6.84","7","7","","","","","2620","","","","956","1978",".483","194","564",".344","514","690",".745","","","581","267","117","",""
"170","Nevada-Las Vegas","28","15","13",".536","0.87","0.46","10","8","","","","","2182","","","","723","1712",".422","179","523",".342","557","822",".678","","","410","211","77","",""
"171","Nevada","28","11","17",".393","-4.71","0.36","6","12","","","","","2071","","","","755","1717",".440","184","502",".367","377","544",".693","","","452","236","94","",""
"172","New Hampshire","28","15","13",".536","-7.07","-6.32","8","6","","","","","2038","","","","724","1638",".442","169","492",".343","421","603",".698","","","419","257","80","",""
"173","New Mexico State","31","23","8",".742","6.26","-0.60","12","6","","","","","2500","","","","904","1985",".455","199","604",".329","493","860",".573","","","512","332","113","",""
"174","New Mexico","31","23","8",".742","9.55","0.93","14","4","","","","","2410","","","","805","1789",".450","300","782",".384","500","682",".733","","","408","165","111","",""
"175","New Orleans","30","20","10",".667","4.75","0.06","12","6","","","","","2130","","","","745","1628",".458","129","386",".334","511","731",".699","","","404","139","138","",""
"176","Niagara","27","6","21",".222","-13.44","-2.92","3","11","","","","","1786","","","","626","1561",".401","160","458",".349","374","592",".632","","","320","198","50","",""
"177","Nicholls State","28","19","9",".679","-1.88","-7.15","12","6","","","","","2492","","","","937","1954",".480","143","439",".326","475","740",".642","","","476","314","64","",""
"178","North Carolina-Asheville","27","3","24",".111","-19.75","-5.50","1","17","","","","","1634","","","","607","1444",".420","175","438",".400","245","397",".617","","","357","219","38","",""
"179","North Carolina A&T","30","16","14",".533","-10.14","-7.89","10","6","","","","","2265","","","","762","1657",".460","161","446",".361","580","837",".693","","","339","264","70","",""
"180","North Carolina-Greensboro","27","15","12",".556","-5.55","-8.55","11","7","","","","","1983","","","","720","1617",".445","176","477",".369","367","557",".659","","","382","145","137","",""
"181","North Carolina State","30","11","19",".367","1.48","7.41","5","11","","","","","2072","","","","772","1879",".411","180","572",".315","348","534",".652","","","466","199","95","",""
"182","North Carolina-Wilmington","28","18","10",".643","-2.06","-4.38","9","5","","","","","2114","","","","757","1612",".470","155","413",".375","445","647",".688","","","452","143","112","",""
"183","North Carolina","35","28","7",".800","22.59","9.36","11","5","","","","","2996","","","","1091","2188",".499","144","437",".330","670","1008",".665","","","649","285","219","",""
"184","North Texas","29","14","15",".483","-6.53","-6.22","9","9","","","","","2101","","","","749","1620",".462","204","554",".368","399","600",".665","","","440","155","45","",""
