"Rk","School","G","W","L","W.L.","SRS","SOS","W.1","L.1","W.2","L.2","W.3","L.3","Tm.","Opp.","X.","MP","FG","FGA","FG.","X3P","X3PA","X3P.","FT","FTA","FT.","ORB","TRB","AST","STL","BLK","TOV","PF"
"24","Bethune-Cookman","32","10","22",".313","-19.08","-10.85","6","10","7","7","2","13","2275","2490","","1315","840","2022",".415","228","712",".320","367","554",".662","398","1135","448","245","96","413","644"
"25","Binghamton","32","12","20",".375","-11.68","-5.47","3","13","7","7","4","13","2175","2270","","1285","768","1757",".437","248","685",".362","391","555",".705","251","1055","410","167","78","397","546"
"26","Boise State","30","19","11",".633","5.65","2.30","12","6","11","3","7","6","2275","2139","","1200","762","1685",".452","244","685",".356","507","710",".714","290","1071","374","147","71","383","627"
"27","Boston College","32","9","23",".281","2.99","8.86","2","16","8","10","0","9","2320","2508","","1280","843","1880",".448","256","685",".374","378","556",".680","292","1119","473","179","86","467","597"
"28","Boston University","32","18","14",".563","-2.30","-3.53","12","6","11","5","6","9","2339","2264","","1300","817","1844",".443","274","773",".354","431","619",".696","320","1141","449","265","81","459","610"
"29","Bowling Green State","32","13","19",".406","-5.65","-1.65","7","11","10","7","3","12","2355","2453","","1295","832","1957",".425","220","644",".342","471","706",".667","352","1153","390","221","87","409","623"
"30","Bradley","33","13","20",".394","-2.57","3.21","7","11","8","7","3","10","2163","2333","","1325","731","1722",".425","217","609",".356","484","719",".673","294","1156","372","203","118","500","672"
"31","Brigham Young","33","22","11",".667","9.12","2.09","12","6","14","3","5","4","2652","2420","","1320","909","1992",".456","219","636",".344","615","840",".732","346","1373","516","221","155","449","641"
"32","Brown","30","13","17",".433","-8.29","-3.83","4","10","9","7","4","8","2275","2338","","1200","735","1660",".443","244","665",".367","561","739",".759","275","933","399","228","56","430","597"
"33","Bryant","32","12","20",".375","-9.31","-5.05","9","9","9","5","2","15","2373","2478","","1315","839","1917",".438","237","701",".338","458","636",".720","345","1148","460","218","69","428","680"
"34","Bucknell","34","26","8",".765","5.70","-3.10","15","3","14","2","9","6","2589","2290","","1360","915","1902",".481","277","734",".377","480","707",".679","293","1171","497","244","130","451","630"
"35","Buffalo","32","17","15",".531","1.30","-0.63","11","7","8","4","8","7","2486","2375","","1285","877","1945",".451","240","727",".330","492","711",".692","396","1295","459","181","127","465","735"
"36","Butler","31","23","8",".742","18.48","10.57","12","6","13","3","7","4","2365","2120","","1250","831","1740",".478","237","652",".363","466","630",".740","272","995","409","193","87","315","586"
"37","Cal Poly","31","11","20",".355","-10.57","-4.09","6","10","6","6","5","11","2082","2242","","1250","726","1800",".403","258","758",".340","372","534",".697","298","1003","322","162","113","334","574"
"38","Cal State Bakersfield","29","21","8",".724","2.37","-3.78","12","2","12","1","8","6","2066","1804","","1165","754","1680",".449","184","538",".342","374","596",".628","359","1122","433","245","112","434","634"
"39","Cal State Fullerton","30","17","13",".567","-7.35","-6.82","10","6","12","3","4","8","2211","2134","","1230","770","1712",".450","185","585",".316","486","714",".681","306","1114","366","208","111","464","624"
"40","Cal State Northridge","30","11","19",".367","-8.06","-3.85","7","9","7","7","4","8","2341","2440","","1200","806","1747",".461","145","415",".349","584","801",".729","293","1052","411","207","90","399","638"
"41","UC-Davis","32","20","12",".625","-5.18","-5.55","11","5","11","0","6","9","2280","2232","","1290","788","1785",".441","207","571",".363","497","747",".665","321","1130","426","183","102","454","628"
"42","UC-Irvine","33","20","13",".606","0.84","-2.71","12","4","11","2","8","8","2334","2139","","1330","843","1892",".446","244","679",".359","404","582",".694","371","1323","428","161","138","445","694"
"43","UC-Riverside","29","8","21",".276","-11.15","-3.63","5","11","5","8","3","12","1895","2016","","1165","689","1671",".412","173","553",".313","344","495",".695","276","1011","338","198","88","400","572"
"44","UC-Santa Barbara","28","6","22",".214","-13.31","-1.83","4","12","5","8","1","12","1701","1987","","1125","622","1651",".377","154","531",".290","303","478",".634","355","1028","338","148","59","341","502"
"45","University of California","32","21","11",".656","11.83","6.30","10","8","15","3","3","6","2185","2008","","1300","767","1806",".425","211","630",".335","440","662",".665","374","1258","389","158","147","404","604"
"46","Campbell","34","17","17",".500","-10.58","-7.61","7","11","9","7","6","9","2418","2391","","1370","824","1817",".453","262","717",".365","508","677",".750","265","1115","387","227","136","445","615"
"47","Canisius","33","18","15",".545","-2.52","-3.34","10","10","7","7","9","7","2591","2564","","1330","910","2003",".454","304","812",".374","467","636",".734","358","1094","579","223","63","438","643"
"48","Central Arkansas","32","8","24",".250","-12.82","-3.54","7","11","5","6","3","16","2395","2692","","1295","836","1910",".438","230","613",".375","493","687",".718","335","1151","465","178","84","446","606"
"49","Central Connecticut State","29","6","23",".207","-17.19","-7.36","4","14","3","9","3","14","1827","2112","","1170","675","1602",".421","146","418",".349","331","534",".620","332","966","341","166","68","414","539"
"50","Central Florida","30","20","10",".667","8.93","2.53","11","7","13","3","5","6","2008","1816","","1205","687","1587",".433","207","614",".337","427","649",".658","338","1257","339","113","118","445","460"
"51","Central Michigan","32","16","16",".500","-5.41","-2.28","6","12","10","5","5","9","2826","2807","","1295","912","2153",".424","399","1115",".358","603","762",".791","362","1244","362","181","93","362","612"
"52","Charleston Southern","31","12","19",".387","-11.93","-5.86","7","11","9","6","3","12","2304","2343","","1255","824","1868",".441","228","669",".341","428","643",".666","336","1092","341","176","89","358","620"
"53","Charlotte","30","13","17",".433","-4.95","-0.64","7","11","10","5","3","9","2295","2407","","1205","800","1803",".444","237","630",".376","458","614",".746","224","979","361","190","94","366","578"
"54","Chattanooga","31","19","12",".613","1.56","-1.61","10","8","11","3","7","7","2314","2132","","1245","801","1718",".466","231","667",".346","481","677",".710","315","1005","377","241","145","413","570"
"55","Chicago State","32","6","26",".188","-16.76","-0.28","1","13","3","7","2","17","2089","2511","","1300","739","1923",".384","212","681",".311","399","569",".701","344","1123","360","215","68","440","616"
"56","Cincinnati","31","27","4",".871","19.08","4.56","16","2","18","0","8","3","2315","1865","","1250","849","1846",".460","233","670",".348","384","574",".669","379","1156","511","237","162","323","484"
"57","Citadel","33","12","21",".364","-12.42","-2.48","4","14","8","8","3","12","2964","3121","","1335","980","2357",".416","397","1165",".341","607","802",".757","445","1232","561","306","85","473","737"
"58","Clemson","32","17","15",".531","14.36","10.86","6","12","11","5","3","7","2399","2287","","1285","845","1872",".451","232","649",".357","477","655",".728","354","1092","398","227","123","345","489"
"59","Cleveland State","31","9","22",".290","-6.43","-1.23","5","13","5","6","2","14","2083","2222","","1260","745","1838",".405","219","709",".309","374","541",".691","336","1024","327","221","94","405","636"
"60","Coastal Carolina","32","16","16",".500","-3.29","-1.09","10","8","11","6","3","10","2331","2331","","1290","835","1962",".426","279","815",".342","382","582",".656","386","1276","395","173","83","409","578"
"61","Colgate","32","10","22",".313","-8.28","-3.41","8","10","4","8","6","12","2145","2273","","1305","745","1693",".440","271","732",".370","384","567",".677","261","1037","414","164","82","470","603"
"62","College of Charleston","34","25","9",".735","4.46","-0.05","14","4","12","2","10","4","2342","2179","","1365","776","1796",".432","209","633",".330","581","788",".737","289","1158","347","191","116","353","582"
"63","Colorado State","32","22","10",".688","6.53","1.79","13","5","14","4","7","5","2325","2150","","1280","782","1831",".427","223","648",".344","538","732",".735","367","1230","357","190","115","351","555"
"64","Colorado","33","19","14",".576","9.61","6.23","8","10","13","4","4","8","2494","2376","","1330","858","1922",".446","241","685",".352","537","764",".703","389","1242","460","169","143","403","608"
"65","Columbia","27","11","16",".407","-5.35","-2.81","5","9","7","6","4","10","1940","1964","","1090","700","1603",".437","211","584",".361","329","465",".708","270","941","418","190","79","346","506"
"66","Connecticut","31","15","16",".484","7.11","6.41","9","9","8","6","4","8","2075","2043","","1250","732","1709",".428","208","592",".351","403","572",".705","315","1139","413","140","167","380","526"
"67","Coppin State","32","8","24",".250","-21.00","-7.50","7","9","5","6","3","16","2119","2521","","1290","705","1846",".382","225","708",".318","484","745",".650","367","1115","335","182","72","441","664"
"68","Cornell","29","8","21",".276","-8.18","-1.33","4","10","3","8","4","12","2074","2238","","1165","746","1646",".453","244","720",".339","338","484",".698","219","976","417","150","78","420","529"
"69","Creighton","32","24","8",".750","18.50","8.63","10","8","13","4","7","4","2657","2319","","1280","999","1961",".509","278","699",".398","381","558",".683","265","1130","556","205","94","394","527"
"70","Dartmouth","27","7","20",".259","-10.94","-3.24","4","10","3","9","4","11","1812","2020","","1085","631","1463",".431","199","565",".352","351","495",".709","251","917","301","124","47","401","493"
"71","Davidson","30","16","14",".533","6.99","4.05","8","10","8","5","5","7","2229","2141","","1210","770","1758",".438","276","805",".343","413","551",".750","273","1083","476","160","99","367","555"
"72","Dayton","30","24","6",".800","13.68","3.96","15","3","15","1","7","3","2303","1989","","1205","776","1644",".472","241","626",".385","510","738",".691","261","1037","473","240","124","364","565"
"73","Delaware State","32","10","22",".313","-18.35","-8.92","7","9","4","7","6","14","2186","2399","","1295","782","1865",".419","263","727",".362","359","545",".659","348","1057","429","177","89","438","608"
"74","Delaware","33","13","20",".394","-9.69","-1.14","5","13","9","5","3","12","2157","2381","","1325","775","1838",".422","196","643",".305","411","599",".686","321","1159","385","176","102","400","625"
"75","Denver","30","16","14",".533","-2.76","-3.96","8","8","8","5","7","8","2275","2239","","1210","811","1684",".482","223","555",".402","428","583",".734","273","1058","452","150","64","404","603"
"76","DePaul","32","9","23",".281","2.56","8.25","2","16","8","10","1","9","2206","2388","","1285","775","1804",".430","184","564",".326","472","642",".735","339","1057","366","213","92","451","635"
"77","Detroit Mercy","31","8","23",".258","-10.39","-1.29","6","12","5","9","3","13","2387","2630","","1255","830","1867",".445","251","675",".372","476","717",".664","320","1036","398","203","78","450","741"
"78","Drake","31","7","24",".226","-4.47","2.15","5","13","6","9","1","11","2208","2390","","1255","760","1856",".409","270","782",".345","418","553",".756","311","1070","404","188","75","388","563"
"79","Drexel","32","9","23",".281","-7.13","-2.26","3","15","5","8","4","14","2397","2508","","1300","865","1987",".435","256","741",".345","411","617",".666","379","1177","470","187","98","425","644"
"80","Duke","33","25","8",".758","22.17","11.17","11","7","15","1","4","6","2655","2292","","1320","912","1928",".473","273","735",".371","558","741",".753","356","1209","435","195","141","372","598"
"81","Duquesne","32","10","22",".313","-2.64","1.11","3","15","8","10","1","10","2256","2376","","1280","785","1835",".428","226","677",".334","460","680",".676","343","1167","401","157","127","457","593"
"82","East Carolina","32","15","17",".469","-0.58","1.17","6","12","12","5","1","11","2011","2067","","1280","690","1733",".398","201","638",".315","430","656",".655","357","1219","383","163","170","449","526"
"83","East Tennessee State","34","27","7",".794","7.79","-2.40","14","4","13","2","8","5","2717","2358","","1375","935","1905",".491","256","669",".383","591","840",".704","345","1237","504","284","162","502","679"
"84","Eastern Illinois","29","14","15",".483","-5.22","-4.92","6","10","8","6","6","9","2169","2083","","1195","772","1852",".417","259","696",".372","366","501",".731","345","1081","444","198","119","369","559"
"85","Eastern Kentucky","31","12","19",".387","-8.40","-2.20","5","11","8","6","3","12","2197","2330","","1265","750","1751",".428","235","733",".321","462","655",".705","285","1018","422","185","113","430","619"
"86","Eastern Michigan","33","16","17",".485","0.26","0.60","7","11","10","6","5","10","2566","2409","","1330","918","2046",".449","211","616",".343","519","716",".725","420","1201","443","317","144","399","704"
"87","Eastern Washington","32","22","10",".688","-2.18","-4.55","13","5","15","1","6","9","2542","2421","","1330","891","1858",".480","265","697",".380","495","646",".766","290","1136","404","148","155","395","639"
"88","Elon","32","18","14",".563","0.53","-1.10","10","8","10","4","6","8","2403","2292","","1310","850","1911",".445","308","868",".355","395","577",".685","291","1209","466","165","73","374","532"
"89","Evansville","33","16","17",".485","1.70","2.67","6","12","13","4","2","9","2288","2261","","1335","800","1762",".454","127","347",".366","561","787",".713","298","1136","442","172","99","390","659"
"90","Fairfield","30","16","14",".533","-4.42","-3.65","11","9","7","6","8","7","2168","2191","","1210","789","1787",".442","249","743",".335","341","500",".682","263","1080","444","161","90","404","550"
"91","Fairleigh Dickinson","30","11","19",".367","-8.99","-5.02","9","9","7","4","3","14","2183","2250","","1205","754","1713",".440","201","606",".332","474","620",".765","291","993","366","189","78","398","637"
"92","Florida A&M","30","7","23",".233","-20.43","-11.39","5","11","4","10","3","11","2153","2365","","1220","762","1800",".423","187","538",".348","442","671",".659","304","1047","379","197","99","407","568"
"93","Florida Atlantic","30","10","20",".333","-7.77","-1.81","6","12","5","9","5","8","2108","2221","","1215","756","1838",".411","204","639",".319","392","558",".703","316","1066","369","171","93","349","570"
"94","Florida Gulf Coast","33","26","7",".788","2.35","-3.71","12","2","16","3","10","3","2621","2270","","1330","978","1947",".502","213","608",".350","452","644",".702","370","1243","509","201","115","411","612"
"95","Florida International","31","7","24",".226","-7.89","-3.07","3","15","6","9","1","13","2178","2282","","1270","805","1773",".454","181","545",".332","387","516",".750","314","1051","346","185","67","414","570"
"96","Florida State","32","25","7",".781","21.03","9.37","12","6","18","0","3","6","2648","2275","","1280","953","1975",".483","222","622",".357","520","750",".693","380","1204","475","239","166","372","624"
"97","Florida","31","24","7",".774","22.95","10.53","14","4","9","1","8","4","2443","2058","","1245","829","1828",".454","242","662",".366","543","747",".727","358","1153","396","237","146","369","578"
"98","Fordham","32","13","19",".406","-1.57","1.75","7","11","8","9","5","8","2090","2167","","1300","741","1783",".416","264","791",".334","344","474",".726","260","913","429","314","91","422","611"
"99","Fresno State","31","20","11",".645","4.55","1.73","11","7","13","2","6","9","2295","2166","","1270","804","1764",".456","196","556",".353","491","728",".674","296","1119","385","261","122","410","669"
"100","Furman","32","21","11",".656","2.21","-3.16","14","4","11","3","10","7","2381","2121","","1290","842","1771",".475","293","755",".388","404","586",".689","294","1113","482","222","77","413","572"
"101","Gardner-Webb","33","19","14",".576","-2.73","-5.37","11","7","9","5","8","8","2546","2319","","1345","913","1905",".479","209","552",".379","511","819",".624","371","1259","486","291","118","474","670"
"102","George Mason","32","20","12",".625","4.27","1.59","9","9","10","6","7","5","2401","2293","","1305","839","1850",".454","174","511",".341","549","738",".744","365","1301","380","161","86","414","538"
"103","George Washington","32","19","13",".594","3.34","2.80","10","8","13","3","5","7","2236","2219","","1280","738","1767",".418","253","683",".370","507","677",".749","370","1189","423","176","122","422","497"
"104","Georgetown","32","14","18",".438","11.75","9.88","5","13","9","8","3","7","2369","2309","","1290","808","1752",".461","206","590",".349","547","746",".733","304","1142","480","175","147","456","672"
"105","Georgia Southern","31","18","13",".581","-1.93","-2.62","11","7","10","2","6","11","2373","2256","","1245","798","1792",".445","290","783",".370","487","732",".665","304","1089","330","212","97","371","613"
"106","Georgia State","30","19","11",".633","0.73","-1.92","12","6","11","3","6","8","2229","2082","","1205","813","1717",".474","229","632",".362","374","578",".647","304","1058","370","222","130","419","604"
"107","Georgia Tech","32","17","15",".531","7.84","8.84","8","10","15","4","2","10","2144","2137","","1285","784","1799",".436","144","438",".329","432","635",".680","315","1161","481","207","191","438","526"
"108","Georgia","32","19","13",".594","11.80","10.26","9","9","12","5","5","7","2306","2244","","1290","790","1782",".443","166","505",".329","560","739",".758","310","1185","414","175","123","426","597"
"109","Gonzaga","33","32","1",".970","25.88","2.45","17","1","15","1","10","0","2791","2018","","1320","1002","1934",".518","241","631",".382","546","740",".738","308","1330","529","236","147","372","541"
"110","Grambling","32","16","16",".500","-17.05","-11.64","10","8","11","2","4","12","2304","2350","","1300","821","1884",".436","182","569",".320","480","724",".663","389","1078","361","280","76","431","634"
"111","Grand Canyon","31","22","9",".710","-0.20","-4.27","11","3","15","3","5","6","2282","2103","","1250","790","1812",".436","205","619",".331","497","747",".665","335","1166","423","233","79","397","539"
"112","Green Bay","31","18","13",".581","-2.15","-2.57","12","6","10","3","7","8","2483","2387","","1255","883","1997",".442","193","591",".327","524","761",".689","377","1278","427","238","131","433","608"
"113","Hampton","30","14","16",".467","-12.62","-9.77","11","5","9","4","5","10","2082","2136","","1210","724","1774",".408","190","596",".319","444","625",".710","365","1115","356","142","111","424","618"
"114","Hartford","32","9","23",".281","-15.50","-5.22","4","12","6","8","3","15","2136","2465","","1295","730","1815",".402","263","777",".338","413","591",".699","292","1046","367","228","117","459","604"
"115","Harvard","27","18","9",".667","2.82","-1.99","10","4","11","3","7","5","1941","1769","","1080","672","1487",".452","220","609",".361","377","507",".744","266","959","393","171","127","365","512"
"116","Hawaii","30","14","16",".467","-6.00","-4.73","8","8","11","8","3","5","2042","2048","","1210","698","1650",".423","214","658",".325","432","604",".715","287","966","418","150","57","417","570"
"117","High Point","31","15","16",".484","-8.75","-5.96","9","9","8","8","7","7","2133","2136","","1260","732","1693",".432","196","520",".377","473","636",".744","304","1088","389","184","96","407","539"
"118","Hofstra","32","15","17",".469","-2.03","-1.58","7","11","7","7","6","7","2473","2454","","1290","846","1908",".443","291","792",".367","490","716",".684","373","1164","419","142","82","341","544"
"119","Holy Cross","32","15","17",".469","-5.16","-3.41","9","9","9","5","6","12","1932","1988","","1285","663","1552",".427","236","685",".345","370","534",".693","188","811","426","302","76","352","515"
"120","Houston Baptist","30","17","13",".567","-6.31","-4.08","12","6","13","1","4","11","2362","2300","","1200","843","1851",".455","189","550",".344","487","697",".699","404","1159","440","188","77","402","577"
"121","Houston","30","21","9",".700","13.30","3.53","12","6","12","4","6","5","2218","1925","","1205","797","1780",".448","255","647",".394","369","517",".714","344","1075","382","160","106","300","562"
"122","Howard","33","10","23",".303","-16.20","-7.40","5","11","6","6","2","16","2110","2365","","1320","704","1795",".392","165","573",".288","539","818",".659","405","1222","299","170","117","487","617"
"123","Idaho State","31","5","26",".161","-14.93","-3.20","3","15","4","7","1","16","2164","2486","","1250","742","1708",".434","237","660",".359","443","648",".684","233","921","316","224","73","419","578"
"124","Idaho","30","18","12",".600","-5.60","-5.88","12","6","11","3","6","9","2220","2163","","1230","742","1704",".435","232","629",".369","504","696",".724","327","1107","388","145","75","386","642"
"125","Illinois-Chicago","33","15","18",".455","-6.06","-3.51","7","11","8","8","5","8","2520","2525","","1335","859","1942",".442","244","670",".364","558","785",".711","386","1312","465","175","169","532","623"
"126","Illinois State","33","27","6",".818","10.54","2.88","17","1","15","0","9","4","2271","2012","","1325","811","1851",".438","271","747",".363","378","572",".661","347","1221","447","238","157","412","585"
"127","Illinois","32","18","14",".563","10.48","10.02","8","10","12","5","3","6","2297","2236","","1285","825","1838",".449","240","650",".369","407","593",".686","313","1114","425","170","74","397","581"
"128","Incarnate Word","29","12","17",".414","-11.94","-5.42","7","11","10","5","2","12","2212","2320","","1165","736","1617",".455","233","601",".388","507","731",".694","229","950","362","168","136","392","583"
"129","Indiana State","31","11","20",".355","-0.73","3.47","5","13","8","6","3","10","2170","2255","","1275","762","1832",".416","254","727",".349","392","576",".681","262","1111","417","204","126","395","660"
"130","Indiana","32","18","14",".563","15.83","8.27","7","11","14","4","2","8","2588","2346","","1310","914","1890",".484","281","735",".382","479","656",".730","391","1257","464","203","149","489","650"
"131","Iona","34","22","12",".647","1.21","-2.91","12","8","8","4","7","7","2736","2596","","1375","951","2091",".455","332","836",".397","502","652",".770","326","1223","531","235","101","411","652"
"132","Iowa State","31","21","10",".677","20.08","11.50","12","6","12","3","5","6","2505","2239","","1265","908","1958",".464","311","774",".402","378","540",".700","295","1088","498","246","110","316","495"
"133","Iowa","32","18","14",".563","10.38","8.06","10","8","14","4","3","7","2559","2485","","1310","895","1997",".448","274","738",".371","495","707",".700","384","1229","555","241","122","440","569"
"134","IPFW","31","19","12",".613","1.19","-2.92","8","8","13","3","6","8","2719","2444","","1260","998","2008",".497","333","819",".407","390","531",".734","320","1173","543","246","122","422","559"
"135","IUPUI","32","14","18",".438","-3.95","-1.28","7","9","8","4","5","13","2500","2517","","1290","883","1957",".451","288","743",".388","446","653",".683","346","1104","455","217","87","401","655"
"136","Jackson State","32","14","18",".438","-14.99","-11.13","10","8","10","4","4","13","2066","2142","","1290","716","1860",".385","217","730",".297","417","619",".674","424","1162","350","197","83","390","648"
"137","Jacksonville State","34","20","14",".588","-2.89","-3.77","9","7","5","5","10","9","2371","2300","","1370","834","1823",".457","248","666",".372","455","639",".712","349","1221","479","156","126","463","614"
"138","Jacksonville","32","17","15",".531","-9.89","-8.14","5","9","7","6","8","9","2481","2399","","1285","850","1819",".467","319","784",".407","462","632",".731","291","1044","430","259","56","413","605"
"139","James Madison","33","10","23",".303","-5.28","-1.46","7","11","6","9","3","13","2194","2299","","1335","770","1733",".444","208","629",".331","446","622",".717","310","1133","385","194","89","467","665"
"140","Kansas State","32","20","12",".625","14.96","9.99","8","10","11","5","5","6","2317","2158","","1285","799","1736",".460","229","628",".365","490","708",".692","309","1045","483","256","119","420","570"
"141","Kansas","32","28","4",".875","22.88","12.54","16","2","14","1","10","1","2647","2316","","1295","946","1943",".487","279","689",".405","476","715",".666","385","1244","521","222","150","419","578"
"142","Kennesaw State","32","14","18",".438","-8.12","-5.65","7","7","8","5","6","13","2401","2456","","1280","892","1933",".461","206","495",".416","411","595",".691","358","1145","507","163","95","431","613"
"143","Kent State","33","20","13",".606","0.81","-2.26","10","8","10","6","7","5","2554","2400","","1345","905","2124",".426","235","740",".318","509","708",".719","508","1348","416","216","126","438","637"
"144","Kentucky","31","26","5",".839","24.49","9.82","16","2","15","2","7","3","2690","2235","","1245","953","1992",".478","223","635",".351","561","801",".700","396","1257","499","187","167","371","597"
"145","La Salle","30","15","15",".500","2.28","3.32","9","9","11","4","4","8","2266","2297","","1220","761","1666",".457","255","700",".364","489","638",".766","249","973","425","191","64","394","560"
"146","Lafayette","30","9","21",".300","-14.56","-3.39","5","13","5","10","4","11","1995","2282","","1205","712","1655",".430","221","662",".334","350","492",".711","205","956","378","148","85","436","514"
"147","Lamar","33","19","14",".576","-7.01","-7.94","10","8","12","3","6","10","2563","2364","","1335","888","1930",".460","259","719",".360","528","787",".671","386","1163","472","267","91","444","712"
"148","Lehigh","32","20","12",".625","1.64","-3.20","12","6","12","2","8","10","2432","2261","","1295","857","1788",".479","270","689",".392","448","580",".772","231","1100","467","215","99","450","539"
"149","Liberty","32","19","13",".594","-5.30","-5.85","14","4","12","5","7","7","2124","2018","","1295","708","1636",".433","290","812",".357","418","566",".739","163","921","411","209","64","336","611"
"150","Lipscomb","33","20","13",".606","-1.29","-4.19","11","3","11","5","9","6","2804","2562","","1325","939","1978",".475","340","928",".366","586","811",".723","340","1214","599","218","104","500","702"
"151","Long Beach State","33","15","18",".455","-5.74","-0.35","9","7","10","2","3","15","2492","2604","","1345","874","1969",".444","209","599",".349","535","740",".723","374","1168","438","198","91","478","669"
"152","Long Island University","32","20","12",".625","-7.51","-8.22","13","5","8","5","9","6","2278","2218","","1295","803","1846",".435","184","534",".345","488","710",".687","422","1242","350","186","107","461","641"
"153","Longwood","30","6","24",".200","-20.87","-5.80","3","15","5","9","1","15","2018","2408","","1200","738","1660",".445","186","568",".327","356","487",".731","218","922","324","175","124","457","539"
"154","Louisiana-Lafayette","32","21","11",".656","0.06","-3.01","10","8","12","4","8","7","2628","2432","","1285","921","1959",".470","226","647",".349","560","808",".693","431","1221","466","226","89","431","592"
"155","Louisiana-Monroe","32","9","23",".281","-7.32","-2.22","2","16","6","8","2","12","2147","2236","","1310","793","1857",".427","232","687",".338","329","491",".670","333","1143","428","148","68","421","559"
"156","Louisiana State","31","10","21",".323","0.78","8.94","2","16","8","8","1","10","2319","2572","","1240","853","1893",".451","196","584",".336","417","599",".696","355","1115","397","186","110","452","593"
"157","Louisiana Tech","32","23","9",".719","6.11","-4.29","14","4","15","2","6","7","2480","2110","","1285","882","1883",".468","252","688",".366","464","655",".708","316","1201","530","218","172","394","503"
