"Rk","School","G","W","L","W.L.","SRS","SOS","W.1","L.1","W.2","L.2","W.3","L.3","Tm.","Opp.","X.","MP","FG","FGA","FG.","X3P","X3PA","X3P.","FT","FTA","FT.","ORB","TRB","AST","STL","BLK","TOV","PF"
"54","Clemson","36","25","11",".694","15.35","7.82","7","9","16","4","6","6","2636","2365","","","1017","2170",".469","248","725",".342","354","612",".578","","1264","562","342","191","512","606"
"55","Cleveland State","31","10","21",".323","-6.59","1.31","3","13","6","8","3","12","1974","2129","","","689","1752",".393","198","648",".306","398","558",".713","","1026","360","231","125","420","606"
"56","Coastal Carolina","30","15","15",".500","-7.20","-5.66","7","7","12","5","3","10","2231","2141","","","830","1821",".456","217","643",".337","354","528",".670","","1048","497","277","76","451","566"
"57","Colgate","29","10","19",".345","-10.27","-4.30","5","9","5","9","5","9","1652","1771","","","570","1433",".398","147","463",".317","365","531",".687","","917","274","178","75","440","501"
"58","College of Charleston","33","22","11",".667","0.70","-3.06","13","5","11","2","8","6","2290","2166","","","832","1846",".451","248","716",".346","378","557",".679","","1187","462","210","127","494","516"
"59","Colorado State","30","17","13",".567","4.09","3.71","6","10","10","4","5","7","2178","2130","","","768","1573",".488","163","438",".372","479","673",".712","","1056","413","215","137","526","615"
"60","Colorado","27","7","20",".259","-4.14","7.33","3","13","6","9","1","10","1867","2163","","","662","1576",".420","154","500",".308","389","598",".651","","998","359","185","117","472","572"
"61","Columbia","28","16","12",".571","-6.36","-5.27","7","7","10","4","5","8","1842","1789","","","645","1406",".459","200","497",".402","352","478",".736","","914","377","153","42","410","552"
"62","Connecticut","31","17","14",".548","13.22","6.09","6","10","15","5","2","8","2181","1938","","","760","1797",".423","147","458",".321","514","818",".628","","1311","400","240","264","466","544"
"63","Coppin State","32","12","20",".375","-15.20","-5.17","9","9","7","3","3","16","1972","2256","","","696","1755",".397","165","569",".290","415","639",".649","","995","304","207","67","441","611"
"64","Cornell","28","16","12",".571","-4.63","-5.40","9","5","8","5","7","7","1856","1792","","","641","1371",".468","198","500",".396","376","501",".750","","882","367","161","89","415","484"
"65","Creighton","33","22","11",".667","12.57","6.24","13","5","12","2","5","8","2220","2011","","","740","1662",".445","205","607",".338","535","710",".754","","1080","441","210","83","417","552"
"66","Dartmouth","27","9","18",".333","-13.09","-4.75","4","10","6","7","3","11","1591","1816","","","599","1433",".418","117","398",".294","276","393",".702","","788","305","176","92","354","549"
"67","Davidson","34","29","5",".853","8.31","-2.26","17","1","13","1","10","3","2765","2336","","","969","2157",".449","328","888",".369","499","663",".753","","1378","559","272","91","495","602"
"68","Dayton","31","19","12",".613","2.75","1.97","8","8","15","2","2","9","2075","2051","","","737","1654",".446","196","515",".381","405","583",".695","","1024","384","146","90","438","604"
"69","Delaware State","34","21","13",".618","-6.70","-6.58","16","2","8","1","10","10","2031","1998","","","712","1625",".438","217","646",".336","390","527",".740","","943","397","205","95","413","539"
"70","Delaware","31","5","26",".161","-11.41","-2.06","3","15","3","11","1","13","1874","2164","","","639","1580",".404","194","589",".329","402","560",".718","","890","334","169","75","400","573"
"71","Denver","29","4","25",".138","-18.16","-5.89","3","15","4","10","0","15","1855","2194","","","627","1572",".399","211","600",".352","390","540",".722","","940","348","140","41","434","495"
"72","DePaul","34","20","14",".588","12.44","8.53","9","7","14","2","5","9","2300","2152","","","863","1885",".458","218","631",".345","356","536",".664","","1205","484","200","154","397","555"
"73","Detroit Mercy","30","11","19",".367","-1.96","1.01","6","10","6","6","4","13","1913","2002","","","703","1599",".440","181","554",".327","326","500",".652","","996","382","171","69","382","535"
"74","Drake","32","17","15",".531","3.64","4.58","6","12","11","4","2","8","2398","2374","","","820","1822",".450","194","589",".329","564","794",".710","","1166","489","254","91","440","567"
"75","Drexel","32","23","9",".719","5.43","0.52","13","5","9","4","13","5","2127","1939","","","725","1644",".441","180","543",".331","497","724",".686","","1082","396","267","159","441","582"
"76","Duke","33","22","11",".667","18.85","10.49","8","8","15","4","5","4","2323","2047","","","822","1754",".469","198","520",".381","481","698",".689","","1165","433","241","157","509","577"
"77","Duquesne","29","10","19",".345","-5.67","0.50","6","10","5","9","5","9","2271","2450","","","805","1833",".439","239","722",".331","422","568",".743","","940","465","217","102","433","566"
"78","East Carolina","30","6","24",".200","-10.37","1.15","1","15","5","9","1","14","1779","2025","","","635","1599",".397","192","602",".319","317","548",".578","","1026","370","184","82","421","554"
"79","East Tennessee State","34","24","10",".706","-2.37","-5.44","16","2","15","2","8","7","2486","2287","","","905","1984",".456","209","603",".347","467","648",".721","","1242","540","338","158","571","679"
"80","Eastern Illinois","30","10","20",".333","-13.01","-7.12","6","14","7","7","3","11","1832","1988","","","648","1587",".408","139","432",".322","397","547",".726","","1030","358","167","58","416","566"
"81","Eastern Kentucky","33","21","12",".636","-4.19","-5.28","13","7","11","3","8","8","2151","2089","","","782","1691",".462","264","758",".348","323","475",".680","","930","477","263","84","446","449"
"82","Eastern Michigan","32","13","19",".406","-6.83","-0.63","6","10","9","6","3","9","2039","2207","","","699","1664",".420","241","671",".359","400","583",".686","","1049","374","220","59","570","632"
"83","Eastern Washington","29","15","14",".517","-4.15","-2.94","8","8","10","3","5","11","2443","2394","","","846","1708",".495","190","563",".337","561","762",".736","","1010","514","207","90","446","560"
"84","Elon","30","7","23",".233","-11.23","-1.48","5","13","3","9","3","12","1874","2112","","","684","1642",".417","179","541",".331","327","483",".677","","1002","334","188","81","436","575"
"85","Evansville","31","14","17",".452","5.13","4.55","6","12","10","5","4","11","2131","2113","","","703","1539",".457","228","573",".398","497","678",".733","","959","429","148","79","399","598"
"86","Fairfield","32","13","19",".406","-4.49","-2.00","10","8","7","8","5","10","1996","2070","","","677","1652",".410","183","562",".326","459","648",".708","","1025","409","223","99","472","613"
"87","Fairleigh Dickinson","30","14","16",".467","-9.71","-6.67","9","9","6","7","7","9","2193","2254","","","784","1826",".429","195","604",".323","430","619",".695","","1075","389","190","102","400","531"
"88","Florida A&M","35","21","14",".600","-9.73","-7.49","12","6","11","2","6","9","2467","2467","","","846","1881",".450","209","581",".360","566","855",".662","","1291","477","245","63","623","648"
"89","Florida Atlantic","31","16","15",".516","-10.24","-4.34","10","8","11","2","5","12","2321","2419","","","834","1706",".489","191","519",".368","462","666",".694","","1024","475","208","60","476","628"
"90","Florida International","29","12","17",".414","-13.00","-5.77","7","11","9","4","3","13","1920","2077","","","681","1620",".420","182","553",".329","376","574",".655","","990","340","197","74","444","541"
"91","Florida State","35","22","13",".629","14.14","8.63","7","9","17","4","4","9","2607","2414","","","936","1947",".481","237","624",".380","498","657",".758","","1104","433","276","116","513","627"
"92","Florida","40","35","5",".875","23.82","7.34","13","3","18","0","5","4","3193","2504","","","1125","2138",".526","297","727",".409","646","936",".690","","1504","614","266","194","565","626"
"93","Fordham","30","18","12",".600","1.21","-0.10","10","6","11","3","6","6","1964","1925","","","679","1556",".436","188","526",".357","418","624",".670","","949","409","220","123","426","579"
"94","Fresno State","32","22","10",".688","4.47","-0.14","10","6","15","3","7","6","2283","2118","","","766","1836",".417","303","881",".344","448","691",".648","","1230","462","184","206","432","519"
"95","Furman","31","15","16",".484","-4.82","-2.68","8","10","9","5","5","10","2102","2127","","","743","1676",".443","239","639",".374","377","516",".731","","1004","444","205","65","459","579"
"96","Gardner-Webb","30","9","21",".300","-13.11","-0.95","7","11","7","5","2","14","1902","2163","","","684","1652",".414","242","699",".346","292","461",".633","","961","405","217","90","482","576"
"97","George Mason","33","18","15",".545","4.16","-0.05","9","9","7","7","8","8","2090","1951","","","790","1708",".463","191","559",".342","319","496",".643","","1077","463","195","85","405","491"
"98","George Washington","32","23","9",".719","5.61","0.64","11","5","13","1","6","5","2247","2067","","","824","1799",".458","171","465",".368","428","611",".700","","1090","462","292","142","444","603"
"99","Georgetown","37","30","7",".811","19.62","9.48","13","3","14","3","9","3","2555","2146","","","923","1826",".505","235","635",".370","474","667",".711","","1250","545","192","189","497","609"
"100","Georgia Southern","31","15","16",".484","-6.90","-2.71","7","11","7","5","5","10","2144","2116","","","816","1802",".453","152","431",".353","360","593",".607","","1159","435","213","103","512","614"
"101","Georgia State","31","11","20",".355","-8.14","-0.14","5","13","7","8","3","12","1993","2226","","","685","1595",".429","180","495",".364","443","675",".656","","1047","339","177","98","491","515"
"102","Georgia Tech","32","20","12",".625","17.17","9.36","8","8","17","1","1","8","2515","2222","","","935","1909",".490","201","540",".372","444","652",".681","","1166","491","316","114","503","665"
"103","Georgia","33","19","14",".576","13.47","8.38","8","8","15","4","3","9","2477","2279","","","918","1989",".462","263","691",".381","378","567",".667","","1250","484","293","149","518","574"
"104","Gonzaga","34","23","11",".676","12.15","3.77","11","3","12","2","6","5","2668","2383","","","933","1932",".483","230","583",".395","572","762",".751","","1271","492","212","123","473","654"
"105","Grambling","26","12","14",".462","-19.99","-13.28","10","8","9","2","3","11","1669","1824","","","595","1489",".400","128","419",".305","351","527",".666","","957","274","156","78","437","509"
"106","Green Bay","33","18","15",".545","-0.52","-0.86","7","9","11","5","6","10","2232","2173","","","746","1730",".431","210","549",".383","530","697",".760","","1088","371","172","86","385","548"
"107","Hampton","31","15","16",".484","-10.10","-8.90","10","8","6","6","7","8","2113","2128","","","712","1683",".423","201","664",".303","488","737",".662","","1116","366","285","101","637","720"
"108","Hartford","31","13","18",".419","-8.79","-5.44","6","10","7","5","5","12","1925","2029","","","660","1613",".409","206","705",".292","399","591",".675","","925","348","263","38","389","598"
"109","Harvard","28","12","16",".429","-9.67","-4.56","5","9","6","7","6","9","2025","2168","","","697","1572",".443","134","421",".318","497","655",".759","","913","317","192","81","452","471"
"110","Hawaii","31","18","13",".581","6.99","1.09","8","8","13","3","3","8","2245","2062","","","813","1772",".459","166","484",".343","453","621",".729","","1181","539","201","154","540","581"
"111","High Point","32","22","10",".688","-1.37","-4.99","11","3","15","1","6","7","2406","2201","","","889","1910",".465","210","609",".345","418","616",".679","","1177","530","220","110","497","621"
"112","Hofstra","32","22","10",".688","2.53","-0.60","14","4","11","1","10","7","2339","2232","","","799","1759",".454","256","621",".412","485","697",".696","","1059","379","186","74","368","610"
"113","Holy Cross","34","25","9",".735","3.32","-3.06","13","1","14","1","10","6","2171","1954","","","738","1695",".435","191","544",".351","504","687",".734","","1091","463","324","123","521","621"
"114","Houston","33","18","15",".545","5.75","3.12","10","6","11","3","4","10","2415","2328","","","814","2068",".394","330","1009",".327","457","639",".715","","1155","378","276","108","383","668"
"115","Howard","31","9","22",".290","-17.80","-10.61","5","13","4","7","2","13","2009","2232","","","678","1596",".425","236","608",".388","417","638",".654","","939","375","161","69","503","548"
"116","Idaho State","30","13","17",".433","-4.21","-1.17","8","8","8","4","4","13","2012","2025","","","692","1565",".442","232","599",".387","396","566",".700","","1030","353","179","88","405","499"
"117","Idaho","31","4","27",".129","-12.56","1.44","1","15","2","12","1","14","1907","2307","","","668","1717",".389","225","685",".328","346","511",".677","","976","312","149","94","458","587"
"118","Illinois-Chicago","32","14","18",".438","-0.46","1.09","7","9","9","5","4","10","2224","2257","","","776","1875",".414","231","619",".373","441","612",".721","","1169","421","212","162","396","559"
"119","Illinois State","31","15","16",".484","5.73","4.63","6","12","11","4","3","10","2068","2016","","","738","1624",".454","233","640",".364","359","557",".645","","999","463","215","101","468","572"
"120","Illinois","35","23","12",".657","14.18","7.09","9","7","14","3","3","6","2245","1997","","","790","1830",".432","241","691",".349","424","680",".624","","1231","488","205","99","491","604"
"121","Indiana State","31","13","18",".419","2.18","6.84","5","13","10","6","2","11","1908","2034","","","634","1589",".399","214","623",".343","426","602",".708","","991","329","157","42","388","579"
"122","Indiana","32","21","11",".656","16.78","8.35","10","6","15","0","3","8","2246","1976","","","783","1755",".446","252","661",".381","428","603",".710","","1082","424","206","140","396","657"
"123","Iona","30","2","28",".067","-15.24","-3.97","1","17","1","10","1","15","1758","2096","","","646","1583",".408","110","540",".204","356","617",".577","","1047","308","180","143","536","611"
"124","Iowa State","31","15","16",".484","1.85","5.19","6","10","12","5","3","9","1972","2027","","","696","1705",".408","203","627",".324","377","540",".698","","1118","362","141","106","458","510"
"125","Iowa","31","17","14",".548","9.12","6.35","9","7","14","2","2","9","2121","2035","","","739","1684",".439","195","540",".361","448","602",".744","","1027","451","211","102","417","562"
"126","IPFW","29","12","17",".414","-10.54","-0.71","","","8","5","4","12","1982","2029","","","700","1565",".447","227","602",".377","355","522",".680","","906","445","198","93","421","562"
"127","IUPUI","30","15","15",".500","-3.71","-3.39","7","7","8","4","4","6","2039","2026","","","679","1618",".420","217","577",".376","464","615",".754","","1007","340","189","80","399","527"
"128","Jackson State","35","21","14",".600","-12.28","-9.94","12","6","8","2","8","10","2490","2572","","","878","2107",".417","194","620",".313","540","759",".711","","1250","469","289","107","537","724"
"129","Jacksonville State","30","9","21",".300","-12.73","-7.30","7","13","6","7","2","12","1999","2146","","","731","1696",".431","174","547",".318","363","539",".673","","1037","416","216","89","422","596"
"130","Jacksonville","29","15","14",".517","-8.88","-4.01","11","7","12","1","3","12","2125","2189","","","759","1735",".437","175","546",".321","432","607",".712","","1040","409","252","98","481","596"
"131","James Madison","30","7","23",".233","-10.18","-1.11","4","14","4","10","2","11","1919","2178","","","674","1546",".436","166","493",".337","405","606",".668","","902","348","181","63","420","613"
"132","Kansas State","35","23","12",".657","10.35","5.53","10","6","14","3","6","8","2467","2278","","","841","1956",".430","223","670",".333","562","817",".688","","1250","545","206","129","478","654"
"133","Kansas","38","33","5",".868","22.62","6.86","14","2","16","2","8","2","2978","2344","","","1106","2241",".494","231","584",".396","535","811",".660","","1507","651","350","246","539","718"
"134","Kent State","32","21","11",".656","5.25","1.28","12","4","11","2","7","8","2195","1998","","","809","1777",".455","189","562",".336","388","604",".642","","1076","463","261","106","440","595"
"135","Kentucky","34","22","12",".647","17.12","11.41","9","7","14","2","4","6","2496","2302","","","890","1868",".476","231","650",".355","485","690",".703","","1235","537","201","161","493","547"
"136","La Salle","30","10","20",".333","-5.66","-1.87","3","13","6","12","3","7","2150","2241","","","771","1683",".458","163","461",".354","445","648",".687","","1088","427","190","60","478","561"
"137","Lafayette","30","9","21",".300","-14.16","-2.38","3","11","5","8","4","11","1938","2210","","","634","1486",".427","256","713",".359","414","572",".724","","813","410","219","74","511","596"
"138","Lamar","32","15","17",".469","-7.89","-3.54","8","8","11","3","2","12","2367","2438","","","815","1859",".438","266","702",".379","471","730",".645","","1228","554","187","90","534","600"
"139","Lehigh","31","12","19",".387","-7.79","-3.99","7","7","9","5","3","12","1981","1984","","","681","1590",".428","169","486",".348","450","638",".705","","1046","375","196","83","464","620"
"140","Liberty","31","14","17",".452","-6.25","-3.25","8","6","11","4","3","11","2369","2298","","","895","1862",".481","158","467",".338","421","598",".704","","1178","471","210","86","469","645"
"141","Lipscomb","31","18","13",".581","-2.62","-4.62","11","7","13","1","4","12","2101","2017","","","717","1730",".414","238","750",".317","429","609",".704","","1048","412","221","80","369","586"
"142","Long Beach State","32","24","8",".750","2.24","-2.07","12","2","12","1","9","5","2575","2408","","","906","1994",".454","273","728",".375","490","698",".702","","1171","454","237","91","445","560"
"143","Long Island University","29","10","19",".345","-13.84","-7.88","6","12","6","7","4","12","2006","2118","","","676","1656",".408","215","659",".326","439","655",".670","","1040","321","168","56","423","557"
"144","Louisiana-Lafayette","30","9","21",".300","-10.88","-4.85","7","11","7","7","2","14","2013","2180","","","727","1728",".421","149","494",".302","410","620",".661","","1103","343","162","86","446","572"
"145","Louisiana-Monroe","32","18","14",".563","-9.56","-6.01","11","7","14","0","2","13","2305","2317","","","790","1874",".422","287","798",".360","438","614",".713","","1129","414","202","60","459","553"
"146","Louisiana State","32","17","15",".531","12.75","7.44","5","11","14","4","1","9","2177","2007","","","800","1774",".451","174","517",".337","403","572",".705","","1205","445","218","155","452","493"
"147","Louisiana Tech","30","10","20",".333","-4.66","0.64","7","9","7","4","3","14","1922","2081","","","728","1794",".406","158","525",".301","308","493",".625","","1086","355","208","97","432","619"
"148","Louisville","34","24","10",".706","16.08","7.69","12","4","16","4","6","2","2433","2144","","","845","1946",".434","250","751",".333","493","727",".678","","1249","495","251","144","434","698"
"149","Loyola (IL)","32","21","11",".656","4.31","0.78","10","6","12","4","6","6","2237","2075","","","774","1710",".453","170","498",".341","519","713",".728","","1146","375","171","115","421","533"
"150","Loyola Marymount","31","13","18",".419","-5.68","1.80","5","9","8","5","4","12","2030","2228","","","730","1812",".403","153","470",".326","417","609",".685","","1069","462","213","58","508","591"
"151","Loyola (MD)","31","18","13",".581","-3.77","-5.44","12","6","8","4","9","7","2213","2148","","","764","1652",".462","232","603",".385","453","638",".710","","1038","438","196","105","441","651"
"152","Maine","30","12","18",".400","-10.54","-5.25","7","9","5","6","7","9","1961","2025","","","711","1685",".422","197","587",".336","342","511",".669","","1024","363","235","98","399","518"
"153","Manhattan","30","13","17",".433","-8.12","-4.78","10","8","7","7","6","9","1978","2076","","","704","1666",".423","124","429",".289","446","632",".706","","1031","334","235","109","428","635"
"154","Marist","34","25","9",".735","1.65","-4.29","14","4","13","1","9","6","2548","2337","","","888","1971",".451","312","879",".355","460","674",".682","","1255","514","189","74","441","628"
"155","Marquette","34","24","10",".706","14.14","6.95","10","6","16","4","6","4","2443","2207","","","851","1951",".436","217","651",".333","524","783",".669","","1251","475","295","115","496","691"
"156","Marshall","32","13","19",".406","-1.89","2.33","7","9","9","5","3","10","2112","2247","","","728","1816",".401","191","651",".293","465","713",".652","","1187","399","213","138","493","627"
"157","Maryland-Baltimore County","31","12","19",".387","-9.47","-4.92","7","9","6","6","5","12","1875","2016","","","692","1637",".423","165","507",".325","326","445",".733","","962","381","164","91","395","513"
"158","Maryland-Eastern Shore","31","4","27",".129","-22.97","-9.04","1","17","1","12","2","13","1880","2278","","","672","1734",".388","171","555",".308","365","579",".630","","981","287","205","58","483","578"
"159","Maryland","34","25","9",".735","19.06","7.59","10","6","17","3","6","4","2685","2295","","","971","2032",".478","196","509",".385","547","787",".695","","1325","587","253","233","544","612"
"160","Massachusetts","33","24","9",".727","9.49","0.97","13","3","12","2","9","6","2551","2270","","","926","1941",".477","197","577",".341","502","808",".621","","1334","522","226","246","531","696"
"161","McNeese State","32","15","17",".469","-11.34","-4.66","9","7","10","3","4","11","2028","2154","","","747","1839",".406","127","431",".295","407","621",".655","","1222","361","230","158","524","601"
"162","Memphis","37","33","4",".892","19.72","3.91","16","0","19","0","9","2","2918","2333","","","1024","2249",".455","278","792",".351","592","953",".621","","1468","537","344","217","493","732"
