"Rk","School","G","W","L","W.L.","SRS","SOS","W.1","L.1","W.2","L.2","W.3","L.3","Tm.","Opp.","X.","MP","FG","FGA","FG.","X3P","X3PA","X3P.","FT","FTA","FT.","ORB","TRB","AST","STL","BLK","TOV","PF"
"24","Bradley","30","17","13",".567","8.02","3.39","12","6","","","","","1928","1789","","","656","1484",".442","151","407",".371","465","663",".701","","1013","375","198","131","57","545"
"25","Brigham Young","26","1","25",".038","-13.32","6.45","0","16","","","","","1547","2061","","","578","1453",".398","99","379",".261","292","453",".645","","824","316","147","53","0","505"
"26","Brown","26","4","22",".154","-14.48","-2.13","3","11","","","","","1385","1706","","","492","1274",".386","105","357",".294","296","430",".688","","867","260","147","51","0","445"
"27","Bucknell","29","18","11",".621","-4.18","-8.89","9","3","","","","","2039","1870","","","720","1637",".440","190","559",".340","409","580",".705","","1068","354","208","115","0","564"
"28","Buffalo","28","17","11",".607","-4.10","-6.31","11","5","","","","","2002","1940","","","648","1555",".417","159","487",".326","547","834",".656","","1100","360","202","65","0","561"
"29","Butler","33","23","10",".697","7.62","-0.16","12","4","","","","","2299","2004","","","763","1702",".448","169","464",".364","604","903",".669","","1186","432","210","123","0","657"
"30","Cal Poly","30","14","16",".467","-0.69","-1.84","6","10","","","","","2444","2324","","","843","1936",".435","290","827",".351","468","625",".749","","998","461","285","53","0","636"
"31","Cal State Fullerton","27","13","14",".481","-3.41","-2.41","6","10","","","","","1968","1995","","","700","1548",".452","193","551",".350","375","565",".664","","881","379","202","68","0","532"
"32","Cal State Northridge","29","14","15",".483","-1.83","-2.87","8","8","","","","","2199","2132","","","765","1681",".455","157","466",".337","512","826",".620","","1105","464","299","94","0","670"
"33","UC-Irvine","26","1","25",".038","-20.14","1.09","1","15","","","","","1514","2066","","","552","1328",".416","56","247",".227","354","574",".617","","836","279","177","70","0","498"
"34","UC-Santa Barbara","27","12","15",".444","-5.02","-0.94","7","9","","","","","1864","1935","","","652","1436",".454","133","349",".381","427","598",".714","","958","369","161","68","0","522"
"35","University of California","32","23","9",".719","17.25","10.03","12","6","","","","","2402","2171","","","871","1905",".457","142","436",".326","518","771",".672","","1216","520","271","135","166","588"
"36","Campbell","27","11","16",".407","-14.70","-7.22","8","8","","","","","1770","1907","","","641","1525",".420","179","503",".356","309","457",".676","","949","372","151","93","0","540"
"37","Canisius","29","17","12",".586","4.00","-1.97","10","4","","","","","1822","1649","","","653","1589",".411","171","482",".355","345","513",".673","","997","402","176","84","0","466"
"38","Centenary (LA)","27","9","18",".333","-18.09","-8.09","6","10","","","","","1989","2192","","","697","1714",".407","180","589",".306","415","660",".629","","1000","343","223","46","0","496"
"39","Central Connecticut State","27","8","19",".296","-12.02","-6.91","4","12","","","","","1673","1811","","","622","1458",".427","95","364",".261","334","502",".665","","917","326","240","51","0","512"
"40","Central Florida","26","7","19",".269","-18.26","-8.76","4","12","","","","","1790","1989","","","632","1558",".406","178","536",".332","348","521",".668","","954","310","162","72","0","557"
"41","Central Michigan","26","7","19",".269","-10.21","-0.01","4","14","","","","","1877","2101","","","624","1426",".438","172","462",".372","457","638",".716","","962","347","106","111","0","534"
"42","Charleston Southern","30","17","13",".567","-6.93","-6.58","7","7","","","","","2151","2102","","","739","1730",".427","199","570",".349","474","681",".696","","1077","466","226","91","0","641"
"43","Charlotte","31","22","9",".710","10.77","5.18","10","4","","","","","2217","2044","","","768","1838",".418","182","532",".342","499","677",".737","","1181","441","211","118","76","499"
"44","Chattanooga","35","24","11",".686","2.60","-5.21","11","3","","","","","2680","2281","","","942","2034",".463","217","650",".334","579","839",".690","","1351","532","288","83","72","614"
"45","Chicago State","27","4","23",".148","-19.07","-2.22","4","12","","","","","1863","2318","","","718","1809",".397","140","511",".274","287","515",".557","","1035","422","259","71","0","556"
"46","Cincinnati","34","26","8",".765","20.64","5.44","12","2","","","","","2743","2226","","","962","1938",".496","184","555",".332","635","924",".687","","1357","525","264","100","185","716"
"47","Citadel","27","13","14",".481","-8.79","-6.13","6","8","","","","","1932","1857","","","688","1573",".437","146","440",".332","410","616",".666","","1002","361","150","145","0","517"
"48","Clemson","33","23","10",".697","17.41","10.72","9","7","","","","","2249","2028","","","774","1746",".443","158","509",".310","543","799",".680","","1155","458","228","85","109","633"
"49","Cleveland State","28","9","19",".321","-6.71","0.69","6","10","","","","","1811","2018","","","603","1488",".405","157","454",".346","448","680",".659","","921","344","220","67","0","615"
"50","Coastal Carolina","27","11","16",".407","-12.30","-6.67","6","8","","","","","1717","1825","","","636","1537",".414","144","465",".310","301","495",".608","","984","321","168","38","0","504"
"51","Colgate","28","12","16",".429","-6.92","-6.42","8","4","","","","","2005","2019","","","740","1621",".457","131","398",".329","394","663",".594","","1165","417","180","217","117","505"
"52","College of Charleston","32","29","3",".906","5.85","-6.85","16","0","","","","","2504","2108","","","937","1911",".490","112","309",".362","518","766",".676","","1145","519","293","146","0","544"
"53","Colorado State","29","20","9",".690","5.09","1.67","10","6","","","","","2180","2021","","","755","1590",".475","192","499",".385","478","697",".686","","1070","511","208","131","85","485"
"54","Colorado","32","22","10",".688","9.74","6.24","11","5","","","","","2340","2228","","","823","1959",".420","147","406",".362","547","803",".681","","1249","469","258","177","84","644"
"55","Columbia","26","6","20",".231","-13.76","-4.36","1","13","","","","","1621","1825","","","551","1292",".426","218","629",".347","301","477",".631","","726","318","160","63","0","501"
"56","Connecticut","33","18","15",".545","13.02","8.11","7","11","","","","","2170","2008","","","776","1866",".416","181","508",".356","437","672",".650","","1286","431","249","127","132","592"
"57","Coppin State","31","22","9",".710","-1.22","-7.80","15","3","","","","","2453","2249","","","838","1806",".464","171","513",".333","606","823",".736","","1104","390","288","103","0","640"
"58","Cornell","26","15","11",".577","-7.81","-6.89","7","7","","","","","1676","1648","","","614","1341",".458","134","373",".359","314","457",".687","","900","416","185","117","0","437"
"59","Creighton","30","15","15",".500","3.91","2.41","10","8","","","","","2024","1979","","","746","1714",".435","172","477",".361","360","571",".630","","1047","385","197","88","63","528"
"60","Dartmouth","26","18","8",".692","-0.44","-7.76","10","4","","","","","1788","1585","","","641","1395",".459","139","394",".353","367","523",".702","","872","386","229","112","0","472"
"61","Davidson","28","18","10",".643","-0.01","-3.97","10","4","","","","","2105","1911","","","747","1622",".461","186","513",".363","425","590",".720","","969","481","249","69","0","525"
"62","Dayton","27","13","14",".481","3.54","2.32","6","10","","","","","1903","1870","","","646","1504",".430","168","494",".340","443","625",".709","","991","342","133","70","0","533"
"63","Delaware State","27","7","20",".259","-18.46","-7.09","7","11","","","","","1813","2120","","","651","1682",".387","116","417",".278","395","599",".659","","1091","319","173","76","0","541"
"64","Delaware","31","15","16",".484","-0.13","-2.92","8","10","","","","","2324","2193","","","813","1845",".441","171","538",".318","527","704",".749","","1186","448","270","54","0","610"
"65","DePaul","26","3","23",".115","-5.85","6.65","1","13","","","","","1437","1762","","","541","1525",".355","127","460",".276","228","399",".571","","919","267","206","69","0","484"
"66","Detroit Mercy","29","16","13",".552","1.90","-0.60","11","5","","","","","1919","1799","","","651","1559",".418","153","430",".356","464","636",".730","","1074","361","163","88","57","521"
"67","Drake","28","2","26",".071","-6.17","4.65","0","18","","","","","1751","2054","","","659","1582",".417","138","424",".325","295","459",".643","","826","355","224","51","0","484"
"68","Drexel","31","22","9",".710","3.69","-3.63","16","2","","","","","2235","2008","","","740","1676",".442","221","617",".358","534","746",".716","","1185","447","123","47","0","569"
"69","Duke","33","24","9",".727","22.72","9.27","12","4","","","","","2629","2185","","","895","1938",".462","278","714",".389","561","801",".700","","1117","473","280","131","107","625"
"70","Duquesne","27","9","18",".333","2.04","6.15","5","11","","","","","1980","2091","","","705","1635",".431","176","479",".367","394","587",".671","","910","370","224","91","0","554"
"71","East Carolina","27","17","10",".630","2.15","-2.20","9","7","","","","","1839","1703","","","649","1443",".450","136","385",".353","405","625",".648","","1040","297","153","67","0","518"
"72","East Tennessee State","27","7","20",".259","-19.41","-4.17","2","12","","","","","1616","1961","","","608","1434",".424","119","366",".325","281","449",".626","","860","349","171","40","0","540"
"73","Eastern Illinois","27","12","15",".444","-12.50","-7.62","9","9","","","","","1997","2061","","","725","1626",".446","142","443",".321","405","584",".693","","985","467","204","53","0","500"
"74","Eastern Kentucky","26","8","18",".308","-16.41","-7.17","6","12","","","","","1776","2004","","","660","1521",".434","114","334",".341","342","547",".625","","972","352","170","66","0","536"
"75","Eastern Michigan","32","22","10",".688","4.14","1.66","11","7","","","","","2589","2452","","","975","1970",".495","143","421",".340","496","698",".711","","1117","468","269","87","165","601"
"76","Eastern Washington","26","7","19",".269","-11.25","-3.69","3","13","","","","","1790","1949","","","658","1459",".451","126","361",".349","348","545",".639","","908","406","167","63","0","527"
"77","Evansville","31","17","14",".548","2.80","3.89","11","7","","","","","1965","2001","","","678","1560",".435","193","531",".363","416","557",".747","","927","421","173","66","0","608"
"78","Fairfield","30","11","19",".367","-5.11","-2.31","2","12","","","","","1991","2075","","","690","1609",".429","165","497",".332","446","730",".611","","1065","388","219","107","0","613"
"79","Fairleigh Dickinson","28","18","10",".643","-7.03","-5.46","13","5","","","","","2026","2070","","","700","1604",".436","178","531",".335","448","692",".647","","1072","379","221","101","0","529"
"80","Florida A&M","27","8","19",".296","-17.91","-8.95","8","10","","","","","1861","2103","","","693","1621",".428","105","358",".293","370","591",".626","","1101","335","194","161","98","584"
"81","Florida Atlantic","27","16","11",".593","-7.43","-9.31","11","5","","","","","1895","1813","","","684","1453",".471","73","221",".330","454","682",".666","","1055","309","221","113","0","548"
"82","Florida International","29","16","13",".552","-4.64","-8.99","12","4","","","","","2238","2112","","","754","1695",".445","271","722",".375","459","699",".657","","1005","416","300","93","0","614"
"83","Florida State","32","20","12",".625","16.36","9.73","6","10","","","","","2348","2136","","","866","1928",".449","195","558",".349","421","656",".642","","1206","492","280","142","65","608"
"84","Florida","30","13","17",".433","5.46","5.15","5","11","","","","","2220","2181","","","762","1695",".450","254","680",".374","442","630",".702","","1047","404","224","111","0","589"
"85","Fordham","27","6","21",".222","-5.82","3.81","1","15","","","","","1664","1924","","","560","1378",".406","140","441",".317","404","610",".662","","910","311","139","86","0","528"
"86","Fresno State","32","20","12",".625","6.87","3.29","12","4","","","","","2648","2502","","","938","2070",".453","255","762",".335","517","753",".687","","1116","538","288","157","147","682"
"87","Furman","27","10","17",".370","-12.81","-6.37","4","10","","","","","1783","1890","","","643","1579",".407","146","488",".299","351","542",".648","","1061","360","153","91","0","475"
"88","George Mason","27","10","17",".370","-5.52","-1.70","4","12","","","","","2149","2252","","","792","1894",".418","168","560",".300","397","592",".671","","1128","353","280","75","0","524"
"89","George Washington","29","15","14",".517","10.36","6.98","8","8","","","","","1946","1848","","","688","1660",".414","138","447",".309","432","617",".700","","1111","344","221","71","0","584"
"90","Georgetown","30","20","10",".667","10.88","5.85","11","7","","","","","2083","1886","","","772","1934",".399","117","392",".298","422","707",".597","","1348","378","300","195","66","604"
"91","Georgia Southern","28","10","18",".357","-20.60","-7.10","5","9","","","","","1722","2015","","","591","1447",".408","167","515",".324","373","581",".642","","982","363","151","55","0","611"
"92","Georgia State","27","10","17",".370","-15.85","-11.37","6","10","","","","","1844","1930","","","680","1591",".427","110","352",".313","374","530",".706","","973","327","164","99","0","470"
"93","Georgia Tech","27","9","18",".333","9.36","12.21","3","13","","","","","1660","1737","","","590","1489",".396","168","579",".290","312","477",".654","","979","325","168","107","97","436"
"94","Georgia","33","24","9",".727","13.00","6.94","10","6","","","","","2376","2176","","","803","1833",".438","261","716",".365","509","778",".654","","1276","472","200","122","0","631"
"95","Gonzaga","27","15","12",".556","0.19","-1.85","8","6","","","","","1956","1853","","","723","1568",".461","138","387",".357","372","532",".699","","987","413","185","86","22","542"
"96","Grambling","27","10","17",".370","-18.07","-11.55","5","9","","","","","1816","1967","","","675","1548",".436","114","376",".303","352","586",".601","","905","328","226","48","0","547"
"97","Green Bay","28","14","14",".500","0.88","-0.16","10","6","","","","","1568","1515","","","541","1265",".428","122","333",".366","364","514",".708","","834","331","185","77","0","497"
"98","Hampton","27","8","19",".296","-14.96","-9.93","7","11","","","","","1816","1952","","","629","1580",".398","167","516",".324","391","619",".632","","1081","353","200","77","0","586"
"99","Hartford","28","17","11",".607","-2.29","-5.15","11","7","","","","","2055","1975","","","707","1584",".446","134","382",".351","507","734",".691","","987","399","310","118","0","579"
"100","Harvard","26","17","9",".654","-2.63","-7.95","10","4","","","","","1811","1635","","","645","1447",".446","133","403",".330","388","516",".752","","924","352","205","57","0","435"
"101","Hawaii","29","21","8",".724","8.74","2.77","12","4","","","","","2174","2001","","","821","1685",".487","104","305",".341","428","641",".668","","1059","505","245","116","136","529"
"102","Hofstra","27","12","15",".444","-5.45","-3.18","9","9","","","","","1764","1810","","","621","1472",".422","87","320",".272","435","635",".685","","923","313","206","63","77","594"
"103","Holy Cross","27","8","19",".296","-14.52","-8.19","5","7","","","","","1815","1986","","","643","1605",".401","156","498",".313","373","615",".607","","1002","369","191","90","0","602"
"104","Houston","27","11","16",".407","0.36","3.08","3","11","","","","","1972","2015","","","732","1499",".488","140","376",".372","368","558",".659","","990","401","187","72","117","512"
"105","Howard","27","7","20",".259","-17.91","-7.64","7","11","","","","","1935","2204","","","630","1570",".401","136","398",".342","539","790",".682","","907","248","109","24","0","574"
"106","Idaho State","27","14","13",".519","-5.62","-5.92","9","7","","","","","1990","1940","","","686","1445",".475","112","362",".309","506","830",".610","","910","395","262","77","0","503"
"107","Idaho","30","13","17",".433","-6.11","1.53","5","11","","","","","1956","2019","","","728","1601",".455","123","384",".320","377","524",".719","","931","361","191","67","0","518"
"108","Illinois-Chicago","29","15","14",".517","-1.54","-1.16","11","5","","","","","1885","1896","","","677","1595",".424","130","375",".347","401","611",".656","","1021","371","205","65","0","496"
"109","Illinois State","30","24","6",".800","10.81","2.28","14","4","","","","","2226","1970","","","793","1749",".453","193","542",".356","447","670",".667","","1169","527","214","108","0","587"
"110","Illinois","32","22","10",".688","15.64","7.79","11","7","","","","","2448","2197","","","848","1917",".442","238","632",".377","514","691",".744","","1076","515","249","63","81","663"
"111","Indiana State","28","12","16",".429","-3.20","1.26","6","12","","","","","1945","2068","","","672","1637",".411","150","503",".298","451","649",".695","","1110","359","201","85","0","517"
"112","Indiana","33","22","11",".667","13.95","9.40","9","9","","","","","2397","2247","","","772","1764",".438","179","479",".374","674","880",".766","","1183","459","212","131","220","593"
"113","Iona","30","22","8",".733","3.55","-3.82","11","3","","","","","2320","2099","","","770","1690",".456","163","493",".331","617","834",".740","","1099","410","231","147","0","589"
"114","Iowa State","31","22","9",".710","13.43","6.30","10","6","","","","","2093","1872","","","746","1645",".453","149","372",".401","452","689",".656","","1102","482","177","160","104","441"
"115","Iowa","32","22","10",".688","16.84","8.90","12","6","","","","","2314","2038","","","813","1711",".475","184","464",".397","504","719",".701","","1231","469","241","130","53","498"
"116","Jackson State","30","14","16",".467","-11.49","-7.46","9","5","","","","","2139","2248","","","777","1800",".432","133","430",".309","452","737",".613","","1160","406","251","98","0","685"
"117","Jacksonville State","27","10","17",".370","-15.83","-12.51","9","7","","","","","1941","2016","","","680","1531",".444","169","512",".330","412","628",".656","","1027","371","173","66","0","570"
"118","Jacksonville","28","5","23",".179","-14.03","-1.24","4","14","","","","","2076","2434","","","736","1738",".423","155","443",".350","449","708",".634","","1058","314","223","83","0","597"
"119","James Madison","29","16","13",".552","-0.27","-0.77","8","8","","","","","2029","1996","","","753","1627",".463","132","422",".313","391","640",".611","","1031","356","224","63","0","562"
"120","Kansas State","27","10","17",".370","1.75","7.60","3","13","","","","","1734","1880","","","618","1601",".386","97","337",".288","401","601",".667","","1050","352","183","128","0","503"
"121","Kansas","36","34","2",".944","26.60","7.94","15","1","","","","","3058","2380","","","1084","2222",".488","192","506",".379","698","1007",".693","","1532","598","351","222","324","674"
"122","Kent State","27","9","18",".333","-4.00","2.73","7","11","","","","","1857","1973","","","671","1491",".450","174","470",".370","341","497",".686","","851","433","174","61","0","571"
"123","Kentucky","40","35","5",".875","29.23","9.20","13","3","","","","","3325","2512","","","1238","2631",".471","287","777",".369","562","824",".682","","1575","776","480","203","352","802"
"124","La Salle","27","10","17",".370","2.10","4.77","5","11","","","","","1777","1849","","","607","1600",".379","218","634",".344","345","512",".674","","880","316","214","92","0","547"
"125","Lafayette","28","11","17",".393","-15.75","-7.25","5","7","","","","","1903","2036","","","639","1594",".401","184","556",".331","441","656",".672","","1013","356","223","116","0","601"
"126","Lamar","27","15","12",".556","-4.45","-4.33","10","8","","","","","2008","1919","","","708","1564",".453","118","375",".315","474","748",".634","","1112","296","189","89","0","597"
"127","Lehigh","27","1","26",".037","-24.07","-6.63","1","11","","","","","1747","2218","","","596","1560",".382","148","445",".333","407","578",".704","","941","309","178","89","0","550"
"128","Liberty","32","23","9",".719","-2.85","-6.95","11","3","","","","","2182","1992","","","772","1726",".447","205","573",".358","433","640",".677","","1162","496","222","163","0","573"
"129","Long Beach State","27","13","14",".481","-1.59","-1.22","9","7","","","","","1957","1967","","","693","1578",".439","133","395",".337","438","631",".694","","1070","377","232","94","60","541"
"130","Long Island University","30","21","9",".700","3.76","-4.20","15","3","","","","","2746","2507","","","999","2297",".435","301","895",".336","447","721",".620","","1360","507","396","83","0","635"
"131","Louisiana-Lafayette","28","12","16",".429","-6.04","-2.79","9","9","","","","","2054","2145","","","710","1717",".414","248","791",".314","386","572",".675","","968","389","207","102","0","484"
"132","Louisiana-Monroe","28","14","14",".500","-7.57","-5.87","10","6","","","","","2002","1994","","","724","1724",".420","181","589",".307","373","583",".640","","1010","414","259","80","0","560"
"133","Louisiana State","30","10","20",".333","3.88","7.68","3","13","","","","","2000","2114","","","730","1765",".414","107","375",".285","433","624",".694","","1172","415","221","96","0","585"
"134","Louisiana Tech","29","15","14",".517","-0.75","-3.71","10","8","","","","","1914","1810","","","671","1488",".451","180","472",".381","392","591",".663","","927","345","199","65","0","558"
"135","Louisville","35","26","9",".743","12.01","7.76","9","5","","","","","2631","2482","","","908","2027",".448","234","706",".331","581","847",".686","","1254","537","307","93","194","708"
"136","Loyola (IL)","27","12","15",".444","-4.73","-3.46","7","9","","","","","1772","1786","","","634","1407",".451","143","382",".374","361","530",".681","","942","346","195","109","0","532"
"137","Loyola Marymount","28","7","21",".250","-6.52","1.07","3","11","","","","","1915","2088","","","663","1536",".432","167","481",".347","422","587",".719","","946","393","179","81","0","593"
"138","Loyola (MD)","27","13","14",".481","-3.22","-3.26","10","4","","","","","1858","1857","","","661","1503",".440","140","406",".345","396","582",".680","","873","337","252","80","0","536"
"139","Maine","31","11","20",".355","-7.57","-3.32","6","12","","","","","1969","2055","","","702","1737",".404","215","635",".339","350","513",".682","","1088","384","247","73","0","498"
"140","Manhattan","27","9","18",".333","-6.69","-3.17","5","9","","","","","1633","1728","","","587","1373",".428","135","436",".310","324","460",".704","","857","343","196","84","0","564"
"141","Marist","28","6","22",".214","-16.24","-6.74","4","14","","","","","1797","2063","","","629","1599",".393","148","493",".300","391","560",".698","","1057","315","150","77","0","570"
"142","Marquette","31","22","9",".710","13.44","3.18","9","5","","","","","2109","1791","","","750","1704",".440","191","564",".339","418","658",".635","","1206","448","227","180","69","515"
"143","Marshall","29","20","9",".690","-2.99","-6.70","10","4","","","","","2314","2172","","","831","1759",".472","245","648",".378","407","575",".708","","985","417","242","117","0","529"
"144","Maryland-Baltimore County","27","5","22",".185","-17.31","-6.27","2","12","","","","","1581","1850","","","557","1477",".377","148","504",".294","319","504",".633","","949","343","193","54","0","518"
"145","Maryland-Eastern Shore","28","11","17",".393","-13.03","-9.15","6","12","","","","","2101","2090","","","741","1791",".414","171","554",".309","448","665",".674","","1049","349","283","47","0","596"
"146","Maryland","32","21","11",".656","17.74","9.30","9","7","","","","","2406","2136","","","836","1800",".464","118","378",".312","616","904",".681","","1226","518","274","112","188","600"
"147","Massachusetts","33","19","14",".576","10.63","9.13","11","5","","","","","2192","2133","","","813","1890",".430","155","462",".335","411","613",".670","","1243","487","226","165","61","642"
"148","McNeese State","30","18","12",".600","-5.37","-9.55","10","6","","","","","2461","2313","","","896","1821",".492","182","521",".349","487","751",".648","","1080","539","306","101","0","595"
"149","Memphis","31","16","15",".516","7.56","6.46","10","4","","","","","1952","1918","","","733","1721",".426","129","446",".289","357","569",".627","","1074","418","298","116","101","605"
"150","Mercer","26","3","23",".115","-27.86","-10.61","1","15","","","","","1673","2100","","","588","1508",".390","162","526",".308","335","512",".654","","855","311","167","47","0","460"
"151","Miami (FL)","29","16","13",".552","8.12","5.91","9","9","","","","","1887","1821","","","695","1669",".416","107","360",".297","390","603",".647","","1105","406","235","173","80","560"
"152","Miami (OH)","30","21","9",".700","9.00","0.63","13","5","","","","","2201","1950","","","805","1701",".473","167","455",".367","424","611",".694","","1113","441","212","86","54","522"
"153","Michigan State","29","17","12",".586","12.07","7.94","9","9","","","","","2025","1905","","","753","1666",".452","140","437",".320","379","577",".657","","1092","398","168","70","140","590"
"154","Michigan","35","24","11",".686","16.73","10.53","9","9","","","","","2595","2380","","","931","2017",".462","203","528",".384","530","809",".655","","1301","433","229","125","236","654"
"155","Middle Tennessee","31","19","12",".613","-4.64","-6.11","11","7","","","","","2428","2266","","","849","1880",".452","261","682",".383","469","656",".715","","1102","518","232","40","0","525"
"156","Milwaukee","28","8","20",".286","-11.06","-0.61","4","12","","","","","1597","1865","","","556","1500",".371","149","448",".333","336","544",".618","","916","281","198","67","0","542"
"157","Minnesota","35","31","4",".886","23.35","9.20","16","2","","","","","2741","2218","","","1007","2104",".479","164","474",".346","563","829",".679","","1372","561","319","111","261","732"
"158","Mississippi State","30","12","18",".400","1.93","6.93","6","10","","","","","1974","2053","","","698","1653",".422","137","410",".334","441","646",".683","","1114","391","187","107","0","492"
"159","Mississippi Valley State","29","19","10",".655","-10.55","-12.99","11","3","","","","","2413","2280","","","848","2167",".391","309","985",".314","408","659",".619","","1262","429","308","99","0","610"
"160","Mississippi","29","20","9",".690","11.34","5.69","11","5","","","","","2001","1841","","","726","1665",".436","141","462",".305","408","618",".660","","1056","392","219","103","72","551"
"161","Missouri-Kansas City","27","10","17",".370","-10.37","-3.25","7","9","","","","","1905","2039","","","720","1609",".447","144","422",".341","321","481",".667","","1018","400","205","85","0","472"
"162","Missouri State","33","24","9",".727","6.55","2.49","12","6","","","","","2505","2371","","","864","1820",".475","171","473",".362","606","836",".725","","1229","573","212","98","0","602"
"163","Missouri","33","16","17",".485","8.96","7.78","5","11","","","","","2440","2381","","","830","1854",".448","197","549",".359","583","769",".758","","1152","521","250","74","0","681"
"164","Monmouth","29","18","11",".621","-1.00","-6.41","12","6","","","","","2064","1907","","","725","1520",".477","155","402",".386","459","624",".736","","973","457","256","75","0","477"
"165","Montana State","30","16","14",".533","-3.47","-3.27","10","6","","","","","2290","2260","","","841","1862",".452","192","512",".375","416","586",".710","","1052","571","243","72","0","549"
"166","Montana","32","21","11",".656","0.54","-3.17","11","5","","","","","2339","2192","","","870","1858",".468","155","392",".395","444","703",".632","","1216","484","262","92","0","599"
"167","Morehead State","27","8","19",".296","-16.11","-7.15","6","12","","","","","2206","2346","","","783","1952",".401","257","788",".326","383","564",".679","","1134","419","238","99","0","621"
"168","Morgan State","27","9","18",".333","-15.68","-7.61","8","10","","","","","1829","2047","","","670","1640",".409","157","492",".319","332","567",".586","","1007","351","256","89","0","605"
"169","Mount St. Mary's","27","14","13",".519","-6.11","-5.71","10","8","","","","","1943","1954","","","707","1699",".416","219","613",".357","310","478",".649","","1020","386","182","96","0","539"
"170","Murray State","30","20","10",".667","-4.24","-8.17","12","6","","","","","2359","2174","","","839","1876",".447","192","535",".359","489","656",".745","","1172","461","217","69","0","607"
"171","Navy","29","20","9",".690","-3.56","-7.04","10","2","","","","","2097","1956","","","769","1777",".433","149","442",".337","410","602",".681","","1131","458","243","51","0","645"
