"Rk","School","G","W","L","W.L.","SRS","SOS","W.1","L.1","W.2","L.2","W.3","L.3","Tm.","Opp.","X.","MP","FG","FGA","FG.","X3P","X3PA","X3P.","FT","FTA","FT.","ORB","TRB","AST","STL","BLK","TOV","PF"
"47","Central Arkansas","30","13","17",".433","-10.87","-6.12","7","11","8","7","5","8","2294","2359","","1230","856","1967",".435","214","608",".352","368","582",".632","416","1047","423","236","120","432","626"
"48","Central Connecticut State","30","13","17",".433","-8.24","-4.04","9","9","6","6","7","10","2186","2312","","1220","785","1832",".428","212","602",".352","404","552",".732","311","906","378","225","130","378","484"
"49","Central Florida","31","20","11",".645","3.44","0.96","9","7","14","5","5","6","2194","2079","","1250","768","1695",".453","220","616",".357","438","680",".644","373","1011","431","233","141","427","436"
"50","Central Michigan","31","11","20",".355","-6.14","-1.21","4","12","6","6","2","13","2092","2226","","1250","680","1664",".409","250","754",".332","482","659",".731","330","868","404","208","65","402","514"
"51","Charleston Southern","32","19","13",".594","-2.07","-5.62","12","4","11","3","6","9","2361","2144","","1290","818","1937",".422","297","826",".360","428","605",".707","427","1121","395","235","87","394","507"
"52","Charlotte","33","21","12",".636","2.69","2.75","8","8","12","3","5","7","2229","2231","","1330","793","1804",".440","114","425",".268","529","809",".654","422","1131","387","246","103","505","651"
"53","Chattanooga","32","13","19",".406","-10.47","-4.97","8","10","8","9","4","9","2218","2318","","1290","762","1822",".418","167","561",".298","527","793",".665","420","1097","381","220","65","449","570"
"54","Chicago State","33","11","22",".333","-11.77","-4.91","3","5","8","5","2","16","2151","2276","","1345","779","1949",".400","231","692",".334","362","498",".727","369","988","407","311","94","484","675"
"55","Cincinnati","34","22","12",".647","14.46","6.93","9","9","13","5","4","5","2262","2006","","1375","791","1963",".403","230","729",".316","450","696",".647","488","1219","415","240","208","432","605"
"56","Citadel","30","8","22",".267","-16.99","-5.45","5","13","5","8","3","12","1931","2195","","1205","681","1504",".453","176","488",".361","393","559",".703","283","806","452","212","69","465","456"
"57","Clemson","31","13","18",".419","5.82","4.44","5","13","8","7","3","9","1907","1864","","1240","697","1643",".424","157","496",".317","356","544",".654","330","947","334","208","148","355","497"
"58","Cleveland State","32","14","18",".438","-7.34","-0.16","5","11","9","5","3","13","2051","2226","","1285","733","1734",".423","206","601",".343","379","535",".708","340","889","389","233","95","452","627"
"59","Coastal Carolina","29","14","15",".483","-5.61","-5.22","9","7","12","4","2","11","1943","1840","","1165","714","1626",".439","130","419",".310","385","587",".656","401","978","308","250","61","410","538"
"60","Colgate","32","11","21",".344","-8.73","-2.58","5","9","7","5","3","16","2033","2230","","1284","735","1760",".418","220","644",".342","343","485",".707","290","1031","412","148","91","422","561"
"61","College of Charleston","35","24","11",".686","0.17","-3.86","14","4","10","7","11","2","2297","2176","","1400","803","1819",".441","209","602",".347","482","703",".686","391","1194","392","149","150","467","502"
"62","Colorado State","35","26","9",".743","13.65","5.89","11","5","16","1","6","6","2553","2229","","1405","881","1961",".449","180","532",".338","611","855",".715","493","1297","445","162","74","389","600"
"63","Colorado","33","21","12",".636","11.95","7.95","10","8","12","3","5","7","2230","2098","","1340","775","1788",".433","178","517",".344","502","732",".686","379","1128","328","230","105","437","525"
"64","Columbia","28","12","16",".429","-3.25","-3.48","4","10","6","7","5","9","1746","1694","","1120","604","1435",".421","181","521",".347","357","479",".745","260","802","337","172","72","306","521"
"65","Connecticut","30","20","10",".667","11.88","7.42","10","8","13","3","4","5","2096","1962","","1245","727","1644",".442","191","561",".340","451","607",".743","276","877","410","224","136","367","486"
"66","Coppin State","32","8","24",".250","-12.65","-4.20","5","11","4","7","4","15","2035","2277","","1300","687","1878",".366","243","768",".316","418","601",".696","372","937","328","250","57","472","577"
"67","Cornell","31","13","18",".419","-7.27","-2.37","5","9","4","10","7","8","2040","2168","","1240","732","1727",".424","208","609",".342","368","523",".704","308","925","364","210","111","412","550"
"68","Creighton","36","28","8",".778","16.44","5.16","13","5","15","2","7","5","2680","2274","","1440","942","1882",".501","307","742",".414","489","644",".759","300","1172","609","174","92","443","588"
"69","Dartmouth","28","9","19",".321","-9.21","-3.17","5","9","6","7","3","12","1719","1844","","1125","598","1467",".408","159","472",".337","364","499",".729","274","817","297","195","71","379","530"
"70","Davidson","34","26","8",".765","7.27","-3.45","17","1","12","1","9","4","2490","2110","","1365","837","1813",".462","256","694",".369","560","704",".795","306","1048","473","189","101","371","601"
"71","Dayton","31","17","14",".548","9.36","4.27","7","9","13","4","2","8","2225","2067","","1250","786","1656",".475","182","474",".384","471","657",".717","342","973","433","173","80","450","613"
"72","Delaware State","33","15","18",".455","-11.19","-5.90","8","8","8","3","5","12","1997","2094","","1345","709","1731",".410","183","621",".295","396","574",".690","367","947","326","228","185","453","515"
"73","Delaware","33","19","14",".576","-0.78","-0.81","13","5","9","4","8","7","2276","2275","","1340","776","1833",".423","144","466",".309","580","769",".754","381","1169","319","178","150","418","556"
"74","Denver","32","22","10",".688","9.20","0.26","16","2","14","2","8","7","2076","1790","","1285","739","1540",".480","252","672",".375","346","481",".719","200","725","516","288","145","357","557"
"75","DePaul","32","11","21",".344","1.71","5.61","2","16","7","10","4","8","2284","2409","","1295","847","1951",".434","155","518",".299","435","618",".704","383","972","440","265","133","457","612"
"76","Detroit Mercy","33","20","13",".606","6.71","1.62","12","4","13","2","7","10","2568","2340","","1320","908","1991",".456","234","685",".342","518","711",".729","374","998","481","273","112","360","588"
"77","Drake","32","15","17",".469","3.43","5.14","7","11","9","6","4","7","2296","2319","","1295","775","1732",".447","279","720",".388","467","651",".717","257","926","433","183","70","440","625"
"78","Drexel","31","13","18",".419","-1.08","-0.98","9","9","5","8","7","7","1953","1956","","1265","680","1651",".412","181","540",".335","412","553",".745","347","965","363","158","58","366","579"
"79","Duke","36","30","6",".833","21.43","9.54","14","4","16","0","5","4","2778","2350","","1440","960","2033",".472","270","676",".399","588","796",".739","337","1119","515","232","135","383","645"
"80","Duquesne","30","8","22",".267","-4.54","3.50","1","15","6","9","2","12","2028","2269","","1210","714","1747",".409","244","722",".338","356","553",".644","348","967","383","156","107","437","523"
"81","East Carolina","35","23","12",".657","2.56","0.81","9","7","17","4","6","7","2679","2484","","1415","922","2039",".452","274","784",".349","561","784",".716","375","1160","603","279","156","444","618"
"82","East Tennessee State","32","10","22",".313","-13.15","-2.25","8","10","5","8","5","10","1994","2284","","1285","708","1751",".404","208","637",".327","370","554",".668","312","897","323","203","71","423","512"
"83","Eastern Illinois","32","11","21",".344","-8.93","-5.09","6","10","5","9","4","11","1933","2055","","1285","691","1582",".437","192","548",".350","359","541",".664","302","859","420","207","67","413","529"
"84","Eastern Kentucky","35","25","10",".714","1.66","-3.92","12","4","15","1","9","8","2586","2303","","1410","888","1903",".467","307","865",".355","503","644",".781","307","880","522","310","76","414","679"
"85","Eastern Michigan","34","16","18",".471","-6.25","-1.25","7","9","13","5","2","12","1926","2011","","1365","702","1751",".401","165","500",".330","357","533",".670","402","1014","364","269","169","473","571"
"86","Eastern Washington","31","10","21",".323","-10.77","-5.48","7","13","7","7","2","13","2146","2310","","1260","751","1811",".415","264","775",".341","380","580",".655","342","1024","414","164","176","416","571"
"87","Elon","33","21","12",".636","-3.58","-5.19","13","5","12","3","8","8","2273","2144","","1335","814","1884",".432","258","749",".344","387","543",".713","303","1037","447","218","113","385","558"
"88","Evansville","36","21","15",".583","5.26","2.91","10","8","15","3","5","11","2490","2374","","1455","900","2056",".438","207","566",".366","483","652",".741","378","1089","574","213","106","405","635"
"89","Fairfield","35","19","16",".543","-0.55","-2.00","9","9","7","5","7","10","2122","2071","","1410","779","1843",".423","199","629",".316","365","533",".685","388","1058","445","248","134","471","690"
"90","Fairleigh Dickinson","31","7","24",".226","-18.00","-4.65","2","16","2","10","3","14","2034","2448","","1250","724","1675",".432","190","543",".350","396","590",".671","274","841","404","179","101","486","571"
"91","Florida A&M","31","8","23",".258","-16.14","-6.21","5","11","6","4","1","17","2015","2235","","1260","732","1849",".396","171","560",".305","380","606",".627","393","945","340","256","103","485","608"
"92","Florida Atlantic","32","14","18",".438","-5.88","-2.49","9","11","11","4","3","13","2092","2164","","1300","732","1735",".422","195","541",".360","433","618",".701","363","1061","322","167","165","488","580"
"93","Florida Gulf Coast","37","26","11",".703","2.76","-2.07","13","5","15","1","6","9","2696","2469","","1495","976","2112",".462","247","722",".342","497","736",".675","412","1226","523","331","139","544","649"
"94","Florida International","32","18","14",".563","-2.08","-2.11","11","9","10","3","6","10","2210","2209","","1280","766","1794",".427","224","672",".333","454","642",".707","353","942","369","299","87","484","603"
"95","Florida State","34","18","16",".529","5.67","7.23","9","9","10","8","3","7","2278","2331","","1360","780","1758",".444","196","563",".348","522","710",".735","322","956","385","210","172","497","601"
"96","Florida","37","29","8",".784","23.86","6.83","14","4","15","0","7","5","2642","2012","","1480","960","2010",".478","300","794",".378","422","623",".677","394","1179","540","265","120","414","518"
"97","Fordham","31","7","24",".226","-6.90","4.59","3","13","4","7","1","15","1997","2353","","1240","718","1785",".402","168","540",".311","393","583",".674","416","1071","377","153","127","485","630"
"98","Fresno State","30","11","19",".367","3.31","6.56","5","11","6","8","5","10","1798","1829","","1210","610","1566",".390","182","523",".348","396","593",".668","319","866","275","216","104","348","582"
"99","Furman","31","7","24",".226","-17.46","-5.29","3","15","5","9","1","14","1869","2180","","1240","644","1580",".408","189","565",".335","392","568",".690","294","884","340","164","116","451","483"
"100","Gardner-Webb","34","21","13",".618","-3.22","-5.93","11","5","12","3","6","9","2236","2066","","1385","791","1871",".423","190","583",".326","464","649",".715","420","1090","438","267","90","459","584"
"101","George Mason","38","22","16",".579","2.01","-0.17","10","8","10","7","8","6","2587","2504","","1535","922","2112",".437","203","587",".346","540","745",".725","448","1185","473","280","103","516","773"
"102","George Washington","30","13","17",".433","4.22","3.49","7","9","7","7","5","9","1988","1966","","1205","732","1660",".441","84","301",".279","440","670",".657","401","1027","403","233","147","477","528"
"103","Georgetown","32","25","7",".781","15.84","7.59","14","4","16","1","6","3","2070","1806","","1300","737","1627",".453","189","536",".353","407","599",".679","297","959","474","240","123","407","556"
"104","Georgia Southern","33","14","19",".424","-9.67","-5.02","7","11","7","6","5","11","2050","2148","","1335","721","1721",".419","185","542",".341","423","615",".688","341","967","318","227","73","435","600"
"105","Georgia State","31","15","16",".484","-2.04","-2.40","10","8","9","7","6","9","2114","2075","","1255","739","1685",".439","219","611",".358","417","586",".712","302","896","362","240","127","358","532"
"106","Georgia Tech","31","16","15",".516","6.60","4.67","6","12","11","6","3","7","1993","1933","","1245","751","1791",".419","173","544",".318","318","501",".635","366","1072","394","182","129","399","517"
"107","Georgia","32","15","17",".469","5.31","6.09","9","9","12","6","3","8","1946","1971","","1300","636","1557",".408","188","526",".357","486","700",".694","333","1044","371","180","133","466","541"
"108","Gonzaga","35","32","3",".914","20.47","4.18","16","0","15","1","10","1","2696","2095","","1400","961","1934",".497","226","609",".371","548","777",".705","409","1195","530","277","96","393","551"
"109","Grambling","28","0","28",".000","-35.85","-9.17","0","18","0","9","0","18","1391","2138","","1120","519","1436",".361","143","458",".312","210","358",".587","277","702","290","123","64","491","492"
"110","Green Bay","34","18","16",".529","1.67","-0.27","10","6","12","3","4","12","2247","2142","","1370","777","1772",".438","164","487",".337","529","705",".750","354","1093","455","201","162","454","587"
"111","Hampton","31","14","17",".452","-9.35","-7.84","11","5","7","7","7","8","1936","1983","","1260","678","1731",".392","135","513",".263","445","668",".666","394","1104","352","231","148","527","635"
"112","Hartford","31","17","14",".548","-5.84","-4.71","10","6","10","5","7","8","1863","1898","","1240","645","1578",".409","235","703",".334","338","485",".697","264","815","382","253","61","442","585"
"113","Harvard","30","20","10",".667","3.95","0.16","11","3","13","1","6","8","2049","1924","","1215","677","1425",".475","191","480",".398","504","697",".723","219","796","392","218","126","399","457"
"114","Hawaii","32","17","15",".531","-1.73","-2.37","10","8","12","7","4","7","2336","2305","","1285","836","1850",".452","195","569",".343","469","683",".687","397","1124","444","170","110","462","532"
"115","High Point","31","17","14",".548","-4.66","-7.25","12","4","10","5","6","8","2221","2052","","1250","823","1841",".447","138","442",".312","437","609",".718","396","1057","455","227","134","376","578"
"116","Hofstra","32","7","25",".219","-10.76","-1.92","4","14","6","9","1","14","1873","2132","","1290","658","1719",".383","141","486",".290","416","664",".627","408","1016","312","203","110","463","538"
"117","Holy Cross","30","12","18",".400","-6.14","-2.97","4","10","7","5","4","12","1834","1929","","1205","644","1555",".414","195","571",".342","351","466",".753","272","901","366","116","105","372","513"
"118","Houston Baptist","31","14","17",".452","-15.17","-8.03","3","5","7","5","3","12","1982","2080","","1260","712","1720",".414","141","441",".320","417","628",".664","368","994","349","215","86","534","613"
"119","Houston","33","20","13",".606","-0.30","-3.77","7","9","14","4","5","8","2578","2420","","1356","912","1965",".464","199","551",".361","555","782",".710","400","1178","500","221","127","433","599"
"120","Howard","31","7","24",".226","-14.42","-5.35","4","12","5","7","2","13","1615","1868","","1240","572","1567",".365","101","408",".248","370","558",".663","381","938","275","196","102","461","538"
"121","Idaho State","30","6","24",".200","-12.98","-4.85","5","15","5","7","1","14","1710","1928","","1210","587","1444",".407","163","515",".317","373","548",".681","237","765","307","209","100","361","473"
"122","Idaho","30","12","18",".400","-2.19","0.33","7","11","6","8","6","8","2050","2079","","1210","715","1532",".467","192","522",".368","428","576",".743","294","941","394","123","85","404","499"
"123","Illinois-Chicago","34","18","16",".529","-1.78","-0.69","7","9","12","4","4","10","2136","2134","","1375","720","1797",".401","222","656",".338","474","630",".752","329","1008","416","222","93","423","573"
"124","Illinois State","33","18","15",".545","9.63","3.72","8","10","11","5","5","8","2460","2265","","1330","871","1914",".455","242","697",".347","476","658",".723","342","1073","490","239","144","431","599"
"125","Illinois","36","23","13",".639","13.23","10.08","8","10","12","4","6","6","2465","2332","","1445","858","2084",".412","280","873",".321","469","646",".726","427","1098","365","245","142","411","648"
"126","Indiana State","33","18","15",".545","5.08","5.64","9","9","11","3","4","10","2159","2164","","1340","733","1709",".429","186","579",".321","507","717",".707","290","1003","390","185","107","427","583"
"127","Indiana","36","29","7",".806","24.90","8.38","14","4","17","2","7","2","2831","2236","","1451","951","1971",".482","257","637",".403","672","904",".743","438","1270","514","256","130","468","598"
"128","Iona","34","20","14",".588","4.04","-0.02","11","7","11","1","5","9","2733","2595","","1395","956","2106",".454","283","771",".367","538","689",".781","395","1094","523","222","101","420","582"
"129","Iowa State","35","23","12",".657","14.50","6.13","11","7","16","1","4","7","2779","2486","","1420","962","2111",".456","346","924",".374","509","696",".731","422","1238","560","223","97","460","593"
"130","Iowa","38","25","13",".658","14.22","6.93","9","9","18","2","3","8","2665","2388","","1535","903","2156",".419","204","668",".305","655","896",".731","499","1365","573","263","183","476","648"
"131","IPFW","33","16","17",".485","-7.00","-5.32","7","9","10","4","4","10","2213","2178","","1340","777","1771",".439","222","620",".358","437","681",".642","346","1031","413","250","87","449","583"
"132","IUPUI","32","6","26",".188","-15.93","-2.79","1","15","3","8","1","13","2096","2451","","1300","790","1785",".443","222","621",".357","294","439",".670","249","846","420","177","75","406","506"
"133","Jackson State","29","11","18",".379","-14.80","-9.52","9","9","6","3","4","14","1920","2073","","1175","647","1659",".390","181","580",".312","445","637",".699","290","848","275","241","65","369","568"
"134","Jacksonville State","28","17","11",".607","-4.48","-4.29","8","8","9","3","6","8","1857","1817","","1130","637","1433",".445","159","450",".353","424","625",".678","292","724","363","237","116","365","472"
"135","Jacksonville","32","14","18",".438","-10.47","-4.74","9","9","10","3","3","13","2181","2300","","1301","774","1831",".423","166","512",".324","467","664",".703","384","1066","414","215","104","488","615"
"136","James Madison","36","21","15",".583","-1.73","-2.28","11","7","10","4","4","9","2346","2326","","1450","818","1941",".421","211","628",".336","499","714",".699","365","1064","423","272","166","401","620"
"137","Kansas State","35","27","8",".771","13.53","6.53","14","4","15","1","7","3","2414","2115","","1400","872","2002",".436","238","658",".362","432","631",".685","470","1145","557","247","129","403","631"
"138","Kansas","37","31","6",".838","20.79","7.54","14","4","16","1","7","3","2782","2292","","1505","985","2049",".481","216","594",".364","596","809",".737","399","1354","575","260","247","517","620"
"139","Kennesaw State","30","3","27",".100","-15.40","-4.76","2","16","2","10","1","15","1831","2150","","1225","644","1609",".400","152","502",".303","391","601",".651","328","798","312","211","50","414","603"
"140","Kent State","35","21","14",".600","2.38","-0.83","9","7","12","6","8","7","2484","2373","","1425","823","1921",".428","241","669",".360","597","842",".709","427","1116","402","235","93","447","684"
"141","Kentucky","33","21","12",".636","13.94","5.78","12","6","16","2","4","8","2396","2127","","1330","863","1815",".475","184","532",".346","486","757",".642","379","1163","441","185","217","430","566"
"142","La Salle","34","24","10",".706","10.14","4.46","11","5","13","2","8","6","2450","2257","","1370","871","1931",".451","262","695",".377","446","605",".737","332","958","481","263","119","390","520"
"143","Lafayette","34","19","15",".559","-3.00","-2.36","10","4","14","3","5","12","2349","2346","","1365","842","1842",".457","276","718",".384","389","516",".754","270","896","486","231","107","424","530"
"144","Lamar","31","3","28",".097","-20.55","-3.26","1","17","1","10","1","17","1862","2398","","1251","710","1741",".408","57","188",".303","385","548",".703","359","1016","353","133","128","564","508"
"145","Lehigh","31","21","10",".677","3.95","-3.01","10","4","11","3","9","7","2266","2022","","1240","788","1705",".462","235","600",".392","455","617",".737","272","905","453","219","105","339","478"
"146","Liberty","36","15","21",".417","-9.13","-5.80","6","10","8","7","4","11","2489","2519","","1455","838","1954",".429","251","669",".375","562","770",".730","367","1164","443","197","105","479","685"
"147","Lipscomb","30","12","18",".400","-11.70","-3.45","7","11","8","6","4","11","2079","2300","","1215","717","1690",".424","159","497",".320","486","753",".645","401","1051","345","209","52","504","657"
"148","Long Beach State","33","19","14",".576","-1.18","1.92","14","4","11","3","7","10","2291","2360","","1325","811","1836",".442","223","656",".340","446","675",".661","374","1063","398","214","114","485","570"
"149","Long Island University","34","20","14",".588","-3.21","-5.80","12","6","12","2","7","9","2677","2589","","1370","915","1909",".479","246","647",".380","601","870",".691","405","1083","515","232","117","486","597"
"150","Longwood","33","8","25",".242","-19.36","-5.10","4","12","4","9","2","14","2270","2687","","1325","841","1898",".443","167","524",".319","421","593",".710","341","1003","459","226","96","548","592"
"151","Louisiana-Lafayette","33","13","20",".394","-4.92","-2.23","8","12","10","5","2","14","2337","2413","","1335","827","1935",".427","226","663",".341","457","681",".671","354","1019","367","235","121","466","622"
"152","Louisiana-Monroe","27","4","23",".148","-13.97","-1.45","3","17","3","9","1","13","1621","1959","","1090","602","1409",".427","161","462",".348","256","444",".577","245","713","367","194","36","439","498"
"153","Louisiana State","31","19","12",".613","5.82","4.01","9","9","14","3","4","8","2194","2138","","1260","788","1839",".428","234","658",".356","384","614",".625","402","1055","442","282","119","444","584"
"154","Louisiana Tech","34","27","7",".794","5.48","-2.06","16","2","14","0","11","6","2470","2151","","1360","857","2092",".410","253","787",".321","503","722",".697","465","1168","454","309","168","421","624"
"155","Louisville","40","35","5",".875","24.81","9.13","14","4","15","1","8","3","2978","2351","","1625","1048","2300",".456","230","691",".333","652","920",".709","531","1385","584","430","168","495","727"
"156","Loyola (IL)","31","15","16",".484","-1.03","-2.30","5","11","8","6","6","9","1995","1934","","1245","708","1586",".446","184","505",".364","395","550",".718","296","909","430","157","83","408","480"
"157","Loyola Marymount","34","11","23",".324","-3.04","2.86","1","15","5","9","2","12","2202","2338","","1375","769","1915",".402","198","599",".331","466","663",".703","416","1095","367","246","83","450","629"
