"Rk","School","G","W","L","W.L.","SRS","SOS","W.1","L.1","W.2","L.2","W.3","L.3","Tm.","Opp.","X.","MP","FG","FGA","FG.","X3P","X3PA","X3P.","FT","FTA","FT.","ORB","TRB","AST","STL","BLK","TOV","PF"
"11","Appalachian State","31","9","22",".290","-7.91","-1.10","7","13","6","7","2","12","2187","2398","","1240","719","1795",".401","256","720",".356","493","701",".703","393","1142","357","127","103","461","666"
"12","Arizona State","32","15","17",".469","8.28","8.96","5","13","11","6","3","9","2345","2367","","1290","796","1919",".415","254","757",".336","499","726",".687","394","1177","405","170","86","384","649"
"13","Arizona","34","25","9",".735","18.79","7.23","12","6","17","1","5","5","2735","2342","","1390","946","1970",".480","221","580",".381","622","863",".721","390","1368","485","164","161","440","621"
"14","Arkansas-Little Rock","35","30","5",".857","7.12","-1.76","17","3","14","0","12","4","2487","2129","","1415","886","1958",".453","266","693",".384","449","616",".729","321","1195","451","230","106","362","640"
"15","Arkansas-Pine Bluff","33","8","25",".242","-19.31","-5.52","6","12","3","6","4","17","1867","2322","","1325","674","1722",".391","202","666",".303","317","519",".611","322","1004","317","235","123","515","723"
"16","Arkansas State","31","11","20",".355","-7.48","-2.37","7","13","9","6","2","14","2282","2353","","1260","770","1873",".411","180","570",".316","562","766",".734","334","1243","381","157","136","398","613"
"17","Arkansas","32","16","16",".500","10.23","6.76","9","9","13","4","3","8","2501","2390","","1305","883","1992",".443","216","544",".397","519","748",".694","374","1187","518","233","165","356","687"
"18","Army","33","19","14",".576","-7.32","-8.13","9","9","7","8","11","6","2539","2474","","1350","895","2084",".429","294","877",".335","455","656",".694","406","1338","501","163","123","447","628"
"19","Auburn","31","11","20",".355","0.15","7.54","5","13","8","7","2","11","2192","2421","","1245","724","1820",".398","272","799",".340","472","746",".633","346","1134","352","166","126","427","658"
"20","Austin Peay","36","18","18",".500","-6.04","-2.98","7","9","7","7","7","9","2740","2765","","1460","945","2049",".461","223","645",".346","627","936",".670","418","1326","479","250","101","501","633"
"21","Ball State","35","21","14",".600","0.11","-2.98","10","8","13","6","6","8","2479","2338","","1430","855","1919",".446","305","818",".373","464","670",".693","325","1275","512","191","126","460","665"
"22","Baylor","34","22","12",".647","16.13","9.76","10","8","15","5","6","5","2621","2366","","1375","933","2003",".466","210","572",".367","545","752",".725","467","1267","603","269","135","432","660"
"23","Belmont","32","20","12",".625","1.19","-2.10","12","4","11","1","8","10","2638","2510","","1285","914","1849",".494","338","931",".363","472","650",".726","273","1105","544","145","81","450","639"
"24","Bethune-Cookman","32","14","18",".438","-14.35","-9.18","10","6","9","2","5","13","2258","2330","","1295","799","1932",".414","249","787",".316","411","597",".688","407","1186","371","197","191","412","601"
"25","Binghamton","30","8","22",".267","-14.08","-6.35","5","11","5","9","3","13","1827","2059","","1205","629","1614",".390","171","599",".285","398","584",".682","273","1023","333","161","68","418","558"
"26","Boise State","32","20","12",".625","7.23","3.13","11","7","14","2","5","7","2480","2246","","1290","842","1859",".453","261","788",".331","535","755",".709","315","1110","430","209","64","371","622"
"27","Boston College","32","7","25",".219","-1.61","7.67","0","18","6","11","0","10","1959","2256","","1285","717","1752",".409","230","708",".325","295","453",".651","243","993","410","181","93","427","576"
"28","Boston University","34","19","15",".559","-6.79","-6.37","11","7","9","6","10","9","2483","2464","","1375","859","1893",".454","272","748",".364","493","688",".717","305","1216","456","204","129","467","641"
"29","Bowling Green State","34","16","18",".471","-5.88","-1.85","5","13","7","8","7","8","2400","2457","","1360","849","1913",".444","203","563",".361","499","761",".656","346","1238","398","209","113","430","655"
"30","Bradley","32","5","27",".156","-10.91","3.70","3","15","4","11","1","12","1793","2238","","1290","606","1596",".380","165","590",".280","416","628",".662","277","1083","292","142","87","540","744"
"31","Brigham Young","37","26","11",".703","12.36","2.36","13","5","17","2","6","6","3093","2692","","1485","1096","2369",".463","330","863",".382","571","827",".690","442","1514","611","256","161","434","690"
"32","Brown","28","8","20",".286","-8.05","-2.82","3","11","7","6","1","13","2040","2155","","1140","697","1625",".429","225","639",".352","421","600",".702","272","1019","414","150","114","373","543"
"33","Bryant","31","8","23",".258","-18.58","-6.71","5","13","4","10","4","13","2018","2361","","1250","755","1798",".420","198","615",".322","310","482",".643","300","1048","415","176","83","418","591"
"34","Bucknell","31","17","14",".548","-2.09","-5.89","14","4","8","7","9","7","2448","2288","","1265","831","1788",".465","233","639",".365","553","774",".714","317","1137","489","204","100","423","657"
"35","Buffalo","35","20","15",".571","1.34","0.90","10","8","10","5","5","9","2709","2634","","1410","915","2096",".437","263","776",".339","616","867",".710","423","1363","441","240","124","475","748"
"36","Butler","33","22","11",".667","16.46","7.55","10","8","13","3","5","5","2638","2344","","1325","918","1969",".466","236","601",".393","566","774",".731","363","1188","468","227","107","338","646"
"37","Cal Poly","30","10","20",".333","-3.49","0.90","4","12","5","7","3","12","2171","2255","","1220","755","1812",".417","238","681",".349","423","626",".676","352","1095","425","163","96","309","602"
"38","Cal State Bakersfield","33","24","9",".727","2.58","-5.15","11","3","14","1","7","7","2405","2104","","1330","875","1939",".451","179","524",".342","476","726",".656","410","1263","516","263","165","404","707"
"39","Cal State Fullerton","30","10","20",".333","-7.12","-0.76","3","13","5","8","5","9","2104","2227","","1205","698","1703",".410","193","582",".332","515","743",".693","335","1116","304","147","48","392","610"
"40","Cal State Northridge","30","10","20",".333","-6.85","-0.85","5","11","5","7","4","12","2143","2261","","1225","745","1723",".432","126","425",".296","527","735",".717","303","1086","423","203","96","419","604"
"41","UC-Davis","30","11","19",".367","-5.58","-1.26","6","10","8","7","3","11","1914","1980","","1225","697","1608",".433","164","463",".354","356","557",".639","255","1033","342","186","49","427","531"
"42","UC-Irvine","38","28","10",".737","5.33","0.77","13","3","11","2","13","5","2706","2512","","1535","977","2128",".459","241","652",".370","511","752",".680","362","1416","568","217","198","471","706"
"43","UC-Riverside","33","14","19",".424","-5.66","-3.08","5","11","7","9","7","9","2299","2300","","1320","788","1839",".428","252","716",".352","471","670",".703","328","1164","410","170","101","433","654"
"44","UC-Santa Barbara","33","19","14",".576","3.79","1.44","11","5","6","5","10","6","2335","2219","","1325","859","1944",".442","251","697",".360","366","522",".701","341","1235","496","195","98","419","647"
"45","University of California","34","23","11",".676","15.39","7.87","12","6","18","0","4","7","2545","2289","","1375","890","1931",".461","236","651",".363","529","806",".656","379","1349","430","139","159","415","706"
"46","Campbell","30","12","18",".400","-11.07","-6.67","5","13","7","9","5","8","2207","2203","","1205","744","1671",".445","224","675",".332","495","690",".717","242","967","345","214","72","353","582"
"47","Canisius","33","14","19",".424","-5.62","-3.77","8","12","7","7","4","11","2526","2587","","1355","845","2014",".420","285","836",".341","551","744",".741","393","1116","466","199","88","368","640"
"48","Central Arkansas","28","7","21",".250","-15.17","-6.81","6","12","4","6","2","14","2110","2344","","1120","734","1656",".443","185","497",".372","457","694",".659","331","1044","370","152","104","405","575"
"49","Central Connecticut State","29","4","25",".138","-22.35","-9.24","3","15","3","11","1","14","1888","2268","","1175","682","1704",".400","164","480",".342","360","530",".679","336","1046","341","127","107","402","505"
"50","Central Florida","30","12","18",".400","0.18","3.01","6","12","8","8","4","9","2062","2147","","1210","715","1663",".430","207","650",".318","425","619",".687","329","1166","379","137","139","440","467"
"51","Central Michigan","33","17","16",".515","-0.67","-1.30","10","8","13","4","4","8","2495","2401","","1325","867","1964",".441","324","917",".353","437","608",".719","324","1152","441","155","90","303","608"
"52","Charleston Southern","30","9","21",".300","-10.92","-2.59","5","13","6","8","3","12","2146","2253","","1210","774","1808",".428","280","810",".346","318","512",".621","308","1053","379","153","63","378","576"
"53","Charlotte","33","14","19",".424","-3.14","-1.72","9","9","8","7","5","8","2584","2631","","1340","920","2066",".445","266","696",".382","478","685",".698","370","1196","481","204","73","394","588"
"54","Chattanooga","35","29","6",".829","3.24","-3.46","15","3","13","1","10","4","2652","2364","","1410","897","1963",".457","262","729",".359","596","811",".735","378","1241","504","272","165","437","596"
"55","Chicago State","32","4","28",".125","-17.52","-1.38","0","14","4","9","0","15","2140","2478","","1280","764","1995",".383","228","750",".304","384","573",".670","413","1172","375","246","98","456","697"
"56","Cincinnati","33","22","11",".667","15.19","5.25","12","6","14","3","6","6","2418","2090","","1355","851","1980",".430","252","725",".348","464","658",".705","435","1291","508","257","192","362","513"
"57","Citadel","32","10","22",".313","-15.95","-4.75","3","15","6","8","3","13","2753","2962","","1285","938","2242",".418","363","1121",".324","514","704",".730","400","1148","489","281","99","438","770"
"58","Clemson","31","17","14",".548","12.03","6.87","10","8","13","4","3","8","2159","1999","","1250","753","1725",".437","238","678",".351","415","574",".723","320","1076","411","179","162","313","511"
"59","Cleveland State","32","9","23",".281","-9.17","0.09","4","14","5","9","3","10","1947","2169","","1285","704","1746",".403","174","537",".324","365","538",".678","338","1061","327","196","87","458","670"
"60","Coastal Carolina","33","21","12",".636","-1.85","-4.22","12","6","14","4","7","5","2410","2196","","1325","854","1909",".447","244","716",".341","458","689",".665","369","1299","396","195","113","404","568"
"61","Colgate","30","13","17",".433","-8.61","-6.06","9","9","8","4","5","13","2093","2145","","1220","747","1673",".447","267","718",".372","332","488",".680","280","951","398","184","72","362","583"
"62","College of Charleston","31","17","14",".548","2.37","0.04","8","10","10","5","6","8","2028","1921","","1250","722","1718",".420","206","595",".346","378","567",".667","339","1090","361","222","75","392","620"
"63","Colorado State","34","18","16",".529","2.31","1.53","8","10","12","5","3","8","2700","2626","","1400","878","2067",".425","326","896",".364","618","861",".718","441","1359","455","131","77","394","657"
"64","Colorado","34","22","12",".647","12.04","7.64","10","8","16","1","4","7","2576","2407","","1370","865","2029",".426","252","647",".389","594","808",".735","444","1434","461","177","167","451","638"
"65","Columbia","35","25","10",".714","3.45","-2.55","10","4","18","4","7","6","2670","2399","","1415","899","1986",".453","336","893",".376","536","745",".719","362","1240","518","220","121","378","649"
"66","Connecticut","36","25","11",".694","15.89","6.28","11","7","14","3","6","4","2631","2285","","1460","944","2078",".454","255","699",".365","488","615",".793","334","1300","489","210","182","390","657"
"67","Coppin State","31","9","22",".290","-15.75","-6.06","6","10","5","7","3","14","2240","2497","","1280","741","1933",".383","238","715",".333","520","737",".706","406","1144","348","174","91","406","666"
"68","Cornell","28","10","18",".357","-9.55","-1.04","3","11","5","8","5","10","1992","2193","","1130","703","1674",".420","233","682",".342","353","542",".651","244","910","302","217","107","371","563"
"69","Creighton","35","20","15",".571","13.69","6.44","9","9","14","5","4","9","2787","2533","","1400","979","2081",".470","283","804",".352","546","780",".700","335","1299","537","211","108","405","661"
"70","Dartmouth","28","10","18",".357","-5.58","-3.29","4","10","8","6","2","12","1992","1989","","1130","700","1606",".436","156","458",".341","436","603",".723","336","1005","367","192","48","402","569"
"71","Davidson","33","20","13",".606","5.74","5.14","10","8","15","1","3","10","2608","2576","","1325","894","2022",".442","317","892",".355","503","661",".761","312","1154","497","154","102","336","567"
"72","Dayton","33","25","8",".758","11.34","4.76","14","4","14","3","8","2","2393","2176","","1335","836","1836",".455","221","643",".344","500","749",".668","327","1265","480","196","145","425","626"
"73","Delaware State","32","7","25",".219","-20.88","-6.85","5","11","6","7","1","17","1980","2336","","1290","710","1815",".391","230","698",".330","330","536",".616","340","1064","367","173","93","442","635"
"74","Delaware","30","7","23",".233","-8.62","0.85","2","16","5","7","2","15","1986","2270","","1205","669","1663",".402","168","517",".325","480","701",".685","330","1132","319","108","87","357","535"
"75","Denver","31","16","15",".516","-3.34","-3.24","7","9","8","7","6","6","2021","2024","","1240","689","1449",".476","235","613",".383","408","530",".770","168","781","443","198","71","400","593"
"76","DePaul","31","9","22",".290","0.83","8.34","3","15","5","9","3","10","2092","2325","","1245","752","1691",".445","168","490",".343","420","618",".680","317","1059","366","150","95","458","687"
"77","Detroit Mercy","31","16","15",".516","-2.44","-0.82","9","9","11","4","4","10","2595","2567","","1245","898","1929",".466","244","651",".375","555","795",".698","373","1169","409","213","133","422","706"
"78","Drake","31","7","24",".226","-5.15","0.92","2","16","5","9","0","12","2093","2230","","1255","736","1639",".449","215","559",".385","406","562",".722","253","1043","378","116","65","417","559"
"79","Drexel","31","6","25",".194","-5.42","1.88","3","15","3","9","2","12","1958","2183","","1245","677","1721",".393","170","517",".329","434","634",".685","324","1022","384","141","108","344","676"
"80","Duke","36","25","11",".694","19.23","10.59","11","7","15","3","5","4","2920","2609","","1450","983","2136",".460","328","851",".385","626","866",".723","425","1296","478","226","154","351","603"
"81","Duquesne","34","17","17",".500","1.41","1.35","6","12","10","6","4","8","2704","2677","","1370","950","2056",".462","322","883",".365","482","698",".691","345","1332","531","159","128","471","689"
"82","East Carolina","32","12","20",".375","-0.38","3.22","4","14","8","8","3","10","2186","2301","","1305","761","1790",".425","232","683",".340","432","620",".697","320","1093","486","183","64","424","536"
"83","East Tennessee State","36","24","12",".667","-1.49","-2.29","14","4","13","2","8","8","2813","2687","","1455","984","2135",".461","295","779",".379","550","774",".711","373","1300","447","240","136","462","724"
"84","Eastern Illinois","30","13","17",".433","-8.35","-3.52","9","7","9","5","4","9","2145","2213","","1220","764","1737",".440","232","664",".349","385","587",".656","299","1002","417","177","68","364","583"
"85","Eastern Kentucky","31","15","16",".484","-3.53","-3.86","6","10","10","6","5","10","2497","2453","","1240","864","1760",".491","258","653",".395","511","700",".730","274","1004","495","218","95","457","665"
"86","Eastern Michigan","33","18","15",".545","-0.14","1.24","9","9","14","3","4","11","2553","2460","","1330","875","1961",".446","187","602",".311","616","854",".721","386","1194","379","312","122","423","674"
"87","Eastern Washington","34","18","16",".529","-4.47","-6.03","10","8","11","2","5","12","2769","2617","","1360","961","1989",".483","356","924",".385","491","719",".683","317","1133","449","202","129","379","658"
"88","Elon","32","16","16",".500","-0.67","0.66","7","11","8","8","8","7","2429","2413","","1285","865","1942",".445","303","885",".342","396","599",".661","335","1185","488","176","72","411","607"
"89","Evansville","34","25","9",".735","8.10","-0.39","12","6","13","3","8","4","2526","2221","","1370","879","1795",".490","158","448",".353","610","843",".724","260","1202","595","178","147","426","601"
"90","Fairfield","33","19","14",".576","-3.84","-3.14","12","8","11","5","7","7","2522","2545","","1345","875","1991",".439","293","827",".354","479","650",".737","297","1146","503","213","135","427","633"
"91","Fairleigh Dickinson","33","18","15",".545","-10.90","-8.31","11","7","9","6","9","8","2558","2600","","1335","929","2029",".458","238","657",".362","462","663",".697","348","1108","472","250","87","423","720"
"92","Florida A&M","29","8","21",".276","-21.74","-10.67","4","12","6","6","1","14","1863","2128","","1190","644","1606",".401","168","555",".303","407","691",".589","293","1010","319","192","65","466","566"
"93","Florida Atlantic","33","8","25",".242","-10.30","-1.72","5","13","5","7","2","14","2189","2445","","1325","752","1847",".407","229","678",".338","456","624",".731","282","1071","385","175","140","401","631"
"94","Florida Gulf Coast","35","21","14",".600","-0.79","-3.82","8","6","16","4","4","8","2703","2473","","1435","1008","2106",".479","186","527",".353","501","778",".644","412","1422","483","230","141","441","674"
"95","Florida International","32","13","19",".406","-5.25","-4.81","7","11","7","9","5","8","2277","2242","","1300","834","1779",".469","181","499",".363","428","645",".664","328","1196","391","162","148","414","598"
"96","Florida State","34","20","14",".588","12.16","8.16","8","10","11","4","4","8","2652","2516","","1365","948","2042",".464","220","645",".341","536","771",".695","389","1257","453","243","139","435","656"
"97","Florida","36","21","15",".583","14.69","9.19","9","9","12","4","6","9","2677","2479","","1445","930","2186",".425","258","810",".319","559","863",".648","470","1436","480","235","152","404","700"
"98","Fordham","31","17","14",".548","1.87","-0.09","8","10","14","5","3","7","2206","2128","","1255","782","1744",".448","243","702",".346","399","586",".681","320","1060","488","263","121","432","610"
"99","Fresno State","35","25","10",".714","5.27","2.24","13","5","16","2","6","7","2630","2475","","1420","926","2126",".436","219","638",".343","559","805",".694","408","1293","466","295","138","375","764"
"100","Furman","35","19","16",".543","-2.83","-4.20","11","7","14","2","3","12","2487","2333","","1400","847","1865",".454","253","785",".322","540","777",".695","382","1250","424","217","115","471","622"
"101","Gardner-Webb","33","17","16",".515","-6.92","-3.96","10","8","9","4","5","11","2476","2451","","1335","871","2039",".427","276","807",".342","458","701",".653","435","1257","442","265","113","438","666"
"102","George Mason","32","11","21",".344","-1.79","3.62","5","13","7","8","2","11","2140","2313","","1290","766","1888",".406","172","589",".292","436","650",".671","419","1359","328","92","119","405","570"
"103","George Washington","38","28","10",".737","11.43","4.24","11","7","16","3","8","5","2875","2602","","1530","980","2194",".447","269","726",".371","646","858",".753","453","1442","535","230","125","426","621"
"104","Georgetown","33","15","18",".455","10.31","8.49","7","11","9","8","4","8","2430","2370","","1335","820","1858",".441","261","770",".339","529","704",".751","316","1181","492","180","146","436","755"
"105","Georgia Southern","31","14","17",".452","-5.65","-3.14","10","10","10","4","4","12","2353","2307","","1250","781","1903",".410","282","834",".338","509","728",".699","374","1131","344","232","73","359","691"
"106","Georgia State","30","16","14",".533","-2.80","-2.19","9","11","12","3","4","10","1971","1950","","1220","705","1597",".441","149","436",".342","412","598",".689","243","925","352","200","91","349","578"
"107","Georgia Tech","36","21","15",".583","12.51","9.95","8","10","14","5","5","8","2637","2545","","1445","965","2150",".449","213","597",".357","492","681",".722","470","1398","487","158","151","401","643"
"108","Georgia","34","20","14",".588","9.41","8.47","10","8","15","4","3","9","2401","2369","","1370","799","1892",".422","220","598",".368","583","823",".708","394","1319","424","164","174","443","703"
"109","Gonzaga","36","28","8",".778","16.92","4.23","15","3","11","4","9","2","2840","2360","","1445","1011","2081",".486","281","738",".381","537","708",".758","378","1426","501","184","111","415","623"
"110","Grambling","31","7","24",".226","-19.62","-8.48","4","14","5","7","2","15","1924","2110","","1250","658","1606",".410","152","556",".273","456","706",".646","281","1013","298","210","52","442","615"
"111","Grand Canyon","34","27","7",".794","1.43","-5.60","11","3","18","2","7","5","2581","2316","","1365","896","1978",".453","210","583",".360","579","835",".693","392","1301","504","210","90","407","625"
"112","Green Bay","36","23","13",".639","1.16","-0.67","11","7","11","3","8","9","3013","2880","","1455","1048","2350",".446","255","730",".349","662","1007",".657","454","1385","501","358","166","439","724"
"113","Hampton","32","21","11",".656","-8.74","-8.45","13","3","9","2","8","7","2363","2370","","1305","810","1967",".412","206","678",".304","537","815",".659","444","1322","381","169","117","439","649"
"114","Hartford","33","10","23",".303","-14.29","-5.69","4","12","4","12","6","11","2336","2588","","1345","777","1906",".408","319","902",".354","463","619",".748","229","992","408","221","63","385","702"
"115","Harvard","30","14","16",".467","-0.96","-0.25","6","8","8","5","4","10","2001","1985","","1205","734","1648",".445","220","569",".387","313","526",".595","318","1118","452","150","150","434","538"
"116","Hawaii","34","28","6",".824","9.03","-1.04","13","3","16","3","7","2","2620","2267","","1365","893","1946",".459","237","737",".322","597","873",".684","360","1270","525","257","124","436","695"
"117","High Point","32","21","11",".656","-0.52","-4.24","13","5","12","3","8","7","2473","2258","","1290","884","1852",".477","187","487",".384","518","680",".762","337","1074","493","256","94","341","559"
"118","Hofstra","34","24","10",".706","5.02","0.77","14","4","11","2","9","5","2681","2509","","1390","914","2050",".446","289","812",".356","564","818",".689","402","1327","510","215","108","406","542"
"119","Holy Cross","35","15","20",".429","-11.20","-6.11","5","13","8","6","5","13","2267","2445","","1425","775","1879",".412","251","769",".326","466","678",".687","277","1052","480","219","86","383","585"
"120","Houston Baptist","34","17","17",".500","-10.39","-5.26","10","8","12","3","4","11","2604","2582","","1360","899","1903",".472","204","561",".364","602","839",".718","347","1248","471","182","134","504","644"
"121","Houston","32","22","10",".688","10.30","2.17","12","6","15","3","6","5","2476","2216","","1305","897","1926",".466","215","618",".348","467","662",".705","410","1202","412","191","122","333","608"
"122","Howard","32","12","20",".375","-14.43","-8.33","6","10","8","7","2","12","2311","2433","","1300","750","1846",".406","144","486",".296","667","914",".730","403","1218","275","197","102","475","632"
"123","Idaho State","31","16","15",".516","-9.83","-6.69","11","7","10","3","5","10","2297","2357","","1240","769","1767",".435","250","687",".364","509","700",".727","284","1078","380","226","90","408","587"
"124","Idaho","34","21","13",".618","-5.19","-5.88","12","6","11","4","8","7","2372","2251","","1365","800","1812",".442","223","591",".377","549","774",".709","388","1257","428","178","88","504","735"
"125","Illinois-Chicago","30","5","25",".167","-14.52","-0.81","3","15","5","10","0","13","2019","2348","","1220","697","1796",".388","133","440",".302","492","795",".619","406","1235","347","168","162","453","640"
"126","Illinois State","32","18","14",".563","3.40","2.59","12","6","13","3","5","8","2149","2114","","1285","759","1835",".414","238","706",".337","393","588",".668","344","1141","402","205","115","403","622"
"127","Illinois","34","15","19",".441","4.39","7.03","5","13","7","8","2","8","2452","2542","","1395","861","1993",".432","277","764",".363","453","607",".746","258","1075","462","199","65","355","585"
"128","Incarnate Word","29","17","12",".586","-9.20","-6.20","12","6","10","3","7","9","2145","2140","","1165","718","1653",".434","234","622",".376","475","620",".766","232","974","428","200","75","368","538"
"129","Indiana State","32","15","17",".469","0.04","2.20","8","10","10","4","2","11","2170","2222","","1295","715","1822",".392","210","692",".303","530","765",".693","341","1213","340","184","86","422","688"
"130","Indiana","35","27","8",".771","19.59","6.90","15","3","17","0","6","4","2891","2447","","1405","1021","2034",".502","345","831",".415","504","688",".733","410","1288","560","239","137","470","647"
"131","Iona","33","22","11",".667","3.59","-1.78","16","4","11","2","8","6","2628","2451","","1325","919","2011",".457","327","884",".370","463","651",".711","346","1218","551","248","135","421","642"
"132","Iowa State","35","23","12",".657","16.93","10.16","10","8","14","2","4","7","2862","2625","","1415","1087","2159",".503","293","758",".387","395","563",".702","303","1244","577","218","142","399","542"
"133","Iowa","33","22","11",".667","17.01","8.71","12","6","13","2","6","5","2561","2287","","1330","906","2027",".447","269","719",".374","480","669",".717","388","1257","523","223","156","338","538"
"134","IPFW","34","24","10",".706","0.00","-1.66","12","4","12","1","10","7","2701","2585","","1370","932","2017",".462","354","863",".410","483","671",".720","342","1230","512","190","112","415","588"
"135","IUPUI","32","13","19",".406","-5.86","0.11","9","7","9","2","4","15","2181","2362","","1290","785","1858",".422","183","549",".333","428","607",".705","320","1105","355","213","81","426","651"
"136","Jackson State","36","20","16",".556","-8.66","-9.54","12","6","11","2","7","13","2455","2352","","1465","898","2208",".407","243","781",".311","416","659",".631","473","1417","445","279","131","443","771"
"137","Jacksonville State","31","8","23",".258","-10.26","-3.95","4","12","5","10","2","12","2100","2234","","1245","721","1792",".402","243","709",".343","415","567",".732","315","994","377","158","96","329","611"
"138","Jacksonville","32","16","16",".500","-9.34","-6.09","8","6","12","3","4","11","2444","2431","","1290","866","1985",".436","278","715",".389","434","640",".678","339","1218","402","207","85","374","592"
"139","James Madison","32","21","11",".656","6.17","0.50","11","7","12","6","9","3","2405","2197","","1305","830","1848",".449","278","775",".359","467","682",".685","335","1247","406","139","97","380","612"
"140","Kansas State","33","17","16",".515","12.31","9.79","5","13","12","5","2","9","2334","2251","","1345","805","1876",".429","175","583",".300","549","798",".688","437","1204","458","249","91","460","659"
"141","Kansas","38","33","5",".868","23.87","11.22","15","3","16","0","7","3","3089","2570","","1540","1092","2207",".495","304","728",".418","601","843",".713","396","1443","604","253","158","475","719"
"142","Kennesaw State","31","11","20",".355","-8.58","-1.61","7","7","8","6","3","14","2239","2399","","1245","811","1826",".444","179","508",".352","438","625",".701","322","1039","378","216","99","407","605"
"143","Kent State","32","19","13",".594","-1.53","-1.47","10","8","13","3","6","8","2361","2317","","1290","834","1871",".446","185","564",".328","508","744",".683","405","1204","373","170","106","380","578"
"144","Kentucky","36","27","9",".750","20.23","8.84","13","5","17","0","4","7","2861","2451","","1455","1028","2149",".478","244","666",".366","561","813",".690","460","1395","512","206","207","402","735"
"145","La Salle","31","9","22",".290","-6.09","4.65","4","14","7","9","1","12","1987","2279","","1240","690","1707",".404","259","762",".340","348","520",".669","274","957","388","217","92","396","539"
"146","Lafayette","30","6","24",".200","-15.00","-6.00","3","15","4","9","2","15","2142","2412","","1235","758","1742",".435","245","671",".365","381","551",".691","242","955","416","171","68","390","588"
"147","Lamar","30","11","19",".367","-14.69","-8.77","3","15","7","9","4","10","2263","2310","","1200","771","1819",".424","197","617",".319","524","781",".671","415","1171","425","225","116","438","699"
"148","Lehigh","32","17","15",".531","-4.42","-5.20","13","5","10","5","7","9","2268","2210","","1280","810","1777",".456","237","604",".392","411","565",".727","307","1095","477","214","103","416","548"
"149","Liberty","32","13","19",".406","-10.42","-3.73","10","8","8","6","5","9","2070","2188","","1280","738","1644",".449","283","774",".366","311","434",".717","214","943","419","178","44","446","638"
"150","Lipscomb","33","12","21",".364","-8.85","-3.81","7","7","6","9","5","9","2590","2689","","1340","888","2017",".440","331","921",".359","483","695",".695","335","1202","549","208","98","458","628"
"151","Long Beach State","35","20","15",".571","4.09","4.57","12","4","11","2","6","10","2613","2568","","1415","896","2077",".431","287","783",".367","534","776",".688","371","1251","532","226","90","427","722"
"152","Long Island University","31","16","15",".516","-11.79","-11.01","9","9","8","6","8","9","2362","2386","","1255","813","1884",".432","179","602",".297","557","779",".715","385","1173","432","238","87","422","652"
"153","Longwood","33","10","23",".303","-11.42","-5.15","5","13","5","8","4","12","2397","2503","","1330","860","1899",".453","227","650",".349","450","636",".708","352","1197","421","205","91","471","624"
"154","Louisiana-Lafayette","34","19","15",".559","2.62","-1.94","12","8","13","3","5","11","2706","2476","","1370","931","2099",".444","222","716",".310","622","891",".698","479","1410","433","218","123","425","634"
"155","Louisiana-Monroe","34","20","14",".588","-0.18","-1.46","15","5","13","0","6","11","2471","2360","","1390","896","1956",".458","225","636",".354","454","647",".702","375","1233","481","198","113","424","596"
"156","Louisiana State","33","19","14",".576","8.79","7.00","11","7","15","3","3","8","2602","2543","","1330","915","1990",".460","203","620",".327","569","856",".665","368","1231","507","263","90","392","609"
